repo,metric,period,granularity,value
airbnb/lottie-ios,participants,2021-04,month,36.0
airbnb/lottie-ios,participants,2021-05,month,42.0
airbnb/lottie-ios,participants,2021-06,month,28.0
airbnb/lottie-ios,participants,2021-07,month,22.0
airbnb/lottie-ios,participants,2021-08,month,24.0
airbnb/lottie-ios,participants,2021-09,month,18.0
airbnb/lottie-ios,participants,2021-10,month,25.0
airbnb/lottie-ios,participants,2021-11,month,25.0
airbnb/lottie-ios,participants,2021-12,month,41.0
airbnb/lottie-ios,participants,2022-01,month,31.0
airbnb/lottie-ios,participants,2022-02,month,26.0
airbnb/lottie-ios,participants,2022-03,month,24.0
airbnb/lottie-ios,participants,2022-04,month,27.0
airbnb/lottie-ios,participants,2022-05,month,18.0
airbnb/lottie-ios,participants,2022-06,month,14.0
airbnb/lottie-ios,participants,2022-07,month,43.0
airbnb/lottie-ios,participants,2022-08,month,39.0
airbnb/lottie-ios,participants,2022-09,month,24.0
airbnb/lottie-ios,participants,2022-10,month,27.0
airbnb/lottie-ios,participants,2022-11,month,25.0
airbnb/lottie-ios,participants,2022-12,month,56.0
airbnb/lottie-ios,participants,2023-01,month,42.0
airbnb/lottie-ios,participants,2023-02,month,31.0
airbnb/lottie-ios,participants,2023-03,month,36.0
airbnb/lottie-ios,participants,2023-04,month,31.0
airbnb/lottie-ios,participants,2023-05,month,20.0
airbnb/lottie-ios,participants,2023-06,month,25.0
airbnb/lottie-ios,participants,2023-07,month,20.0
airbnb/lottie-ios,participants,2023-08,month,25.0
airbnb/lottie-ios,participants,2023-09,month,23.0
airbnb/lottie-ios,participants,2023-10,month,24.0
airbnb/lottie-ios,participants,2023-11,month,21.0
airbnb/lottie-ios,participants,2023-12,month,21.0
airbnb/lottie-ios,participants,2024-01,month,31.0
airbnb/lottie-ios,participants,2024-02,month,23.0
airbnb/lottie-ios,participants,2024-03,month,33.0
airbnb/lottie-ios,participants,2024-04,month,35.0
airbnb/lottie-ios,participants,2024-05,month,29.0
airbnb/lottie-ios,participants,2024-06,month,24.0
airbnb/lottie-ios,participants,2024-07,month,14.0
airbnb/lottie-ios,participants,2024-08,month,11.0
airbnb/lottie-ios,participants,2024-09,month,18.0
airbnb/lottie-ios,participants,2024-10,month,8.0
airbnb/lottie-ios,participants,2024-11,month,7.0
airbnb/lottie-ios,participants,2024-12,month,9.0
airbnb/lottie-ios,participants,2025-01,month,12.0
airbnb/lottie-ios,participants,2025-02,month,15.0
airbnb/lottie-ios,participants,2025-03,month,10.0
airbnb/lottie-ios,participants,2025-04,month,12.0
airbnb/lottie-ios,participants,2025-05,month,8.0
airbnb/lottie-ios,participants,2025-06,month,7.0
airbnb/lottie-ios,participants,2025-07,month,6.0
airbnb/lottie-ios,participants,2025-08,month,8.0
airbnb/lottie-ios,participants,2025-09,month,6.0
airbnb/lottie-ios,participants,2025-10,month,6.0
airbnb/lottie-ios,participants,2025-11,month,4.0
airbnb/lottie-ios,participants,2025-12,month,8.0
airbnb/lottie-ios,participants,2026-01,month,6.0
airbnb/lottie-ios,participants,2026-02,month,5.0
airbnb/lottie-ios,participants,2026-03,month,3.0
airbnb/lottie-ios,participants,2026-04,month,4.0
airbnb/lottie-ios,participants,2026-05,month,4.0
airbnb/lottie-ios,participants,2026-08,month,3.0
airbnb/lottie-ios,participants,2021-10-raw,other,16.0
airbnb/lottie-ios,participants,2017Q1,quarter,175.0
airbnb/lottie-ios,participants,2017Q2,quarter,137.0
airbnb/lottie-ios,participants,2017Q3,quarter,155.0
airbnb/lottie-ios,participants,2017Q4,quarter,125.0
airbnb/lottie-ios,participants,2018Q1,quarter,110.0
airbnb/lottie-ios,participants,2018Q2,quarter,92.0
airbnb/lottie-ios,participants,2018Q3,quarter,88.0
airbnb/lottie-ios,participants,2018Q4,quarter,69.0
airbnb/lottie-ios,participants,2019Q1,quarter,109.0
airbnb/lottie-ios,participants,2019Q2,quarter,143.0
airbnb/lottie-ios,participants,2019Q3,quarter,117.0
airbnb/lottie-ios,participants,2019Q4,quarter,117.0
airbnb/lottie-ios,participants,2020Q1,quarter,92.0
airbnb/lottie-ios,participants,2020Q2,quarter,110.0
airbnb/lottie-ios,participants,2020Q3,quarter,101.0
airbnb/lottie-ios,participants,2020Q4,quarter,85.0
airbnb/lottie-ios,participants,2021Q1,quarter,80.0
airbnb/lottie-ios,participants,2021Q2,quarter,98.0
airbnb/lottie-ios,participants,2021Q3,quarter,59.0
airbnb/lottie-ios,participants,2021Q4,quarter,74.0
airbnb/lottie-ios,participants,2022Q1,quarter,74.0
airbnb/lottie-ios,participants,2022Q2,quarter,56.0
airbnb/lottie-ios,participants,2022Q3,quarter,100.0
airbnb/lottie-ios,participants,2022Q4,quarter,94.0
airbnb/lottie-ios,participants,2023Q1,quarter,96.0
airbnb/lottie-ios,participants,2023Q2,quarter,70.0
airbnb/lottie-ios,participants,2023Q3,quarter,57.0
airbnb/lottie-ios,participants,2023Q4,quarter,56.0
airbnb/lottie-ios,participants,2024Q1,quarter,81.0
airbnb/lottie-ios,participants,2024Q2,quarter,82.0
airbnb/lottie-ios,participants,2024Q3,quarter,38.0
airbnb/lottie-ios,participants,2024Q4,quarter,22.0
airbnb/lottie-ios,participants,2025Q1,quarter,31.0
airbnb/lottie-ios,participants,2025Q2,quarter,25.0
airbnb/lottie-ios,participants,2025Q3,quarter,18.0
airbnb/lottie-ios,participants,2025Q4,quarter,15.0
airbnb/lottie-ios,participants,2026Q1,quarter,12.0
airbnb/lottie-ios,participants,2026Q2,quarter,8.0
airbnb/lottie-ios,participants,2026Q3,quarter,3.0
airbnb/lottie-ios,stars,2017,year,12199.0
airbnb/lottie-ios,stars,2018,year,3801.0
airbnb/lottie-ios,stars,2019,year,3206.0
airbnb/lottie-ios,stars,2020,year,2355.0
airbnb/lottie-ios,stars,2021,year,1606.0
airbnb/lottie-ios,stars,2022,year,1433.0
airbnb/lottie-ios,stars,2023,year,1281.0
airbnb/lottie-ios,stars,2024,year,1541.0
airbnb/lottie-ios,stars,2025,year,680.0
airbnb/lottie-ios,stars,2026,year,69.0
airbnb/lottie-ios,stars,2017-01,month,10.0
airbnb/lottie-ios,stars,2017-02,month,6483.0
airbnb/lottie-ios,stars,2017-03,month,1100.0
airbnb/lottie-ios,stars,2017-04,month,538.0
airbnb/lottie-ios,stars,2017-05,month,630.0
airbnb/lottie-ios,stars,2017-06,month,489.0
airbnb/lottie-ios,stars,2017-07,month,414.0
airbnb/lottie-ios,stars,2017-08,month,744.0
airbnb/lottie-ios,stars,2017-09,month,577.0
airbnb/lottie-ios,stars,2017-10,month,370.0
airbnb/lottie-ios,stars,2017-11,month,500.0
airbnb/lottie-ios,stars,2017-12,month,433.0
airbnb/lottie-ios,stars,2018-01,month,488.0
airbnb/lottie-ios,stars,2018-02,month,294.0
airbnb/lottie-ios,stars,2018-03,month,415.0
airbnb/lottie-ios,stars,2018-04,month,347.0
airbnb/lottie-ios,stars,2018-05,month,327.0
airbnb/lottie-ios,stars,2018-06,month,254.0
airbnb/lottie-ios,stars,2018-07,month,306.0
airbnb/lottie-ios,stars,2018-08,month,312.0
airbnb/lottie-ios,stars,2018-09,month,260.0
airbnb/lottie-ios,stars,2018-10,month,279.0
airbnb/lottie-ios,stars,2018-11,month,330.0
airbnb/lottie-ios,stars,2018-12,month,215.0
airbnb/lottie-ios,stars,2019-01,month,264.0
airbnb/lottie-ios,stars,2019-02,month,219.0
airbnb/lottie-ios,stars,2019-03,month,401.0
airbnb/lottie-ios,stars,2019-04,month,344.0
airbnb/lottie-ios,stars,2019-05,month,376.0
airbnb/lottie-ios,stars,2019-06,month,213.0
airbnb/lottie-ios,stars,2019-07,month,325.0
airbnb/lottie-ios,stars,2019-08,month,219.0
airbnb/lottie-ios,stars,2019-09,month,207.0
airbnb/lottie-ios,stars,2019-10,month,213.0
airbnb/lottie-ios,stars,2019-11,month,232.0
airbnb/lottie-ios,stars,2019-12,month,211.0
airbnb/lottie-ios,stars,2020-01,month,162.0
airbnb/lottie-ios,stars,2020-02,month,141.0
airbnb/lottie-ios,stars,2020-03,month,188.0
airbnb/lottie-ios,stars,2020-04,month,246.0
airbnb/lottie-ios,stars,2020-05,month,271.0
airbnb/lottie-ios,stars,2020-06,month,209.0
airbnb/lottie-ios,stars,2020-07,month,199.0
airbnb/lottie-ios,stars,2020-08,month,264.0
airbnb/lottie-ios,stars,2020-09,month,202.0
airbnb/lottie-ios,stars,2020-10,month,150.0
airbnb/lottie-ios,stars,2020-11,month,181.0
airbnb/lottie-ios,stars,2020-12,month,156.0
airbnb/lottie-ios,stars,2021-01,month,140.0
airbnb/lottie-ios,stars,2021-02,month,142.0
airbnb/lottie-ios,stars,2021-03,month,157.0
airbnb/lottie-ios,stars,2021-04,month,261.0
airbnb/lottie-ios,stars,2021-05,month,135.0
airbnb/lottie-ios,stars,2021-06,month,142.0
airbnb/lottie-ios,stars,2021-07,month,110.0
airbnb/lottie-ios,stars,2021-08,month,103.0
airbnb/lottie-ios,stars,2021-09,month,93.0
airbnb/lottie-ios,stars,2021-10,month,112.0
airbnb/lottie-ios,stars,2021-11,month,115.0
airbnb/lottie-ios,stars,2021-12,month,155.0
airbnb/lottie-ios,stars,2022-01,month,113.0
airbnb/lottie-ios,stars,2022-02,month,92.0
airbnb/lottie-ios,stars,2022-03,month,88.0
airbnb/lottie-ios,stars,2022-04,month,116.0
airbnb/lottie-ios,stars,2022-05,month,97.0
airbnb/lottie-ios,stars,2022-06,month,88.0
airbnb/lottie-ios,stars,2022-07,month,160.0
airbnb/lottie-ios,stars,2022-08,month,113.0
airbnb/lottie-ios,stars,2022-09,month,107.0
airbnb/lottie-ios,stars,2022-10,month,148.0
airbnb/lottie-ios,stars,2022-11,month,107.0
airbnb/lottie-ios,stars,2022-12,month,209.0
airbnb/lottie-ios,stars,2023-01,month,109.0
airbnb/lottie-ios,stars,2023-02,month,118.0
airbnb/lottie-ios,stars,2023-03,month,99.0
airbnb/lottie-ios,stars,2023-04,month,120.0
airbnb/lottie-ios,stars,2023-05,month,128.0
airbnb/lottie-ios,stars,2023-06,month,105.0
airbnb/lottie-ios,stars,2023-07,month,147.0
airbnb/lottie-ios,stars,2023-08,month,96.0
airbnb/lottie-ios,stars,2023-09,month,136.0
airbnb/lottie-ios,stars,2023-10,month,71.0
airbnb/lottie-ios,stars,2023-11,month,88.0
airbnb/lottie-ios,stars,2023-12,month,77.0
airbnb/lottie-ios,stars,2024-01,month,113.0
airbnb/lottie-ios,stars,2024-02,month,73.0
airbnb/lottie-ios,stars,2024-03,month,105.0
airbnb/lottie-ios,stars,2024-04,month,302.0
airbnb/lottie-ios,stars,2024-05,month,226.0
airbnb/lottie-ios,stars,2024-06,month,133.0
airbnb/lottie-ios,stars,2024-07,month,99.0
airbnb/lottie-ios,stars,2024-08,month,133.0
airbnb/lottie-ios,stars,2024-09,month,109.0
airbnb/lottie-ios,stars,2024-10,month,89.0
airbnb/lottie-ios,stars,2024-11,month,67.0
airbnb/lottie-ios,stars,2024-12,month,99.0
airbnb/lottie-ios,stars,2025-01,month,105.0
airbnb/lottie-ios,stars,2025-02,month,122.0
airbnb/lottie-ios,stars,2025-03,month,83.0
airbnb/lottie-ios,stars,2025-04,month,76.0
airbnb/lottie-ios,stars,2025-05,month,66.0
airbnb/lottie-ios,stars,2025-06,month,44.0
airbnb/lottie-ios,stars,2025-07,month,35.0
airbnb/lottie-ios,stars,2025-08,month,43.0
airbnb/lottie-ios,stars,2025-09,month,42.0
airbnb/lottie-ios,stars,2025-10,month,19.0
airbnb/lottie-ios,stars,2025-11,month,24.0
airbnb/lottie-ios,stars,2025-12,month,23.0
airbnb/lottie-ios,stars,2026-01,month,22.0
airbnb/lottie-ios,stars,2026-02,month,18.0
airbnb/lottie-ios,stars,2026-03,month,16.0
airbnb/lottie-ios,stars,2026-04,month,7.0
airbnb/lottie-ios,stars,2026-05,month,4.0
airbnb/lottie-ios,stars,2026-06,month,1.0
airbnb/lottie-ios,stars,2026-08,month,1.0
airbnb/lottie-ios,stars,2021-10-raw,other,64.0
airbnb/lottie-ios,stars,2017Q1,quarter,7588.0
airbnb/lottie-ios,stars,2017Q2,quarter,1655.0
airbnb/lottie-ios,stars,2017Q3,quarter,1733.0
airbnb/lottie-ios,stars,2017Q4,quarter,1303.0
airbnb/lottie-ios,stars,2018Q1,quarter,1194.0
airbnb/lottie-ios,stars,2018Q2,quarter,927.0
airbnb/lottie-ios,stars,2018Q3,quarter,876.0
airbnb/lottie-ios,stars,2018Q4,quarter,821.0
airbnb/lottie-ios,stars,2019Q1,quarter,884.0
airbnb/lottie-ios,stars,2019Q2,quarter,931.0
airbnb/lottie-ios,stars,2019Q3,quarter,750.0
airbnb/lottie-ios,stars,2019Q4,quarter,656.0
airbnb/lottie-ios,stars,2020Q1,quarter,490.0
airbnb/lottie-ios,stars,2020Q2,quarter,724.0
airbnb/lottie-ios,stars,2020Q3,quarter,664.0
airbnb/lottie-ios,stars,2020Q4,quarter,486.0
airbnb/lottie-ios,stars,2021Q1,quarter,437.0
airbnb/lottie-ios,stars,2021Q2,quarter,538.0
airbnb/lottie-ios,stars,2021Q3,quarter,306.0
airbnb/lottie-ios,stars,2021Q4,quarter,333.0
airbnb/lottie-ios,stars,2022Q1,quarter,293.0
airbnb/lottie-ios,stars,2022Q2,quarter,301.0
airbnb/lottie-ios,stars,2022Q3,quarter,380.0
airbnb/lottie-ios,stars,2022Q4,quarter,463.0
airbnb/lottie-ios,stars,2023Q1,quarter,323.0
airbnb/lottie-ios,stars,2023Q2,quarter,351.0
airbnb/lottie-ios,stars,2023Q3,quarter,378.0
airbnb/lottie-ios,stars,2023Q4,quarter,236.0
airbnb/lottie-ios,stars,2024Q1,quarter,289.0
airbnb/lottie-ios,stars,2024Q2,quarter,660.0
airbnb/lottie-ios,stars,2024Q3,quarter,341.0
airbnb/lottie-ios,stars,2024Q4,quarter,255.0
airbnb/lottie-ios,stars,2025Q1,quarter,310.0
airbnb/lottie-ios,stars,2025Q2,quarter,185.0
airbnb/lottie-ios,stars,2025Q3,quarter,120.0
airbnb/lottie-ios,stars,2025Q4,quarter,66.0
airbnb/lottie-ios,stars,2026Q1,quarter,56.0
airbnb/lottie-ios,stars,2026Q2,quarter,12.0
airbnb/lottie-ios,stars,2026Q3,quarter,1.0
airbnb/lottie-ios,technical_fork,2017,year,1579.0
airbnb/lottie-ios,technical_fork,2018,year,680.0
airbnb/lottie-ios,technical_fork,2019,year,610.0
airbnb/lottie-ios,technical_fork,2020,year,452.0
airbnb/lottie-ios,technical_fork,2021,year,366.0
airbnb/lottie-ios,technical_fork,2022,year,245.0
airbnb/lottie-ios,technical_fork,2023,year,242.0
airbnb/lottie-ios,technical_fork,2024,year,291.0
airbnb/lottie-ios,technical_fork,2025,year,90.0
airbnb/lottie-ios,technical_fork,2026,year,14.0
airbnb/lottie-ios,technical_fork,2017-01,month,1.0
airbnb/lottie-ios,technical_fork,2017-02,month,559.0
airbnb/lottie-ios,technical_fork,2017-03,month,170.0
airbnb/lottie-ios,technical_fork,2017-04,month,97.0
airbnb/lottie-ios,technical_fork,2017-05,month,117.0
airbnb/lottie-ios,technical_fork,2017-06,month,85.0
airbnb/lottie-ios,technical_fork,2017-07,month,75.0
airbnb/lottie-ios,technical_fork,2017-08,month,126.0
airbnb/lottie-ios,technical_fork,2017-09,month,89.0
airbnb/lottie-ios,technical_fork,2017-10,month,75.0
airbnb/lottie-ios,technical_fork,2017-11,month,94.0
airbnb/lottie-ios,technical_fork,2017-12,month,91.0
airbnb/lottie-ios,technical_fork,2018-01,month,83.0
airbnb/lottie-ios,technical_fork,2018-02,month,53.0
airbnb/lottie-ios,technical_fork,2018-03,month,73.0
airbnb/lottie-ios,technical_fork,2018-04,month,70.0
airbnb/lottie-ios,technical_fork,2018-05,month,57.0
airbnb/lottie-ios,technical_fork,2018-06,month,43.0
airbnb/lottie-ios,technical_fork,2018-07,month,58.0
airbnb/lottie-ios,technical_fork,2018-08,month,55.0
airbnb/lottie-ios,technical_fork,2018-09,month,43.0
airbnb/lottie-ios,technical_fork,2018-10,month,47.0
airbnb/lottie-ios,technical_fork,2018-11,month,59.0
airbnb/lottie-ios,technical_fork,2018-12,month,39.0
airbnb/lottie-ios,technical_fork,2019-01,month,33.0
airbnb/lottie-ios,technical_fork,2019-02,month,45.0
airbnb/lottie-ios,technical_fork,2019-03,month,62.0
airbnb/lottie-ios,technical_fork,2019-04,month,67.0
airbnb/lottie-ios,technical_fork,2019-05,month,60.0
airbnb/lottie-ios,technical_fork,2019-06,month,50.0
airbnb/lottie-ios,technical_fork,2019-07,month,60.0
airbnb/lottie-ios,technical_fork,2019-08,month,53.0
airbnb/lottie-ios,technical_fork,2019-09,month,49.0
airbnb/lottie-ios,technical_fork,2019-10,month,41.0
airbnb/lottie-ios,technical_fork,2019-11,month,51.0
airbnb/lottie-ios,technical_fork,2019-12,month,39.0
airbnb/lottie-ios,technical_fork,2020-01,month,34.0
airbnb/lottie-ios,technical_fork,2020-02,month,28.0
airbnb/lottie-ios,technical_fork,2020-03,month,49.0
airbnb/lottie-ios,technical_fork,2020-04,month,37.0
airbnb/lottie-ios,technical_fork,2020-05,month,44.0
airbnb/lottie-ios,technical_fork,2020-06,month,41.0
airbnb/lottie-ios,technical_fork,2020-07,month,38.0
airbnb/lottie-ios,technical_fork,2020-08,month,43.0
airbnb/lottie-ios,technical_fork,2020-09,month,43.0
airbnb/lottie-ios,technical_fork,2020-10,month,29.0
airbnb/lottie-ios,technical_fork,2020-11,month,38.0
airbnb/lottie-ios,technical_fork,2020-12,month,28.0
airbnb/lottie-ios,technical_fork,2021-01,month,32.0
airbnb/lottie-ios,technical_fork,2021-02,month,33.0
airbnb/lottie-ios,technical_fork,2021-03,month,33.0
airbnb/lottie-ios,technical_fork,2021-04,month,44.0
airbnb/lottie-ios,technical_fork,2021-05,month,21.0
airbnb/lottie-ios,technical_fork,2021-06,month,25.0
airbnb/lottie-ios,technical_fork,2021-07,month,41.0
airbnb/lottie-ios,technical_fork,2021-08,month,24.0
airbnb/lottie-ios,technical_fork,2021-09,month,40.0
airbnb/lottie-ios,technical_fork,2021-10,month,34.0
airbnb/lottie-ios,technical_fork,2021-11,month,32.0
airbnb/lottie-ios,technical_fork,2021-12,month,32.0
airbnb/lottie-ios,technical_fork,2022-01,month,23.0
airbnb/lottie-ios,technical_fork,2022-02,month,16.0
airbnb/lottie-ios,technical_fork,2022-03,month,22.0
airbnb/lottie-ios,technical_fork,2022-04,month,21.0
airbnb/lottie-ios,technical_fork,2022-05,month,12.0
airbnb/lottie-ios,technical_fork,2022-06,month,15.0
airbnb/lottie-ios,technical_fork,2022-07,month,23.0
airbnb/lottie-ios,technical_fork,2022-08,month,19.0
airbnb/lottie-ios,technical_fork,2022-09,month,28.0
airbnb/lottie-ios,technical_fork,2022-10,month,22.0
airbnb/lottie-ios,technical_fork,2022-11,month,18.0
airbnb/lottie-ios,technical_fork,2022-12,month,26.0
airbnb/lottie-ios,technical_fork,2023-01,month,21.0
airbnb/lottie-ios,technical_fork,2023-02,month,19.0
airbnb/lottie-ios,technical_fork,2023-03,month,18.0
airbnb/lottie-ios,technical_fork,2023-04,month,18.0
airbnb/lottie-ios,technical_fork,2023-05,month,9.0
airbnb/lottie-ios,technical_fork,2023-06,month,19.0
airbnb/lottie-ios,technical_fork,2023-07,month,51.0
airbnb/lottie-ios,technical_fork,2023-08,month,19.0
airbnb/lottie-ios,technical_fork,2023-09,month,23.0
airbnb/lottie-ios,technical_fork,2023-10,month,17.0
airbnb/lottie-ios,technical_fork,2023-11,month,14.0
airbnb/lottie-ios,technical_fork,2023-12,month,14.0
airbnb/lottie-ios,technical_fork,2024-01,month,34.0
airbnb/lottie-ios,technical_fork,2024-02,month,22.0
airbnb/lottie-ios,technical_fork,2024-03,month,19.0
airbnb/lottie-ios,technical_fork,2024-04,month,80.0
airbnb/lottie-ios,technical_fork,2024-05,month,38.0
airbnb/lottie-ios,technical_fork,2024-06,month,12.0
airbnb/lottie-ios,technical_fork,2024-07,month,13.0
airbnb/lottie-ios,technical_fork,2024-08,month,29.0
airbnb/lottie-ios,technical_fork,2024-09,month,11.0
airbnb/lottie-ios,technical_fork,2024-10,month,13.0
airbnb/lottie-ios,technical_fork,2024-11,month,9.0
airbnb/lottie-ios,technical_fork,2024-12,month,11.0
airbnb/lottie-ios,technical_fork,2025-01,month,10.0
airbnb/lottie-ios,technical_fork,2025-02,month,20.0
airbnb/lottie-ios,technical_fork,2025-03,month,6.0
airbnb/lottie-ios,technical_fork,2025-04,month,11.0
airbnb/lottie-ios,technical_fork,2025-05,month,7.0
airbnb/lottie-ios,technical_fork,2025-06,month,8.0
airbnb/lottie-ios,technical_fork,2025-07,month,10.0
airbnb/lottie-ios,technical_fork,2025-08,month,10.0
airbnb/lottie-ios,technical_fork,2025-09,month,6.0
airbnb/lottie-ios,technical_fork,2025-12,month,2.0
airbnb/lottie-ios,technical_fork,2026-01,month,4.0
airbnb/lottie-ios,technical_fork,2026-02,month,3.0
airbnb/lottie-ios,technical_fork,2026-03,month,5.0
airbnb/lottie-ios,technical_fork,2026-05,month,1.0
airbnb/lottie-ios,technical_fork,2026-08,month,1.0
airbnb/lottie-ios,technical_fork,2021-10-raw,other,9.0
airbnb/lottie-ios,technical_fork,2017Q1,quarter,730.0
airbnb/lottie-ios,technical_fork,2017Q2,quarter,299.0
airbnb/lottie-ios,technical_fork,2017Q3,quarter,290.0
airbnb/lottie-ios,technical_fork,2017Q4,quarter,260.0
airbnb/lottie-ios,technical_fork,2018Q1,quarter,209.0
airbnb/lottie-ios,technical_fork,2018Q2,quarter,170.0
airbnb/lottie-ios,technical_fork,2018Q3,quarter,156.0
airbnb/lottie-ios,technical_fork,2018Q4,quarter,145.0
airbnb/lottie-ios,technical_fork,2019Q1,quarter,140.0
airbnb/lottie-ios,technical_fork,2019Q2,quarter,177.0
airbnb/lottie-ios,technical_fork,2019Q3,quarter,162.0
airbnb/lottie-ios,technical_fork,2019Q4,quarter,131.0
airbnb/lottie-ios,technical_fork,2020Q1,quarter,111.0
airbnb/lottie-ios,technical_fork,2020Q2,quarter,122.0
airbnb/lottie-ios,technical_fork,2020Q3,quarter,124.0
airbnb/lottie-ios,technical_fork,2020Q4,quarter,95.0
airbnb/lottie-ios,technical_fork,2021Q1,quarter,98.0
airbnb/lottie-ios,technical_fork,2021Q2,quarter,90.0
airbnb/lottie-ios,technical_fork,2021Q3,quarter,105.0
airbnb/lottie-ios,technical_fork,2021Q4,quarter,73.0
