feature,label,source,country,asset_class,transform,lag,target,window,n,first_q,last_q,pearson_r,p,spearman_r,perm_p,knowable_before_print,target_basis,wf_n,wf_rmse,wf_rmse_naive,wf_rmse_prior,wf_rmse_ar1,wf_ratio_vs_naive,wf_ratio_vs_prior,wf_ratio_vs_ar1,sign_acc,wf_first_q,wf_last_q,jk_ratio_min,jk_ratio_max,jk_n_below_1,n_tests_on_target,p_bonferroni,flagged_r,beats_naive,beats_naive_and_ar1,survivor_j2,beats_short,beats_long,has_long,beats_both_windows
hicp_CP112_AT_RCH_A,"HICP accommodation services, AT",eurostat_hicp,AT,"accommodation, all",level,1,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,-0.6095180269829312,0.020663003501315978,-0.5912087912087912,0.02097902097902098,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,0.9058179214071992,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.0500326259887183,0.5918736955840606,0.8563431961308107,0.6,1Q24,2Q26,0.907235325743818,1.2288293799618142,2,428.0,1.0,True,False,False,False,False,False,False,False
hicp_CP11201_AT_RCH_A,"HICP hotels, motels, inns, AT",eurostat_hicp,AT,hotel,level,1,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,-0.6032968203235983,0.022364853825924593,-0.5912087912087912,0.017982017982017984,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,0.9122264924882769,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.0574615016623696,0.5960611427072948,0.8624017384851902,0.6,1Q24,2Q26,0.909430465501717,1.2384556675087903,2,428.0,1.0,True,False,False,False,False,False,False,False
sppi_I55_ES_PCH_SM,"SPPI accommodation I55, ES",eurostat_sppi,ES,"accommodation (NACE I55, producer price)",diff,0,residual_pricing_pp,2023Q1+,13,1Q23,1Q26,-0.19292398470094357,0.5277231185183421,-0.1513068831672006,0.5164835164835165,no: 3Q26 publishes Dec 2026,disclosed,9,0.9521584782395234,0.8957960464994841,1.2804771726277655,1.0282179747818707,1.0629188217120267,0.743596604916842,0.9260278477834597,0.6666666666666666,1Q24,1Q26,0.775852668295744,1.2446870304471354,2,428.0,1.0,False,False,False,False,False,False,False,False
hicp_CP11209_EU27_2020_RCH_A,"HICP other accommodation services, EU27_2020",eurostat_hicp,EU27_2020,"other accommodation, incl short-term lets",diff,1,residual_pricing_pp,2023Q1+,9,1Q23,1Q25,0.4961613415032637,0.1743044864844805,0.4666666666666666,0.17182817182817184,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,5,1.068222203783185,1.0042461167734495,1.1785332238282495,0.8725839764858897,1.063705585653928,0.9063997367110794,1.2242056152408145,0.6,1Q24,1Q25,0.8982490923643935,1.2387379558091431,1,428.0,1.0,False,False,False,False,False,False,False,False
hicp_CP11209_PL_RCH_A,"HICP other accommodation services, PL",eurostat_hicp,PL,"other accommodation, incl short-term lets",diff,1,residual_pricing_pp,2023Q1+,9,1Q23,1Q25,0.4961613415032637,0.1743044864844805,0.4666666666666666,0.1968031968031968,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,5,1.068222203783185,1.0042461167734495,1.1785332238282495,0.8725839764858897,1.063705585653928,0.9063997367110794,1.2242056152408145,0.6,1Q24,1Q25,0.8982490923643935,1.2387379558091431,1,428.0,1.0,False,False,False,False,False,False,False,False
hicp_CP112_CH_RCH_A,"HICP accommodation services, CH",eurostat_hicp,CH,"accommodation, all",level,1,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,-0.7296108118913576,0.0030589459451721085,-0.6703296703296703,0.003996003996003996,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,0.9225293496915846,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.06940467031548,0.6027931691155638,0.8721418655661973,0.5,1Q24,2Q26,1.009047715112134,1.2374750340409875,0,428.0,1.0,True,False,False,False,False,False,False,False
hicp_CP11202_EU27_2020_RCH_A,"HICP holiday centres, camping, hostels, EU27_2020",eurostat_hicp,EU27_2020,other accommodation,level,1,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,-0.6967571608630738,0.0056234167967512405,-0.7186813186813187,0.006993006993006993,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,0.9273384724770067,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.07497945053095,0.6059355150641882,0.8766883196375146,0.6,1Q24,2Q26,0.9351583198620073,1.1716864907801918,2,428.0,1.0,True,False,False,False,False,False,False,False
ine_rtapi_rural_EOT12767,INE Spain rural tourism accommodation y/y,ine_es,ES,other accommodation (rural),diff,1,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,-0.6070312299628786,0.021331116215088684,-0.5164835164835165,0.02197802197802198,yes: Sep release ~23 Oct,disclosed,10,0.935170580453135,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.0840585035181387,0.6110531204708497,0.88409264695122,0.6,1Q24,2Q26,0.9174265493121991,1.2692980963142197,1,428.0,1.0,True,False,False,False,False,False,False,False
hicp_CP112_EU27_2020_RCH_A,"HICP accommodation services, EU27_2020",eurostat_hicp,EU27_2020,"accommodation, all",diff,0,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,0.5669560084120832,0.034496906266441134,0.5632566664711139,0.03396603396603397,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,0.9418759705428009,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.0918314545690437,0.6154345131535401,0.8904317964038694,0.5,1Q24,2Q26,0.9202786705721037,1.2645439014742685,2,428.0,1.0,True,False,False,False,False,False,False,False
hicp_CP112_TR_RCH_A,"HICP accommodation services, TR",eurostat_hicp,TR,"accommodation, all",level,1,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,-0.5749983518859406,0.03146875849909567,-0.5692307692307692,0.03896103896103896,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,0.9521035573614925,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.1036873690866928,0.6221173568732601,0.9001007642814508,0.5,1Q24,2Q26,0.956537744061426,1.2730352915353125,2,428.0,1.0,True,False,False,False,False,False,False,False
sppi_I55_HR_PCH_SM,"SPPI accommodation I55, HR",eurostat_sppi,HR,"accommodation (NACE I55, producer price)",diff,0,residual_pricing_pp,2023Q1+,13,1Q23,1Q26,0.20554498111453776,0.5005151194833696,-0.15934065934065936,0.5024975024975025,no: 3Q26 publishes Dec 2026,disclosed,9,0.989876494762079,0.8957960464994841,1.2804771726277655,1.0282179747818707,1.1050244066495207,0.7730528243082049,0.9627107471760298,0.6666666666666666,1Q24,1Q26,0.8403108192481009,1.292571699117828,1,428.0,1.0,False,False,False,False,False,False,False,False
hicp_CP112_DK_RCH_A,"HICP accommodation services, DK",eurostat_hicp,DK,"accommodation, all",level,0,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,-0.555622387739173,0.03912349902590097,-0.4197802197802198,0.04195804195804196,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,0.9537553048173043,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.1056020902216002,0.623196631027302,0.9016622952051417,0.7,1Q24,2Q26,0.9399185143359355,1.282969577100055,2,428.0,1.0,True,False,False,False,False,False,False,False
hicp_CP112_IE_RCH_A,"HICP accommodation services, IE",eurostat_hicp,IE,"accommodation, all",diff,1,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,0.535195292456112,0.04859193498417516,0.6175824175824175,0.053946053946053944,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,0.9563543340551663,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.108614909278452,0.6248948719249371,0.9041193684775833,0.8,1Q24,2Q26,0.8282447013221227,1.298275511233402,2,428.0,1.0,False,False,False,False,False,False,False,False
hicp_CP112_EL_RCH_A,"HICP accommodation services, EL",eurostat_hicp,EL,"accommodation, all",level,1,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,-0.6642541914061737,0.009568234272224686,-0.5956043956043956,0.013986013986013986,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,0.9607262527290236,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.1136828783892727,0.6277515427868571,0.9082524980193114,0.6,1Q24,2Q26,1.0096087855827482,1.2272982066225446,0,428.0,1.0,True,False,False,False,False,False,False,False
hicp_CP11201_IE_RCH_A,"HICP hotels, motels, inns, IE",eurostat_hicp,IE,hotel,diff,1,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,0.5820436809929684,0.02898238227062709,0.6439560439560439,0.029970029970029972,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,0.960939782560487,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.1139304041716178,0.6278910660701559,0.908454365098802,0.8,1Q24,2Q26,0.84142266489015,1.2683902831627247,2,428.0,1.0,True,False,False,False,False,False,False,False
bls_CUSR0000SEHB02,"BLS CPI other lodging away from home incl hotels, SA",bls,US,hotel (CPI),level,1,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,-0.5397999389001916,0.04632549702863131,-0.5296703296703297,0.03496503496503497,yes: Sep PPI/CPI mid-Oct,disclosed,10,0.9764870234714214,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.1319529115815246,0.6380498438075128,0.9231524337261063,0.5,1Q24,2Q26,0.8743084214545755,1.3088164962616862,1,428.0,1.0,True,False,False,False,False,False,False,False
hicp_CP112_EA_RCH_A,"HICP accommodation services, EA",eurostat_hicp,EA,"accommodation, all",diff,0,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,0.5334238020797006,0.0494850048214688,0.5252747252747253,0.03396603396603397,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,0.9787632844367342,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.1345915746310808,0.639537183545239,0.9253043679550468,0.5,1Q24,2Q26,0.9310267859291144,1.3229823060870003,1,428.0,1.0,True,False,False,False,False,False,False,False
hicp_CP11201_EL_RCH_A,"HICP hotels, motels, inns, EL",eurostat_hicp,EL,hotel,level,1,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,-0.6573313974365464,0.010631782853847985,-0.5956043956043956,0.007992007992007992,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,0.9805263123316431,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.1366352930941763,0.6406891698450425,0.9269711013091945,0.6,1Q24,2Q26,1.0329520022217493,1.2526621731168857,0,428.0,1.0,True,False,False,False,False,False,False,False
bls_CUUR0000SEHB02,"BLS CPI other lodging away from home incl hotels, NSA",bls,US,hotel (CPI),level,1,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,-0.5399889903968589,0.04623412453233168,-0.5296703296703297,0.052947052947052944,yes: Sep PPI/CPI mid-Oct,disclosed,10,0.9806751958693625,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.1368078802867934,0.6407864523646295,0.9271118530005982,0.5,1Q24,2Q26,0.8802138266928042,1.309197494791873,1,428.0,1.0,False,False,False,False,False,False,False,False
ine_hdpi_holiday_dwellings_EOT8077,INE Spain holiday dwellings / tourist apartments y/y,ine_es,ES,short-term rental (tourist apartments),level,1,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,-0.6264761188868435,0.016518960973373475,-0.389010989010989,0.017982017982017984,yes: Sep release ~23 Oct,disclosed,10,0.9923546585378449,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.1503468228999754,0.6484179714245436,0.9381533969513748,0.6,1Q24,2Q26,1.0008168120054772,1.347313382925255,0,428.0,1.0,True,False,False,False,False,False,False,False
sppi_I55_HR_PCH_SM,"SPPI accommodation I55, HR",eurostat_sppi,HR,"accommodation (NACE I55, producer price)",level,1,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,-0.6943598085523672,0.0058612768267048325,-0.48184847639521067,0.003996003996003996,no: 3Q26 publishes Dec 2026,disclosed,10,0.9960062910504704,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.1545798295404504,0.6508039975552752,0.9416055815273865,0.5,1Q24,2Q26,0.9845322514621347,1.2924644730291326,1,428.0,1.0,True,False,False,False,False,False,False,False
hicp_CP11201_TR_RCH_A,"HICP hotels, motels, inns, TR",eurostat_hicp,TR,hotel,level,1,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,-0.5480306398819703,0.042467906707343565,-0.5384615384615385,0.04895104895104895,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,1.0025164835141454,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.1621265056734473,0.6550578454659599,0.9477601948221966,0.4,1Q24,2Q26,1.0143316445242778,1.3548960636828131,0,428.0,1.0,True,False,False,False,False,False,False,False
hicp_CP11209_EU27_2020_RCH_A,"HICP other accommodation services, EU27_2020",eurostat_hicp,EU27_2020,"other accommodation, incl short-term lets",diff,0,residual_pricing_pp,2023Q1+,8,1Q23,4Q24,0.4386951724632646,0.27688885175511146,0.3333333333333334,0.27372627372627373,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,4,1.2722287107001744,1.0911973122639516,1.3175837129022594,1.0075693233532363,1.1659016168768137,0.965577138091529,1.2626711445185128,0.75,1Q24,4Q24,0.4724039000820148,1.5278194598853931,1,428.0,1.0,False,False,False,False,False,False,False,False
hicp_CP11209_PL_RCH_A,"HICP other accommodation services, PL",eurostat_hicp,PL,"other accommodation, incl short-term lets",diff,0,residual_pricing_pp,2023Q1+,8,1Q23,4Q24,0.4386951724632646,0.27688885175511146,0.3333333333333334,0.2787212787212787,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,4,1.2722287107001744,1.0911973122639516,1.3175837129022594,1.0075693233532363,1.1659016168768137,0.965577138091529,1.2626711445185128,0.75,1Q24,4Q24,0.4724039000820148,1.5278194598853931,1,428.0,1.0,False,False,False,False,False,False,False,False
ons_cpi_11201_hotels_index,ONS CPI 11.2.0.1 hotels,ons,UK,hotel,diff,0,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,0.7131729742793045,0.004190011502373837,0.7714285714285714,0.005994005994005994,yes,disclosed,10,1.0088357195912414,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.1694518233730216,0.6591869198879017,0.9537342815469977,0.7,1Q24,2Q26,1.0510881331416428,1.3261622016201864,0,428.0,1.0,True,False,False,False,False,False,False,False
ine_hdpi_holiday_dwellings_EOT8077,INE Spain holiday dwellings / tourist apartments y/y,ine_es,ES,short-term rental (tourist apartments),level,0,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,-0.5520224131229655,0.04068429810896327,-0.5604395604395604,0.04195804195804196,yes: Sep release ~23 Oct,disclosed,10,1.0160718504417798,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.1778400140893026,0.6639151057705397,0.9605751833151415,0.5,1Q24,2Q26,0.9260871846554645,1.379962564863986,1,428.0,1.0,True,False,False,False,False,False,False,False
hicp_CP112_TR_RCH_A,"HICP accommodation services, TR",eurostat_hicp,TR,"accommodation, all",level,0,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,-0.7002328781747544,0.005292011211353066,-0.621978021978022,0.002997002997002997,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,1.0172932486664008,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.1792558703611506,0.664713183909536,0.9617298701839943,0.3,1Q24,2Q26,1.0940475971396257,1.3597551797411775,0,428.0,1.0,True,False,False,False,False,False,False,False
hicp_CP11201_AT_RCH_A,"HICP hotels, motels, inns, AT",eurostat_hicp,AT,hotel,level,0,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,-0.5717990526754901,0.03264870137195861,-0.5208791208791209,0.03696303696303696,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,1.0180794935253936,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.1801672927722637,0.6652269269469924,0.9624731712598279,0.5,1Q24,2Q26,1.043676519052731,1.292059337011796,0,428.0,1.0,True,False,False,False,False,False,False,False
ons_cpi_112_accommodation_index,ONS CPI 11.2 accommodation services,ons,UK,"accommodation, all",diff,0,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,0.7043243606107537,0.004921656513575323,0.7846153846153847,0.003996003996003996,yes: Sep CPI ~22 Oct,disclosed,10,1.0190122642830228,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.1812485693786674,0.6658364119907338,0.9633549951594971,0.7,1Q24,2Q26,1.0702427637109577,1.3422636470692324,0,428.0,1.0,True,False,False,False,False,False,False,False
hicp_CP11201_DE_RCH_A,"HICP hotels, motels, inns, DE",eurostat_hicp,DE,hotel,diff,0,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,0.5208823782918113,0.056152115753468554,0.49890109890109896,0.054945054945054944,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,1.025657920128187,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.1889522759333737,0.6701787735092017,0.969637672982864,0.6,1Q24,2Q26,0.9106702086117714,1.3863141056463988,2,428.0,1.0,False,False,False,False,False,False,False,False
japan_cpi_hotel_charges_index,Japan CPI hotel charges,japan_estat,JP,hotel (CPI hotel charges),level,0,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,-0.6072621006780868,0.021268412690847945,-0.621978021978022,0.029970029970029972,"yes: Aug CPI 19 Sep, Sep 24 Oct",disclosed,10,1.02809184837313,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.1917737083715125,0.6717691351824207,0.9719386628873137,0.5,1Q24,2Q26,0.9890403509905851,1.3610609857043867,1,428.0,1.0,True,False,False,False,False,False,False,False
hicp_CP11201_EU27_2020_RCH_A,"HICP hotels, motels, inns, EU27_2020",eurostat_hicp,EU27_2020,hotel,diff,0,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,0.4775955152877985,0.08414855950642541,0.38461538461538464,0.09090909090909091,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,1.0304614049671228,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.1945205205884244,0.6733174355472482,0.9741787970457991,0.5,1Q24,2Q26,0.9758435271959606,1.3912036041722176,1,428.0,1.0,False,False,False,False,False,False,False,False
hicp_CP11202_ES_RCH_A,"HICP holiday centres, camping, hostels, ES",eurostat_hicp,ES,other accommodation,level,0,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,-0.5276575928153262,0.052474622776036095,-0.6260424993014341,0.054945054945054944,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,1.0352986879615416,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.2001279443821482,0.6764781817577501,0.9787518732481275,0.6,1Q24,2Q26,0.951158420605926,1.3862916337773052,1,428.0,1.0,False,False,False,False,False,False,False,False
nz_cpi_CPIQ.SE909601_domestic_accommodation_services_nan,Stats NZ CPI domestic_accommodation_services_nan,nz_statsnz,NZ,accommodation services (CPI),diff,1,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,0.6384318399351532,0.014001172986138916,0.6483516483516484,0.016983016983016984,yes: Sep-quarter CPI ~20 Oct,disclosed,10,1.0391490349611194,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.204591302718726,0.6789940506250616,0.982391918756069,0.5,1Q24,2Q26,1.0263598240259313,1.3969563612837252,0,428.0,1.0,True,False,False,False,False,False,False,False
hicp_CP11202_DE_RCH_A,"HICP holiday centres, camping, hostels, DE",eurostat_hicp,DE,other accommodation,level,1,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,-0.6995415090300034,0.005356684887255909,-0.6263736263736264,0.002997002997002997,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,1.0482924423004827,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.215190426220413,0.6849684767920469,0.9910359237812206,0.5,1Q24,2Q26,1.0890486866243008,1.2959694710697667,0,428.0,1.0,True,False,False,False,False,False,False,False
hicp_CP112_DE_RCH_A,"HICP accommodation services, DE",eurostat_hicp,DE,"accommodation, all",diff,0,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,0.5919682602109059,0.025732226257177575,0.5742577732381279,0.023976023976023976,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,1.0497859505438265,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.2169217149768308,0.6859443553019353,0.9924478583348734,0.5,1Q24,2Q26,0.9839060247988213,1.346122571703204,1,428.0,1.0,True,False,False,False,False,False,False,False
bea_import_travel_price,"BEA imports of travel, price index",fred_bea,US,travel imports deflator (US residents abroad),diff,1,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,-0.4857628063141161,0.078241684478343,-0.5076923076923077,0.06493506493506493,yes: 3Q advance 29 Oct,disclosed,10,1.050160400276677,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.21735578061739,0.6861890258278268,0.9928018560571985,0.6,1Q24,2Q26,0.9103938531511563,1.4205470384212415,1,428.0,1.0,False,False,False,False,False,False,False,False
hicp_CP112_PT_RCH_A,"HICP accommodation services, PT",eurostat_hicp,PT,"accommodation, all",diff,0,residual_pricing_pp,2023Q1+,14,1Q23,2Q26,0.39616938532564583,0.16082588790212404,0.389010989010989,0.14785214785214784,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,1.0551880188294642,0.8626569298780354,1.5304243593953584,1.0577744127587265,1.223183843174655,0.6894741398695124,0.9975548719102433,0.6,1Q24,2Q26,0.9297326923439286,1.4274453361249106,1,428.0,1.0,False,False,False,False,False,False,False,False
