quarter,metric,scenario,value,lower,upper,units,information_date,evidence_status,source_ref,treatment,baseline_being_replaced,baseline_value_usd,embedded_fx,embedded_hedges,adoption_status,reference_basis,contract_row_id,contract_source_row_sha256,contract_audit_date,contract_numerator,contract_denominator,contract_units,contract_cohort_period,contract_recognition_period,contract_source_ids,contract_source_date,contract_admissible_origin,contract_evidence_status,contract_hedge_basis,contract_embedded_fx,contract_baseline_overlap,contract_treatment,contract_allowed_route,contract_unusable_reason,contract_direct_L4_use,contract_direct_L4_unusable_reason,contract_exclusivity_group,contract_long_stay_qualification
2026Q3,rnpl_fx_incremental_replacement,fx0.95_nonusd0.70_u0.20_equal_recognition_months,-12246350.2312,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,incremental_replacement_only_after_compatibility_check,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0868,8c8b31a59693b5b2556b15e420188021f34d806e829d7b8defb91f993fa6650e,2026-09-14,T-B,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,conditional_scenario,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,incremental_replacement,conditional_add_delta_to_B,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx0.95_nonusd0.70_u0.20_equal_recognition_months:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_fx_replacement_multiplier,fx0.95_nonusd0.70_u0.20_equal_recognition_months,0.997453114415,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,multiply_only_matching_ordinary_booking_baseline,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0869,a2b9695acef36fb23f61fe37b9aa0941bc09dd105698e7037fb22a99fd3988fe,2026-09-14,T,B,ratio,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,conditional_scenario,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,multiplicative_replacement,conditional_multiply_B_by_T_over_B,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx0.95_nonusd0.70_u0.20_equal_recognition_months:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_fx_level_multiplier,fx0.95_nonusd0.70_u0.20_equal_recognition_months,1.02550199547,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,reference_level_only_never_multiply_reported_kernel,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0870,f28cb93df14883880e600fa4c1b11b661137e47bd5b4ebcdb25504bce21f81ab,2026-09-14,T,R0,ratio,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,descriptive_diagnostic,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,reference_diagnostic_never_reported_baseline,diagnostic_reference_multiplier,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx0.95_nonusd0.70_u0.20_equal_recognition_months:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,reference_normalized_kernel_revenue,fx1.00_nonusd0.70_u0.20_equal_recognition_months,4676847632.13,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,diagnostic_reference_only_not_new_forecast,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0871,d476a60f64e7db791301fbd2729fa815b9a67a1b42f83664fad0635c2a5f4a19,2026-09-14,R0,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,descriptive_diagnostic,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,reference_only,diagnostic_reference_level,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.00_nonusd0.70_u0.20_equal_recognition_months:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,ordinary_booking_kernel_revenue,fx1.00_nonusd0.70_u0.20_equal_recognition_months,4808362929.49,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,baseline_identity_do_not_add,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0872,3861b11824590c01943cd0f699c455fb9e68b45bc403b9372150e6d296f05292,2026-09-14,B,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,descriptive_diagnostic,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,identity_not_increment,diagnostic_baseline_identity,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.00_nonusd0.70_u0.20_equal_recognition_months:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_retimed_kernel_revenue,fx1.00_nonusd0.70_u0.20_equal_recognition_months,4805319834.83,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,conditional_replacement_level,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0873,cb420c855e3bf9109ed746da8cebf0fbd6a1ff723382c76504d00eb5ee797445,2026-09-14,T,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,conditional_scenario,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,replace_level,conditional_replace_B_with_T,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.00_nonusd0.70_u0.20_equal_recognition_months:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_fx_incremental_replacement,fx1.00_nonusd0.70_u0.20_equal_recognition_months,-3043094.66736,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,incremental_replacement_only_after_compatibility_check,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0874,806460053d18f19621836c315bdd9d0cf63f151154cde9f15eab72c9f20e46ec,2026-09-14,T-B,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,conditional_scenario,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,incremental_replacement,conditional_add_delta_to_B,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.00_nonusd0.70_u0.20_equal_recognition_months:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_fx_replacement_multiplier,fx1.00_nonusd0.70_u0.20_equal_recognition_months,0.999367124589,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,multiply_only_matching_ordinary_booking_baseline,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0875,7efafffae5fd665bf92f602a80936f429a4e980b0f835b6aa03497b0e836848f,2026-09-14,T,B,ratio,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,conditional_scenario,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,multiplicative_replacement,conditional_multiply_B_by_T_over_B,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.00_nonusd0.70_u0.20_equal_recognition_months:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_fx_level_multiplier,fx1.00_nonusd0.70_u0.20_equal_recognition_months,1.02746982857,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,reference_level_only_never_multiply_reported_kernel,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0876,16874ee6c25f928602a8ce1db655fee4c51b6027067d0a0c20f3532439116723,2026-09-14,T,R0,ratio,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,descriptive_diagnostic,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,reference_diagnostic_never_reported_baseline,diagnostic_reference_multiplier,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.00_nonusd0.70_u0.20_equal_recognition_months:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,reference_normalized_kernel_revenue,fx1.05_nonusd0.70_u0.20_equal_recognition_months,4676847632.13,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,diagnostic_reference_only_not_new_forecast,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0877,b379b20e8db306936668993135a1d67f7fdaa068953fc1d4c57dd7ced4c2b6d7,2026-09-14,R0,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,descriptive_diagnostic,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,reference_only,diagnostic_reference_level,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.05_nonusd0.70_u0.20_equal_recognition_months:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,ordinary_booking_kernel_revenue,fx1.05_nonusd0.70_u0.20_equal_recognition_months,4808362929.49,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,baseline_identity_do_not_add,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0878,0caba21a05581db2de39c6bf5136d564023a094d0b0b6c00c8a167e40701448d,2026-09-14,B,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,descriptive_diagnostic,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,identity_not_increment,diagnostic_baseline_identity,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.05_nonusd0.70_u0.20_equal_recognition_months:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_retimed_kernel_revenue,fx1.05_nonusd0.70_u0.20_equal_recognition_months,4814523090.39,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,conditional_replacement_level,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0879,0143d321b0ccfe14e89cbc0cb601804474be8c2792cab6d3831376f27fd54b57,2026-09-14,T,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,conditional_scenario,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,replace_level,conditional_replace_B_with_T,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.05_nonusd0.70_u0.20_equal_recognition_months:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_fx_incremental_replacement,fx1.05_nonusd0.70_u0.20_equal_recognition_months,6160160.89645,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,incremental_replacement_only_after_compatibility_check,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0880,61cdbd8f324811bd4e7a6501452d722b476ff26060c1567722ae8e82dc8a2821,2026-09-14,T-B,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,conditional_scenario,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,incremental_replacement,conditional_add_delta_to_B,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.05_nonusd0.70_u0.20_equal_recognition_months:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_fx_replacement_multiplier,fx1.05_nonusd0.70_u0.20_equal_recognition_months,1.00128113476,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,multiply_only_matching_ordinary_booking_baseline,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0881,0f4ccd0246682bb7183f22a6c2ff6108f3003542e990ec075e0b0a45225ad898,2026-09-14,T,B,ratio,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,conditional_scenario,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,multiplicative_replacement,conditional_multiply_B_by_T_over_B,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.05_nonusd0.70_u0.20_equal_recognition_months:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_fx_level_multiplier,fx1.05_nonusd0.70_u0.20_equal_recognition_months,1.02943766167,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,reference_level_only_never_multiply_reported_kernel,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0882,78c405393c11492d85fffface817bdb00dbbafbd956209d2fbd5e0d1477abbfa,2026-09-14,T,R0,ratio,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,descriptive_diagnostic,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,reference_diagnostic_never_reported_baseline,diagnostic_reference_multiplier,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.05_nonusd0.70_u0.20_equal_recognition_months:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,reference_normalized_kernel_revenue,fx0.95_nonusd0.70_u0.20_first_recognition_month,4676847632.13,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,diagnostic_reference_only_not_new_forecast,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0883,de50b36ce92c14513bff28c70359fdafb15f3da2f3ed7fe32625f762f0e87f38,2026-09-14,R0,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,descriptive_diagnostic,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,reference_only,diagnostic_reference_level,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx0.95_nonusd0.70_u0.20_first_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
