source_row,name,address,postal_code,city,classification,classification_date,rooms,website,address_cluster,name_address_key,paris_city_postcode,source_id,independent_status,airbnb_membership,source_row_count,all_source_rows,dedup_rule
2,1924 HÔTEL,2 Rue Gabriel Péri,38000,GRENOBLE,3 étoiles,19/06/2023,37,https://www.1924hotel.com/,2 RUE GABRIEL PERI|38000,1924 HOTEL|2 RUE GABRIEL PERI|38000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,2,latest classification date within exact normalized name/address key
15041,HÔTEL LES AMBRES,le bois de la cour,84220,ROUSSILLON,3 étoiles,09/04/2024,17,http://www.hotellesambres.com,LE BOIS DE LA COUR|84220,HOTEL LES AMBRES|LE BOIS DE LA COUR|84220,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15041,latest classification date within exact normalized name/address key
15042,HÔTEL LES ANCOLIES,Route du grand mont,73270,ARÊCHES BEAUFORT,3 étoiles,10/07/2025,12,http://www.hotel-les-ancolies.com,ROUTE DU GRAND MONT|73270,HOTEL LES ANCOLIES|ROUTE DU GRAND MONT|73270,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15042,latest classification date within exact normalized name/address key
15043,HÔTEL LES ARAVIS,1 route de Thônes,74450,SAINT JEAN DE SIXT,2 étoiles,24/08/2021,19,https://www.hotelaravis.com/,1 ROUTE DE THONES|74450,HOTEL LES ARAVIS|1 ROUTE DE THONES|74450,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15043,latest classification date within exact normalized name/address key
15044,HÔTEL LES ARBOUSIERS,route de pietramaggiore,20260,CALVI,2 étoiles,29/11/2023,45,www.hotel-calvi-lesarbousiers.com,ROUTE DE PIETRAMAGGIORE|20260,HOTEL LES ARBOUSIERS|ROUTE DE PIETRAMAGGIORE|20260,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15044,latest classification date within exact normalized name/address key
15045,HÔTEL LES ARCADES,5 rue Paul Hermann,13460,SAINTES-MARIES-DE-LA-MER,3 étoiles,30/03/2022,19,https://hotel-saintesmariesdelamer.com/,5 RUE PAUL HERMANN|13460,HOTEL LES ARCADES|5 RUE PAUL HERMANN|13460,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15045,latest classification date within exact normalized name/address key
15046,HÔTEL LES ARCADES,15 rue Amiral Réveillère,29680,ROSCOFF,2 étoiles,14/05/2024,23,http://www.hotel-les-arcades-roscoff.com/,15 RUE AMIRAL REVEILLERE|29680,HOTEL LES ARCADES|15 RUE AMIRAL REVEILLERE|29680,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15046,latest classification date within exact normalized name/address key
15047,HÔTEL LES ARCADES,1 et 3 arcades de la bourse,76200,DIEPPE,3 étoiles,25/11/2022,21,https://www.logishotels.com/fr/restaurant/logis-hotel-les-arcades-3250,1 ET 3 ARCADES DE LA BOURSE|76200,HOTEL LES ARCADES|1 ET 3 ARCADES DE LA BOURSE|76200,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15047,latest classification date within exact normalized name/address key
15048,HÔTEL LES ARCADES LE LION D'OR,7 place du Marché,26170,BUIS-LES-BARONNIES,3 étoiles,06/10/2023,15,http://www.hotelarcades.fr,7 PLACE DU MARCHE|26170,HOTEL LES ARCADES LE LION D OR|7 PLACE DU MARCHE|26170,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15048,latest classification date within exact normalized name/address key
15049,HÔTEL LES ARCEAUX,26 rue du Port Neuf,64100,BAYONNE,2 étoiles,06/04/2022,13,https://www.hotelarceaux.fr/,26 RUE DU PORT NEUF|64100,HOTEL LES ARCEAUX|26 RUE DU PORT NEUF|64100,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15049,latest classification date within exact normalized name/address key
15050,HÔTEL LES ARCHES,15 avenue des Thermes,65170,SAINT-LARY-SOULAN,3 étoiles,29/06/2022,30,http://www.hotel-les-arches.com/,15 AVE DES THERMES|65170,HOTEL LES ARCHES|15 AVE DES THERMES|65170,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15050,latest classification date within exact normalized name/address key
15051,HÔTEL LES ARMOIRIES,Place des Arcades,06560,VALBONNE,3 étoiles,14/11/2022,17,http://hotellesarmoiries.com,PLACE DES ARCADES|06560,HOTEL LES ARMOIRIES|PLACE DES ARCADES|06560,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15051,latest classification date within exact normalized name/address key
15052,HÔTEL LES ARNELLES,Route d'arles,13460,SAINTES-MARIES-DE-LA-MER,4 étoiles,08/11/2022,17,https://www.lesarnelles.com/fr/,ROUTE D ARLES|13460,HOTEL LES ARNELLES|ROUTE D ARLES|13460,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15052,latest classification date within exact normalized name/address key
15053,HÔTEL LES AROBIERS,430 Grande Rue,39310,LAMOURA,3 étoiles,04/04/2023,12,http://www.lesarobiers.fr,430 GRANDE RUE|39310,HOTEL LES AROBIERS|430 GRANDE RUE|39310,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15053,latest classification date within exact normalized name/address key
15054,HÔTEL LES AROLLES,ROUTE DU LAITELET,73550,MERIBEL,3 étoiles,19/01/2024,44,http://www.arolles.com,ROUTE DU LAITELET|73550,HOTEL LES AROLLES|ROUTE DU LAITELET|73550,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15054,latest classification date within exact normalized name/address key
15055,HÔTEL LES ATLANTES,2 route de Saujon,17600,MÉDIS,2 étoiles,07/06/2022,22,https://www.atlantes-hotel-royan.com/fr,2 ROUTE DE SAUJON|17600,HOTEL LES ATLANTES|2 ROUTE DE SAUJON|17600,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15055,latest classification date within exact normalized name/address key
15056,HÔTEL LES AUBERGISTES,2 place Auguste Canon,26740,MARSANNE,2 étoiles,15/01/2025,13,www.les-aubergistes.fr,2 PLACE AUGUSTE CANON|26740,HOTEL LES AUBERGISTES|2 PLACE AUGUSTE CANON|26740,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15056,latest classification date within exact normalized name/address key
15057,HÔTEL LES AUGUSTINES,18 route de la Plage Monchaux,80120,QUEND,3 étoiles,22/03/2022,15,http://www.hotel-augustines.com,18 ROUTE DE LA PLAGE MONCHAUX|80120,HOTEL LES AUGUSTINES|18 ROUTE DE LA PLAGE MONCHAUX|80120,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15057,latest classification date within exact normalized name/address key
15058,HÔTEL LES AUTANES,place du village,05260,ANCELLE,4 étoiles,09/01/2023,20,http://www.hotel-les-autanes.com,PLACE DU VILLAGE|05260,HOTEL LES AUTANES|PLACE DU VILLAGE|05260,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15058,latest classification date within exact normalized name/address key
15059,HÔTEL LES BAINS,7 rue du Bourg l'Abbé,75003,PARIS 3E ARRONDISSEMENT,5 étoiles,05/12/2022,39,https://www.lesbains-paris.com/,7 RUE DU BOURG L ABBE|75003,HOTEL LES BAINS|7 RUE DU BOURG L ABBE|75003,True,HRE-FR-CLASSIFIED,unverified,unverified,1,15059,latest classification date within exact normalized name/address key
15060,HÔTEL LES BAINS,8 rue Joseph Fontanet,73570,BRIDES-LES-BAINS,3 étoiles,24/07/2025,30,http://www.hotel-lesbains.fr/,8 RUE JOSEPH FONTANET|73570,HOTEL LES BAINS|8 RUE JOSEPH FONTANET|73570,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15060,latest classification date within exact normalized name/address key
15061,HÔTEL LES BALCONS DE L'ESPÉRANCE,854 route de Beauregard,24510,LIMEUIL,3 étoiles,21/07/2026,10,https://balconsdelesperance.fr/,854 ROUTE DE BEAUREGARD|24510,HOTEL LES BALCONS DE L ESPERANCE|854 ROUTE DE BEAUREGARD|24510,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15061,latest classification date within exact normalized name/address key
15062,HÔTEL LES BALCONS DU VELAY,zone artisanale la borie,43120,MONISTROL-SUR-LOIRE,3 étoiles,29/03/2023,28,http://www.lesbalconsduvelay.com/,ZONE ARTISANALE LA BORIE|43120,HOTEL LES BALCONS DU VELAY|ZONE ARTISANALE LA BORIE|43120,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15062,latest classification date within exact normalized name/address key
15063,HÔTEL LES BALCONS VILLAGE,1 chemin du Grand Lognan,73210,LA PLAGNE TARENTAISE,3 étoiles,31/03/2022,41,https://www.les-balcons.com/hebergement/hotel-les-balcons-village/,1 CHEMIN DU GRAND LOGNAN|73210,HOTEL LES BALCONS VILLAGE|1 CHEMIN DU GRAND LOGNAN|73210,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15063,latest classification date within exact normalized name/address key
15064,HÔTEL LES BARMES DE L'OURS,Chemin des Carats,73150,VAL-D'ISÈRE,5 étoiles,15/01/2025,76,https://www.hotellesbarmes.com/,CHEMIN DES CARATS|73150,HOTEL LES BARMES DE L OURS|CHEMIN DES CARATS|73150,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15064,latest classification date within exact normalized name/address key
15065,HÔTEL LES BARTAVELLES,"Le clos des pommiers, RN 94",05200,CROTS,3 étoiles,08/03/2023,31,http://www.bartavelles.com,LE CLOS DES POMMIERS RN 94|05200,HOTEL LES BARTAVELLES|LE CLOS DES POMMIERS RN 94|05200,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15065,latest classification date within exact normalized name/address key
15066,HÔTEL LES BASSANS,67 Chemin De La Messe,22700,PERROS-GUIREC,4 étoiles,03/11/2025,25,www.les-bassans.com,67 CHEMIN DE LA MESSE|22700,HOTEL LES BASSANS|67 CHEMIN DE LA MESSE|22700,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15066,latest classification date within exact normalized name/address key
15067,HÔTEL LES BASTIDES SAINT-PAUL,880 chemin des Blaquières,06570,SAINT-PAUL-DE-VENCE,3 étoiles,25/05/2022,24,https://www.hotelbastides.fr/,880 CHEMIN DES BLAQUIERES|06570,HOTEL LES BASTIDES SAINT PAUL|880 CHEMIN DES BLAQUIERES|06570,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15067,latest classification date within exact normalized name/address key
15068,HÔTEL LES BELLES TERRASSES,1315 route de vence,06140,TOURRETTES-SUR-LOUP,2 étoiles,02/01/2023,17,http://www.bellesterrasses.fr/,1315 ROUTE DE VENCE|06140,HOTEL LES BELLES TERRASSES|1315 ROUTE DE VENCE|06140,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15068,latest classification date within exact normalized name/address key
15069,HÔTEL LES BELLUGUES,13 rue Pelet de la Lozère,30270,SAINT-JEAN-DU-GARD,2 étoiles,10/11/2022,16,https://www.hotel-bellugues.com/fr/,13 RUE PELET DE LA LOZERE|30270,HOTEL LES BELLUGUES|13 RUE PELET DE LA LOZERE|30270,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15069,latest classification date within exact normalized name/address key
15070,HÔTEL LES BERGERIES D'ALATA,Col de Pruno,20167,ALATA,3 étoiles,23/12/2025,6,www.lesbergeriesdalata.com,COL DE PRUNO|20167,HOTEL LES BERGERIES D ALATA|COL DE PRUNO|20167,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15070,latest classification date within exact normalized name/address key
15071,HÔTEL LES BERGERIES DE PALOMBAGGIA,Route de Palombaggia,20137,PORTO-VECCHIO,5 étoiles,15/09/2022,20,www.hotel-palombaggia.com,ROUTE DE PALOMBAGGIA|20137,HOTEL LES BERGERIES DE PALOMBAGGIA|ROUTE DE PALOMBAGGIA|20137,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15071,latest classification date within exact normalized name/address key
15072,HÔTEL LES BERNARDS,1711 route des grabilles,74120,PRAZ-SUR-ARLY,2 étoiles,05/04/2024,11,http://www.hotel-lesbernards.com/,1711 ROUTE DES GRABILLES|74120,HOTEL LES BERNARDS|1711 ROUTE DES GRABILLES|74120,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15072,latest classification date within exact normalized name/address key
15073,HÔTEL LES BLEUETS,21 façade de Foncillon,17200,ROYAN,2 étoiles,22/03/2022,16,https://www.hotel-les-bleuets.com/,21 FACADE DE FONCILLON|17200,HOTEL LES BLEUETS|21 FACADE DE FONCILLON|17200,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15073,latest classification date within exact normalized name/address key
15074,HÔTEL LES BOIS FLOTTAIS,Chemin des Mouettes,17580,LE BOIS-PLAGE-EN-RÉ,4 étoiles,24/03/2022,19,https://www.lesboisflottais.com/,CHEMIN DES MOUETTES|17580,HOTEL LES BOIS FLOTTAIS|CHEMIN DES MOUETTES|17580,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15074,latest classification date within exact normalized name/address key
15075,HÔTEL LES BOISSIÈRES,708 route de caussade,82800,BIOULE,3 étoiles,20/05/2025,8,http://www.lesboissieres.fr/,708 ROUTE DE CAUSSADE|82800,HOTEL LES BOISSIERES|708 ROUTE DE CAUSSADE|82800,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15075,latest classification date within exact normalized name/address key
15076,HÔTEL LES BORDS DE MER,52 CORNICHE KENNEDY,13007,MARSEILLE,4 étoiles,29/02/2024,19,www.lesbordsdemer.com,52 CORNICHE KENNEDY|13007,HOTEL LES BORDS DE MER|52 CORNICHE KENNEDY|13007,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15076,latest classification date within exact normalized name/address key
15077,HÔTEL LES BORIES & SPA,Route de l'abbaye de Senanque,84220,GORDES,5 étoiles,13/08/2025,34,http://www.hotellesbories.com,ROUTE DE L ABBAYE DE SENANQUE|84220,HOTEL LES BORIES SPA|ROUTE DE L ABBAYE DE SENANQUE|84220,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15077,latest classification date within exact normalized name/address key
15078,HÔTEL LES BOUCLES DE MEUSE,1 rue du Lieutenant barbaste,08800,MONTHERMÉ,3 étoiles,20/04/2023,10,https://www.lesbouclesdemeuse.fr/,1 RUE DU LIEUTENANT BARBASTE|08800,HOTEL LES BOUCLES DE MEUSE|1 RUE DU LIEUTENANT BARBASTE|08800,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15078,latest classification date within exact normalized name/address key
15079,HÔTEL LES BOUGAINVILLIERS,27 ruelle des Bougainvilliers,97434,SAINT-GILLES-LES-BAINS,2 étoiles,14/02/2022,13,https://bougainvillier.com/,27 RUELLE DES BOUGAINVILLIERS|97434,HOTEL LES BOUGAINVILLIERS|27 RUELLE DES BOUGAINVILLIERS|97434,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15079,latest classification date within exact normalized name/address key
15080,HÔTEL LES BRISANTS,63 avenue de la Grande Roche,85470,BRETIGNOLLES-SUR-MER,4 étoiles,09/07/2026,14,https://www.lesbrisants.com/,63 AVE DE LA GRANDE ROCHE|85470,HOTEL LES BRISANTS|63 AVE DE LA GRANDE ROCHE|85470,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15080,latest classification date within exact normalized name/address key
15081,HÔTEL LES BRISES,1 CHEMIN DE LA DIGUE RICHELIEU,17000,LA ROCHELLE,4 étoiles,22/07/2026,50,www.hotel-les-brises.com,1 CHEMIN DE LA DIGUE RICHELIEU|17000,HOTEL LES BRISES|1 CHEMIN DE LA DIGUE RICHELIEU|17000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15081,latest classification date within exact normalized name/address key
15082,HÔTEL LES BRUYÈRES,205 Taille de Mas des Champs de la Plagne,74110,MORZINE,3 étoiles,26/04/2022,22,https://www.lesbruyeres-hotel.com/,205 TAILLE DE MAS DES CHAMPS DE LA PLAGNE|74110,HOTEL LES BRUYERES|205 TAILLE DE MAS DES CHAMPS DE LA PLAGNE|74110,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15082,latest classification date within exact normalized name/address key
15083,HÔTEL LES BRUYÈRES,27 place jean moulin,38750,ALPE D'HUEZ,3 étoiles,12/12/2023,16,https://www.hotelbruyerealpedhuez.com/,27 PLACE JEAN MOULIN|38750,HOTEL LES BRUYERES|27 PLACE JEAN MOULIN|38750,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15083,latest classification date within exact normalized name/address key
15084,HÔTEL LES BULLES DE MER,28 avenue armand lanoux cappellans,66750,SAINT-CYPRIEN,4 étoiles,07/10/2024,50,lesbullesdemer.com,28 AVE ARMAND LANOUX CAPPELLANS|66750,HOTEL LES BULLES DE MER|28 AVE ARMAND LANOUX CAPPELLANS|66750,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15084,latest classification date within exact normalized name/address key
15085,HÔTEL LES BULLES DE PARIS,32 Rue des écoles,75005,PARIS 5E ARRONDISSEMENT,4 étoiles,20/02/2023,44,https://www.lesbullesdeparis.com/fr/,32 RUE DES ECOLES|75005,HOTEL LES BULLES DE PARIS|32 RUE DES ECOLES|75005,True,HRE-FR-CLASSIFIED,unverified,unverified,1,15085,latest classification date within exact normalized name/address key
15086,HÔTEL LES CABINES,17 Rue des Bains,14510,HOULGATE,3 étoiles,28/10/2025,18,https://www.lescabineshoulgate.com/,17 RUE DES BAINS|14510,HOTEL LES CABINES|17 RUE DES BAINS|14510,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15086,latest classification date within exact normalized name/address key
15087,HÔTEL LES CALANQUES,rue du nid au soleil,83380,ROQUEBRUNE-SUR-ARGENS,3 étoiles,12/04/2023,12,http://www.hotel-les-calanques.com,RUE DU NID AU SOLEIL|83380,HOTEL LES CALANQUES|RUE DU NID AU SOLEIL|83380,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15087,latest classification date within exact normalized name/address key
15088,HÔTEL LES CALLUNES,"34, Place du Revelly",04240,ANNOT,2 étoiles,03/07/2026,16,https://les-callunes-annot.fr/,34 PLACE DU REVELLY|04240,HOTEL LES CALLUNES|34 PLACE DU REVELLY|04240,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15088,latest classification date within exact normalized name/address key
15089,HÔTEL LES CAMPANULES,Montée du Rosset,73320,TIGNES,4 étoiles,28/02/2022,39,https://www.campanules.com/,MONTEE DU ROSSET|73320,HOTEL LES CAMPANULES|MONTEE DU ROSSET|73320,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15089,latest classification date within exact normalized name/address key
15090,HÔTEL LES CAMÉLIAS,6 avenue du château de couterne,61140,BAGNOLES DE L'ORNE NORMANDIE,2 étoiles,07/11/2022,20,http://www.cameliashotel.com,6 AVE DU CHATEAU DE COUTERNE|61140,HOTEL LES CAMELIAS|6 AVE DU CHATEAU DE COUTERNE|61140,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15090,latest classification date within exact normalized name/address key
15091,HÔTEL LES CAPITOULS TOULOUSE CENTRE,29 allée jean jaurès,31000,TOULOUSE,4 étoiles,29/06/2023,55,https://all.accor.com/hotel/C139/index.fr.shtml,29 ALLEE JEAN JAURES|31000,HOTEL LES CAPITOULS TOULOUSE CENTRE|29 ALLEE JEAN JAURES|31000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15091,latest classification date within exact normalized name/address key
15092,HÔTEL LES CAPS,3 rue des Jardins,22400,LAMBALLE,3 étoiles,20/05/2025,46,http://www.hoteldescaps.fr,3 RUE DES JARDINS|22400,HOTEL LES CAPS|3 RUE DES JARDINS|22400,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15092,latest classification date within exact normalized name/address key
15093,HÔTEL LES CAPUCINS,20 Faubourg de Montbéliard,90000,BELFORT,3 étoiles,20/02/2026,36,http://hotellescapucins.com,20 FAUBOURG DE MONTBELIARD|90000,HOTEL LES CAPUCINS|20 FAUBOURG DE MONTBELIARD|90000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15093,latest classification date within exact normalized name/address key
15094,HÔTEL LES CAPUCINS,6 Avenue Président Doumer,89200,AVALLON,3 étoiles,30/06/2026,25,avallonlescapucins.com,6 AVE PRESIDENT DOUMER|89200,HOTEL LES CAPUCINS|6 AVE PRESIDENT DOUMER|89200,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15094,latest classification date within exact normalized name/address key
15095,HÔTEL LES CARILLONS,22 Avenue Jean Jaurès,12110,CRANSAC,2 étoiles,10/03/2023,17,https://lescarillons.fr/,22 AVE JEAN JAURES|12110,HOTEL LES CARILLONS|22 AVE JEAN JAURES|12110,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15095,latest classification date within exact normalized name/address key
15096,HÔTEL LES CARRETTES,les islettes,73450,VALMEINIER,3 étoiles,03/04/2023,40,http://www.les-carrettes.com,LES ISLETTES|73450,HOTEL LES CARRETTES|LES ISLETTES|73450,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15096,latest classification date within exact normalized name/address key
15097,HÔTEL LES CATREMS,rue des soleils,05170,ORCIÈRES,2 étoiles,07/07/2023,22,http://www.hotelorciereslescatrems.com/,RUE DES SOLEILS|05170,HOTEL LES CATREMS|RUE DES SOLEILS|05170,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15097,latest classification date within exact normalized name/address key
15098,HÔTEL LES CAUDALIES,20 avenue Pasteur,39600,ARBOIS,3 étoiles,16/12/2024,9,http://www.lescaudalies.fr,20 AVE PASTEUR|39600,HOTEL LES CAUDALIES|20 AVE PASTEUR|39600,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15098,latest classification date within exact normalized name/address key
15099,HÔTEL LES CHALETS DE LA CROIX-FRY,4910 route du Col de la Croix-fry,74230,MANIGOD,4 étoiles,28/03/2022,9,https://www.hotelchaletcroixfry.com/fr/hotel.html,4910 ROUTE DU COL DE LA CROIX FRY|74230,HOTEL LES CHALETS DE LA CROIX FRY|4910 ROUTE DU COL DE LA CROIX FRY|74230,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15099,latest classification date within exact normalized name/address key
15100,HÔTEL LES CHALETS DE LA SERRAZ,3862 route du Col des Aravis,74220,LA CLUSAZ,4 étoiles,28/08/2026,7,https://www.laserraz.com/,3862 ROUTE DU COL DES ARAVIS|74220,HOTEL LES CHALETS DE LA SERRAZ|3862 ROUTE DU COL DES ARAVIS|74220,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15100,latest classification date within exact normalized name/address key
15101,HÔTEL LES CHALETS DU MONT D'ARBOIS,447 chemin de la Rocaille,74120,MEGÈVE,5 étoiles,17/04/2025,40,https://www.chalets-montdarbois.com/,447 CHEMIN DE LA ROCAILLE|74120,HOTEL LES CHALETS DU MONT D ARBOIS|447 CHEMIN DE LA ROCAILLE|74120,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15101,latest classification date within exact normalized name/address key
15102,HÔTEL LES CHALETS DU VILLARD,Le Villard,05350,SAINT-VÉRAN,3 étoiles,27/06/2023,23,http://www.leschaletsduvillard.fr,LE VILLARD|05350,HOTEL LES CHALETS DU VILLARD|LE VILLARD|05350,False,HRE-FR-CLASSIFIED,unverified,unverified,1,15102,latest classification date within exact normalized name/address key
