city,country,country_iso2,eea_flag,deadline,single_fee_pct,listing_id,listing_url,host_id,host_location,host_region_guess,geo_conflict,room_type,property_type,bedrooms,bedroom_bucket,accommodates,beds,host_class,calculated_host_listings_count,host_is_superhost,instant_bookable,license,minimum_nights,number_of_reviews_ltm,estimated_occupancy_l365d,stratum,stay_window,checkin,checkout,nights,adults,dump_date,dump_price
austin,United States,US,0,2026-09-15,15.5,207054,https://www.airbnb.com/rooms/207054,1018853,"Austin, TX",non_eea,0,Entire home/apt,Entire home,2.0,2,5,2.0,individual,1,t,,OL 2026 072586,2.0,6,36,Entire home/apt | 2 | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$268.00
london,United Kingdom,GB,0,2026-09-15,15.5,32006884,https://www.airbnb.com/rooms/32006884,239969629,,unknown,0,Hotel room,Room in serviced apartment,1.0,0-1,2,1.0,individual,1,f,,,2.0,0,0,Hotel room | 0-1 | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$132.00
london,United Kingdom,GB,0,2026-09-15,15.5,33241502,https://www.airbnb.com/rooms/33241502,24162360,"London, United Kingdom",non_eea,0,Private room,Private room in home,,unknown,2,1.0,professional,6,t,,,3.0,31,255,Private room | unknown | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$67.00
london,United Kingdom,GB,0,2026-09-15,15.5,33939131,https://www.airbnb.com/rooms/33939131,1683573,"London, United Kingdom",non_eea,0,Private room,Private room in home,,unknown,1,1.0,small_multi,2,t,,,1.0,6,55,Private room | unknown | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$68.00
london,United Kingdom,GB,0,2026-09-15,15.5,39526107,https://www.airbnb.com/rooms/39526107,303582941,"London, United Kingdom",non_eea,0,Private room,Room in boutique hotel,1.0,0-1,2,1.0,small_multi,3,f,,,1.0,1,9,Private room | 0-1 | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$263.20
london,United Kingdom,GB,0,2026-09-15,15.5,39835703,https://www.airbnb.com/rooms/39835703,50847329,"England, United Kingdom",non_eea,0,Entire home/apt,Entire rental unit,,unknown,2,1.0,small_multi,3,f,,,1.0,63,255,Entire home/apt | unknown | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$127.00
london,United Kingdom,GB,0,2026-09-15,15.5,40732434,https://www.airbnb.com/rooms/40732434,276312055,"London, United Kingdom",non_eea,0,Private room,Private room in rental unit,,unknown,2,1.0,individual,1,f,,,2.0,0,0,Private room | unknown | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$137.50
london,United Kingdom,GB,0,2026-09-15,15.5,41103098,https://www.airbnb.com/rooms/41103098,206859096,"England, United Kingdom",non_eea,0,Entire home/apt,Entire rental unit,1.0,0-1,2,1.0,small_multi,2,f,,,1.0,14,129,Entire home/apt | 0-1 | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$107.00
london,United Kingdom,GB,0,2026-09-15,15.5,41122276,https://www.airbnb.com/rooms/41122276,656399,"London, United Kingdom",non_eea,0,Private room,Private room in rental unit,,unknown,2,1.0,small_multi,2,f,,,1.0,0,0,Private room | unknown | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$141.00
london,United Kingdom,GB,0,2026-09-15,15.5,44653297,https://www.airbnb.com/rooms/44653297,107557456,"England, United Kingdom",non_eea,0,Entire home/apt,Entire rental unit,2.0,2,4,2.0,professional,5,t,,,1.0,20,184,Entire home/apt | 2 | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$185.00
london,United Kingdom,GB,0,2026-09-15,15.5,46923612,https://www.airbnb.com/rooms/46923612,85869213,"London, United Kingdom",non_eea,0,Entire home/apt,Entire condo,1.0,0-1,2,1.0,small_multi,3,t,,,1.0,0,0,Entire home/apt | 0-1 | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$255.00
london,United Kingdom,GB,0,2026-09-15,15.5,49008985,https://www.airbnb.com/rooms/49008985,3637552,"London, United Kingdom",non_eea,0,Private room,Private room in rental unit,,unknown,2,1.0,individual,1,f,,,2.0,7,64,Private room | unknown | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$140.00
london,United Kingdom,GB,0,2026-09-15,15.5,49011803,https://www.airbnb.com/rooms/49011803,368520818,"England, United Kingdom",non_eea,0,Private room,Private room in rental unit,1.0,0-1,1,,professional,70,f,,,1.0,0,0,Private room | 0-1 | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$86.00
london,United Kingdom,GB,0,2026-09-15,15.5,52736237,https://www.airbnb.com/rooms/52736237,421245848,,unknown,0,Hotel room,Room in hotel,12.0,3+,10,10.0,small_multi,4,f,,,1.0,0,0,Hotel room | 3+ | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$320.00
london,United Kingdom,GB,0,2026-09-15,15.5,52870368,https://www.airbnb.com/rooms/52870368,43935156,"London, United Kingdom",non_eea,0,Entire home/apt,Entire rental unit,2.0,2,4,2.0,professional,42,f,,,3.0,14,129,Entire home/apt | 2 | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$344.87
london,United Kingdom,GB,0,2026-09-15,15.5,53542281,https://www.airbnb.com/rooms/53542281,9090486,"London, United Kingdom",non_eea,0,Entire home/apt,Entire condo,2.0,2,4,2.0,individual,1,f,,,2.0,4,37,Entire home/apt | 2 | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$306.50
london,United Kingdom,GB,0,2026-09-15,15.5,53804746,https://www.airbnb.com/rooms/53804746,435830683,,unknown,0,Entire home/apt,Entire home,2.0,2,3,2.0,individual,1,t,,,3.0,11,101,Entire home/apt | 2 | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$206.67
london,United Kingdom,GB,0,2026-09-15,15.5,633346059669358679,https://www.airbnb.com/rooms/633346059669358679,40783286,"London, United Kingdom",non_eea,0,Private room,Private room in condo,,unknown,1,2.0,small_multi,2,t,,,1.0,15,138,Private room | unknown | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$119.00
london,United Kingdom,GB,0,2026-09-15,15.5,638837203861294226,https://www.airbnb.com/rooms/638837203861294226,24603454,"London, United Kingdom",non_eea,0,Entire home/apt,Entire condo,1.0,0-1,2,1.0,professional,29,f,,,3.0,1,9,Entire home/apt | 0-1 | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$487.86
london,United Kingdom,GB,0,2026-09-15,15.5,654881906661676031,https://www.airbnb.com/rooms/654881906661676031,18091340,"London, United Kingdom",non_eea,0,Entire home/apt,Entire home,2.0,2,3,,individual,1,f,,,2.0,2,18,Entire home/apt | 2 | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$210.00
london,United Kingdom,GB,0,2026-09-15,15.5,666796831264648292,https://www.airbnb.com/rooms/666796831264648292,22184616,"London, United Kingdom",non_eea,0,Entire home/apt,Entire condo,2.0,2,4,2.0,individual,1,f,,,2.0,31,255,Entire home/apt | 2 | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$283.30
london,United Kingdom,GB,0,2026-09-15,15.5,667295744021310095,https://www.airbnb.com/rooms/667295744021310095,468520632,"England, United Kingdom",non_eea,0,Entire home/apt,Entire home,2.0,2,3,2.0,individual,1,f,,,3.0,0,0,Entire home/apt | 2 | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$213.67
london,United Kingdom,GB,0,2026-09-15,15.5,673650125419562893,https://www.airbnb.com/rooms/673650125419562893,131591665,"London, United Kingdom",non_eea,0,Entire home/apt,Entire condo,1.0,0-1,2,2.0,professional,24,f,,,1.0,17,156,Entire home/apt | 0-1 | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$151.00
london,United Kingdom,GB,0,2026-09-15,15.5,675168220559601931,https://www.airbnb.com/rooms/675168220559601931,16364042,"London, United Kingdom",non_eea,0,Private room,Private room in rental unit,,unknown,2,1.0,individual,1,t,,,2.0,33,255,Private room | unknown | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$75.50
london,United Kingdom,GB,0,2026-09-15,15.5,689364665094856993,https://www.airbnb.com/rooms/689364665094856993,45742351,"London, United Kingdom",non_eea,0,Entire home/apt,Entire home,1.0,0-1,2,1.0,small_multi,2,t,,,1.0,2,18,Entire home/apt | 0-1 | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$153.88
london,United Kingdom,GB,0,2026-09-15,15.5,699646477476634413,https://www.airbnb.com/rooms/699646477476634413,13828843,"London, United Kingdom",non_eea,0,Entire home/apt,Entire serviced apartment,1.0,0-1,2,1.0,individual,1,t,,,2.0,55,255,Entire home/apt | 0-1 | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$180.00
london,United Kingdom,GB,0,2026-09-15,15.5,720699152692148807,https://www.airbnb.com/rooms/720699152692148807,211328780,,unknown,0,Entire home/apt,Entire condo,2.0,2,4,2.0,professional,14,f,,,3.0,10,92,Entire home/apt | 2 | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-18,
london,United Kingdom,GB,0,2026-09-15,15.5,731307653130822249,https://www.airbnb.com/rooms/731307653130822249,156631645,"England, United Kingdom",non_eea,0,Private room,Private room in home,,unknown,1,1.0,small_multi,2,t,,,1.0,12,110,Private room | unknown | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$66.00
london,United Kingdom,GB,0,2026-09-15,15.5,746410263182526360,https://www.airbnb.com/rooms/746410263182526360,405058964,"London, United Kingdom",non_eea,0,Entire home/apt,Entire condo,1.0,0-1,5,3.0,professional,42,f,,,1.0,6,55,Entire home/apt | 0-1 | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$300.00
london,United Kingdom,GB,0,2026-09-15,15.5,748187675589762786,https://www.airbnb.com/rooms/748187675589762786,5876650,"England, United Kingdom",non_eea,0,Entire home/apt,Entire condo,1.0,0-1,2,1.0,small_multi,3,t,,,3.0,8,74,Entire home/apt | 0-1 | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$139.50
london,United Kingdom,GB,0,2026-09-15,15.5,758061897996555466,https://www.airbnb.com/rooms/758061897996555466,454556269,"London, United Kingdom",non_eea,0,Entire home/apt,Entire serviced apartment,2.0,2,6,3.0,small_multi,3,f,,,3.0,5,46,Entire home/apt | 2 | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$212.00
london,United Kingdom,GB,0,2026-09-15,15.5,770720823743434584,https://www.airbnb.com/rooms/770720823743434584,47878604,"London, United Kingdom",non_eea,0,Entire home/apt,Entire rental unit,2.0,2,6,3.0,small_multi,4,t,,,1.0,0,0,Entire home/apt | 2 | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$292.00
london,United Kingdom,GB,0,2026-09-15,15.5,778448121729364658,https://www.airbnb.com/rooms/778448121729364658,444801189,,unknown,0,Private room,Room in hotel,1.0,0-1,3,2.0,professional,75,f,,,1.0,4,37,Private room | 0-1 | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$95.00
london,United Kingdom,GB,0,2026-09-15,15.5,791397784590101654,https://www.airbnb.com/rooms/791397784590101654,493057950,"London, United Kingdom",non_eea,0,Entire home/apt,Entire home,4.0,3+,6,,individual,1,f,,,1.0,0,0,Entire home/apt | 3+ | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$250.00
london,United Kingdom,GB,0,2026-09-15,15.5,811249134080220022,https://www.airbnb.com/rooms/811249134080220022,261230706,"London, United Kingdom",non_eea,0,Entire home/apt,Entire rental unit,3.0,3+,6,3.0,small_multi,3,f,,,3.0,1,9,Entire home/apt | 3+ | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$150.00
london,United Kingdom,GB,0,2026-09-15,15.5,811421960292094850,https://www.airbnb.com/rooms/811421960292094850,127968387,,unknown,0,Private room,Private room in rental unit,,unknown,2,1.0,individual,1,f,,,1.0,0,0,Private room | unknown | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$200.00
london,United Kingdom,GB,0,2026-09-15,15.5,834215507131972833,https://www.airbnb.com/rooms/834215507131972833,49365092,"London, United Kingdom",non_eea,0,Private room,Private room in home,,unknown,2,2.0,individual,1,f,,,1.0,2,18,Private room | unknown | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$68.00
london,United Kingdom,GB,0,2026-09-15,15.5,840024067687982798,https://www.airbnb.com/rooms/840024067687982798,226573050,"London, United Kingdom",non_eea,0,Private room,Private room in rental unit,,unknown,4,1.0,professional,46,f,,,1.0,10,92,Private room | unknown | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$90.00
london,United Kingdom,GB,0,2026-09-15,15.5,854129190305768980,https://www.airbnb.com/rooms/854129190305768980,506541515,"London, United Kingdom",non_eea,0,Entire home/apt,Entire rental unit,1.0,0-1,2,1.0,professional,10,f,,,1.0,0,0,Entire home/apt | 0-1 | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$154.00
london,United Kingdom,GB,0,2026-09-15,15.5,887271526595274489,https://www.airbnb.com/rooms/887271526595274489,479158303,,unknown,0,Private room,Private room in condo,,unknown,3,2.0,small_multi,2,f,,,3.0,2,18,Private room | unknown | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$91.67
london,United Kingdom,GB,0,2026-09-15,15.5,904134486367161117,https://www.airbnb.com/rooms/904134486367161117,30253178,"London, United Kingdom",non_eea,0,Entire home/apt,Entire rental unit,2.0,2,4,2.0,professional,74,f,,,1.0,1,9,Entire home/apt | 2 | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$285.60
london,United Kingdom,GB,0,2026-09-15,15.5,911420238265462725,https://www.airbnb.com/rooms/911420238265462725,15134618,"London, United Kingdom",non_eea,0,Entire home/apt,Entire rental unit,1.0,0-1,2,1.0,individual,1,f,,,3.0,4,37,Entire home/apt | 0-1 | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$156.33
london,United Kingdom,GB,0,2026-09-15,15.5,918788550025250138,https://www.airbnb.com/rooms/918788550025250138,172457906,"London, United Kingdom",non_eea,0,Entire home/apt,Entire rental unit,3.0,3+,6,3.0,professional,42,f,,,1.0,27,248,Entire home/apt | 3+ | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$811.00
london,United Kingdom,GB,0,2026-09-15,15.5,924642951478705225,https://www.airbnb.com/rooms/924642951478705225,28381203,"London, United Kingdom",non_eea,0,Entire home/apt,Entire condo,3.0,3+,8,8.0,professional,44,t,,,2.0,2,18,Entire home/apt | 3+ | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$198.00
london,United Kingdom,GB,0,2026-09-15,15.5,927187878947516301,https://www.airbnb.com/rooms/927187878947516301,519553853,"London, United Kingdom",non_eea,0,Private room,Private room in rental unit,,unknown,2,1.0,professional,5,f,,,1.0,51,255,Private room | unknown | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$84.00
london,United Kingdom,GB,0,2026-09-15,15.5,927614955681866883,https://www.airbnb.com/rooms/927614955681866883,410127127,"London, United Kingdom",non_eea,0,Entire home/apt,Entire rental unit,2.0,2,6,5.0,professional,12,t,,,3.0,12,110,Entire home/apt | 2 | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$290.00
london,United Kingdom,GB,0,2026-09-15,15.5,948347798507073397,https://www.airbnb.com/rooms/948347798507073397,371778904,"London, United Kingdom",non_eea,0,Entire home/apt,Entire condo,1.0,0-1,2,1.0,individual,1,f,,,1.0,0,0,Entire home/apt | 0-1 | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$114.17
london,United Kingdom,GB,0,2026-09-15,15.5,950681063791159640,https://www.airbnb.com/rooms/950681063791159640,22412467,"London, United Kingdom",non_eea,0,Entire home/apt,Entire rental unit,1.0,0-1,2,1.0,individual,1,t,,,2.0,17,156,Entire home/apt | 0-1 | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$364.00
london,United Kingdom,GB,0,2026-09-15,15.5,953555321165330429,https://www.airbnb.com/rooms/953555321165330429,506316156,,unknown,0,Private room,Private room in rental unit,,unknown,2,1.0,small_multi,4,f,,,1.0,0,0,Private room | unknown | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-18,"$2,420.00"
london,United Kingdom,GB,0,2026-09-15,15.5,954878370261115478,https://www.airbnb.com/rooms/954878370261115478,25727709,"London, United Kingdom",non_eea,0,Entire home/apt,Entire rental unit,4.0,3+,8,4.0,professional,55,f,,,2.0,20,184,Entire home/apt | 3+ | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$392.06
london,United Kingdom,GB,0,2026-09-15,15.5,964984225713014099,https://www.airbnb.com/rooms/964984225713014099,103354588,"London, United Kingdom",non_eea,0,Private room,Private room in home,,unknown,2,1.0,individual,1,f,,,1.0,1,9,Private room | unknown | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$101.00
london,United Kingdom,GB,0,2026-09-15,15.5,968715353087810130,https://www.airbnb.com/rooms/968715353087810130,228928499,"London, United Kingdom",non_eea,0,Entire home/apt,Entire rental unit,,unknown,2,1.0,professional,133,t,,,3.0,6,55,Entire home/apt | unknown | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$169.67
london,United Kingdom,GB,0,2026-09-15,15.5,970082764940038992,https://www.airbnb.com/rooms/970082764940038992,150571218,"Lower Bagber, United Kingdom",non_eea,0,Entire home/apt,Entire rental unit,4.0,3+,8,6.0,professional,50,f,,,1.0,20,184,Entire home/apt | 3+ | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$320.33
london,United Kingdom,GB,0,2026-09-15,15.5,982486917525311709,https://www.airbnb.com/rooms/982486917525311709,450528902,"London, United Kingdom",non_eea,0,Entire home/apt,Entire rental unit,1.0,0-1,2,1.0,professional,21,f,,,3.0,0,0,Entire home/apt | 0-1 | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$165.67
london,United Kingdom,GB,0,2026-09-15,15.5,982675505257735181,https://www.airbnb.com/rooms/982675505257735181,476056942,,unknown,0,Shared room,Shared room in home,1.0,0-1,3,1.0,individual,1,f,,,3.0,0,0,Shared room | 0-1 | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$71.00
london,United Kingdom,GB,0,2026-09-15,15.5,993992421743881609,https://www.airbnb.com/rooms/993992421743881609,43286510,,unknown,0,Entire home/apt,Entire rental unit,1.0,0-1,2,1.0,individual,1,t,,,1.0,13,120,Entire home/apt | 0-1 | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$247.00
london,United Kingdom,GB,0,2026-09-15,15.5,1016495542886813654,https://www.airbnb.com/rooms/1016495542886813654,489693503,"England, United Kingdom",non_eea,0,Entire home/apt,Entire rental unit,1.0,0-1,3,1.0,individual,1,f,,,1.0,0,0,Entire home/apt | 0-1 | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$205.00
london,United Kingdom,GB,0,2026-09-15,15.5,1018151907915302806,https://www.airbnb.com/rooms/1018151907915302806,141460052,"London, United Kingdom",non_eea,0,Private room,Private room in rental unit,,unknown,2,1.0,small_multi,3,t,,,1.0,1,9,Private room | unknown | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$70.00
london,United Kingdom,GB,0,2026-09-15,15.5,1029198104260851740,https://www.airbnb.com/rooms/1029198104260851740,257223946,"London, United Kingdom",non_eea,0,Entire home/apt,Entire home,1.0,0-1,4,2.0,individual,1,f,,,2.0,0,0,Entire home/apt | 0-1 | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$743.00
london,United Kingdom,GB,0,2026-09-15,15.5,1030981080299113677,https://www.airbnb.com/rooms/1030981080299113677,25051516,"London, United Kingdom",non_eea,0,Private room,Private room in rental unit,,unknown,2,1.0,individual,1,f,,,2.0,0,0,Private room | unknown | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$50.00
london,United Kingdom,GB,0,2026-09-15,15.5,1036887909165221071,https://www.airbnb.com/rooms/1036887909165221071,548977342,,unknown,0,Entire home/apt,Entire rental unit,1.0,0-1,2,,individual,1,t,,,2.0,31,255,Entire home/apt | 0-1 | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$324.50
london,United Kingdom,GB,0,2026-09-15,15.5,1050225326969259250,https://www.airbnb.com/rooms/1050225326969259250,24410975,"Utrecht, Netherlands",eea_ch,1,Entire home/apt,Entire rental unit,1.0,0-1,4,1.0,small_multi,2,f,,,2.0,6,55,Entire home/apt | 0-1 | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$200.00
london,United Kingdom,GB,0,2026-09-15,15.5,1050816621162236913,https://www.airbnb.com/rooms/1050816621162236913,25194601,"England, United Kingdom",non_eea,0,Private room,Private room in rental unit,,unknown,2,1.0,individual,1,f,,,2.0,0,0,Private room | unknown | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$75.00
london,United Kingdom,GB,0,2026-09-15,15.5,1070920838587432366,https://www.airbnb.com/rooms/1070920838587432366,43476494,"Hertford, United Kingdom",non_eea,0,Entire home/apt,Entire rental unit,2.0,2,6,3.0,professional,22,f,,,1.0,7,64,Entire home/apt | 2 | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$612.00
london,United Kingdom,GB,0,2026-09-15,15.5,1073012557719051878,https://www.airbnb.com/rooms/1073012557719051878,76790337,"London, United Kingdom",non_eea,0,Private room,Private room in condo,,unknown,2,1.0,individual,1,f,,,2.0,7,64,Private room | unknown | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$65.00
london,United Kingdom,GB,0,2026-09-15,15.5,1075563327285820263,https://www.airbnb.com/rooms/1075563327285820263,552107566,,unknown,0,Shared room,Shared room in hostel,1.0,0-1,1,10.0,small_multi,2,f,,,1.0,76,255,Shared room | 0-1 | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$46.00
london,United Kingdom,GB,0,2026-09-15,15.5,1082496589668219535,https://www.airbnb.com/rooms/1082496589668219535,63278871,"London, United Kingdom",non_eea,0,Private room,Private room in rental unit,,unknown,4,,individual,1,t,,,1.0,0,0,Private room | unknown | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$143.50
london,United Kingdom,GB,0,2026-09-15,15.5,1087915283547972496,https://www.airbnb.com/rooms/1087915283547972496,16812101,"London, United Kingdom",non_eea,0,Entire home/apt,Entire rental unit,,unknown,3,2.0,professional,7,f,,,2.0,0,0,Entire home/apt | unknown | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-18,$195.76
