Date,ABNB,BKNG,DASH,EXPE,H,HLT,IVE,IVW,IWM,JETS,MAR,MTUM,QQQ,SPY,TRIP,UBER,UUP,XLY,^TNX,^VIX
2025-12-22,136.95,215.2462,234.89,287.6375,165.5218,292.143,211.5518,123.449,252.5292,28.9628,311.8943,252.8837,617.7513,681.2098,14.18,81.26,27.03,121.8519,4.169,14.08
2025-12-23,136.49,216.5312,232.7,286.5836,165.063,290.9747,211.6609,124.4472,251.0354,28.447,312.2124,253.8118,620.6445,684.3233,14.0,80.97,26.94,121.6826,4.169,14.0
2025-12-24,136.78,216.8195,232.06,284.9331,165.053,292.892,212.6037,124.7766,251.6628,28.54,313.2959,254.9595,622.4603,686.7305,14.25,81.15,26.95,122.1009,4.136,13.47
2025-12-26,136.82,216.5659,233.95,285.9174,165.2625,293.0717,212.564,124.7667,250.3781,28.41,313.7134,254.5204,622.4203,686.6609,14.08,81.26,26.97,121.5631,4.136,13.6
2025-12-29,136.62,216.6133,231.01,285.1816,164.315,291.9533,212.167,124.1478,248.8445,28.05,312.5504,252.9835,619.4074,684.2139,13.77,81.5,26.98,120.3679,4.116,14.2
2025-12-30,136.91,216.0488,228.13,283.372,163.148,290.026,211.9388,123.9382,247.0022,28.09,312.0831,252.2849,617.9708,683.3783,14.64,82.12,27.05,119.8798,4.13,14.33
2025-12-31,135.72,213.1897,226.48,281.6917,159.9064,286.8504,210.4601,123.0398,245.1399,28.07,308.405,249.8098,612.8629,678.3152,14.56,81.71,27.03,118.9336,4.163,14.95
2026-01-02,133.01,211.9106,219.79,281.3238,165.1428,292.5724,211.1548,123.1196,247.7491,28.29,311.5563,252.225,611.6757,679.5586,14.64,82.86,27.11,117.8778,4.187,14.51
2026-01-05,135.87,213.669,226.72,285.8279,163.517,285.3725,213.1495,123.5688,251.6827,29.01,309.1903,254.6102,616.5342,684.0846,14.76,80.74,27.07,119.8201,4.165,14.9
2026-01-06,138.02,212.9134,229.38,297.5009,167.1875,292.872,214.6481,124.2376,255.0188,29.15,319.9563,257.5942,621.9514,688.153,14.7,85.54,27.16,120.587,4.179,14.75
2026-01-07,137.04,216.788,230.52,295.4824,164.9533,293.0917,212.5442,124.5371,254.4213,29.03,317.3717,255.9576,622.55,685.9348,14.69,86.19,27.2,120.4177,4.138,15.38
2026-01-08,138.66,216.7594,224.1,299.5888,168.6737,297.9149,214.5587,123.5089,257.1997,29.0,322.9883,252.8238,619.0084,685.8651,14.84,87.59,27.27,122.4296,4.183,15.45
2026-01-09,139.27,218.6348,215.56,294.6373,167.7561,299.9421,215.7496,124.4373,259.1516,29.47,326.2389,256.4765,625.1738,690.401,14.8,85.44,27.33,123.9137,4.171,14.49
2026-01-12,138.51,214.6304,214.87,289.8647,164.8436,299.9821,215.5809,124.8665,260.4164,29.25,321.4375,258.4326,625.6926,691.4852,14.83,84.67,27.28,124.0232,4.187,15.12
2026-01-13,140.07,211.5726,217.4,298.2565,168.1151,300.2018,215.1244,124.6469,260.267,28.76,321.0498,258.3926,624.7648,690.1026,14.84,85.41,27.35,123.7145,4.171,15.98
2026-01-14,132.79,206.4895,213.13,289.0992,167.8558,299.7125,215.7298,123.1895,262.0994,28.4,317.7892,255.219,618.0905,686.7106,13.78,84.65,27.33,121.7623,4.14,16.75
2026-01-15,132.6,206.7299,210.11,292.599,169.2721,301.4401,216.1169,123.5988,264.4098,29.05,323.863,256.696,620.3153,688.5807,13.99,84.38,27.43,122.2105,4.16,15.84
2026-01-16,130.66,203.6587,205.32,283.4814,167.5067,300.4315,215.6107,123.7086,264.6587,29.01,323.9525,257.8637,619.7965,688.0037,13.28,84.85,27.43,121.8121,4.231,15.86
2026-01-20,130.73,200.1192,205.67,270.5954,160.2654,289.5766,212.0678,120.694,261.4919,28.28,311.9837,252.3348,606.6276,673.9982,13.05,83.72,27.21,118.6448,4.295,20.09
2026-01-21,133.59,205.5575,206.48,270.0088,163.3275,296.0475,214.9756,121.8519,266.6803,28.95,318.664,254.8897,614.8282,681.7769,13.44,84.26,27.27,120.9157,4.253,16.9
2026-01-22,133.8,205.0516,207.65,278.0625,165.0131,295.5084,215.5214,122.7802,268.672,28.88,319.7674,255.5583,619.2977,685.338,13.6,82.56,27.15,122.1308,4.249,15.64
2026-01-23,132.15,202.9656,207.23,269.5912,163.3574,297.6953,214.7076,123.2993,263.7126,28.56,317.8091,254.9795,621.2531,685.5865,13.23,82.31,26.91,122.6388,4.239,16.09
2026-01-26,133.39,203.3151,209.41,267.9506,161.3626,296.7066,215.4916,124.0879,262.8861,28.32,314.8268,256.4366,623.9866,689.0681,13.21,81.98,26.78,121.832,4.213,16.15
2026-01-27,132.22,205.1515,207.36,265.2163,156.4553,295.758,215.0947,125.2558,263.633,27.86,312.0931,259.7,629.6432,691.8135,13.06,81.24,26.47,122.2005,4.223,16.35
2026-01-28,131.55,202.4369,206.66,264.2419,157.752,295.8978,214.7076,125.3856,262.2089,27.69,310.2242,259.5703,631.7283,691.7438,13.01,79.78,26.63,121.2842,4.251,16.35
2026-01-29,131.77,203.5556,207.68,271.2119,158.8491,298.8637,215.0351,124.7267,262.2786,28.42,317.8786,260.5982,627.9473,690.3712,13.42,81.7,26.59,120.7065,4.227,16.88
2026-01-30,129.37,199.1176,204.62,263.3272,155.9665,298.0948,215.5909,123.6686,258.574,27.95,313.4351,255.3787,620.4051,688.3121,13.29,80.05,26.85,120.6866,4.241,17.44
2026-02-02,131.31,203.911,207.67,275.0896,154.5003,302.5086,217.3772,124.0579,261.0935,28.93,317.4015,257.8438,624.665,691.7339,13.31,80.84,26.99,121.4834,4.275,16.34
2026-02-03,122.075,184.8979,202.0,233.1207,155.7172,304.1763,217.268,122.0515,261.6911,29.35,316.5367,255.9376,615.0677,685.885,12.55,77.93,26.92,120.5073,4.274,18.0
2026-02-04,124.61,183.4047,195.83,235.1292,160.7342,308.3804,219.3521,119.8654,259.4404,29.81,322.6403,246.5564,604.3231,682.5627,12.6,73.92,27.01,119.6209,4.275,18.64
2026-02-05,121.27,176.8876,183.86,229.9788,159.3279,308.2906,217.3474,118.0587,254.7699,29.47,324.5191,243.6422,595.6237,674.038,12.43,75.21,27.09,117.0412,4.21,21.77
2026-02-06,122.18,177.435,182.47,235.4971,162.4498,313.9427,220.3842,121.0034,263.9218,31.16,331.269,252.9835,608.2139,686.9692,12.77,74.77,27.01,117.5193,4.206,20.37
2026-02-09,121.31,168.6722,186.24,235.0994,159.2181,313.5932,219.9078,122.331,265.7741,30.99,329.2509,256.9156,612.8729,690.2816,12.81,73.91,26.79,117.081,4.198,17.36
2026-02-10,120.32,170.4274,185.64,240.1603,168.6138,323.2497,219.8582,121.6722,265.057,30.88,357.2245,254.5504,610.0295,688.4613,12.83,73.5,26.8,117.8579,4.147,17.79
2026-02-11,119.55,171.6734,175.47,232.2656,168.1949,324.6777,220.3246,121.4127,263.8521,29.87,356.6281,254.6402,611.6657,688.3022,12.16,71.01,26.83,117.2902,4.172,17.65
2026-02-12,115.96,165.5691,161.14,225.942,168.6338,321.7218,217.3176,119.2765,258.4645,29.33,352.9798,249.7001,599.2251,677.6687,10.32,71.22,26.82,115.6667,4.104,20.82
2026-02-13,121.35,164.8326,160.34,211.4552,164.9633,314.1823,218.6177,118.7974,261.8703,29.36,351.7968,250.9775,600.5021,678.1461,9.61,69.99,26.82,115.7165,4.056,20.6
2026-02-17,124.23,164.8147,162.34,199.2751,169.1524,317.3779,218.5185,119.1867,261.95,30.17,357.811,251.1472,599.8835,679.2403,10.54,70.53,26.91,115.5771,4.052,20.29
2026-02-18,124.27,169.9835,173.38,202.6259,167.5067,315.4406,219.3322,119.9253,262.8961,30.3,353.8943,252.9835,604.3629,682.6621,10.46,72.77,27.08,116.5531,4.079,19.62
2026-02-19,125.81,159.5321,176.19,198.6189,167.5267,312.295,218.5979,119.7357,263.5035,29.1,347.8205,252.7939,602.0484,680.8617,10.57,72.94,27.12,115.7763,4.075,20.23
2026-02-20,127.89,162.2924,176.29,202.3177,171.3966,315.5205,219.5109,120.9036,263.5135,29.47,345.8721,254.2709,607.3759,685.7856,10.81,73.86,27.09,116.9814,4.086,19.09
2026-02-23,122.96,154.0934,164.66,187.4332,159.2381,311.3662,217.7543,119.4262,259.4105,28.51,340.5935,249.251,599.9932,678.7828,10.06,70.72,27.09,114.5312,4.029,21.01
2026-02-24,125.66,161.9648,164.38,196.9883,163.5968,312.3449,219.3918,120.3146,262.2388,28.82,341.1204,251.6362,606.438,683.7165,10.06,71.38,27.11,116.2743,4.033,19.55
2026-02-25,132.02,165.7244,173.06,202.5762,167.6663,312.9141,219.8979,122.0216,263.4836,28.91,345.385,255.8677,615.2273,689.4859,10.08,72.83,27.08,116.6229,4.048,17.93
2026-02-26,136.97,169.1981,180.41,216.6851,170.7683,317.3878,220.2552,120.4743,264.8878,29.63,349.1698,254.3807,607.8048,685.6562,10.28,74.8,27.1,116.583,4.017,18.63
2026-02-27,135.11,168.7638,176.47,214.4579,161.0833,311.4933,220.404,119.3464,260.3268,28.45,340.3651,252.4546,605.8594,682.3637,10.11,75.42,27.08,116.3938,3.962,19.86
2026-03-02,133.26,166.3923,176.41,212.0219,159.5459,304.5197,220.1659,119.556,262.7168,27.7,329.1501,253.1931,606.6575,682.7516,9.98,75.95,27.33,114.9595,4.048,21.44
2026-03-03,133.04,165.3609,175.46,213.9111,163.3496,305.6587,218.31,118.458,258.1657,27.43,334.5684,246.5164,600.1629,676.7337,9.92,76.36,27.46,113.9038,4.056,23.57
2026-03-04,135.54,169.3303,177.75,220.4634,161.7322,304.6296,219.0841,119.6658,260.6753,27.32,334.5982,250.2091,609.3113,681.5083,10.26,76.65,27.41,115.9257,4.08,21.15
2026-03-05,135.85,183.6495,183.48,250.6458,157.9984,307.0773,216.8016,119.5959,255.696,26.08,331.7098,246.5364,607.4755,677.7084,10.5,75.44,27.48,116.085,4.146,23.75
2026-03-06,133.23,181.5608,179.17,248.7326,149.3727,298.3654,214.5984,117.7093,249.8503,25.35,322.5067,240.9975,598.3372,668.8256,10.42,75.13,27.47,113.9834,4.133,29.49
2026-03-09,134.03,177.1822,176.59,240.6813,155.4626,303.1809,214.7473,119.566,252.569,25.77,327.5465,246.746,606.3283,674.6845,10.61,73.84,27.46,114.1328,4.136,25.5
2026-03-10,132.44,174.4323,169.93,230.8364,151.7388,298.0956,213.7549,119.6558,252.3101,25.35,324.6979,247.7839,606.3383,673.6003,10.14,72.36,27.45,113.9834,4.136,24.93
2026-03-11,133.39,172.4632,169.48,229.5311,151.2097,296.577,213.1297,119.7157,251.8022,25.22,325.0764,248.2929,606.2585,672.7548,9.83,74.97,27.55,113.6846,4.208,24.23
2026-03-12,127.7,168.2853,161.75,226.8407,143.3027,293.9894,210.3013,117.6794,246.3848,24.22,315.0466,243.4126,595.8531,662.5391,9.33,72.97,27.68,111.0751,4.273,27.29
2026-03-13,126.3,169.225,161.36,227.5581,139.0698,291.2819,210.1028,116.5114,245.5681,24.05,312.5566,242.9536,592.3214,658.789,9.24,73.33,27.89,110.4177,4.285,27.19
2026-03-16,128.32,171.2902,167.78,230.6371,141.0964,295.7278,211.6907,118.0187,247.8885,24.58,320.5545,246.2869,598.9657,665.4934,9.52,74.66,27.73,111.7524,4.22,23.51
2026-03-17,131.95,177.2476,169.81,240.3923,147.2462,301.0329,212.372,118.2395,249.4568,25.07,325.9728,247.9561,601.8888,667.244,9.51,77.79,27.68,112.7285,4.202,22.37
2026-03-18,131.13,174.8161,164.99,239.1866,145.1397,294.2891,209.1049,116.7509,245.4363,24.59,321.2318,245.9683,593.4987,657.9335,9.26,76.66,27.85,110.1289,4.259,25.09
2026-03-19,130.79,171.3409,159.26,238.5589,144.1014,297.5561,208.8957,116.2914,247.0425,24.69,323.5924,246.5876,591.623,656.3121,9.29,75.34,27.58,109.2623,4.281,24.06
2026-03-20,128.52,172.5279,156.64,234.3439,141.8751,292.3109,206.9135,114.0235,241.6454,24.09,318.4829,241.2535,580.6888,646.9034,9.35,73.89,27.68,107.3102,4.391,26.78
2026-03-23,132.59,175.4306,159.98,235.8087,145.2995,300.3935,208.8758,115.4821,246.8629,24.93,325.2159,244.2502,587.3546,653.6959,10.04,75.12,27.56,109.901,4.334,26.15
2026-03-24,130.0,171.1956,154.73,236.1475,145.4392,299.6342,209.4137,114.4631,248.1898,24.83,322.9948,245.269,583.3389,651.5016,9.72,72.34,27.65,109.4619,4.392,26.95
2026-03-25,131.81,169.0849,152.92,235.4201,147.3261,302.8812,210.4297,115.0925,251.2226,25.3,325.4848,246.9072,587.1747,655.1322,9.51,73.08,27.7,110.5098,4.328,25.33
2026-03-26,131.06,168.1277,151.96,232.0122,145.7188,301.4226,209.3041,111.8155,246.853,25.01,324.439,237.9471,573.1601,643.4324,9.95,70.55,27.81,108.6136,4.416,27.44
2026-03-27,122.87,162.0781,146.6,225.0072,142.0748,293.7696,206.7542,109.4877,242.5233,24.13,316.2717,235.4998,561.9625,632.4606,10.11,69.18,27.84,105.4698,4.44,31.05
2026-03-30,123.1,164.2874,148.01,225.7047,139.7187,295.5979,206.8139,108.6085,239.0415,23.64,318.0347,230.5153,557.6672,630.3461,10.39,69.91,27.98,105.4499,4.342,30.61
2026-03-31,126.28,167.9905,150.15,230.0692,143.5523,303.8004,210.3201,113.0044,247.4116,24.63,325.7637,239.7252,576.5464,648.6689,10.66,71.93,27.78,108.7633,4.311,25.25
2026-04-01,125.19,166.9627,150.5,226.8606,143.6422,307.9765,210.6588,114.503,248.9679,25.27,332.1281,244.9694,583.6686,653.5563,10.71,71.71,27.73,109.5816,4.319,24.54
2026-04-02,124.95,167.3517,156.45,224.499,143.2329,304.6696,211.0273,114.553,250.6938,24.93,330.6042,245.5787,584.3378,654.1448,10.85,71.84,27.86,107.9349,4.313,23.87
2026-04-06,126.81,175.7482,155.07,228.2257,145.7487,306.5978,211.9039,115.0425,251.7613,24.99,336.65,247.4167,587.854,657.2368,10.85,72.17,27.83,108.8232,4.335,24.17
2026-04-07,124.97,172.9752,155.9,223.5026,144.6605,301.8821,211.2265,115.622,252.31,24.79,329.6082,249.0049,587.9439,657.526,10.75,71.73,27.75,107.5557,4.343,25.78
2026-04-08,131.4,180.5461,160.69,236.0578,151.4293,316.9083,215.41,119.0288,259.8521,26.19,347.1877,259.3535,605.4247,674.2729,10.93,72.38,27.53,110.5996,4.291,21.04
2026-04-09,129.16,176.1572,154.55,229.4414,155.4327,322.2134,216.2268,119.9879,261.3385,26.11,351.5204,262.1204,609.5202,678.1628,11.49,71.81,27.48,112.5158,4.293,19.49
2026-04-10,128.96,173.025,152.58,227.2791,154.9934,323.1326,214.5733,120.5774,260.6801,25.89,352.6857,263.1493,610.3992,677.7141,10.92,70.48,27.44,112.6655,4.317,19.23
2026-04-13,130.32,176.8055,159.61,239.356,158.9369,326.959,216.2567,122.056,264.4411,25.81,358.1239,265.7564,616.7123,684.337,11.13,72.34,27.38,113.6934,4.297,19.12
2026-04-14,133.85,180.6658,163.55,247.6863,162.7106,331.0753,216.6949,124.5736,268.0825,26.95,365.2354,270.0316,627.9099,692.6755,11.26,72.91,27.32,116.2084,4.256,18.36
2026-04-15,137.51,185.2244,179.935,256.5248,163.1898,328.6075,217.1531,126.2221,268.7509,27.02,362.2872,269.692,636.7003,698.1414,11.48,77.28,27.29,117.945,4.282,18.17
2026-04-16,137.81,184.0972,179.33,253.5255,163.8088,330.0762,217.7508,126.4619,269.3096,26.63,360.9725,270.5211,639.7669,699.857,11.23,76.48,27.37,117.3961,4.309,17.94
2026-04-17,141.55,191.5285,183.89,264.8949,172.1949,340.7164,220.0218,128.2002,275.1257,27.92,376.4205,274.1571,648.1377,708.3152,11.39,77.12,27.36,120.1705,4.246,17.48
2026-04-20,143.59,191.5485,189.8,272.2686,172.3946,342.5747,220.2509,127.5808,276.692,27.55,377.2074,273.2581,646.08,706.8988,11.48,77.49,27.32,119.6316,4.25,18.87
2026-04-21,142.65,190.3814,182.45,272.8266,170.4578,339.8971,218.8963,126.7216,273.8588,26.75,373.9505,271.2903,643.6227,702.2708,11.23,77.26,27.47,118.7334,4.292,19.5
2026-04-22,144.18,178.9501,182.27,263.6593,165.1666,333.3632,219.2947,128.9495,275.8241,25.88,365.6637,275.6854,654.3909,709.3825,11.07,75.58,27.48,118.6935,4.294,18.92
2026-04-23,141.87,176.3068,177.0,249.4799,164.1882,333.9726,219.982,127.6607,274.8663,25.72,366.7692,275.5756,650.7049,706.6296,10.86,74.7,27.53,117.5058,4.323,19.31
2026-04-24,142.82,179.798,176.78,250.5461,163.9885,335.3214,219.7628,129.6389,275.9937,26.0,365.6836,280.59,663.1512,712.1055,11.19,74.64,27.48,118.454,4.31,18.71
2026-04-27,141.06,177.0748,174.06,244.3482,163.689,332.1443,219.1951,130.3582,276.4825,25.53,359.2295,280.4402,663.5009,713.3323,11.19,76.27,27.45,117.6056,4.336,18.02
2026-04-28,139.04,172.9452,171.97,241.3091,162.0916,323.0626,219.3345,129.0494,273.2602,25.28,356.8988,275.9052,656.8282,709.8612,10.86,74.11,27.53,116.7773,4.354,17.83
2026-04-29,140.28,173.5437,169.33,249.6792,158.6474,314.2108,220.0417,128.7298,271.4345,24.93,352.5363,277.4035,660.8438,709.7515,11.18,74.47,27.61,116.6076,4.418,18.81
2026-04-30,140.36,167.9378,168.65,247.487,167.293,323.772,222.7909,129.6988,277.3105,25.42,360.2454,283.6666,667.007,716.8133,11.13,74.61,27.36,118.1146,4.39,16.89
2026-05-01,141.66,169.2046,175.84,250.9447,163.4594,318.317,222.6315,130.4581,278.6174,25.76,353.5522,284.7754,673.41,718.7982,11.56,75.12,27.41,118.3941,4.378,16.99
2026-05-04,138.86,165.1648,172.57,245.6237,158.857,311.0937,221.2071,130.2483,277.2208,25.42,345.8531,283.9763,672.1414,716.165,11.33,73.93,27.48,117.4859,4.446,18.29
2026-05-05,139.73,167.2097,166.14,247.766,161.7123,312.4824,222.9204,131.3273,281.8896,26.06,353.104,290.7787,680.8618,721.9102,11.28,72.95,27.5,117.8352,4.416,17.38
2026-05-06,139.88,167.8979,167.97,245.7831,169.0901,321.2144,223.8866,134.1946,286.1196,27.24,357.6259,298.8498,695.0062,731.9443,11.18,79.17,27.35,119.6316,4.356,17.39
2026-05-07,140.46,170.8505,171.35,251.8913,170.1882,320.0054,222.7012,133.9648,281.5904,27.59,350.6439,293.5857,694.1771,729.7001,11.23,76.73,27.41,119.6416,4.392,17.08
2026-05-08,141.49,165.5139,163.93,229.1624,167.323,316.4887,223.3786,135.6533,283.4958,27.48,351.7694,301.4669,710.4492,735.7246,10.45,75.45,27.34,119.961,4.364,17.19
2026-05-11,137.05,157.4043,157.33,220.6727,164.877,315.2398,223.6973,136.1028,284.653,26.61,351.9088,306.3216,712.507,737.4003,9.66,76.15,27.35,119.1326,4.41,18.38
2026-05-12,135.48,160.1574,155.19,220.6926,166.1949,313.2816,223.8866,135.6732,281.8996,26.27,348.8312,302.9053,706.4636,736.2831,9.45,76.36,27.45,118.0548,4.463,17.99
2026-05-13,132.97,154.6412,149.07,216.7766,166.9836,311.1236,223.7571,137.1219,281.9994,26.13,348.7913,305.063,713.9255,740.4025,9.63,74.7,27.51,118.4839,4.481,17.87
2026-05-14,133.67,154.0926,153.7,216.3979,169.6991,316.2289,224.2651,138.7803,283.7752,26.22,352.0582,306.9109,718.9998,746.2475,9.6,74.69,27.62,118.434,4.461,17.26
2026-05-15,132.85,153.7435,159.2,216.9559,168.501,315.8792,222.5717,136.5924,276.9414,25.56,351.7594,297.9408,708.1518,737.2706,9.46,75.09,27.77,116.2983,4.595,18.43
2026-05-18,134.3,154.6812,162.67,214.2257,169.12,317.8474,224.026,135.6832,275.3153,25.55,357.7454,293.9952,705.1051,736.752,9.53,75.08,27.7,116.0887,4.623,17.82
2026-05-19,131.16,154.1525,154.65,214.2357,164.1283,315.1,223.5778,134.3445,272.3523,24.81,357.2574,292.2671,700.7599,731.8446,9.3,74.09,27.79,114.8012,4.667,18.06
2026-05-20,135.55,156.5564,160.73,216.8165,172.9037,323.5722,224.8627,136.2028,279.206,26.44,368.2732,299.2594,712.3672,739.3453,9.93,74.6,27.73,117.7055,4.572,17.44
2026-05-21,134.25,159.2796,159.27,217.3446,175.2299,322.4632,225.2611,136.5025,281.8198,27.0,369.08,301.8265,713.7256,740.8115,9.9,73.61,27.73,118.4639,4.586,16.76
2026-05-22,132.35,160.6561,160.25,213.8869,173.8622,320.9339,227.1338,136.4925,284.4436,27.13,368.4013,303.265,716.7523,743.724,10.08,71.82,27.77,118.943,4.558,16.7
2026-05-25,,,,,,,,,,,,,,,,,,,,16.59
2026-05-26,132.68,162.8905,154.0,222.1773,179.2233,323.6626,226.9843,138.2009,289.8208,28.26,373.0519,313.7034,729.4784,748.6613,10.04,70.12,27.75,119.2124,4.493,17.01
2026-05-27,132.1,167.9478,157.58,225.7545,182.8473,336.5668,227.0939,138.1909,289.6811,29.08,385.0775,312.9842,728.6493,748.5316,10.19,70.73,27.75,121.3083,4.481,16.29
2026-05-28,134.5,169.3942,156.7,227.2224,185.1535,337.3964,227.4226,139.4697,291.3372,29.14,384.9777,314.3028,734.7925,752.6609,10.9,70.92,27.7,121.8173,4.455,15.74
2026-05-29,133.31,167.0101,159.29,225.465,181.2068,327.5109,227.0242,140.229,289.741,29.32,374.8383,315.4615,737.4995,754.5361,11.18,70.4,27.66,120.6296,4.453,15.32
2026-06-01,137.87,168.8256,164.78,228.0413,183.4949,332.4986,225.819,141.4578,288.2944,28.93,376.1955,316.5802,741.9247,756.5908,12.1,73.77,27.76,117.955,4.475,16.05
2026-06-02,134.35,166.7907,156.95,226.0441,185.0536,332.6985,226.9644,141.248,290.968,28.5,373.002,325.6702,745.3409,757.6182,11.94,71.62,27.76,117.3561,4.455,15.77
2026-06-03,133.59,164.3668,154.58,225.0855,185.763,331.2192,226.1676,139.8693,286.9875,27.83,375.9859,329.1364,743.3931,752.3019,11.94,71.69,27.86,116.4979,4.491,16.06
2026-06-04,133.72,167.07,160.07,226.853,188.9702,337.9961,228.2693,139.7994,291.3172,28.0,384.5186,325.5104,739.797,755.1446,11.95,72.21,27.84,117.0268,4.477,15.4
2026-06-05,133.54,165.84,156.8,228.5505,192.8969,342.9439,225.6496,134.4744,280.9818,27.94,391.714,306.1318,704.286,735.6548,11.86,70.71,28.02,114.6316,4.536,21.51
2026-06-08,134.43,162.3,152.49,225.5748,193.5564,340.475,225.1615,135.3635,283.4359,27.7,390.6262,314.7323,715.2839,737.3204,11.81,70.06,28.03,115.1605,4.552,18.92
2026-06-09,131.35,163.99,155.67,230.7274,193.9161,342.4141,225.6197,134.4644,284.3438,28.56,392.8117,311.2861,707.053,735.1561,11.95,70.38,28.01,115.6396,4.528,19.87
2026-06-10,129.1,160.64,151.0,218.6248,190.469,338.0661,223.7969,131.4272,281.3808,27.25,385.4467,304.5835,692.9285,723.5659,11.57,68.61,28.05,113.2643,4.542,22.22
2026-06-11,130.87,163.59,154.59,224.3366,197.6929,341.7044,226.2572,134.3745,289.721,28.97,396.0851,318.658,716.3328,735.8643,11.91,69.55,27.95,116.0687,4.463,19.44
2026-06-12,132.28,164.94,150.58,224.5663,199.1916,345.7926,227.831,134.874,292.255,29.53,401.7236,324.042,720.5482,739.844,12.41,68.85,27.95,116.3681,4.487,17.68
2026-06-15,138.96,174.64,168.09,236.6389,198.7819,346.952,228.75,138.73,294.64,30.46,399.8175,333.63,743.1833,752.8904,12.56,72.85,27.97,118.3342,4.469,16.2
2026-06-16,141.2,175.72,170.03,243.2094,196.8636,350.0606,228.98,137.18,292.08,30.63,398.2906,326.05,729.0588,748.402,12.81,73.25,27.93,118.2244,4.428,16.41
2026-06-17,140.54,171.63,165.66,239.1253,201.7095,349.141,225.79,135.68,289.88,30.25,393.8097,328.27,721.7169,739.056,12.61,70.91,28.18,115.2603,4.463,18.44
2026-06-18,142.41,171.78,173.46,240.5532,201.9193,348.6812,226.38,137.96,295.59,31.0,395.3965,338.52,739.807,746.74,12.97,71.64,28.3,116.927,4.451,16.4
2026-06-22,139.19,167.77,172.08,237.6774,196.1642,342.7739,226.83,136.89,298.18,30.98,383.4109,345.22,737.95,744.39,12.36,71.43,28.36,114.94,4.509,17.28
2026-06-23,138.85,168.94,171.52,244.7172,197.8827,343.6735,226.21,133.71,295.32,31.18,386.0455,329.76,713.65,733.58,12.39,69.67,28.45,113.76,4.493,19.49
2026-06-24,144.4,181.25,177.93,261.7726,197.1533,343.2637,226.29,133.36,296.69,32.48,382.7821,328.41,710.62,733.24,12.98,73.85,28.53,115.07,4.402,18.63
2026-06-25,141.88,177.05,176.91,250.5887,196.8436,340.395,226.09,133.46,298.91,32.98,378.1416,339.3,716.38,734.3,12.8,72.25,28.48,113.35,4.392,18.89
2026-06-26,145.56,181.46,183.09,262.4217,197.513,332.7085,226.52,132.58,299.83,33.28,376.5448,325.74,706.52,728.99,13.76,76.2,28.46,114.37,4.372,18.41
2026-06-29,147.17,182.41,184.82,264.8981,196.6038,332.3887,227.16,135.6,298.97,33.08,374.1197,336.0,724.08,741.0,14.03,75.5,28.37,117.12,4.374,17.65
