check,passed,max_abs_delta
paired 131loss_difference_p95_musd2,True,6.184563972055912e-11
deletion 0,True,9.992007221626409e-16
deletion 1,True,1.3322676295501878e-15
deletion 2,True,4.440892098500626e-16
deletion 3,True,1.4432899320127035e-15
deletion 4,True,9.992007221626409e-16
deletion 5,True,8.881784197001252e-16
deletion 6,True,1.1102230246251565e-15
deletion 7,True,1.1102230246251565e-15
deletion 8,True,1.2212453270876722e-15
deletion 9,True,1.2212453270876722e-15
deletion 10,True,1.3322676295501878e-15
deletion 11,True,3.3306690738754696e-16
deletion 12,True,9.992007221626409e-16
deletion 13,True,1.2212453270876722e-15
deletion 14,True,1.1102230246251565e-15
deletion 15,True,2.220446049250313e-15
deletion 16,True,3.552713678800501e-15
deletion 17,True,0.0
deletion 18,True,4.440892098500626e-16
deletion 19,True,2.220446049250313e-15
deletion 20,True,1.7763568394002505e-15
deletion 21,True,2.4424906541753444e-15
deletion 22,True,1.9984014443252818e-15
deletion 23,True,1.9984014443252818e-15
deletion 24,True,1.7763568394002505e-15
deletion 25,True,1.7763568394002505e-15
deletion 26,True,1.1102230246251565e-16
deletion 27,True,1.7763568394002505e-15
deletion 28,True,2.220446049250313e-16
deletion 29,True,2.1094237467877974e-15
deletion 30,True,5.551115123125783e-16
deletion 31,True,7.771561172376096e-16
deletion 32,True,2.220446049250313e-16
deletion 33,True,8.881784197001252e-16
deletion 34,True,5.551115123125783e-16
deletion 35,True,5.551115123125783e-16
deletion 36,True,5.551115123125783e-16
deletion 37,True,6.661338147750939e-16
deletion 38,True,6.661338147750939e-16
deletion 39,True,5.551115123125783e-16
deletion 40,True,4.440892098500626e-16
deletion 41,True,2.7755575615628914e-16
deletion 42,True,6.661338147750939e-16
deletion 43,True,5.551115123125783e-16
deletion 44,True,6.661338147750939e-16
deletion 45,True,1.1102230246251565e-15
deletion 46,True,1.7763568394002505e-15
deletion 47,True,4.440892098500626e-16
deletion 48,True,2.220446049250313e-15
deletion 49,True,1.1102230246251565e-15
deletion 50,True,4.440892098500626e-16
deletion 51,True,1.1102230246251565e-15
deletion 52,True,6.661338147750939e-16
deletion 53,True,4.440892098500626e-16
deletion 54,True,4.440892098500626e-16
deletion 55,True,4.440892098500626e-16
deletion 56,True,4.440892098500626e-16
deletion 57,True,6.661338147750939e-16
deletion 58,True,2.220446049250313e-15
deletion 59,True,6.661338147750939e-16
deletion 60,True,0.0
deletion 61,True,0.0
deletion 62,True,1.1102230246251565e-16
deletion 63,True,3.3306690738754696e-16
deletion 64,True,0.0
deletion 65,True,1.1102230246251565e-16
deletion 66,True,2.220446049250313e-16
deletion 67,True,2.220446049250313e-16
deletion 68,True,1.1102230246251565e-16
deletion 69,True,1.1102230246251565e-16
deletion 70,True,1.1102230246251565e-16
deletion 71,True,1.1102230246251565e-16
deletion 72,True,0.0
deletion 73,True,2.220446049250313e-16
deletion 74,True,1.1102230246251565e-16
deletion 75,True,1.3322676295501878e-15
deletion 76,True,4.440892098500626e-16
deletion 77,True,1.6653345369377348e-15
deletion 78,True,9.992007221626409e-16
deletion 79,True,1.4432899320127035e-15
deletion 80,True,9.992007221626409e-16
deletion 81,True,1.3322676295501878e-15
deletion 82,True,1.1102230246251565e-15
deletion 83,True,1.4432899320127035e-15
deletion 84,True,4.440892098500626e-16
deletion 85,True,1.1102230246251565e-15
deletion 86,True,1.2212453270876722e-15
deletion 87,True,1.4432899320127035e-15
deletion 88,True,4.218847493575595e-15
deletion 89,True,3.3306690738754696e-16
deletion 90,True,1.3322676295501878e-15
deletion 91,True,2.220446049250313e-15
deletion 92,True,2.886579864025407e-15
deletion 93,True,2.6645352591003757e-15
deletion 94,True,2.4424906541753444e-15
deletion 95,True,2.4424906541753444e-15
deletion 96,True,2.4424906541753444e-15
deletion 97,True,1.1102230246251565e-16
deletion 98,True,2.220446049250313e-15
deletion 99,True,1.1102230246251565e-15
deletion 100,True,2.4424906541753444e-15
deletion 101,True,9.992007221626409e-16
deletion 102,True,2.220446049250313e-16
deletion 103,True,9.992007221626409e-16
deletion 104,True,4.440892098500626e-16
deletion 105,True,6.661338147750939e-16
deletion 106,True,6.661338147750939e-16
deletion 107,True,6.661338147750939e-16
deletion 108,True,5.551115123125783e-16
deletion 109,True,5.551115123125783e-16
deletion 110,True,3.3306690738754696e-16
deletion 111,True,6.661338147750939e-16
deletion 112,True,6.661338147750939e-16
deletion 113,True,8.326672684688674e-16
deletion 114,True,2.6645352591003757e-15
deletion 115,True,1.1102230246251565e-15
deletion 116,True,1.5543122344752192e-15
deletion 117,True,8.881784197001252e-16
deletion 118,True,1.5543122344752192e-15
deletion 119,True,1.7763568394002505e-15
deletion 120,True,8.881784197001252e-16
deletion 121,True,1.1102230246251565e-15
deletion 122,True,1.1102230246251565e-15
deletion 123,True,8.881784197001252e-16
deletion 124,True,1.3322676295501878e-15
deletion 125,True,1.3322676295501878e-15
deletion 126,True,8.881784197001252e-16
deletion 127,True,1.1102230246251565e-16
deletion 128,True,0.0
deletion 129,True,2.220446049250313e-16
deletion 130,True,0.0
deletion 131,True,0.0
deletion 132,True,2.220446049250313e-16
deletion 133,True,1.1102230246251565e-16
deletion 134,True,1.1102230246251565e-16
deletion 135,True,0.0
deletion 136,True,1.1102230246251565e-16
deletion 137,True,2.220446049250313e-16
deletion 138,True,3.3306690738754696e-16
deletion 139,True,2.220446049250313e-16
deletion 140,True,6.661338147750939e-16
deletion 141,True,2.220446049250313e-16
deletion 142,True,3.3306690738754696e-16
deletion 143,True,5.551115123125783e-16
deletion 144,True,6.661338147750939e-16
deletion 145,True,2.220446049250313e-16
deletion 146,True,4.440892098500626e-16
deletion 147,True,1.1102230246251565e-16
deletion 148,True,3.3306690738754696e-16
deletion 149,True,3.3306690738754696e-16
deletion 150,True,1.1102230246251565e-16
deletion 151,True,2.220446049250313e-16
deletion 152,True,3.3306690738754696e-16
deletion 153,True,1.1102230246251565e-15
deletion 154,True,1.3322676295501878e-15
deletion 155,True,1.5543122344752192e-15
deletion 156,True,1.3322676295501878e-15
deletion 157,True,1.2212453270876722e-15
deletion 158,True,6.661338147750939e-16
deletion 159,True,1.2212453270876722e-15
deletion 160,True,1.4432899320127035e-15
deletion 161,True,1.1102230246251565e-15
deletion 162,True,1.3322676295501878e-15
deletion 163,True,1.2212453270876722e-15
deletion 164,True,7.771561172376096e-16
deletion 165,True,1.9984014443252818e-15
deletion 166,True,9.992007221626409e-16
deletion 167,True,7.771561172376096e-16
deletion 168,True,2.220446049250313e-16
deletion 169,True,7.771561172376096e-16
deletion 170,True,5.551115123125783e-16
deletion 171,True,7.771561172376096e-16
deletion 172,True,8.881784197001252e-16
deletion 173,True,8.881784197001252e-16
deletion 174,True,6.661338147750939e-16
deletion 175,True,5.551115123125783e-16
deletion 176,True,8.881784197001252e-16
deletion 177,True,2.220446049250313e-16
deletion 178,True,1.2212453270876722e-15
deletion 179,True,5.551115123125783e-16
deletion 180,True,1.1102230246251565e-15
deletion 181,True,3.1086244689504383e-15
deletion 182,True,1.1102230246251565e-15
deletion 183,True,9.992007221626409e-16
deletion 184,True,4.440892098500626e-16
deletion 185,True,8.881784197001252e-16
deletion 186,True,1.2212453270876722e-15
deletion 187,True,8.881784197001252e-16
deletion 188,True,9.992007221626409e-16
deletion 189,True,9.992007221626409e-16
deletion 190,True,1.3322676295501878e-15
deletion 191,True,1.9984014443252818e-15
deletion 192,True,4.440892098500626e-16
deletion 193,True,5.551115123125783e-16
deletion 194,True,6.661338147750939e-16
deletion 195,True,4.440892098500626e-16
deletion 196,True,3.3306690738754696e-16
deletion 197,True,6.661338147750939e-16
deletion 198,True,4.440892098500626e-16
deletion 199,True,7.771561172376096e-16
deletion 200,True,5.551115123125783e-16
deletion 201,True,4.440892098500626e-16
deletion 202,True,6.661338147750939e-16
deletion 203,True,3.3306690738754696e-16
deletion 204,True,9.992007221626409e-16
deletion 205,True,6.661338147750939e-16
deletion 206,True,2.220446049250313e-16
deletion 207,True,3.3306690738754696e-16
deletion 208,True,5.551115123125783e-16
deletion 209,True,6.661338147750939e-16
deletion 210,True,2.220446049250313e-16
deletion 211,True,4.440892098500626e-16
deletion 212,True,1.1102230246251565e-16
deletion 213,True,3.3306690738754696e-16
deletion 214,True,3.3306690738754696e-16
deletion 215,True,1.1102230246251565e-16
deletion 216,True,2.220446049250313e-16
deletion 217,True,3.3306690738754696e-16
deletion 218,True,1.1102230246251565e-15
deletion 219,True,1.3322676295501878e-15
deletion 220,True,1.5543122344752192e-15
deletion 221,True,1.3322676295501878e-15
deletion 222,True,1.2212453270876722e-15
deletion 223,True,6.661338147750939e-16
deletion 224,True,1.2212453270876722e-15
deletion 225,True,1.4432899320127035e-15
deletion 226,True,1.1102230246251565e-15
deletion 227,True,1.3322676295501878e-15
deletion 228,True,1.2212453270876722e-15
deletion 229,True,7.771561172376096e-16
deletion 230,True,1.9984014443252818e-15
deletion 231,True,9.992007221626409e-16
deletion 232,True,7.771561172376096e-16
deletion 233,True,2.220446049250313e-16
deletion 234,True,7.771561172376096e-16
deletion 235,True,5.551115123125783e-16
deletion 236,True,7.771561172376096e-16
deletion 237,True,8.881784197001252e-16
deletion 238,True,8.881784197001252e-16
deletion 239,True,6.661338147750939e-16
deletion 240,True,5.551115123125783e-16
deletion 241,True,8.881784197001252e-16
deletion 242,True,2.220446049250313e-16
deletion 243,True,1.2212453270876722e-15
deletion 244,True,5.551115123125783e-16
deletion 245,True,1.1102230246251565e-15
deletion 246,True,3.1086244689504383e-15
deletion 247,True,1.1102230246251565e-15
deletion 248,True,9.992007221626409e-16
deletion 249,True,4.440892098500626e-16
deletion 250,True,8.881784197001252e-16
deletion 251,True,1.2212453270876722e-15
deletion 252,True,8.881784197001252e-16
deletion 253,True,9.992007221626409e-16
deletion 254,True,9.992007221626409e-16
deletion 255,True,1.3322676295501878e-15
deletion 256,True,1.9984014443252818e-15
deletion 257,True,4.440892098500626e-16
deletion 258,True,5.551115123125783e-16
deletion 259,True,6.661338147750939e-16
deletion 260,True,4.440892098500626e-16
deletion 261,True,3.3306690738754696e-16
deletion 262,True,6.661338147750939e-16
deletion 263,True,4.440892098500626e-16
deletion 264,True,7.771561172376096e-16
deletion 265,True,5.551115123125783e-16
deletion 266,True,4.440892098500626e-16
deletion 267,True,6.661338147750939e-16
deletion 268,True,3.3306690738754696e-16
deletion 269,True,9.992007221626409e-16
deletion 270,True,8.881784197001252e-16
deletion 271,True,2.220446049250313e-16
deletion 272,True,2.6645352591003757e-15
deletion 273,True,1.3322676295501878e-15
deletion 274,True,6.661338147750939e-16
deletion 275,True,1.1102230246251565e-15
deletion 276,True,6.661338147750939e-16
deletion 277,True,1.3322676295501878e-15
deletion 278,True,1.1102230246251565e-15
deletion 279,True,1.1102230246251565e-15
deletion 280,True,1.3322676295501878e-15
deletion 281,True,1.7763568394002505e-15
deletion 282,True,1.3322676295501878e-15
deletion 283,True,1.3322676295501878e-15
deletion 284,True,4.440892098500626e-16
deletion 285,True,1.1102230246251565e-15
deletion 286,True,1.1102230246251565e-15
deletion 287,True,8.881784197001252e-16
deletion 288,True,9.992007221626409e-16
deletion 289,True,8.881784197001252e-16
deletion 290,True,8.881784197001252e-16
deletion 291,True,8.881784197001252e-16
deletion 292,True,6.661338147750939e-16
deletion 293,True,5.551115123125783e-16
deletion 294,True,1.1102230246251565e-16
deletion 295,True,8.881784197001252e-16
deletion 296,True,1.5543122344752192e-15
deletion 297,True,6.661338147750939e-16
deletion 298,True,0.0
deletion 299,True,7.771561172376096e-16
deletion 300,True,8.881784197001252e-16
deletion 301,True,7.771561172376096e-16
deletion 302,True,8.881784197001252e-16
deletion 303,True,7.771561172376096e-16
deletion 304,True,9.992007221626409e-16
deletion 305,True,8.881784197001252e-16
deletion 306,True,1.9984014443252818e-15
deletion 307,True,1.2212453270876722e-15
deletion 308,True,1.9984014443252818e-15
deletion 309,True,1.9984014443252818e-15
deletion 310,True,1.4432899320127035e-15
deletion 311,True,1.7763568394002505e-15
deletion 312,True,1.4432899320127035e-15
deletion 313,True,1.7763568394002505e-15
deletion 314,True,1.7763568394002505e-15
deletion 315,True,1.4432899320127035e-15
deletion 316,True,1.7763568394002505e-15
deletion 317,True,1.7763568394002505e-15
deletion 318,True,5.551115123125783e-16
deletion 319,True,5.551115123125783e-16
deletion 320,True,3.3306690738754696e-16
deletion 321,True,1.1102230246251565e-16
deletion 322,True,5.551115123125783e-16
deletion 323,True,1.1102230246251565e-16
deletion 324,True,3.3306690738754696e-16
deletion 325,True,1.1102230246251565e-16
deletion 326,True,0.0
deletion 327,True,0.0
deletion 328,True,0.0
deletion 329,True,2.220446049250313e-16
deletion 330,True,8.881784197001252e-16
deletion 331,True,2.220446049250313e-16
deletion 332,True,2.6645352591003757e-15
deletion 333,True,1.3322676295501878e-15
deletion 334,True,6.661338147750939e-16
deletion 335,True,1.1102230246251565e-15
deletion 336,True,6.661338147750939e-16
deletion 337,True,1.3322676295501878e-15
deletion 338,True,1.1102230246251565e-15
deletion 339,True,1.1102230246251565e-15
deletion 340,True,1.3322676295501878e-15
deletion 341,True,1.7763568394002505e-15
deletion 342,True,1.3322676295501878e-15
deletion 343,True,1.3322676295501878e-15
deletion 344,True,4.440892098500626e-16
deletion 345,True,1.1102230246251565e-15
deletion 346,True,1.1102230246251565e-15
deletion 347,True,8.881784197001252e-16
deletion 348,True,9.992007221626409e-16
deletion 349,True,8.881784197001252e-16
deletion 350,True,8.881784197001252e-16
deletion 351,True,8.881784197001252e-16
deletion 352,True,6.661338147750939e-16
deletion 353,True,5.551115123125783e-16
deletion 354,True,1.1102230246251565e-16
deletion 355,True,8.881784197001252e-16
deletion 356,True,1.5543122344752192e-15
deletion 357,True,6.661338147750939e-16
deletion 358,True,0.0
deletion 359,True,7.771561172376096e-16
deletion 360,True,8.881784197001252e-16
deletion 361,True,7.771561172376096e-16
deletion 362,True,8.881784197001252e-16
deletion 363,True,7.771561172376096e-16
deletion 364,True,9.992007221626409e-16
deletion 365,True,8.881784197001252e-16
deletion 366,True,1.9984014443252818e-15
deletion 367,True,1.2212453270876722e-15
deletion 368,True,1.9984014443252818e-15
deletion 369,True,1.9984014443252818e-15
deletion 370,True,1.4432899320127035e-15
deletion 371,True,1.7763568394002505e-15
deletion 372,True,1.4432899320127035e-15
deletion 373,True,1.7763568394002505e-15
deletion 374,True,1.7763568394002505e-15
deletion 375,True,1.4432899320127035e-15
deletion 376,True,1.7763568394002505e-15
deletion 377,True,1.7763568394002505e-15
deletion 378,True,5.551115123125783e-16
deletion 379,True,5.551115123125783e-16
deletion 380,True,3.3306690738754696e-16
deletion 381,True,1.1102230246251565e-16
deletion 382,True,5.551115123125783e-16
deletion 383,True,1.1102230246251565e-16
deletion 384,True,3.3306690738754696e-16
deletion 385,True,1.1102230246251565e-16
deletion 386,True,0.0
deletion 387,True,0.0
deletion 388,True,0.0
deletion 389,True,2.220446049250313e-16
gate 0coverage_pass,True,
gate 0magnitude_pass,True,
gate 0deletion_pass,True,
gate 0paired_guidegrowth_interval_pass,True,
gate 0promotion_pass,True,
gate 1coverage_pass,True,
gate 1magnitude_pass,True,
gate 1deletion_pass,True,
gate 1paired_guidegrowth_interval_pass,True,
gate 1promotion_pass,True,
gate 2coverage_pass,True,
gate 2magnitude_pass,True,
gate 2deletion_pass,True,
gate 2paired_guidegrowth_interval_pass,True,
gate 2promotion_pass,True,
gate 3coverage_pass,True,
gate 3magnitude_pass,True,
gate 3deletion_pass,True,
gate 3paired_guidegrowth_interval_pass,True,
gate 3promotion_pass,True,
gate 4coverage_pass,True,
gate 4magnitude_pass,True,
gate 4deletion_pass,True,
gate 4paired_guidegrowth_interval_pass,True,
gate 4promotion_pass,True,
gate 5coverage_pass,True,
gate 5magnitude_pass,True,
gate 5deletion_pass,True,
gate 5paired_guidegrowth_interval_pass,True,
gate 5promotion_pass,True,
MSE identity 2/W1/joint,True,1.8189894035458565e-12
variance identity 2/W1/joint,True,2.2737367544323206e-12
MSE identity 2/W1/fixed,True,0.0
variance identity 2/W1/fixed,True,0.0
MSE identity 2/W2/joint,True,1.8189894035458565e-12
variance identity 2/W2/joint,True,0.0
MSE identity 2/W2/fixed,True,0.0
variance identity 2/W2/fixed,True,9.094947017729282e-13
MSE identity 3/W1/joint,True,1.8189894035458565e-12
variance identity 3/W1/joint,True,1.8189894035458565e-12
MSE identity 3/W1/fixed,True,1.8189894035458565e-12
