method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,20.049713631956145,20.049713631956145,W1,PIT,1,12,2.8272809258449705,6.631233570657368,12.987471652866981,27.11195561104531,33.46819369325492,37.272146338067316,10.470495625820988,,,,,,,,2023-02-14,seasonal_naive_drift|adj_ebitda_margin_pct|h0|PIT,y[2022Q1] + (y[2022Q4] - y[2021Q4] = +4.873); sigma additive n=5 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q1,2025-11-06,1,2.4603627883778603,2.4603627883778603,W2,full_sample,1,23,1.6351807308090702,1.8174403177039409,2.121988096091467,2.7987374806642533,3.1032852590517797,3.2855448459466503,0.5016750694699568,,,,,,,,2025-11-06,seasonal_naive_drift|pd_cash_per_night|h1|full_sample,y[2025Q1] + (y[2025Q3] - y[2024Q3] = +0.098); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q2,2026-02-12,1,2.4541950870652673,2.4541950870652673,W1,PIT,1,24,2.0754173353616525,2.1590787236786344,2.2988732353574606,2.609516938773074,2.7493114504519003,2.832972838768882,0.23028052192439244,,,,,,,,2026-02-12,seasonal_naive_drift|pd_cash_per_night|h1|PIT,y[2025Q2] + (y[2025Q4] - y[2024Q4] = -0.009); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q2,2026-02-12,1,2.4541950870652673,2.4541950870652673,W2,PIT,1,24,2.0754173353616525,2.1590787236786344,2.2988732353574606,2.609516938773074,2.7493114504519003,2.832972838768882,0.23028052192439244,,,,,,,,2026-02-12,seasonal_naive_drift|pd_cash_per_night|h1|PIT,y[2025Q2] + (y[2025Q4] - y[2024Q4] = -0.009); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q2,2026-02-12,1,2.4541950870652673,2.4541950870652673,W1,full_sample,1,24,1.6290130294964773,1.811272616391348,2.1158203947788743,2.7925697793516604,3.0971175577391867,3.2793771446340574,0.5016750694699568,,,,,,,,2026-02-12,seasonal_naive_drift|pd_cash_per_night|h1|full_sample,y[2025Q2] + (y[2025Q4] - y[2024Q4] = -0.009); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q2,2026-02-12,1,2.4541950870652673,2.4541950870652673,W2,full_sample,1,24,1.6290130294964773,1.811272616391348,2.1158203947788743,2.7925697793516604,3.0971175577391867,3.2793771446340574,0.5016750694699568,,,,,,,,2026-02-12,seasonal_naive_drift|pd_cash_per_night|h1|full_sample,y[2025Q2] + (y[2025Q4] - y[2024Q4] = -0.009); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q4,2026-08-06,1,2.807271642813772,2.807271642813772,LIVE,PIT,1,26,2.5095055672611246,2.5752737470509626,2.68516949182262,2.929373793804924,3.0392695385765816,3.1050377183664195,0.18102891994378795,,,,,,,,2026-08-06,seasonal_naive_drift|pd_cash_per_night|h1|PIT,y[2025Q4] + (y[2026Q2] - y[2025Q2] = +0.059); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q4,2026-08-06,1,2.807271642813772,2.807271642813772,LIVE,full_sample,1,26,1.982089585244982,2.1643491721398527,2.468896950527379,3.145646335100165,3.4501941134876914,3.632453700382562,0.5016750694699568,,,,,,,,2026-08-06,seasonal_naive_drift|pd_cash_per_night|h1|full_sample,y[2025Q4] + (y[2026Q2] - y[2025Q2] = +0.059); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q4,2026-09-11,1,2.807271642813772,2.807271642813772,LIVE,PIT,1,26,2.5095055672611246,2.5752737470509626,2.68516949182262,2.929373793804924,3.0392695385765816,3.1050377183664195,0.18102891994378795,,,,,,,,2026-08-06,seasonal_naive_drift|pd_cash_per_night|h1|PIT,y[2025Q4] + (y[2026Q2] - y[2025Q2] = +0.059); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q4,2026-09-11,1,2.807271642813772,2.807271642813772,LIVE,full_sample,1,26,1.982089585244982,2.1643491721398527,2.468896950527379,3.145646335100165,3.4501941134876914,3.632453700382562,0.5016750694699568,,,,,,,,2026-08-06,seasonal_naive_drift|pd_cash_per_night|h1|full_sample,y[2025Q4] + (y[2026Q2] - y[2025Q2] = +0.059); sigma additive n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2023Q3,2023-02-14,2,1.842828348992556,1.842828348992556,W1,PIT,1,12,0.5506938963413341,0.8360901787649972,1.312974853272243,2.3726818447128695,2.849566519220115,3.134962801643778,0.7855619682378848,,,,,,,,2023-02-14,seasonal_naive_drift|pd_cash_per_night|h2|PIT,y[2022Q3] + (y[2022Q4] - y[2021Q4] = -0.467); sigma additive n=3 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2023Q3,2023-02-14,2,1.842828348992556,1.842828348992556,W1,full_sample,1,12,1.1118471597603046,1.2733004152636034,1.543081726165647,2.142574971819465,2.412356282721509,2.5738095382248076,0.4444050079927371,,,,,,,,2023-02-14,seasonal_naive_drift|pd_cash_per_night|h2|full_sample,y[2022Q3] + (y[2022Q4] - y[2021Q4] = -0.467); sigma additive n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2023Q4,2023-05-09,2,2.6608414976731605,2.6608414976731605,W1,PIT,1,13,1.455064132565679,1.7213865549159193,2.1663996455487533,3.1552833497975676,3.6002964404304016,3.866618862780642,0.733060586881665,,,,,,,,2023-05-09,seasonal_naive_drift|pd_cash_per_night|h2|PIT,y[2022Q4] + (y[2023Q1] - y[2022Q1] = -0.162); sigma additive n=4 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2023Q4,2023-05-09,2,2.6608414976731605,2.6608414976731605,W1,full_sample,1,13,1.929860308440909,2.0913135639442078,2.3610948748462515,2.9605881205000695,3.230369431402113,3.391822686905412,0.4444050079927371,,,,,,,,2023-05-09,seasonal_naive_drift|pd_cash_per_night|h2|full_sample,y[2022Q4] + (y[2023Q1] - y[2022Q1] = -0.162); sigma additive n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2024Q1,2023-08-03,2,2.2776510305722004,2.2776510305722004,W1,PIT,1,14,1.2204156249324853,1.4539292920258375,1.8441203911498862,2.711181669994515,3.101372769118563,3.3348864362119155,0.6427534877976753,,,,,,,,2023-08-03,seasonal_naive_drift|pd_cash_per_night|h2|PIT,y[2023Q1] + (y[2023Q2] - y[2022Q2] = +0.040); sigma additive n=5 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2024Q1,2023-08-03,2,2.2776510305722004,2.2776510305722004,W1,full_sample,1,14,1.546669841339949,1.7081230968432477,1.9779044077452914,2.5773976533991094,2.847178964301153,3.008632219804452,0.4444050079927371,,,,,,,,2023-08-03,seasonal_naive_drift|pd_cash_per_night|h2|full_sample,y[2023Q1] + (y[2023Q2] - y[2022Q2] = +0.040); sigma additive n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2024Q2,2023-11-01,2,2.104683234249601,2.104683234249601,W1,PIT,1,15,1.1416561039070383,1.3543618036188336,1.7097837015898674,2.499582766909335,2.8550046648803686,3.067710364592164,0.5854789232081468,,,,,,,,2023-11-01,seasonal_naive_drift|pd_cash_per_night|h2|PIT,y[2023Q2] + (y[2023Q3] - y[2022Q3] = -0.154); sigma additive n=6 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2024Q2,2023-11-01,2,2.104683234249601,2.104683234249601,W1,full_sample,1,15,1.3737020450173496,1.5351553005206484,1.8049366114226921,2.40442985707651,2.674211167978554,2.8356644234818527,0.4444050079927371,,,,,,,,2023-11-01,seasonal_naive_drift|pd_cash_per_night|h2|full_sample,y[2023Q2] + (y[2023Q3] - y[2022Q3] = -0.154); sigma additive n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2024Q3,2024-02-13,2,1.8930765250407116,1.8930765250407116,W1,PIT,1,16,0.9283742193188855,1.1414499183172633,1.4974900688732684,2.2886629812081547,2.64470313176416,2.8577788307625376,0.5864973575246203,,,,,,,,2024-02-13,seasonal_naive_drift|pd_cash_per_night|h2|PIT,y[2023Q3] + (y[2023Q4] - y[2022Q4] = -0.262); sigma additive n=7 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2024Q3,2024-02-13,2,1.8930765250407116,1.8930765250407116,W2,PIT,1,16,0.9283742193188855,1.1414499183172633,1.4974900688732684,2.2886629812081547,2.64470313176416,2.8577788307625376,0.5864973575246203,,,,,,,,2024-02-13,seasonal_naive_drift|pd_cash_per_night|h2|PIT,y[2023Q3] + (y[2023Q4] - y[2022Q4] = -0.262); sigma additive n=7 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2024Q3,2024-02-13,2,1.8930765250407116,1.8930765250407116,W1,full_sample,1,16,1.16209533580846,1.3235485913117588,1.5933299022138026,2.1928231478676206,2.4626044587696643,2.624057714272963,0.4444050079927371,,,,,,,,2024-02-13,seasonal_naive_drift|pd_cash_per_night|h2|full_sample,y[2023Q3] + (y[2023Q4] - y[2022Q4] = -0.262); sigma additive n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2024Q3,2024-02-13,2,1.8930765250407116,1.8930765250407116,W2,full_sample,1,16,1.16209533580846,1.3235485913117588,1.5933299022138026,2.1928231478676206,2.4626044587696643,2.624057714272963,0.4444050079927371,,,,,,,,2024-02-13,seasonal_naive_drift|pd_cash_per_night|h2|full_sample,y[2023Q3] + (y[2023Q4] - y[2022Q4] = -0.262); sigma additive n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2024Q4,2024-05-08,2,2.5099374190714414,2.5099374190714414,W1,PIT,1,17,1.5635454276058098,1.7725768914179771,2.121859302300472,2.898015535842411,3.2472979467249057,3.456329410537073,0.5753654768781155,,,,,,,,2024-05-08,seasonal_naive_drift|pd_cash_per_night|h2|PIT,y[2023Q4] + (y[2024Q1] - y[2023Q1] = -0.051); sigma additive n=8 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2024Q4,2024-05-08,2,2.5099374190714414,2.5099374190714414,W2,PIT,1,17,1.5635454276058098,1.7725768914179771,2.121859302300472,2.898015535842411,3.2472979467249057,3.456329410537073,0.5753654768781155,,,,,,,,2024-05-08,seasonal_naive_drift|pd_cash_per_night|h2|PIT,y[2023Q4] + (y[2024Q1] - y[2023Q1] = -0.051); sigma additive n=8 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2024Q4,2024-05-08,2,2.5099374190714414,2.5099374190714414,W1,full_sample,1,17,1.7789562298391899,1.9404094853424887,2.2101907962445324,2.8096840418983504,3.079465352800394,3.240918608303693,0.4444050079927371,,,,,,,,2024-05-08,seasonal_naive_drift|pd_cash_per_night|h2|full_sample,y[2023Q4] + (y[2024Q1] - y[2023Q1] = -0.051); sigma additive n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2024Q4,2024-05-08,2,2.5099374190714414,2.5099374190714414,W2,full_sample,1,17,1.7789562298391899,1.9404094853424887,2.2101907962445324,2.8096840418983504,3.079465352800394,3.240918608303693,0.4444050079927371,,,,,,,,2024-05-08,seasonal_naive_drift|pd_cash_per_night|h2|full_sample,y[2023Q4] + (y[2024Q1] - y[2023Q1] = -0.051); sigma additive n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q1,2024-08-06,2,2.1663327903315728,2.1663327903315728,W1,PIT,1,18,1.2707846526644317,1.4685861343115012,1.7991037373834486,2.533561843279697,2.8640794463516444,3.061880927998714,0.5444546086006,,,,,,,,2024-08-06,seasonal_naive_drift|pd_cash_per_night|h2|PIT,y[2024Q1] + (y[2024Q2] - y[2023Q2] = -0.021); sigma additive n=9 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q1,2024-08-06,2,2.1663327903315728,2.1663327903315728,W2,PIT,1,18,1.2707846526644317,1.4685861343115012,1.7991037373834486,2.533561843279697,2.8640794463516444,3.061880927998714,0.5444546086006,,,,,,,,2024-08-06,seasonal_naive_drift|pd_cash_per_night|h2|PIT,y[2024Q1] + (y[2024Q2] - y[2023Q2] = -0.021); sigma additive n=9 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q1,2024-08-06,2,2.1663327903315728,2.1663327903315728,W1,full_sample,1,18,1.4353516010993213,1.59680485660262,1.8665861675046638,2.466079413158482,2.7358607240605255,2.8973139795638243,0.4444050079927371,,,,,,,,2024-08-06,seasonal_naive_drift|pd_cash_per_night|h2|full_sample,y[2024Q1] + (y[2024Q2] - y[2023Q2] = -0.021); sigma additive n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q1,2024-08-06,2,2.1663327903315728,2.1663327903315728,W2,full_sample,1,18,1.4353516010993213,1.59680485660262,1.8665861675046638,2.466079413158482,2.7358607240605255,2.8973139795638243,0.4444050079927371,,,,,,,,2024-08-06,seasonal_naive_drift|pd_cash_per_night|h2|full_sample,y[2024Q1] + (y[2024Q2] - y[2023Q2] = -0.021); sigma additive n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q2,2024-11-07,2,2.4768692084695068,2.4768692084695068,W1,PIT,1,19,1.629027453963004,1.8162919327664537,2.129202666089824,2.8245357508491895,3.1374464841725596,3.3247109629760097,0.5154511870322893,,,,,,,,2024-11-07,seasonal_naive_drift|pd_cash_per_night|h2|PIT,y[2024Q2] + (y[2024Q3] - y[2023Q3] = +0.239); sigma additive n=10 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q2,2024-11-07,2,2.4768692084695068,2.4768692084695068,W2,PIT,1,19,1.629027453963004,1.8162919327664537,2.129202666089824,2.8245357508491895,3.1374464841725596,3.3247109629760097,0.5154511870322893,,,,,,,,2024-11-07,seasonal_naive_drift|pd_cash_per_night|h2|PIT,y[2024Q2] + (y[2024Q3] - y[2023Q3] = +0.239); sigma additive n=10 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q2,2024-11-07,2,2.4768692084695068,2.4768692084695068,W1,full_sample,1,19,1.7458880192372552,1.907341274740554,2.1771225856425978,2.7766158312964158,3.0463971421984595,3.2078503977017583,0.4444050079927371,,,,,,,,2024-11-07,seasonal_naive_drift|pd_cash_per_night|h2|full_sample,y[2024Q2] + (y[2024Q3] - y[2023Q3] = +0.239); sigma additive n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q2,2024-11-07,2,2.4768692084695068,2.4768692084695068,W2,full_sample,1,19,1.7458880192372552,1.907341274740554,2.1771225856425978,2.7766158312964158,3.0463971421984595,3.2078503977017583,0.4444050079927371,,,,,,,,2024-11-07,seasonal_naive_drift|pd_cash_per_night|h2|full_sample,y[2024Q2] + (y[2024Q3] - y[2023Q3] = +0.239); sigma additive n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q3,2025-02-13,2,2.590164819635075,2.590164819635075,W1,PIT,1,20,1.7836006778905493,1.961748089034809,2.2594246020446183,2.920905037225532,3.218581550235341,3.396728961379601,0.490356180348637,,,,,,,,2025-02-13,seasonal_naive_drift|pd_cash_per_night|h2|PIT,y[2024Q3] + (y[2024Q4] - y[2023Q4] = +0.196); sigma additive n=11 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q3,2025-02-13,2,2.590164819635075,2.590164819635075,W2,PIT,1,20,1.7836006778905493,1.961748089034809,2.2594246020446183,2.920905037225532,3.218581550235341,3.396728961379601,0.490356180348637,,,,,,,,2025-02-13,seasonal_naive_drift|pd_cash_per_night|h2|PIT,y[2024Q3] + (y[2024Q4] - y[2023Q4] = +0.196); sigma additive n=11 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q3,2025-02-13,2,2.590164819635075,2.590164819635075,W1,full_sample,1,20,1.8591836304028235,2.0206368859061223,2.290418196808166,2.889911442461984,3.1596927533640278,3.3211460088673266,0.4444050079927371,,,,,,,,2025-02-13,seasonal_naive_drift|pd_cash_per_night|h2|full_sample,y[2024Q3] + (y[2024Q4] - y[2023Q4] = +0.196); sigma additive n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q3,2025-02-13,2,2.590164819635075,2.590164819635075,W2,full_sample,1,20,1.8591836304028235,2.0206368859061223,2.290418196808166,2.889911442461984,3.1596927533640278,3.3211460088673266,0.4444050079927371,,,,,,,,2025-02-13,seasonal_naive_drift|pd_cash_per_night|h2|full_sample,y[2024Q3] + (y[2024Q4] - y[2023Q4] = +0.196); sigma additive n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q4,2025-05-01,2,2.9317127252754336,2.9317127252754336,W1,PIT,1,21,2.158891076026473,2.329585716371081,2.6148089761472235,3.2486164744036437,3.5338397341797863,3.7045343745243944,0.4698422015102268,,,,,,,,2025-05-01,seasonal_naive_drift|pd_cash_per_night|h2|PIT,y[2024Q4] + (y[2025Q1] - y[2024Q1] = +0.175); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q4,2025-05-01,2,2.9317127252754336,2.9317127252754336,W2,PIT,1,21,2.158891076026473,2.329585716371081,2.6148089761472235,3.2486164744036437,3.5338397341797863,3.7045343745243944,0.4698422015102268,,,,,,,,2025-05-01,seasonal_naive_drift|pd_cash_per_night|h2|PIT,y[2024Q4] + (y[2025Q1] - y[2024Q1] = +0.175); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q4,2025-05-01,2,2.9317127252754336,2.9317127252754336,W1,full_sample,1,21,2.200731536043182,2.362184791546481,2.6319661024485246,3.2314593481023426,3.5012406590043863,3.662693914507685,0.4444050079927371,,,,,,,,2025-05-01,seasonal_naive_drift|pd_cash_per_night|h2|full_sample,y[2024Q4] + (y[2025Q1] - y[2024Q1] = +0.175); sigma additive n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2025Q4,2025-05-01,2,2.9317127252754336,2.9317127252754336,W2,full_sample,1,21,2.200731536043182,2.362184791546481,2.6319661024485246,3.2314593481023426,3.5012406590043863,3.662693914507685,0.4444050079927371,,,,,,,,2025-05-01,seasonal_naive_drift|pd_cash_per_night|h2|full_sample,y[2024Q4] + (y[2025Q1] - y[2024Q1] = +0.175); sigma additive n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q1,2025-08-06,2,2.586572812729152,2.586572812729152,W1,PIT,1,22,1.797900835918659,1.9720963693413651,2.263169467951621,2.9099761575066827,3.2010492561169386,3.3752447895396447,0.47947851643929956,,,,,,,,2025-08-06,seasonal_naive_drift|pd_cash_per_night|h2|PIT,y[2025Q1] + (y[2025Q2] - y[2024Q2] = +0.225); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q1,2025-08-06,2,2.586572812729152,2.586572812729152,W2,PIT,1,22,1.797900835918659,1.9720963693413651,2.263169467951621,2.9099761575066827,3.2010492561169386,3.3752447895396447,0.47947851643929956,,,,,,,,2025-08-06,seasonal_naive_drift|pd_cash_per_night|h2|PIT,y[2025Q1] + (y[2025Q2] - y[2024Q2] = +0.225); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q1,2025-08-06,2,2.586572812729152,2.586572812729152,W1,full_sample,1,22,1.8555916234969003,2.017044879000199,2.286826189902243,2.886319435556061,3.1561007464581046,3.3175540019614034,0.4444050079927371,,,,,,,,2025-08-06,seasonal_naive_drift|pd_cash_per_night|h2|full_sample,y[2025Q1] + (y[2025Q2] - y[2024Q2] = +0.225); sigma additive n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q1,2025-08-06,2,2.586572812729152,2.586572812729152,W2,full_sample,1,22,1.8555916234969003,2.017044879000199,2.286826189902243,2.886319435556061,3.1561007464581046,3.3175540019614034,0.4444050079927371,,,,,,,,2025-08-06,seasonal_naive_drift|pd_cash_per_night|h2|full_sample,y[2025Q1] + (y[2025Q2] - y[2024Q2] = +0.225); sigma additive n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q2,2025-11-06,2,2.5611757812899096,2.5611757812899096,W1,PIT,1,23,2.1834548555233937,2.266882820613406,2.4062872923145884,2.716064270265231,2.8554687419664133,2.9388967070564256,0.22963801737579143,,,,,,,,2025-11-06,seasonal_naive_drift|pd_cash_per_night|h2|PIT,y[2025Q2] + (y[2025Q3] - y[2024Q3] = +0.098); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q2,2025-11-06,2,2.5611757812899096,2.5611757812899096,W2,PIT,1,23,2.1834548555233937,2.266882820613406,2.4062872923145884,2.716064270265231,2.8554687419664133,2.9388967070564256,0.22963801737579143,,,,,,,,2025-11-06,seasonal_naive_drift|pd_cash_per_night|h2|PIT,y[2025Q2] + (y[2025Q3] - y[2024Q3] = +0.098); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q2,2025-11-06,2,2.5611757812899096,2.5611757812899096,W1,full_sample,1,23,1.830194592057658,1.991647847560957,2.2614291584630006,2.8609224041168186,3.1307037150188624,3.292156970522161,0.4444050079927371,,,,,,,,2025-11-06,seasonal_naive_drift|pd_cash_per_night|h2|full_sample,y[2025Q2] + (y[2025Q3] - y[2024Q3] = +0.098); sigma additive n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2026Q2,2025-11-06,2,2.5611757812899096,2.5611757812899096,W2,full_sample,1,23,1.830194592057658,1.991647847560957,2.2614291584630006,2.8609224041168186,3.1307037150188624,3.292156970522161,0.4444050079927371,,,,,,,,2025-11-06,seasonal_naive_drift|pd_cash_per_night|h2|full_sample,y[2025Q2] + (y[2025Q3] - y[2024Q3] = +0.098); sigma additive n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2027Q1,2026-08-06,2,2.4598856638780355,2.4598856638780355,LIVE,PIT,1,26,2.100477034029944,2.1798603262401044,2.3125063269008934,2.6072650008551777,2.7399110015159667,2.819294293726127,0.21850493196419551,,,,,,,,2026-08-06,seasonal_naive_drift|pd_cash_per_night|h2|PIT,y[2026Q1] + (y[2026Q2] - y[2025Q2] = +0.059); sigma additive n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,pd_cash_per_night,2027Q1,2026-08-06,2,2.4598856638780355,2.4598856638780355,LIVE,full_sample,1,26,1.728904474645784,1.8903577301490828,2.1601390410511265,2.7596322867049445,3.0294135976069883,3.190866853110287,0.4444050079927371,,,,,,,,2026-08-06,seasonal_naive_drift|pd_cash_per_night|h2|full_sample,y[2026Q1] + (y[2026Q2] - y[2025Q2] = +0.059); sigma additive n=17 (full_sample),1.0
