method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
street-bias,street_plus_bias,adj_ebitda_musd,2023Q1,2023-02-14,0,261.3129772497341,261.3129772497341,W1,PIT,3,12,125.29002836267848,155.3336850866496,205.53531818483344,317.09063631463476,367.2922694128186,397.33592613678974,82.69608107267084,,,,,,LSEG,2023-02-13,2023-02-14,rw_hl4,b_pct=+0.1543 b_pt=+4.806 n_pool=4; sigma relative n=5 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q2,2026-02-12,1,36.900458464521414,36.900458464521414,W1,full_sample,3,24,18.97766405516705,22.936306969283386,29.551025708984312,44.249891220058515,50.86460995975944,54.823252873875774,10.896285308117045,,,,,,LSEG,2026-02-11,2026-02-12,ew_usd,b_pct=+0.1252 b_pt=+2.770 n_pool=16; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q2,2026-02-12,1,36.900458464521414,36.900458464521414,W2,full_sample,3,24,18.97766405516705,22.936306969283386,29.551025708984312,44.249891220058515,50.86460995975944,54.823252873875774,10.896285308117045,,,,,,LSEG,2026-02-11,2026-02-12,ew_usd,b_pct=+0.1252 b_pt=+2.770 n_pool=16; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q1,2026-02-12,0,488.76958329336395,488.76958329336395,W1,full_sample,3,24,301.6034945304897,342.9432373251352,412.0201349617081,565.5190316250198,634.5959292615927,675.9356720562382,113.78890236559404,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4_med,b_pct=+0.0405 b_pt=+0.681 n_pool=16; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q1,2026-02-12,0,488.76958329336395,488.76958329336395,W2,full_sample,3,24,301.6034945304897,342.9432373251352,412.0201349617081,565.5190316250198,634.5959292615927,675.9356720562382,113.78890236559404,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4_med,b_pct=+0.0405 b_pt=+0.681 n_pool=16; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q1,2026-02-12,0,19.211502195058046,19.211502195058046,W1,full_sample,3,24,-5.617446478057651,-0.13342766464716505,9.030127321477746,29.392877068638345,38.556432054763256,44.04045086817374,15.094928975007344,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4_med,b_pct=+0.0405 b_pt=+0.681 n_pool=16; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q1,2026-02-12,0,19.211502195058046,19.211502195058046,W2,full_sample,3,24,-5.617446478057651,-0.13342766464716505,9.030127321477746,29.392877068638345,38.556432054763256,44.04045086817374,15.094928975007344,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4_med,b_pct=+0.0405 b_pt=+0.681 n_pool=16; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q2,2026-02-12,1,1156.8566764698999,1156.8566764698999,W1,full_sample,3,24,450.192434788936,606.2747581753879,867.0814770028904,1446.6318759369092,1707.4385947644118,1863.520918150864,429.62135359769155,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4_med,b_pct=-0.0031 b_pt=-0.247 n_pool=16; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q2,2026-02-12,1,1156.8566764698999,1156.8566764698999,W2,full_sample,3,24,450.192434788936,606.2747581753879,867.0814770028904,1446.6318759369092,1707.4385947644118,1863.520918150864,429.62135359769155,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4_med,b_pct=-0.0031 b_pt=-0.247 n_pool=16; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q2,2026-02-12,1,33.883776241877335,33.883776241877335,W1,full_sample,3,24,17.277736652703883,20.94554533531126,27.074292826014524,40.69325965774014,46.82200714844341,50.48981583105079,10.095755219235308,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4_med,b_pct=-0.0031 b_pt=-0.247 n_pool=16; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q2,2026-02-12,1,33.883776241877335,33.883776241877335,W2,full_sample,3,24,17.277736652703883,20.94554533531126,27.074292826014524,40.69325965774014,46.82200714844341,50.48981583105079,10.095755219235308,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4_med,b_pct=-0.0031 b_pt=-0.247 n_pool=16; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q1,2026-02-12,0,502.208379279151,502.208379279151,W1,full_sample,3,24,331.34673256346787,369.0852811188353,432.14474107874577,572.2720174795563,635.3314774394668,673.0700259948342,103.87650543249465,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4_from21,b_pct=+0.0691 b_pt=+1.796 n_pool=20; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q1,2026-02-12,0,502.208379279151,502.208379279151,W2,full_sample,3,24,331.34673256346787,369.0852811188353,432.14474107874577,572.2720174795563,635.3314774394668,673.0700259948342,103.87650543249465,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4_from21,b_pct=+0.0691 b_pt=+1.796 n_pool=20; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q1,2026-02-12,0,20.326433670736137,20.326433670736137,W1,full_sample,3,24,-3.8083556461254524,1.522342822580935,10.42970623515545,30.223161106316823,39.130524518891335,44.46122298759772,14.672910051937183,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4_from21,b_pct=+0.0691 b_pt=+1.796 n_pool=20; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q1,2026-02-12,0,20.326433670736137,20.326433670736137,W2,full_sample,3,24,-3.8083556461254524,1.522342822580935,10.42970623515545,30.223161106316823,39.130524518891335,44.46122298759772,14.672910051937183,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4_from21,b_pct=+0.0691 b_pt=+1.796 n_pool=20; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q2,2026-02-12,1,1215.7174525660791,1215.7174525660791,W1,full_sample,3,24,500.23089227835186,658.261818557917,922.3245673817972,1509.1103377503612,1773.1730865742413,1931.2040128538065,434.9849424679757,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4_from21,b_pct=+0.0476 b_pt=+0.943 n_pool=19; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q2,2026-02-12,1,1215.7174525660791,1215.7174525660791,W2,full_sample,3,24,500.23089227835186,658.261818557917,922.3245673817972,1509.1103377503612,1773.1730865742413,1931.2040128538065,434.9849424679757,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4_from21,b_pct=+0.0476 b_pt=+0.943 n_pool=19; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q2,2026-02-12,1,35.07361764804253,35.07361764804253,W1,full_sample,3,24,18.38029163497407,22.067379442005823,28.228341504313974,41.91889379177108,48.079855854079234,51.766943661110986,10.148821596975424,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4_from21,b_pct=+0.0476 b_pt=+0.943 n_pool=19; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q2,2026-02-12,1,35.07361764804253,35.07361764804253,W2,full_sample,3,24,18.38029163497407,22.067379442005823,28.228341504313974,41.91889379177108,48.079855854079234,51.766943661110986,10.148821596975424,,,,,,LSEG,2026-02-11,2026-02-12,rw_hl4_from21,b_pct=+0.0476 b_pt=+0.943 n_pool=19; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q2,2026-05-07,0,1249.6360081661878,1249.6360081661878,W1,full_sample,3,25,765.1510416460856,872.1601907723898,1050.9677870628022,1448.3042292695734,1627.1118255599858,1734.12097468629,294.5459453544409,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4,b_pct=+0.0643 b_pt=+1.112 n_pool=17; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q2,2026-05-07,0,1249.6360081661878,1249.6360081661878,W2,full_sample,3,25,765.1510416460856,872.1601907723898,1050.9677870628022,1448.3042292695734,1627.1118255599858,1734.12097468629,294.5459453544409,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4,b_pct=+0.0643 b_pt=+1.112 n_pool=17; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,35.03703993101923,35.03703993101923,W1,full_sample,3,25,10.000739391192948,15.530556419945022,24.770638215847242,45.30344164619122,54.54352344209344,60.07334047084551,15.220989958983703,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4,b_pct=+0.0643 b_pt=+1.112 n_pool=17; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,35.03703993101923,35.03703993101923,W2,full_sample,3,25,10.000739391192948,15.530556419945022,24.770638215847242,45.30344164619122,54.54352344209344,60.07334047084551,15.220989958983703,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4,b_pct=+0.0643 b_pt=+1.112 n_pool=17; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q2,2026-05-07,0,1303.0037944028436,1303.0037944028436,W1,full_sample,3,25,776.7576290049634,892.9906564086548,1087.2109488724407,1518.7966399332465,1713.0169323970324,1829.249959800724,319.93495152101207,,,,,,LSEG,2026-05-06,2026-05-07,ew,b_pct=+0.1097 b_pt=+2.667 n_pool=17; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q2,2026-05-07,0,1303.0037944028436,1303.0037944028436,W2,full_sample,3,25,776.7576290049634,892.9906564086548,1087.2109488724407,1518.7966399332465,1713.0169323970324,1829.249959800724,319.93495152101207,,,,,,LSEG,2026-05-06,2026-05-07,ew,b_pct=+0.1097 b_pt=+2.667 n_pool=17; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,36.59225334446863,36.59225334446863,W1,full_sample,3,25,10.836794524174131,16.525453459276356,26.030953116142342,47.15355357279492,56.659053229660906,62.34771216476313,15.658207148820274,,,,,,LSEG,2026-05-06,2026-05-07,ew,b_pct=+0.1097 b_pt=+2.667 n_pool=17; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,36.59225334446863,36.59225334446863,W2,full_sample,3,25,10.836794524174131,16.525453459276356,26.030953116142342,47.15355357279492,56.659053229660906,62.34771216476313,15.658207148820274,,,,,,LSEG,2026-05-06,2026-05-07,ew,b_pct=+0.1097 b_pt=+2.667 n_pool=17; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q2,2026-05-07,0,1214.6839247655003,1214.6839247655003,W1,full_sample,3,25,769.2117559924142,867.6040716142022,1032.013316930357,1397.3545326006438,1561.7637779167983,1660.1560935385864,270.8278484321503,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4_usd,b_pct=+0.0643 b_pt=+1.112 n_pool=17; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q2,2026-05-07,0,1214.6839247655003,1214.6839247655003,W2,full_sample,3,25,769.2117559924142,867.6040716142022,1032.013316930357,1397.3545326006438,1561.7637779167983,1660.1560935385864,270.8278484321503,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4_usd,b_pct=+0.0643 b_pt=+1.112 n_pool=17; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,35.03703993101923,35.03703993101923,W1,full_sample,3,25,10.000739391192948,15.530556419945022,24.770638215847242,45.30344164619122,54.54352344209344,60.07334047084551,15.220989958983703,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4_usd,b_pct=+0.0643 b_pt=+1.112 n_pool=17; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,35.03703993101923,35.03703993101923,W2,full_sample,3,25,10.000739391192948,15.530556419945022,24.770638215847242,45.30344164619122,54.54352344209344,60.07334047084551,15.220989958983703,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4_usd,b_pct=+0.0643 b_pt=+1.112 n_pool=17; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q2,2026-05-07,0,1247.4095836842105,1247.4095836842105,W1,full_sample,3,25,766.8075687173741,872.9590826836069,1050.3336082252229,1444.485559143198,1621.8600846848142,1728.0115986510468,292.18527842965057,,,,,,LSEG,2026-05-06,2026-05-07,ew_usd,b_pct=+0.1097 b_pt=+2.667 n_pool=17; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q2,2026-05-07,0,1247.4095836842105,1247.4095836842105,W2,full_sample,3,25,766.8075687173741,872.9590826836069,1050.3336082252229,1444.485559143198,1621.8600846848142,1728.0115986510468,292.18527842965057,,,,,,LSEG,2026-05-06,2026-05-07,ew_usd,b_pct=+0.1097 b_pt=+2.667 n_pool=17; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,36.59225334446863,36.59225334446863,W1,full_sample,3,25,10.836794524174131,16.525453459276356,26.030953116142342,47.15355357279492,56.659053229660906,62.34771216476313,15.658207148820274,,,,,,LSEG,2026-05-06,2026-05-07,ew_usd,b_pct=+0.1097 b_pt=+2.667 n_pool=17; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,36.59225334446863,36.59225334446863,W2,full_sample,3,25,10.836794524174131,16.525453459276356,26.030953116142342,47.15355357279492,56.659053229660906,62.34771216476313,15.658207148820274,,,,,,LSEG,2026-05-06,2026-05-07,ew_usd,b_pct=+0.1097 b_pt=+2.667 n_pool=17; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q2,2026-05-07,0,1262.157577524345,1262.157577524345,W1,full_sample,3,25,778.8355680083259,885.5878525297874,1063.9662393279368,1460.3489157207532,1638.7273025189027,1745.479587040364,293.83891769858894,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4_med,b_pct=+0.0749 b_pt=+0.636 n_pool=17; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q2,2026-05-07,0,1262.157577524345,1262.157577524345,W2,full_sample,3,25,778.8355680083259,885.5878525297874,1063.9662393279368,1460.3489157207532,1638.7273025189027,1745.479587040364,293.83891769858894,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4_med,b_pct=+0.0749 b_pt=+0.636 n_pool=17; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,34.56087425712123,34.56087425712123,W1,full_sample,3,25,9.73192558400553,15.215944397416017,24.379499383540928,44.74224913070152,53.90580411682644,59.389822930236924,15.094928975007344,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4_med,b_pct=+0.0749 b_pt=+0.636 n_pool=17; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,34.56087425712123,34.56087425712123,W2,full_sample,3,25,9.73192558400553,15.215944397416017,24.379499383540928,44.74224913070152,53.90580411682644,59.389822930236924,15.094928975007344,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4_med,b_pct=+0.0749 b_pt=+0.636 n_pool=17; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q2,2026-05-07,0,1257.3060512730451,1257.3060512730451,W1,full_sample,3,25,829.5446056068915,924.025118920969,1081.8979140969639,1432.7141884491266,1590.5869836251213,1685.0674969391987,260.0604933211931,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4_from21,b_pct=+0.0708 b_pt=+1.609 n_pool=21; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q2,2026-05-07,0,1257.3060512730451,1257.3060512730451,W2,full_sample,3,25,829.5446056068915,924.025118920969,1081.8979140969639,1432.7141884491266,1590.5869836251213,1685.0674969391987,260.0604933211931,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4_from21,b_pct=+0.0708 b_pt=+1.609 n_pool=21; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,35.53381207170287,35.53381207170287,W1,full_sample,3,25,11.39902275484128,16.729721223547667,25.637084636122182,45.430539507283555,54.33790291985807,59.668601388564454,14.672910051937183,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4_from21,b_pct=+0.0708 b_pt=+1.609 n_pool=21; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,35.53381207170287,35.53381207170287,W2,full_sample,3,25,11.39902275484128,16.729721223547667,25.637084636122182,45.430539507283555,54.33790291985807,59.668601388564454,14.672910051937183,,,,,,LSEG,2026-05-06,2026-05-07,rw_hl4_from21,b_pct=+0.0708 b_pt=+1.609 n_pool=21; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q3,2026-08-06,0,2470.052794759074,2470.052794759074,LIVE,full_sample,3,26,1512.411179319495,1723.9273697436963,2077.3616498501233,2862.7439396680247,3216.1782197744515,3427.694410198653,582.2047626295152,,,,,,LSEG,2026-08-05,2026-08-06,rw_hl4,b_pct=+0.0629 b_pt=+1.057 n_pool=18; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q3,2026-08-06,0,51.46678611737024,51.46678611737024,LIVE,full_sample,3,26,26.43048557754396,31.960302606296032,41.20038440219825,61.73318783254223,70.97326962844446,76.50308665719652,15.220989958983703,,,,,,LSEG,2026-08-05,2026-08-06,rw_hl4,b_pct=+0.0629 b_pt=+1.057 n_pool=18; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q4,2026-08-06,1,931.5996408435958,931.5996408435958,LIVE,full_sample,3,26,347.4935234081809,476.50619241870515,692.0807056741509,1171.1185760130409,1386.6930892684863,1515.7057582790108,355.11130465631857,,,,,,LSEG,2026-08-05,2026-08-06,rw_hl4,b_pct=+0.0479 b_pt=+0.592 n_pool=18; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q4,2026-08-06,1,29.12291761446434,29.12291761446434,LIVE,full_sample,3,26,12.174510682267321,15.917938714487816,22.173042822805222,36.072792406123455,42.32789651444086,46.07132454666136,10.303899784449964,,,,,,LSEG,2026-08-05,2026-08-06,rw_hl4,b_pct=+0.0479 b_pt=+0.592 n_pool=18; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q3,2026-08-06,0,2574.447911601935,2574.447911601935,LIVE,full_sample,3,26,1534.701636635798,1764.3524449787938,2148.0888765010527,3000.8069467028176,3384.5433782250766,3614.1941865680724,632.1208513204759,,,,,,LSEG,2026-08-05,2026-08-06,ew,b_pct=+0.1079 b_pt=+2.585 n_pool=18; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q3,2026-08-06,0,52.99493751889031,52.99493751889031,LIVE,full_sample,3,26,27.23947869859581,32.928137633698036,42.43363729056402,63.5562377472166,73.06173740408258,78.75039633918482,15.658207148820274,,,,,,LSEG,2026-08-05,2026-08-06,ew,b_pct=+0.1079 b_pt=+2.585 n_pool=18; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q4,2026-08-06,1,998.2214288763695,998.2214288763695,LIVE,full_sample,3,26,344.99674153602723,489.27576526438435,730.3596878880938,1266.083169864645,1507.1670924883547,1651.4461162167117,397.13241144199037,,,,,,LSEG,2026-08-05,2026-08-06,ew,b_pct=+0.1228 b_pt=+2.579 n_pool=18; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2026Q4,2026-08-06,1,31.10948842828298,31.10948842828298,LIVE,full_sample,3,26,13.186694018928616,17.145336933044952,23.760055672745878,38.45892118382008,45.07363992352101,49.03228283763734,10.896285308117045,,,,,,LSEG,2026-08-05,2026-08-06,ew,b_pct=+0.1228 b_pt=+2.579 n_pool=18; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2026Q3,2026-08-06,0,2368.5179101200724,2368.5179101200724,LIVE,full_sample,3,26,1499.8896285670921,1691.7452685545745,2012.3276309134192,2724.708189326726,3045.2905516855703,3237.1461916730527,528.088498161914,,,,,,LSEG,2026-08-05,2026-08-06,rw_hl4_usd,b_pct=+0.0629 b_pt=+1.057 n_pool=18; sigma relative n=19 (full_sample); street_src=street_pit,1.0
