method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
below-ebitda,da,da_musd,2023Q1,2023-02-14,0,18.952397655858398,18.952397655858398,W1,PIT,2,12,-2.150394641909119,2.5106206713070667,10.298972893837952,27.605822417878844,35.39417464040973,40.05518995362591,12.829586749842823,,,,,,,,2023-02-14,mean4|rw,D&A rule mean4; sigma relative n=5 (PIT),1.0
below-ebitda,da,da_musd,2027Q2,2026-08-06,3,17.0,17.0,LIVE,PIT,1,26,7.769734209464017,9.8084412008272,13.21503119469625,20.78496880530375,24.1915587991728,26.230265790535984,5.611603147717837,,,,,,,,2026-08-06,last_value|eq,D&A rule last_value; sigma relative_borrowed_h2 n=12 (PIT),1.0
below-ebitda,da,da_musd,2027Q2,2026-08-06,3,21.0,21.0,LIVE,full_sample,2,26,-0.992892230987861,3.8647212082247435,11.981580279297404,30.018419720702596,38.13527879177526,42.99289223098786,13.370729085328339,,,,,,,,2026-08-06,mean4|eq,D&A rule mean4; sigma relative_borrowed_h2 n=17 (full_sample),1.0
below-ebitda,da,da_musd,2027Q2,2026-08-06,3,17.0,17.0,LIVE,full_sample,1,26,-0.5336957590691407,3.339006169525434,9.810121290569066,24.189878709430936,30.660993830474563,34.53369575906914,10.659730125388496,,,,,,,,2026-08-06,last_value|eq,D&A rule last_value; sigma relative_borrowed_h2 n=17 (full_sample),1.0
below-ebitda,da,da_musd,2027Q3,2026-08-06,4,20.633970599907517,20.633970599907517,LIVE,PIT,2,26,4.392487980309228,7.97977624676725,13.973977652565432,27.2939635472496,33.28816495304778,36.87545321950581,9.874120318961037,,,,,,,,2026-08-06,mean4|rw,D&A rule mean4; sigma relative_borrowed_h2 n=12 (PIT),1.0
below-ebitda,da,da_musd,2027Q3,2026-08-06,4,17.0,17.0,LIVE,PIT,1,26,7.769734209464017,9.8084412008272,13.21503119469625,20.78496880530375,24.1915587991728,26.230265790535984,5.611603147717837,,,,,,,,2026-08-06,last_value|rw,D&A rule last_value; sigma relative_borrowed_h2 n=12 (PIT),1.0
below-ebitda,da,da_musd,2027Q3,2026-08-06,4,20.633970599907517,20.633970599907517,LIVE,full_sample,2,26,-0.2506861473651604,4.362149137025133,12.069994643878909,29.197946555936124,36.9057920627899,41.5186273471802,12.696969751636649,,,,,,,,2026-08-06,mean4|rw,D&A rule mean4; sigma relative_borrowed_h2 n=17 (full_sample),1.0
below-ebitda,da,da_musd,2027Q3,2026-08-06,4,17.0,17.0,LIVE,full_sample,1,26,-0.5336957590691407,3.339006169525434,9.810121290569066,24.189878709430936,30.660993830474563,34.53369575906914,10.659730125388496,,,,,,,,2026-08-06,last_value|rw,D&A rule last_value; sigma relative_borrowed_h2 n=17 (full_sample),1.0
below-ebitda,da,da_musd,2027Q3,2026-08-06,4,21.0,21.0,LIVE,PIT,2,26,2.9900435225655064,6.967938094392375,13.614825510023648,28.385174489976354,35.03206190560762,39.00995647743449,10.94927608288992,,,,,,,,2026-08-06,mean4|eq,D&A rule mean4; sigma relative_borrowed_h2 n=12 (PIT),1.0
below-ebitda,da,da_musd,2027Q3,2026-08-06,4,17.0,17.0,LIVE,PIT,1,26,7.769734209464017,9.8084412008272,13.21503119469625,20.78496880530375,24.1915587991728,26.230265790535984,5.611603147717837,,,,,,,,2026-08-06,last_value|eq,D&A rule last_value; sigma relative_borrowed_h2 n=12 (PIT),1.0
below-ebitda,da,da_musd,2027Q3,2026-08-06,4,21.0,21.0,LIVE,full_sample,2,26,-0.992892230987861,3.8647212082247435,11.981580279297404,30.018419720702596,38.13527879177526,42.99289223098786,13.370729085328339,,,,,,,,2026-08-06,mean4|eq,D&A rule mean4; sigma relative_borrowed_h2 n=17 (full_sample),1.0
below-ebitda,da,da_musd,2027Q3,2026-08-06,4,17.0,17.0,LIVE,full_sample,1,26,-0.5336957590691407,3.339006169525434,9.810121290569066,24.189878709430936,30.660993830474563,34.53369575906914,10.659730125388496,,,,,,,,2026-08-06,last_value|eq,D&A rule last_value; sigma relative_borrowed_h2 n=17 (full_sample),1.0
below-ebitda,da,da_musd,2027Q4,2026-08-06,5,20.633970599907517,20.633970599907517,LIVE,PIT,2,26,4.392487980309228,7.97977624676725,13.973977652565432,27.2939635472496,33.28816495304778,36.87545321950581,9.874120318961037,,,,,,,,2026-08-06,mean4|rw,D&A rule mean4; sigma relative_borrowed_h2 n=12 (PIT),1.0
below-ebitda,da,da_musd,2027Q4,2026-08-06,5,17.0,17.0,LIVE,PIT,1,26,7.769734209464017,9.8084412008272,13.21503119469625,20.78496880530375,24.1915587991728,26.230265790535984,5.611603147717837,,,,,,,,2026-08-06,last_value|rw,D&A rule last_value; sigma relative_borrowed_h2 n=12 (PIT),1.0
below-ebitda,da,da_musd,2027Q4,2026-08-06,5,20.633970599907517,20.633970599907517,LIVE,full_sample,2,26,-0.2506861473651604,4.362149137025133,12.069994643878909,29.197946555936124,36.9057920627899,41.5186273471802,12.696969751636649,,,,,,,,2026-08-06,mean4|rw,D&A rule mean4; sigma relative_borrowed_h2 n=17 (full_sample),1.0
below-ebitda,da,da_musd,2027Q4,2026-08-06,5,17.0,17.0,LIVE,full_sample,1,26,-0.5336957590691407,3.339006169525434,9.810121290569066,24.189878709430936,30.660993830474563,34.53369575906914,10.659730125388496,,,,,,,,2026-08-06,last_value|rw,D&A rule last_value; sigma relative_borrowed_h2 n=17 (full_sample),1.0
below-ebitda,da,da_musd,2027Q4,2026-08-06,5,21.0,21.0,LIVE,PIT,2,26,2.9900435225655064,6.967938094392375,13.614825510023648,28.385174489976354,35.03206190560762,39.00995647743449,10.94927608288992,,,,,,,,2026-08-06,mean4|eq,D&A rule mean4; sigma relative_borrowed_h2 n=12 (PIT),1.0
below-ebitda,da,da_musd,2027Q4,2026-08-06,5,17.0,17.0,LIVE,PIT,1,26,7.769734209464017,9.8084412008272,13.21503119469625,20.78496880530375,24.1915587991728,26.230265790535984,5.611603147717837,,,,,,,,2026-08-06,last_value|eq,D&A rule last_value; sigma relative_borrowed_h2 n=12 (PIT),1.0
below-ebitda,da,da_musd,2027Q4,2026-08-06,5,21.0,21.0,LIVE,full_sample,2,26,-0.992892230987861,3.8647212082247435,11.981580279297404,30.018419720702596,38.13527879177526,42.99289223098786,13.370729085328339,,,,,,,,2026-08-06,mean4|eq,D&A rule mean4; sigma relative_borrowed_h2 n=17 (full_sample),1.0
below-ebitda,da,da_musd,2027Q4,2026-08-06,5,17.0,17.0,LIVE,full_sample,1,26,-0.5336957590691407,3.339006169525434,9.810121290569066,24.189878709430936,30.660993830474563,34.53369575906914,10.659730125388496,,,,,,,,2026-08-06,last_value|eq,D&A rule last_value; sigma relative_borrowed_h2 n=17 (full_sample),1.0
below-ebitda,da,da_musd,2026Q3,2026-09-11,0,20.633970599907517,20.633970599907517,LIVE,PIT,2,26,12.540981345522527,14.328495827592898,17.315354152165234,23.952587047649804,26.939445372222135,28.726959854292506,4.92018810779189,,,,,,,,2026-09-11,mean4|rw,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2026Q3,2026-09-11,0,17.0,17.0,LIVE,PIT,1,26,11.096188195792527,12.40017474114978,14.579079084134177,19.42092091586582,21.599825258850217,22.903811804207475,3.5892627206892813,,,,,,,,2026-09-11,last_value|rw,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2026Q3,2026-09-11,0,20.633970599907517,20.633970599907517,LIVE,full_sample,2,26,0.603713019621734,5.027835476594096,12.420350123093675,28.84759107672136,36.240105723220935,40.6642281801933,12.177531940887244,,,,,,,,2026-09-11,mean4|rw,D&A rule mean4; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2026Q3,2026-09-11,0,17.0,17.0,LIVE,full_sample,1,26,8.760612625109404,10.580462348501129,13.621351443557558,20.378648556442442,23.41953765149887,25.239387374890594,5.009191845332314,,,,,,,,2026-09-11,last_value|rw,D&A rule last_value; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2026Q3,2026-09-11,0,21.0,21.0,LIVE,PIT,2,26,12.41289380115107,14.309544866293892,17.478765636001654,24.521234363998346,27.690455133706106,29.58710619884893,5.22058987994211,,,,,,,,2026-09-11,mean4|eq,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2026Q3,2026-09-11,0,17.0,17.0,LIVE,PIT,1,26,11.096188195792527,12.40017474114978,14.579079084134177,19.42092091586582,21.599825258850217,22.903811804207475,3.5892627206892813,,,,,,,,2026-09-11,last_value|eq,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2026Q3,2026-09-11,0,21.0,21.0,LIVE,full_sample,2,26,-0.052397581073360566,4.597486951774891,12.367240128348701,29.6327598716513,37.40251304822511,42.05239758107336,12.79894893753635,,,,,,,,2026-09-11,mean4|eq,D&A rule mean4; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2026Q3,2026-09-11,0,17.0,17.0,LIVE,full_sample,1,26,8.760612625109404,10.580462348501129,13.621351443557558,20.378648556442442,23.41953765149887,25.239387374890594,5.009191845332314,,,,,,,,2026-09-11,last_value|eq,D&A rule last_value; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2026Q4,2026-09-11,1,20.633970599907517,20.633970599907517,LIVE,PIT,2,26,8.769116896508105,11.38973051106114,15.768660958130482,25.49928024168455,29.878210688753896,32.49882430330693,7.213318868615327,,,,,,,,2026-09-11,mean4|rw,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2026Q4,2026-09-11,1,17.0,17.0,LIVE,PIT,1,26,8.985515131251637,10.75569019499083,13.713575111792094,20.286424888207904,23.24430980500917,25.01448486874836,4.872460830209066,,,,,,,,2026-09-11,last_value|rw,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2026Q4,2026-09-11,1,20.633970599907517,20.633970599907517,LIVE,full_sample,2,26,0.20695048884284492,4.718706667721594,12.25765342115783,29.010287778657204,36.54923453209344,41.06099071097219,12.418746432120873,,,,,,,,2026-09-11,mean4|rw,D&A rule mean4; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2026Q4,2026-09-11,1,17.0,17.0,LIVE,full_sample,1,26,4.178245635947463,7.010211784781125,11.742303049716618,22.257696950283382,26.989788215218873,29.821754364052538,7.79507316272028,,,,,,,,2026-09-11,last_value|rw,D&A rule last_value; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2026Q4,2026-09-11,1,21.0,21.0,LIVE,PIT,2,26,7.953502914779763,10.83510843124381,15.650144903012867,26.34985509698713,31.16489156875619,34.04649708522023,7.9317070354766255,,,,,,,,2026-09-11,mean4|eq,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2026Q4,2026-09-11,1,17.0,17.0,LIVE,PIT,1,26,8.985515131251637,10.75569019499083,13.713575111792094,20.286424888207904,23.24430980500917,25.01448486874836,4.872460830209066,,,,,,,,2026-09-11,last_value|eq,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2026Q4,2026-09-11,1,21.0,21.0,LIVE,full_sample,2,26,-0.4909314397014102,4.25581293053648,12.187414648493233,29.812585351506765,37.74418706946352,42.49093143970141,13.065558592913904,,,,,,,,2026-09-11,mean4|eq,D&A rule mean4; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2026Q4,2026-09-11,1,17.0,17.0,LIVE,full_sample,1,26,4.178245635947463,7.010211784781125,11.742303049716618,22.257696950283382,26.989788215218873,29.821754364052538,7.79507316272028,,,,,,,,2026-09-11,last_value|eq,D&A rule last_value; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2027Q1,2026-09-11,2,20.633970599907517,20.633970599907517,LIVE,PIT,2,26,4.392487980309228,7.97977624676725,13.973977652565432,27.2939635472496,33.28816495304778,36.87545321950581,9.874120318961037,,,,,,,,2026-09-11,mean4|rw,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2027Q1,2026-09-11,2,17.0,17.0,LIVE,PIT,1,26,7.769734209464017,9.8084412008272,13.21503119469625,20.78496880530375,24.1915587991728,26.230265790535984,5.611603147717837,,,,,,,,2026-09-11,last_value|rw,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2027Q1,2026-09-11,2,20.633970599907517,20.633970599907517,LIVE,full_sample,2,26,-0.2506861473651604,4.362149137025133,12.069994643878909,29.197946555936124,36.9057920627899,41.5186273471802,12.696969751636649,,,,,,,,2026-09-11,mean4|rw,D&A rule mean4; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2027Q1,2026-09-11,2,17.0,17.0,LIVE,full_sample,1,26,-0.5336957590691407,3.339006169525434,9.810121290569066,24.189878709430936,30.660993830474563,34.53369575906914,10.659730125388496,,,,,,,,2026-09-11,last_value|rw,D&A rule last_value; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2027Q1,2026-09-11,2,21.0,21.0,LIVE,PIT,2,26,2.9900435225655064,6.967938094392375,13.614825510023648,28.385174489976354,35.03206190560762,39.00995647743449,10.94927608288992,,,,,,,,2026-09-11,mean4|eq,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2027Q1,2026-09-11,2,17.0,17.0,LIVE,PIT,1,26,7.769734209464017,9.8084412008272,13.21503119469625,20.78496880530375,24.1915587991728,26.230265790535984,5.611603147717837,,,,,,,,2026-09-11,last_value|eq,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2027Q1,2026-09-11,2,21.0,21.0,LIVE,full_sample,2,26,-0.992892230987861,3.8647212082247435,11.981580279297404,30.018419720702596,38.13527879177526,42.99289223098786,13.370729085328339,,,,,,,,2026-09-11,mean4|eq,D&A rule mean4; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2027Q1,2026-09-11,2,17.0,17.0,LIVE,full_sample,1,26,-0.5336957590691407,3.339006169525434,9.810121290569066,24.189878709430936,30.660993830474563,34.53369575906914,10.659730125388496,,,,,,,,2026-09-11,last_value|eq,D&A rule last_value; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2027Q2,2026-09-11,3,20.633970599907517,20.633970599907517,LIVE,PIT,2,26,4.392487980309228,7.97977624676725,13.973977652565432,27.2939635472496,33.28816495304778,36.87545321950581,9.874120318961037,,,,,,,,2026-09-11,mean4|rw,D&A rule mean4; sigma relative_borrowed_h2 n=12 (PIT),1.0
below-ebitda,da,da_musd,2027Q2,2026-09-11,3,17.0,17.0,LIVE,PIT,1,26,7.769734209464017,9.8084412008272,13.21503119469625,20.78496880530375,24.1915587991728,26.230265790535984,5.611603147717837,,,,,,,,2026-09-11,last_value|rw,D&A rule last_value; sigma relative_borrowed_h2 n=12 (PIT),1.0
below-ebitda,da,da_musd,2027Q2,2026-09-11,3,20.633970599907517,20.633970599907517,LIVE,full_sample,2,26,-0.2506861473651604,4.362149137025133,12.069994643878909,29.197946555936124,36.9057920627899,41.5186273471802,12.696969751636649,,,,,,,,2026-09-11,mean4|rw,D&A rule mean4; sigma relative_borrowed_h2 n=17 (full_sample),1.0
below-ebitda,da,da_musd,2027Q2,2026-09-11,3,17.0,17.0,LIVE,full_sample,1,26,-0.5336957590691407,3.339006169525434,9.810121290569066,24.189878709430936,30.660993830474563,34.53369575906914,10.659730125388496,,,,,,,,2026-09-11,last_value|rw,D&A rule last_value; sigma relative_borrowed_h2 n=17 (full_sample),1.0
below-ebitda,da,da_musd,2027Q2,2026-09-11,3,21.0,21.0,LIVE,PIT,2,26,2.9900435225655064,6.967938094392375,13.614825510023648,28.385174489976354,35.03206190560762,39.00995647743449,10.94927608288992,,,,,,,,2026-09-11,mean4|eq,D&A rule mean4; sigma relative_borrowed_h2 n=12 (PIT),1.0
below-ebitda,da,da_musd,2027Q2,2026-09-11,3,17.0,17.0,LIVE,PIT,1,26,7.769734209464017,9.8084412008272,13.21503119469625,20.78496880530375,24.1915587991728,26.230265790535984,5.611603147717837,,,,,,,,2026-09-11,last_value|eq,D&A rule last_value; sigma relative_borrowed_h2 n=12 (PIT),1.0
below-ebitda,da,da_musd,2027Q2,2026-09-11,3,21.0,21.0,LIVE,full_sample,2,26,-0.992892230987861,3.8647212082247435,11.981580279297404,30.018419720702596,38.13527879177526,42.99289223098786,13.370729085328339,,,,,,,,2026-09-11,mean4|eq,D&A rule mean4; sigma relative_borrowed_h2 n=17 (full_sample),1.0
below-ebitda,da,da_musd,2027Q2,2026-09-11,3,17.0,17.0,LIVE,full_sample,1,26,-0.5336957590691407,3.339006169525434,9.810121290569066,24.189878709430936,30.660993830474563,34.53369575906914,10.659730125388496,,,,,,,,2026-09-11,last_value|eq,D&A rule last_value; sigma relative_borrowed_h2 n=17 (full_sample),1.0
below-ebitda,da,da_musd,2027Q3,2026-09-11,4,20.633970599907517,20.633970599907517,LIVE,PIT,2,26,4.392487980309228,7.97977624676725,13.973977652565432,27.2939635472496,33.28816495304778,36.87545321950581,9.874120318961037,,,,,,,,2026-09-11,mean4|rw,D&A rule mean4; sigma relative_borrowed_h2 n=12 (PIT),1.0
below-ebitda,da,da_musd,2027Q3,2026-09-11,4,17.0,17.0,LIVE,PIT,1,26,7.769734209464017,9.8084412008272,13.21503119469625,20.78496880530375,24.1915587991728,26.230265790535984,5.611603147717837,,,,,,,,2026-09-11,last_value|rw,D&A rule last_value; sigma relative_borrowed_h2 n=12 (PIT),1.0
below-ebitda,da,da_musd,2027Q3,2026-09-11,4,20.633970599907517,20.633970599907517,LIVE,full_sample,2,26,-0.2506861473651604,4.362149137025133,12.069994643878909,29.197946555936124,36.9057920627899,41.5186273471802,12.696969751636649,,,,,,,,2026-09-11,mean4|rw,D&A rule mean4; sigma relative_borrowed_h2 n=17 (full_sample),1.0
below-ebitda,da,da_musd,2027Q3,2026-09-11,4,17.0,17.0,LIVE,full_sample,1,26,-0.5336957590691407,3.339006169525434,9.810121290569066,24.189878709430936,30.660993830474563,34.53369575906914,10.659730125388496,,,,,,,,2026-09-11,last_value|rw,D&A rule last_value; sigma relative_borrowed_h2 n=17 (full_sample),1.0
below-ebitda,da,da_musd,2027Q3,2026-09-11,4,21.0,21.0,LIVE,PIT,2,26,2.9900435225655064,6.967938094392375,13.614825510023648,28.385174489976354,35.03206190560762,39.00995647743449,10.94927608288992,,,,,,,,2026-09-11,mean4|eq,D&A rule mean4; sigma relative_borrowed_h2 n=12 (PIT),1.0
below-ebitda,da,da_musd,2027Q3,2026-09-11,4,17.0,17.0,LIVE,PIT,1,26,7.769734209464017,9.8084412008272,13.21503119469625,20.78496880530375,24.1915587991728,26.230265790535984,5.611603147717837,,,,,,,,2026-09-11,last_value|eq,D&A rule last_value; sigma relative_borrowed_h2 n=12 (PIT),1.0
below-ebitda,da,da_musd,2027Q3,2026-09-11,4,21.0,21.0,LIVE,full_sample,2,26,-0.992892230987861,3.8647212082247435,11.981580279297404,30.018419720702596,38.13527879177526,42.99289223098786,13.370729085328339,,,,,,,,2026-09-11,mean4|eq,D&A rule mean4; sigma relative_borrowed_h2 n=17 (full_sample),1.0
below-ebitda,da,da_musd,2027Q3,2026-09-11,4,17.0,17.0,LIVE,full_sample,1,26,-0.5336957590691407,3.339006169525434,9.810121290569066,24.189878709430936,30.660993830474563,34.53369575906914,10.659730125388496,,,,,,,,2026-09-11,last_value|eq,D&A rule last_value; sigma relative_borrowed_h2 n=17 (full_sample),1.0
below-ebitda,da,da_musd,2027Q4,2026-09-11,5,20.633970599907517,20.633970599907517,LIVE,PIT,2,26,4.392487980309228,7.97977624676725,13.973977652565432,27.2939635472496,33.28816495304778,36.87545321950581,9.874120318961037,,,,,,,,2026-09-11,mean4|rw,D&A rule mean4; sigma relative_borrowed_h2 n=12 (PIT),1.0
below-ebitda,da,da_musd,2027Q4,2026-09-11,5,17.0,17.0,LIVE,PIT,1,26,7.769734209464017,9.8084412008272,13.21503119469625,20.78496880530375,24.1915587991728,26.230265790535984,5.611603147717837,,,,,,,,2026-09-11,last_value|rw,D&A rule last_value; sigma relative_borrowed_h2 n=12 (PIT),1.0
below-ebitda,da,da_musd,2027Q4,2026-09-11,5,20.633970599907517,20.633970599907517,LIVE,full_sample,2,26,-0.2506861473651604,4.362149137025133,12.069994643878909,29.197946555936124,36.9057920627899,41.5186273471802,12.696969751636649,,,,,,,,2026-09-11,mean4|rw,D&A rule mean4; sigma relative_borrowed_h2 n=17 (full_sample),1.0
below-ebitda,da,da_musd,2027Q4,2026-09-11,5,17.0,17.0,LIVE,full_sample,1,26,-0.5336957590691407,3.339006169525434,9.810121290569066,24.189878709430936,30.660993830474563,34.53369575906914,10.659730125388496,,,,,,,,2026-09-11,last_value|rw,D&A rule last_value; sigma relative_borrowed_h2 n=17 (full_sample),1.0
below-ebitda,da,da_musd,2027Q4,2026-09-11,5,21.0,21.0,LIVE,PIT,2,26,2.9900435225655064,6.967938094392375,13.614825510023648,28.385174489976354,35.03206190560762,39.00995647743449,10.94927608288992,,,,,,,,2026-09-11,mean4|eq,D&A rule mean4; sigma relative_borrowed_h2 n=12 (PIT),1.0
below-ebitda,da,da_musd,2027Q4,2026-09-11,5,17.0,17.0,LIVE,PIT,1,26,7.769734209464017,9.8084412008272,13.21503119469625,20.78496880530375,24.1915587991728,26.230265790535984,5.611603147717837,,,,,,,,2026-09-11,last_value|eq,D&A rule last_value; sigma relative_borrowed_h2 n=12 (PIT),1.0
below-ebitda,da,da_musd,2027Q4,2026-09-11,5,21.0,21.0,LIVE,full_sample,2,26,-0.992892230987861,3.8647212082247435,11.981580279297404,30.018419720702596,38.13527879177526,42.99289223098786,13.370729085328339,,,,,,,,2026-09-11,mean4|eq,D&A rule mean4; sigma relative_borrowed_h2 n=17 (full_sample),1.0
below-ebitda,da,da_musd,2027Q4,2026-09-11,5,17.0,17.0,LIVE,full_sample,1,26,-0.5336957590691407,3.339006169525434,9.810121290569066,24.189878709430936,30.660993830474563,34.53369575906914,10.659730125388496,,,,,,,,2026-09-11,last_value|eq,D&A rule last_value; sigma relative_borrowed_h2 n=17 (full_sample),1.0
