method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,25.127168270556336,25.127168270556336,W1,PIT,3,12,9.998070526594223,13.339664153860882,18.923320590243463,31.331015950869208,36.91467238725179,40.256266014518445,9.1978383341027,,,,,,,,2023-02-14,k4_rw,margin[2022Q1]=15.18 + delta +9.95; rev=1845; sigma additive n=5 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q2,2026-05-07,0,1220.1889393936583,1220.1889393936583,W2,full_sample,3,25,720.3140468543037,830.7223992629425,1015.2099151974161,1425.1679635899006,1609.6554795243742,1720.063831933013,303.90235602046215,,,,,,,,2026-05-07,k4_rw,margin[2025Q2]=33.69 + delta -0.35; rev=3660; sigma relative n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,33.07991668985477,33.07991668985477,W1,PIT,3,25,27.228735501966117,28.521097419399986,30.680577518815287,35.47925586089425,37.63873596030955,38.93109787774342,3.5572655779305267,,,,,,,,2026-05-07,k2_rw,margin[2025Q2]=33.69 + delta -0.61; rev=3640; sigma additive n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,33.07991668985477,33.07991668985477,W2,PIT,3,25,27.228735501966117,28.521097419399986,30.680577518815287,35.47925586089425,37.63873596030955,38.93109787774342,3.5572655779305267,,,,,,,,2026-05-07,k2_rw,margin[2025Q2]=33.69 + delta -0.61; rev=3640; sigma additive n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q2,2026-05-07,0,1204.0924441242585,1204.0924441242585,W1,PIT,3,25,972.6788034147648,1023.791590187924,1109.198815805854,1298.9860724426628,1384.3932980605928,1435.506084833752,140.68950386691213,,,,,,,,2026-05-07,k2_rw,margin[2025Q2]=33.69 + delta -0.61; rev=3640; sigma relative n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q2,2026-05-07,0,1204.0924441242585,1204.0924441242585,W2,PIT,3,25,972.6788034147648,1023.791590187924,1109.198815805854,1298.9860724426628,1384.3932980605928,1435.506084833752,140.68950386691213,,,,,,,,2026-05-07,k2_rw,margin[2025Q2]=33.69 + delta -0.61; rev=3640; sigma relative n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,34.84266594419114,34.84266594419114,W1,full_sample,3,25,16.63336526295272,20.655289381837644,27.375748240093085,42.30958364828919,49.03004250654463,53.05196662542956,11.07046875349453,,,,,,,,2026-05-07,k2_rw,margin[2025Q2]=33.69 + delta +1.15; rev=3660; sigma additive n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,34.84266594419114,34.84266594419114,W2,full_sample,3,25,16.63336526295272,20.655289381837644,27.375748240093085,42.30958364828919,49.03004250654463,53.05196662542956,11.07046875349453,,,,,,,,2026-05-07,k2_rw,margin[2025Q2]=33.69 + delta +1.15; rev=3660; sigma additive n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q2,2026-05-07,0,1275.1861944856964,1275.1861944856964,W1,full_sample,3,25,847.5169813647101,941.9771230948126,1099.815878247193,1450.5565107241998,1608.3952658765802,1702.8554076066828,260.004419915234,,,,,,,,2026-05-07,k2_rw,margin[2025Q2]=33.69 + delta +1.15; rev=3660; sigma relative n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q2,2026-05-07,0,1275.1861944856964,1275.1861944856964,W2,full_sample,3,25,847.5169813647101,941.9771230948126,1099.815878247193,1450.5565107241998,1608.3952658765802,1702.8554076066828,260.004419915234,,,,,,,,2026-05-07,k2_rw,margin[2025Q2]=33.69 + delta +1.15; rev=3660; sigma relative n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,33.00098220363986,33.00098220363986,W1,PIT,3,25,26.657083048110458,28.058272553849463,30.399598781692127,35.60236562558759,37.94369185343025,39.34488135916926,3.8568168325634016,,,,,,,,2026-05-07,k4_ew,margin[2025Q2]=33.69 + delta -0.69; rev=3640; sigma additive n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,33.00098220363986,33.00098220363986,W2,PIT,3,25,26.657083048110458,28.058272553849463,30.399598781692127,35.60236562558759,37.94369185343025,39.34488135916926,3.8568168325634016,,,,,,,,2026-05-07,k4_ew,margin[2025Q2]=33.69 + delta -0.69; rev=3640; sigma additive n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q2,2026-05-07,0,1201.2192682537352,1201.2192682537352,W1,PIT,3,25,940.4065301879994,998.0127535186834,1094.2702269144452,1308.1683095930252,1404.425782988787,1462.032006319471,158.56288595667883,,,,,,,,2026-05-07,k4_ew,margin[2025Q2]=33.69 + delta -0.69; rev=3640; sigma relative n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q2,2026-05-07,0,1201.2192682537352,1201.2192682537352,W2,PIT,3,25,940.4065301879994,998.0127535186834,1094.2702269144452,1308.1683095930252,1404.425782988787,1462.032006319471,158.56288595667883,,,,,,,,2026-05-07,k4_ew,margin[2025Q2]=33.69 + delta -0.69; rev=3640; sigma relative n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,33.027382447273844,33.027382447273844,W1,full_sample,3,25,12.723452274232006,17.208021335978014,24.70153960872581,41.35322528582188,48.84674355856967,53.331312620315686,12.343913063360295,,,,,,,,2026-05-07,k4_ew,margin[2025Q2]=33.69 + delta -0.66; rev=3660; sigma additive n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,33.027382447273844,33.027382447273844,W2,full_sample,3,25,12.723452274232006,17.208021335978014,24.70153960872581,41.35322528582188,48.84674355856967,53.331312620315686,12.343913063360295,,,,,,,,2026-05-07,k4_ew,margin[2025Q2]=33.69 + delta -0.66; rev=3660; sigma additive n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q2,2026-05-07,0,1208.7497037173264,1208.7497037173264,W1,full_sample,3,25,687.7203265715874,802.8011116754951,995.0960577773052,1422.4033496573477,1614.6982957591576,1729.7790808630652,316.7633694624858,,,,,,,,2026-05-07,k4_ew,margin[2025Q2]=33.69 + delta -0.66; rev=3660; sigma relative n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q2,2026-05-07,0,1208.7497037173264,1208.7497037173264,W2,full_sample,3,25,687.7203265715874,802.8011116754951,995.0960577773052,1422.4033496573477,1614.6982957591576,1729.7790808630652,316.7633694624858,,,,,,,,2026-05-07,k4_ew,margin[2025Q2]=33.69 + delta -0.66; rev=3660; sigma relative n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,32.92524223934259,32.92524223934259,W1,PIT,3,25,26.943947323691695,28.265047716536877,30.472548548303607,35.37793593038157,37.5854367621483,38.90653715499348,3.636369107649088,,,,,,,,2026-05-07,k2_ew,margin[2025Q2]=33.69 + delta -0.76; rev=3640; sigma additive n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,32.92524223934259,32.92524223934259,W2,PIT,3,25,26.943947323691695,28.265047716536877,30.472548548303607,35.37793593038157,37.5854367621483,38.90653715499348,3.636369107649088,,,,,,,,2026-05-07,k2_ew,margin[2025Q2]=33.69 + delta -0.76; rev=3640; sigma additive n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q2,2026-05-07,0,1198.4623713853537,1198.4623713853537,W1,PIT,3,25,963.6505324166649,1015.5138859347343,1102.175275674225,1294.7494670964822,1381.410856835973,1433.2742103540427,142.75546171478058,,,,,,,,2026-05-07,k2_ew,margin[2025Q2]=33.69 + delta -0.76; rev=3640; sigma relative n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q2,2026-05-07,0,1198.4623713853537,1198.4623713853537,W2,PIT,3,25,963.6505324166649,1015.5138859347343,1102.175275674225,1294.7494670964822,1381.410856835973,1433.2742103540427,142.75546171478058,,,,,,,,2026-05-07,k2_ew,margin[2025Q2]=33.69 + delta -0.76; rev=3640; sigma relative n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,34.83250127247129,34.83250127247129,W1,full_sample,3,25,14.761151210136543,19.194349844582753,26.602030385689048,43.06297215925353,50.47065270035983,54.903851334806035,12.202514396089123,,,,,,,,2026-05-07,k2_ew,margin[2025Q2]=33.69 + delta +1.14; rev=3660; sigma additive n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,34.83250127247129,34.83250127247129,W2,full_sample,3,25,14.761151210136543,19.194349844582753,26.602030385689048,43.06297215925353,50.47065270035983,54.903851334806035,12.202514396089123,,,,,,,,2026-05-07,k2_ew,margin[2025Q2]=33.69 + delta +1.14; rev=3660; sigma additive n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q2,2026-05-07,0,1274.8141836565194,1274.8141836565194,W1,full_sample,3,25,826.3802003098897,925.4266977521402,1090.9290522071751,1458.6993151058637,1624.2016695608986,1723.248167003149,272.628503836992,,,,,,,,2026-05-07,k2_ew,margin[2025Q2]=33.69 + delta +1.14; rev=3660; sigma relative n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q2,2026-05-07,0,1274.8141836565194,1274.8141836565194,W2,full_sample,3,25,826.3802003098897,925.4266977521402,1090.9290522071751,1458.6993151058637,1624.2016695608986,1723.248167003149,272.628503836992,,,,,,,,2026-05-07,k2_ew,margin[2025Q2]=33.69 + delta +1.14; rev=3660; sigma relative n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,33.35196917314109,33.35196917314109,W1,PIT,4,25,28.063721513908977,29.231747193731838,31.183466891718506,35.520471454563676,37.47219115255035,38.64021683237321,3.215026293271586,,,,,,,,2026-05-07,k4_rw_shrink50,margin[2025Q2]=33.69 + delta -0.34; rev=3640; sigma additive n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,33.35196917314109,33.35196917314109,W2,PIT,4,25,28.063721513908977,29.231747193731838,31.183466891718506,35.520471454563676,37.47219115255035,38.64021683237321,3.215026293271586,,,,,,,,2026-05-07,k4_rw_shrink50,margin[2025Q2]=33.69 + delta -0.34; rev=3640; sigma additive n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q2,2026-05-07,0,1213.9950186259277,1213.9950186259277,W1,PIT,4,25,959.4258626114346,1015.6530536728561,1109.6062246114263,1318.3838126404294,1412.3369835789993,1468.5641746404208,154.7670575930242,,,,,,,,2026-05-07,k4_rw_shrink50,margin[2025Q2]=33.69 + delta -0.34; rev=3640; sigma relative n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q2,2026-05-07,0,1213.9950186259277,1213.9950186259277,W2,PIT,4,25,959.4258626114346,1015.6530536728561,1109.6062246114263,1318.3838126404294,1412.3369835789993,1468.5641746404208,154.7670575930242,,,,,,,,2026-05-07,k4_rw_shrink50,margin[2025Q2]=33.69 + delta -0.34; rev=3640; sigma relative n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,33.51428696723,33.51428696723,W1,full_sample,4,25,27.662801803846435,28.95523086094678,31.11482314780098,35.91375078665902,38.073343073513215,39.365772130613564,3.557450381909392,,,,,,,,2026-05-07,k4_rw_shrink50,margin[2025Q2]=33.69 + delta -0.17; rev=3660; sigma additive n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q2,2026-05-07,0,33.51428696723,33.51428696723,W2,full_sample,4,25,27.662801803846435,28.95523086094678,31.11482314780098,35.91375078665902,38.073343073513215,39.365772130613564,3.557450381909392,,,,,,,,2026-05-07,k4_rw_shrink50,margin[2025Q2]=33.69 + delta -0.17; rev=3660; sigma additive n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q2,2026-05-07,0,1226.569635259743,1226.569635259743,W1,full_sample,4,25,949.1258936434205,1010.4054394960554,1112.8008737663042,1340.338396753182,1442.7338310234309,1504.0133768760656,168.67381818680695,,,,,,,,2026-05-07,k4_rw_shrink50,margin[2025Q2]=33.69 + delta -0.17; rev=3660; sigma relative n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q2,2026-05-07,0,1226.569635259743,1226.569635259743,W2,full_sample,4,25,949.1258936434205,1010.4054394960554,1112.8008737663042,1340.338396753182,1442.7338310234309,1504.0133768760656,168.67381818680695,,,,,,,,2026-05-07,k4_rw_shrink50,margin[2025Q2]=33.69 + delta -0.17; rev=3660; sigma relative n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q3,2026-08-06,0,49.73678303801795,49.73678303801795,LIVE,PIT,3,26,44.17211309283415,45.40119270758445,47.454930853877435,52.01863522215846,54.072373368451444,55.30145298320174,3.3830791105085765,,,,,,,,2026-08-06,k4_rw,margin[2025Q3]=50.09 + delta -0.35; rev=4815; sigma additive n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q3,2026-08-06,0,2394.6720315384987,2394.6720315384987,LIVE,PIT,3,26,1937.0721732741074,2038.1431555687834,2207.028335447103,2582.315727629894,2751.2009075082137,2852.2718898028897,278.2009601136939,,,,,,,,2026-08-06,k4_rw,margin[2025Q3]=50.09 + delta -0.35; rev=4815; sigma relative n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q4,2026-08-06,1,27.945049453627774,27.945049453627774,LIVE,PIT,3,26,21.834538383336714,23.184179002849266,25.439369302008664,30.450729605246885,32.70591990440628,34.055560523918835,3.714926951655946,,,,,,,,2026-08-06,k4_rw,margin[2025Q4]=28.29 + delta -0.35; rev=3237; sigma additive n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q4,2026-08-06,1,904.6960638078102,904.6960638078102,LIVE,PIT,3,26,674.5248198820382,725.3631960297074,810.3118935241916,999.0802340914288,1084.0289315859131,1134.8673077335823,139.93418025430339,,,,,,,,2026-08-06,k4_rw,margin[2025Q4]=28.29 + delta -0.35; rev=3237; sigma relative n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2027Q1,2026-08-06,2,19.031447381225977,19.031447381225977,LIVE,PIT,3,26,13.026154303361821,14.352555217578143,16.568912988150554,21.4939817743014,23.71033954487381,25.036740459090133,3.6509589543199694,,,,,,,,2026-08-06,k4_rw,margin[2026Q1]=19.38 + delta -0.35; rev=3121; sigma additive n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2027Q1,2026-08-06,2,593.9473761034199,593.9473761034199,LIVE,PIT,3,26,435.41520470599295,470.4305177552993,528.9395705869673,658.9551816198723,717.4642344515404,752.4795475008467,96.38071667887326,,,,,,,,2026-08-06,k4_rw,margin[2026Q1]=19.38 + delta -0.35; rev=3121; sigma relative n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2027Q2,2026-08-06,3,34.601423817292876,34.601423817292876,LIVE,PIT,3,26,28.59613073942872,29.92253165364504,32.13888942421745,37.0639582103683,39.28031598094071,40.606716895157035,3.6509589543199694,,,,,,,,2026-08-06,k4_rw,margin[2026Q2]=34.95 + delta -0.35; rev=4205; sigma additive_borrowed_h2 n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2027Q2,2026-08-06,3,1454.8763216250518,1454.8763216250518,LIVE,PIT,3,26,1066.5511742103754,1152.321314629102,1295.6394586100614,1614.113184640042,1757.4313286210015,1843.201469039728,236.08492637389736,,,,,,,,2026-08-06,k4_rw,margin[2026Q2]=34.95 + delta -0.35; rev=4205; sigma relative_borrowed_h2 n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2027Q3,2026-08-06,4,49.38809599056581,49.38809599056581,LIVE,PIT,3,26,43.38280291270165,44.70920382691797,46.925561597490386,51.85063038364123,54.06698815421365,55.39338906842997,3.6509589543199694,,,,,,,,2026-08-06,k4_rw,margin[2026Q3]=49.74 + delta -0.35; rev=5611; sigma additive_borrowed_h2 n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2027Q3,2026-08-06,4,2771.1256007395245,2771.1256007395245,LIVE,PIT,3,26,2031.476641294098,2194.8443642823145,2467.824666410335,3074.4265350687137,3347.4068371967346,3510.7745601849506,449.67463811127817,,,,,,,,2026-08-06,k4_rw,margin[2026Q3]=49.74 + delta -0.35; rev=5611; sigma relative_borrowed_h2 n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2027Q4,2026-08-06,5,27.596362406175633,27.596362406175633,LIVE,PIT,3,26,21.591069328311477,22.9174702425278,25.13382801310021,30.058896799251055,32.27525456982347,33.60165548403979,3.6509589543199694,,,,,,,,2026-08-06,k4_rw,margin[2026Q4]=27.95 + delta -0.35; rev=3773; sigma additive_borrowed_h2 n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2027Q4,2026-08-06,5,1041.1546299811546,1041.1546299811546,LIVE,PIT,3,26,763.2571075874251,824.636880894441,927.1997908464097,1155.1094691158994,1257.6723790678682,1319.052152374884,168.94969731062173,,,,,,,,2026-08-06,k4_rw,margin[2026Q4]=27.95 + delta -0.35; rev=3773; sigma relative_borrowed_h2 n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q3,2026-08-06,0,49.73678303801795,49.73678303801795,LIVE,full_sample,3,26,31.41885124932353,35.46476893494595,42.2253199912031,57.24824608483279,64.00879714108994,68.05471482671237,11.136511777430544,,,,,,,,2026-08-06,k4_rw,margin[2025Q3]=50.09 + delta -0.35; rev=4849; sigma additive n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q3,2026-08-06,0,2411.7530786469465,2411.7530786469465,LIVE,full_sample,3,26,1423.7300175469338,1641.9566177341078,2006.6036983313102,2816.902458962583,3181.5495395597854,3399.776139746959,600.6753700821321,,,,,,,,2026-08-06,k4_rw,margin[2025Q3]=50.09 + delta -0.35; rev=4849; sigma relative n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q4,2026-08-06,1,27.945049453627774,27.945049453627774,LIVE,full_sample,3,26,5.128905567444857,10.168352221776612,18.589046622694177,37.30105228456137,45.721746685478934,50.76119333981069,13.871230553486846,,,,,,,,2026-08-06,k4_rw,margin[2025Q4]=28.29 + delta -0.35; rev=3237; sigma additive n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q4,2026-08-06,1,904.6960638078102,904.6960638078102,LIVE,full_sample,3,26,465.1751216790642,562.2529781463344,724.4658198487771,1084.9263077668434,1247.1391494692862,1344.2170059365562,267.20975953546844,,,,,,,,2026-08-06,k4_rw,margin[2025Q4]=28.29 + delta -0.35; rev=3237; sigma relative n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2027Q1,2026-08-06,2,19.031447381225977,19.031447381225977,LIVE,full_sample,3,26,-7.394867155455518,-1.5580349965013411,8.195055620650646,29.86783914180131,39.620929758953295,45.457761917907476,16.066058464824813,,,,,,,,2026-08-06,k4_rw,margin[2026Q1]=19.38 + delta -0.35; rev=3121; sigma additive n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2027Q1,2026-08-06,2,593.9473761034199,593.9473761034199,LIVE,full_sample,3,26,296.2529919686694,362.0053371337841,471.87462294181097,716.0201292650288,825.8894150730556,891.6417602381704,180.9853346564881,,,,,,,,2026-08-06,k4_rw,margin[2026Q1]=19.38 + delta -0.35; rev=3121; sigma relative n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2027Q2,2026-08-06,3,34.601423817292876,34.601423817292876,LIVE,full_sample,3,26,8.17510928061138,14.011941439565557,23.765032056717544,45.43781557786821,55.19090619502019,61.02773835397437,16.066058464824813,,,,,,,,2026-08-06,k4_rw,margin[2026Q2]=34.95 + delta -0.35; rev=4205; sigma additive_borrowed_h2 n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2027Q2,2026-08-06,3,1454.8763216250518,1454.8763216250518,LIVE,full_sample,3,26,725.6728130586854,886.7334287307816,1155.8586556904856,1753.893987559618,2023.0192145193218,2184.0798301914183,443.3242548869547,,,,,,,,2026-08-06,k4_rw,margin[2026Q2]=34.95 + delta -0.35; rev=4205; sigma relative_borrowed_h2 n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2027Q3,2026-08-06,4,49.38809599056581,49.38809599056581,LIVE,full_sample,3,26,22.961781453884313,28.79861361283849,38.55170422999048,60.22448775114114,69.97757836829312,75.8144105272473,16.066058464824813,,,,,,,,2026-08-06,k4_rw,margin[2026Q3]=49.74 + delta -0.35; rev=5651; sigma additive_borrowed_h2 n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2027Q3,2026-08-06,4,2790.8918678133696,2790.8918678133696,LIVE,full_sample,3,26,1392.0594641313346,1701.0223332240057,2217.285740759782,3364.4979948669575,3880.7614024027334,4189.7242714954045,850.4297165180549,,,,,,,,2026-08-06,k4_rw,margin[2026Q3]=49.74 + delta -0.35; rev=5651; sigma relative_borrowed_h2 n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2027Q4,2026-08-06,5,27.596362406175633,27.596362406175633,LIVE,full_sample,3,26,1.1700478694941374,7.006880028448315,16.7599706456003,38.43275416675097,48.18584478390295,54.02267694285713,16.066058464824813,,,,,,,,2026-08-06,k4_rw,margin[2026Q4]=27.95 + delta -0.35; rev=3773; sigma additive_borrowed_h2 n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2027Q4,2026-08-06,5,1041.1546299811546,1041.1546299811546,LIVE,full_sample,3,26,519.3139773720333,634.573950485978,827.1683118959219,1255.1409480663874,1447.7353094763312,1562.9952825902758,317.25658992301146,,,,,,,,2026-08-06,k4_rw,margin[2026Q4]=27.95 + delta -0.35; rev=3773; sigma relative_borrowed_h2 n=17 (full_sample),1.0
