method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
street-bias,dispersion_conditioned,adj_ebitda_musd,2023Q1,2023-02-14,0,260.8872830051463,260.8872830051463,W1,PIT,5,12,133.36815503940457,161.53355608157736,208.5967062890621,313.1778597212305,360.24100992871524,388.406410970888,77.5261250462038,,,,,,LSEG,2023-02-13,2023-02-14,rw_hl4,disp=0.1891 ref=0.1914 ratio=0.988 b_pt=+4.806; sigma relative n=5 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2027Q3,2026-09-11,4,2900.5124237456835,2900.5124237456835,LIVE,full_sample,5,26,1158.9427547738012,1543.606678939398,2186.3632303302056,3614.6616171611613,4257.418168551969,4642.0820927175655,1058.799178501774,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592; sigma relative_borrowed_h1 n=19 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2027Q3,2026-09-11,4,53.04373143747188,53.04373143747188,LIVE,full_sample,5,26,36.81105061963707,40.39639481479759,46.38734776269694,59.70011511224681,65.69106806014616,69.27641225530668,9.86876920344579,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592; sigma additive_borrowed_h1 n=21 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2027Q4,2026-09-11,5,1137.8057788522844,1137.8057788522844,LIVE,full_sample,5,26,454.6271730971342,605.5221778033743,857.6611145582783,1417.9504431462906,1670.0893799011947,1820.9843846074345,415.3431007848007,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592; sigma relative_borrowed_h1 n=19 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2027Q4,2026-09-11,5,31.43817484589808,31.43817484589808,LIVE,full_sample,5,26,15.205494028063278,18.790838223223787,24.781791171123142,38.09455852067301,44.08551146857237,47.67085566373288,9.86876920344579,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592; sigma additive_borrowed_h1 n=21 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q3,2026-09-11,0,2488.870552291117,2488.870552291117,LIVE,full_sample,5,26,1554.2114073199505,1760.651414209893,2105.6036141998015,2872.137490382432,3217.0896903723406,3423.5296972622837,568.2324126940333,,,,,,LSEG,2026-09-11,2026-08-06,ew,disp=0.0085 ref=0.1010 ratio=0.500 b_pt=+2.585; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q3,2026-09-11,0,51.06829290637181,51.06829290637181,LIVE,full_sample,5,26,25.987080227468336,31.52681708886788,40.78347449018121,61.353111322562405,70.60976872387573,76.14950558527528,15.248294600771452,,,,,,LSEG,2026-09-11,2026-08-06,ew,disp=0.0085 ref=0.1010 ratio=0.500 b_pt=+2.585; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q4,2026-09-11,1,969.7797122970806,969.7797122970806,LIVE,full_sample,5,26,374.65762128823246,506.10341008647265,725.7435598251559,1213.8158647690052,1433.4560145076885,1564.9018033059288,361.8085410504469,,,,,,LSEG,2026-09-11,2026-08-06,ew,disp=0.0290 ref=0.0986 ratio=0.500 b_pt=+2.579; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q4,2026-09-11,1,30.18674284032846,30.18674284032846,LIVE,full_sample,5,26,13.508271089776255,17.19207800657899,23.34755784516764,37.025927835489284,43.18140767407793,46.86521459088067,10.139790846595657,,,,,,LSEG,2026-09-11,2026-08-06,ew,disp=0.0290 ref=0.0986 ratio=0.500 b_pt=+2.579; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2027Q1,2026-09-11,2,558.3393748346455,558.3393748346455,LIVE,full_sample,5,26,215.70476201406177,291.38314403384743,417.8384022111983,698.8403474580927,825.2956056354435,900.9739876552292,208.3070537137177,,,,,,LSEG,2026-09-11,2026-08-06,ew_fyalloc,disp=0.0290 ref=0.0986 ratio=0.500 b_pt=+2.579; sigma relative_borrowed_h1 n=19 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2027Q1,2026-09-11,2,19.044345174582862,19.044345174582862,LIVE,full_sample,5,26,2.3658734240306565,6.049680340833389,12.205160179422041,25.883530169743683,32.03901000833233,35.722816925135064,10.139790846595657,,,,,,LSEG,2026-09-11,2026-08-06,ew_fyalloc,disp=0.0290 ref=0.0986 ratio=0.500 b_pt=+2.579; sigma additive_borrowed_h1 n=21 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2027Q2,2026-09-11,3,1403.8699156638259,1403.8699156638259,LIVE,full_sample,5,26,542.3608645667313,732.6440660965453,1050.598952737417,1757.1408785902347,2075.0957652311063,2265.3789667609203,523.7603133683041,,,,,,LSEG,2026-09-11,2026-08-06,ew_fyalloc,disp=0.0290 ref=0.0986 ratio=0.500 b_pt=+2.579; sigma relative_borrowed_h1 n=19 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2027Q2,2026-09-11,3,34.692465700339035,34.692465700339035,LIVE,full_sample,5,26,18.01399394978683,21.69780086658956,27.853280705178214,41.531650695499856,47.68713053408851,51.37093745089124,10.139790846595657,,,,,,LSEG,2026-09-11,2026-08-06,ew_fyalloc,disp=0.0290 ref=0.0986 ratio=0.500 b_pt=+2.579; sigma additive_borrowed_h1 n=21 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2027Q3,2026-09-11,4,2986.402386979654,2986.402386979654,LIVE,full_sample,5,26,1153.7449178690813,1558.5275839197761,2234.901670878645,3737.9031030806627,4414.277190039532,4819.059856090226,1114.1766288999045,,,,,,LSEG,2026-09-11,2026-08-06,ew_fyalloc,disp=0.0290 ref=0.0986 ratio=0.500 b_pt=+2.579; sigma relative_borrowed_h1 n=19 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2027Q3,2026-09-11,4,53.95113712048043,53.95113712048043,LIVE,full_sample,5,26,37.27266536992823,40.95647228673096,47.11195212531961,60.79032211564125,66.9458019542299,70.62960887103264,10.139790846595657,,,,,,LSEG,2026-09-11,2026-08-06,ew_fyalloc,disp=0.0290 ref=0.0986 ratio=0.500 b_pt=+2.579; sigma additive_borrowed_h1 n=21 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2027Q4,2026-09-11,5,1171.4984793947697,1171.4984793947697,LIVE,full_sample,5,26,452.58817860109104,611.375313191933,876.7016529474131,1466.2953058421263,1731.6216455976064,1890.4087801884482,437.0664288992619,,,,,,LSEG,2026-09-11,2026-08-06,ew_fyalloc,disp=0.0290 ref=0.0986 ratio=0.500 b_pt=+2.579; sigma relative_borrowed_h1 n=19 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2027Q4,2026-09-11,5,32.34558052890664,32.34558052890664,LIVE,full_sample,5,26,15.667108778354432,19.350915695157163,25.506395533745817,39.18476552406746,45.34024536265611,49.02405227945884,10.139790846595657,,,,,,LSEG,2026-09-11,2026-08-06,ew_fyalloc,disp=0.0290 ref=0.0986 ratio=0.500 b_pt=+2.579; sigma additive_borrowed_h1 n=21 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q3,2026-09-11,0,2383.8722600600363,2383.8722600600363,LIVE,full_sample,5,26,1503.5120961320915,1697.958980094825,2022.8711975211995,2744.8733225988735,3069.7855400252474,3264.2324239879813,535.220976202959,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_usd,disp=0.0085 ref=0.0497 ratio=0.500 b_pt=+1.057; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q3,2026-09-11,0,50.30421720561177,50.30421720561177,LIVE,full_sample,5,26,25.66991957126658,31.110945426226788,40.2026610638411,60.40577334738244,69.49748898499675,74.93851483995697,14.976589546148091,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_usd,disp=0.0085 ref=0.0497 ratio=0.500 b_pt=+1.057; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q4,2026-09-11,1,933.0077276908033,933.0077276908033,LIVE,full_sample,5,26,363.85912529176863,489.56809848571584,699.6222808847822,1166.3931744968245,1376.4473568958908,1502.156330089838,346.01778120152824,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_usd,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q4,2026-09-11,1,29.279337157319897,29.279337157319897,LIVE,full_sample,5,26,13.046656339485097,16.632000534645606,22.62295348254496,35.93572083209483,41.92667377999419,45.5120179751547,9.86876920344579,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_usd,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2027Q1,2026-09-11,2,545.3667003994153,545.3667003994153,LIVE,full_sample,5,26,212.68489497050635,286.1649808118761,408.9469824611052,681.7864183377254,804.5684199869546,878.0485058283243,202.2561764632471,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_usd_fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592; sigma relative_borrowed_h1 n=19 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2027Q1,2026-09-11,2,18.1369394915743,18.1369394915743,LIVE,full_sample,5,26,1.9042586737394984,5.489602868900008,11.480555816799363,24.793323166349236,30.78427611424859,34.3696203094091,9.86876920344579,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_usd_fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592; sigma additive_borrowed_h1 n=21 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2027Q2,2026-09-11,3,1341.9884645043787,1341.9884645043787,LIVE,full_sample,5,26,523.3555246693805,704.1685950267937,1006.299307703874,1677.6776213048836,1979.8083339819639,2160.621404339377,497.6934886007034,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_usd_fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592; sigma relative_borrowed_h1 n=19 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2027Q2,2026-09-11,3,33.78506001733048,33.78506001733048,LIVE,full_sample,5,26,17.55237919949568,21.137723394656188,27.128676342555543,40.441443692105416,46.43239664000477,50.017740835165284,9.86876920344579,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_usd_fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592; sigma additive_borrowed_h1 n=21 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2027Q3,2026-09-11,4,2832.981099515173,2832.981099515173,LIVE,full_sample,5,26,1104.8204577993704,1486.52270369538,2124.3304205548006,3541.631778475545,4179.439495334966,4561.141741230976,1050.6470687721492,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_usd_fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592; sigma relative_borrowed_h1 n=19 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2027Q3,2026-09-11,4,53.04373143747188,53.04373143747188,LIVE,full_sample,5,26,36.81105061963707,40.39639481479759,46.38734776269694,59.70011511224681,65.69106806014616,69.27641225530668,9.86876920344579,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_usd_fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592; sigma additive_borrowed_h1 n=21 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2027Q4,2026-09-11,5,1123.0582963442469,1123.0582963442469,LIVE,full_sample,5,26,437.97601802383167,589.2914906403299,842.1330108375311,1403.9835818509625,1656.825102048164,1808.140574664662,416.50045152657646,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_usd_fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592; sigma relative_borrowed_h1 n=19 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2027Q4,2026-09-11,5,31.43817484589808,31.43817484589808,LIVE,full_sample,5,26,15.205494028063278,18.790838223223787,24.781791171123142,38.09455852067301,44.08551146857237,47.67085566373288,9.86876920344579,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_usd_fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.592; sigma additive_borrowed_h1 n=21 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q3,2026-09-11,0,2398.4880422499996,2398.4880422499996,LIVE,full_sample,5,26,1474.0686702615683,1678.246998317595,2019.420032141103,2777.556052358896,3118.729086182404,3322.907414238431,562.0070727519538,,,,,,LSEG,2026-09-11,2026-08-06,ew_usd,disp=0.0085 ref=0.1010 ratio=0.500 b_pt=+2.585; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q3,2026-09-11,0,51.06829290637181,51.06829290637181,LIVE,full_sample,5,26,25.987080227468336,31.52681708886788,40.78347449018121,61.353111322562405,70.60976872387573,76.14950558527528,15.248294600771452,,,,,,LSEG,2026-09-11,2026-08-06,ew_usd,disp=0.0085 ref=0.1010 ratio=0.500 b_pt=+2.585; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q4,2026-09-11,1,949.5744895,949.5744895,LIVE,full_sample,5,26,361.621955752965,491.4841903127537,708.4782903511557,1190.6706886488444,1407.6647886872463,1537.527023247035,357.44975973134495,,,,,,LSEG,2026-09-11,2026-08-06,ew_usd,disp=0.0290 ref=0.0986 ratio=0.500 b_pt=+2.579; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q4,2026-09-11,1,30.18674284032846,30.18674284032846,LIVE,full_sample,5,26,13.508271089776255,17.19207800657899,23.34755784516764,37.025927835489284,43.18140767407793,46.86521459088067,10.139790846595657,,,,,,LSEG,2026-09-11,2026-08-06,ew_usd,disp=0.0290 ref=0.0986 ratio=0.500 b_pt=+2.579; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2027Q1,2026-09-11,2,561.933462208612,561.933462208612,LIVE,full_sample,5,26,213.99845915607142,290.8475488096419,419.2590081124575,704.6079163047665,833.0193756075821,909.8684652611526,211.5294621670343,,,,,,LSEG,2026-09-11,2026-08-06,ew_usd_fyalloc,disp=0.0290 ref=0.0986 ratio=0.500 b_pt=+2.579; sigma relative_borrowed_h1 n=19 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2027Q1,2026-09-11,2,19.044345174582862,19.044345174582862,LIVE,full_sample,5,26,2.3658734240306565,6.049680340833389,12.205160179422041,25.883530169743683,32.03901000833233,35.722816925135064,10.139790846595657,,,,,,LSEG,2026-09-11,2026-08-06,ew_usd_fyalloc,disp=0.0290 ref=0.0986 ratio=0.500 b_pt=+2.579; sigma additive_borrowed_h1 n=21 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2027Q2,2026-09-11,3,1358.5552263135753,1358.5552263135753,LIVE,full_sample,5,26,517.372152864609,703.165915663415,1013.6191470277164,1703.4913055994343,2013.9445369637356,2199.7382997625414,511.40299639183854,,,,,,LSEG,2026-09-11,2026-08-06,ew_usd_fyalloc,disp=0.0290 ref=0.0986 ratio=0.500 b_pt=+2.579; sigma relative_borrowed_h1 n=19 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2027Q2,2026-09-11,3,34.692465700339035,34.692465700339035,LIVE,full_sample,5,26,18.01399394978683,21.69780086658956,27.853280705178214,41.531650695499856,47.68713053408851,51.37093745089124,10.139790846595657,,,,,,LSEG,2026-09-11,2026-08-06,ew_usd_fyalloc,disp=0.0290 ref=0.0986 ratio=0.500 b_pt=+2.579; sigma additive_borrowed_h1 n=21 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2027Q3,2026-09-11,4,2849.54786132437,2849.54786132437,LIVE,full_sample,5,26,1085.1798168739635,1474.879263150684,2126.049951202782,3573.045771445958,4224.216459498056,4613.915905774776,1072.6596066304326,,,,,,LSEG,2026-09-11,2026-08-06,ew_usd_fyalloc,disp=0.0290 ref=0.0986 ratio=0.500 b_pt=+2.579; sigma relative_borrowed_h1 n=19 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2027Q3,2026-09-11,4,53.95113712048043,53.95113712048043,LIVE,full_sample,5,26,37.27266536992823,40.95647228673096,47.11195212531961,60.79032211564125,66.9458019542299,70.62960887103264,10.139790846595657,,,,,,LSEG,2026-09-11,2026-08-06,ew_usd_fyalloc,disp=0.0290 ref=0.0986 ratio=0.500 b_pt=+2.579; sigma additive_borrowed_h1 n=21 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2027Q4,2026-09-11,5,1139.6250581534434,1139.6250581534434,LIVE,full_sample,5,26,433.9980137540697,589.8512493333678,850.2751724796499,1428.974943827237,1689.398866973519,1845.2521025528172,428.9907824243085,,,,,,LSEG,2026-09-11,2026-08-06,ew_usd_fyalloc,disp=0.0290 ref=0.0986 ratio=0.500 b_pt=+2.579; sigma relative_borrowed_h1 n=19 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2027Q4,2026-09-11,5,32.34558052890664,32.34558052890664,LIVE,full_sample,5,26,15.667108778354432,19.350915695157163,25.506395533745817,39.18476552406746,45.34024536265611,49.02405227945884,10.139790846595657,,,,,,LSEG,2026-09-11,2026-08-06,ew_usd_fyalloc,disp=0.0290 ref=0.0986 ratio=0.500 b_pt=+2.579; sigma additive_borrowed_h1 n=21 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q3,2026-09-11,0,2426.8968767422493,2426.8968767422493,LIVE,full_sample,5,26,1555.1828732541048,1747.7200627251432,2069.4412643879405,2784.352489096558,3106.0736907593555,3298.6108802303934,529.9644838937771,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_med,disp=0.0085 ref=0.0497 ratio=0.500 b_pt=+0.684; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q3,2026-09-11,0,50.117773444831144,50.117773444831144,LIVE,full_sample,5,26,25.672243611120436,31.071575950029096,40.09362355040601,60.14192333925628,69.16397093963319,74.56330327854185,14.861826872107399,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_med,disp=0.0085 ref=0.0497 ratio=0.500 b_pt=+0.684; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2026Q4,2026-09-11,1,939.0153344871162,939.0153344871162,LIVE,full_sample,5,26,386.3219258817359,508.3964080011405,712.3775151717431,1165.6531538024894,1369.6342609730918,1491.7087430924967,336.01373371424387,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_med,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.615; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2026Q4,2026-09-11,1,29.294124937518898,29.294124937518898,LIVE,full_sample,5,26,13.23713677786759,16.78367538945139,22.70978590865516,35.87846396638263,41.80457448558641,45.351113097170206,9.761955651586398,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_med,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.615; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2027Q1,2026-09-11,2,540.6271426072814,540.6271426072814,LIVE,full_sample,5,26,222.4203495356768,292.7033108778623,410.1430576693728,671.11122754519,788.5509743367005,858.8339356788861,193.4559938086166,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_med_fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.615; sigma relative_borrowed_h1 n=19 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2027Q1,2026-09-11,2,18.1517272717733,18.1517272717733,LIVE,full_sample,5,26,2.0947391121219923,5.641277723705793,11.567388242909562,24.736066300637038,30.66217681984081,34.20871543142461,9.761955651586398,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_med_fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.615; sigma additive_borrowed_h1 n=21 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2027Q2,2026-09-11,3,1359.3348692673364,1359.3348692673364,LIVE,full_sample,5,26,559.246314012948,735.9634496104129,1031.2500348930753,1687.4197036415976,1982.70628892426,2159.423424521725,486.41930330132243,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_med_fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.615; sigma relative_borrowed_h1 n=19 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2027Q2,2026-09-11,3,33.79984779752948,33.79984779752948,LIVE,full_sample,5,26,17.742859637878173,21.289398249461975,27.215508768665742,40.38418682639322,46.310297345596986,49.85683595718079,9.761955651586398,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_med_fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.615; sigma additive_borrowed_h1 n=21 (full_sample); street_src=fyalloc,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2027Q3,2026-09-11,4,2891.6645716174403,2891.6645716174403,LIVE,full_sample,5,26,1189.6647320689328,1565.5887900461482,2193.7414082424216,3589.587734992459,4217.740353188732,4593.664411165948,1034.74243036625,,,,,,LSEG,2026-09-11,2026-08-06,rw_hl4_med_fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.615; sigma relative_borrowed_h1 n=19 (full_sample); street_src=fyalloc,1.0
