method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
below-ebitda,tax,tax_rate_pct,2023Q1,2023-02-14,0,10.0,10.0,W1,PIT,2,12,-103.15782757002839,-78.16443524203886,-36.40157251675714,56.40157251675714,98.16443524203886,123.15782757002839,68.7950743554927,,,,,,,,2023-02-14,guide_or_ttm|rw,ETR 10.0 src ttm; sigma additive n=5 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q3,2026-08-06,4,17.5,17.5,LIVE,PIT,2,26,3.095718562269541,6.2772205838877895,11.593370966573241,23.40662903342676,28.72277941611221,31.90428143773046,8.757181308848113,,,,,,,,2026-08-06,guide_or_ttm|rw,ETR 17.5 src guide:S148; sigma additive_borrowed_h2 n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q3,2026-08-06,4,19.982158786797502,19.982158786797502,LIVE,PIT,2,26,3.313044157681343,6.994784348636346,13.146810778950652,26.817506794644352,32.96953322495866,36.651273415913664,10.134102120691585,,,,,,,,2026-08-06,ttm|rw,ETR ttm 20.0; sigma additive_borrowed_h2 n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q3,2026-08-06,4,17.5,17.5,LIVE,full_sample,2,26,0.5151657510163012,4.2666395564674815,10.535187799080157,24.464812200919845,30.73336044353252,34.4848342489837,10.326046020558643,,,,,,,,2026-08-06,guide_or_ttm|rw,ETR 17.5 src guide:S148; sigma additive_borrowed_h2 n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q3,2026-08-06,4,19.982158786797502,19.982158786797502,LIVE,full_sample,2,26,1.4137597849862722,5.514998657460332,12.367988991345953,27.59632858224905,34.44931891613467,38.55055778860873,11.288785030814811,,,,,,,,2026-08-06,ttm|rw,ETR ttm 20.0; sigma additive_borrowed_h2 n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q3,2026-08-06,4,17.5,17.5,LIVE,PIT,2,26,3.095718562269541,6.2772205838877895,11.593370966573241,23.40662903342676,28.72277941611221,31.90428143773046,8.757181308848113,,,,,,,,2026-08-06,guide_or_ttm|eq,ETR 17.5 src guide:S148; sigma additive_borrowed_h2 n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q3,2026-08-06,4,19.982158786797502,19.982158786797502,LIVE,PIT,2,26,3.313044157681343,6.994784348636346,13.146810778950652,26.817506794644352,32.96953322495866,36.651273415913664,10.134102120691585,,,,,,,,2026-08-06,ttm|eq,ETR ttm 20.0; sigma additive_borrowed_h2 n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q3,2026-08-06,4,17.5,17.5,LIVE,full_sample,2,26,0.5151657510163012,4.2666395564674815,10.535187799080157,24.464812200919845,30.73336044353252,34.4848342489837,10.326046020558643,,,,,,,,2026-08-06,guide_or_ttm|eq,ETR 17.5 src guide:S148; sigma additive_borrowed_h2 n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q3,2026-08-06,4,19.982158786797502,19.982158786797502,LIVE,full_sample,2,26,1.4137597849862722,5.514998657460332,12.367988991345953,27.59632858224905,34.44931891613467,38.55055778860873,11.288785030814811,,,,,,,,2026-08-06,ttm|eq,ETR ttm 20.0; sigma additive_borrowed_h2 n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q4,2026-08-06,5,17.5,17.5,LIVE,PIT,2,26,3.095718562269541,6.2772205838877895,11.593370966573241,23.40662903342676,28.72277941611221,31.90428143773046,8.757181308848113,,,,,,,,2026-08-06,guide_or_ttm|rw,ETR 17.5 src guide:S148; sigma additive_borrowed_h2 n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q4,2026-08-06,5,19.982158786797502,19.982158786797502,LIVE,PIT,2,26,3.313044157681343,6.994784348636346,13.146810778950652,26.817506794644352,32.96953322495866,36.651273415913664,10.134102120691585,,,,,,,,2026-08-06,ttm|rw,ETR ttm 20.0; sigma additive_borrowed_h2 n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q4,2026-08-06,5,17.5,17.5,LIVE,full_sample,2,26,0.5151657510163012,4.2666395564674815,10.535187799080157,24.464812200919845,30.73336044353252,34.4848342489837,10.326046020558643,,,,,,,,2026-08-06,guide_or_ttm|rw,ETR 17.5 src guide:S148; sigma additive_borrowed_h2 n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q4,2026-08-06,5,19.982158786797502,19.982158786797502,LIVE,full_sample,2,26,1.4137597849862722,5.514998657460332,12.367988991345953,27.59632858224905,34.44931891613467,38.55055778860873,11.288785030814811,,,,,,,,2026-08-06,ttm|rw,ETR ttm 20.0; sigma additive_borrowed_h2 n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q4,2026-08-06,5,17.5,17.5,LIVE,PIT,2,26,3.095718562269541,6.2772205838877895,11.593370966573241,23.40662903342676,28.72277941611221,31.90428143773046,8.757181308848113,,,,,,,,2026-08-06,guide_or_ttm|eq,ETR 17.5 src guide:S148; sigma additive_borrowed_h2 n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q4,2026-08-06,5,19.982158786797502,19.982158786797502,LIVE,PIT,2,26,3.313044157681343,6.994784348636346,13.146810778950652,26.817506794644352,32.96953322495866,36.651273415913664,10.134102120691585,,,,,,,,2026-08-06,ttm|eq,ETR ttm 20.0; sigma additive_borrowed_h2 n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q4,2026-08-06,5,17.5,17.5,LIVE,full_sample,2,26,0.5151657510163012,4.2666395564674815,10.535187799080157,24.464812200919845,30.73336044353252,34.4848342489837,10.326046020558643,,,,,,,,2026-08-06,guide_or_ttm|eq,ETR 17.5 src guide:S148; sigma additive_borrowed_h2 n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q4,2026-08-06,5,19.982158786797502,19.982158786797502,LIVE,full_sample,2,26,1.4137597849862722,5.514998657460332,12.367988991345953,27.59632858224905,34.44931891613467,38.55055778860873,11.288785030814811,,,,,,,,2026-08-06,ttm|eq,ETR ttm 20.0; sigma additive_borrowed_h2 n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q3,2026-09-11,0,18.0,18.0,LIVE,PIT,2,26,2.9196796718500053,6.250499735181078,11.81615401860261,24.18384598139739,29.74950026481892,33.080320328149995,9.168183770916722,,,,,,,,2026-09-11,guide_or_ttm|rw,ETR 18.0 src guide:S157; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q3,2026-09-11,0,19.982158786797502,19.982158786797502,LIVE,PIT,2,26,3.842583220425297,7.407363075251853,13.363953912112724,26.60036366148228,32.55695449834315,36.12173435316971,9.812165229732242,,,,,,,,2026-09-11,ttm|rw,ETR ttm 20.0; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q3,2026-09-11,0,18.0,18.0,LIVE,full_sample,2,26,-44.66271169863056,-30.822275102670382,-7.69551239556306,43.69551239556306,66.82227510267037,80.66271169863056,38.09622368329999,,,,,,,,2026-09-11,guide_or_ttm|rw,ETR 18.0 src guide:S157; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q3,2026-09-11,0,19.982158786797502,19.982158786797502,LIVE,full_sample,2,26,-42.86653931165304,-28.98502353311935,-5.789619313080504,45.753936886675504,68.94934110671436,82.83085688524804,38.20929538571322,,,,,,,,2026-09-11,ttm|rw,ETR ttm 20.0; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q3,2026-09-11,0,18.0,18.0,LIVE,PIT,2,26,2.9196796718500053,6.250499735181078,11.81615401860261,24.18384598139739,29.74950026481892,33.080320328149995,9.168183770916722,,,,,,,,2026-09-11,guide_or_ttm|eq,ETR 18.0 src guide:S157; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q3,2026-09-11,0,19.982158786797502,19.982158786797502,LIVE,PIT,2,26,3.842583220425297,7.407363075251853,13.363953912112724,26.60036366148228,32.55695449834315,36.12173435316971,9.812165229732242,,,,,,,,2026-09-11,ttm|eq,ETR ttm 20.0; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q3,2026-09-11,0,18.0,18.0,LIVE,full_sample,2,26,-44.66271169863056,-30.822275102670382,-7.69551239556306,43.69551239556306,66.82227510267037,80.66271169863056,38.09622368329999,,,,,,,,2026-09-11,guide_or_ttm|eq,ETR 18.0 src guide:S157; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q3,2026-09-11,0,19.982158786797502,19.982158786797502,LIVE,full_sample,2,26,-42.86653931165304,-28.98502353311935,-5.789619313080504,45.753936886675504,68.94934110671436,82.83085688524804,38.20929538571322,,,,,,,,2026-09-11,ttm|eq,ETR ttm 20.0; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q4,2026-09-11,1,18.0,18.0,LIVE,PIT,2,26,4.729505528028106,7.660585788641548,12.558292388625484,23.441707611374518,28.339414211358452,31.270494471971894,8.067887777082678,,,,,,,,2026-09-11,guide_or_ttm|rw,ETR 18.0 src guide:S157; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q4,2026-09-11,1,19.982158786797502,19.982158786797502,LIVE,PIT,2,26,3.354993959972809,7.027468615442842,13.164012742216396,26.800304831378607,32.93684895815216,36.609323613622195,10.10859845179114,,,,,,,,2026-09-11,ttm|rw,ETR ttm 20.0; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q4,2026-09-11,1,18.0,18.0,LIVE,full_sample,2,26,-46.6895769315267,-32.40146261808485,-8.526650073844493,44.52665007384449,68.40146261808485,82.6895769315267,39.32847024900364,,,,,,,,2026-09-11,guide_or_ttm|rw,ETR 18.0 src guide:S157; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q4,2026-09-11,1,19.982158786797502,19.982158786797502,LIVE,full_sample,2,26,-45.28658414246176,-30.870548293981575,-6.781984473511677,46.74630204710668,70.83486586757658,85.25090171605676,39.680578174136144,,,,,,,,2026-09-11,ttm|rw,ETR ttm 20.0; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q4,2026-09-11,1,18.0,18.0,LIVE,PIT,2,26,4.729505528028106,7.660585788641548,12.558292388625484,23.441707611374518,28.339414211358452,31.270494471971894,8.067887777082678,,,,,,,,2026-09-11,guide_or_ttm|eq,ETR 18.0 src guide:S157; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q4,2026-09-11,1,19.982158786797502,19.982158786797502,LIVE,PIT,2,26,3.354993959972809,7.027468615442842,13.164012742216396,26.800304831378607,32.93684895815216,36.609323613622195,10.10859845179114,,,,,,,,2026-09-11,ttm|eq,ETR ttm 20.0; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q4,2026-09-11,1,18.0,18.0,LIVE,full_sample,2,26,-46.6895769315267,-32.40146261808485,-8.526650073844493,44.52665007384449,68.40146261808485,82.6895769315267,39.32847024900364,,,,,,,,2026-09-11,guide_or_ttm|eq,ETR 18.0 src guide:S157; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q4,2026-09-11,1,19.982158786797502,19.982158786797502,LIVE,full_sample,2,26,-45.28658414246176,-30.870548293981575,-6.781984473511677,46.74630204710668,70.83486586757658,85.25090171605676,39.680578174136144,,,,,,,,2026-09-11,ttm|eq,ETR ttm 20.0; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q1,2026-09-11,2,17.5,17.5,LIVE,PIT,2,26,3.095718562269541,6.2772205838877895,11.593370966573241,23.40662903342676,28.72277941611221,31.90428143773046,8.757181308848113,,,,,,,,2026-09-11,guide_or_ttm|rw,ETR 17.5 src guide:S148; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q1,2026-09-11,2,19.982158786797502,19.982158786797502,LIVE,PIT,2,26,3.313044157681343,6.994784348636346,13.146810778950652,26.817506794644352,32.96953322495866,36.651273415913664,10.134102120691585,,,,,,,,2026-09-11,ttm|rw,ETR ttm 20.0; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q1,2026-09-11,2,17.5,17.5,LIVE,full_sample,2,26,0.5151657510163012,4.2666395564674815,10.535187799080157,24.464812200919845,30.73336044353252,34.4848342489837,10.326046020558643,,,,,,,,2026-09-11,guide_or_ttm|rw,ETR 17.5 src guide:S148; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q1,2026-09-11,2,19.982158786797502,19.982158786797502,LIVE,full_sample,2,26,1.4137597849862722,5.514998657460332,12.367988991345953,27.59632858224905,34.44931891613467,38.55055778860873,11.288785030814811,,,,,,,,2026-09-11,ttm|rw,ETR ttm 20.0; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q1,2026-09-11,2,17.5,17.5,LIVE,PIT,2,26,3.095718562269541,6.2772205838877895,11.593370966573241,23.40662903342676,28.72277941611221,31.90428143773046,8.757181308848113,,,,,,,,2026-09-11,guide_or_ttm|eq,ETR 17.5 src guide:S148; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q1,2026-09-11,2,19.982158786797502,19.982158786797502,LIVE,PIT,2,26,3.313044157681343,6.994784348636346,13.146810778950652,26.817506794644352,32.96953322495866,36.651273415913664,10.134102120691585,,,,,,,,2026-09-11,ttm|eq,ETR ttm 20.0; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q1,2026-09-11,2,17.5,17.5,LIVE,full_sample,2,26,0.5151657510163012,4.2666395564674815,10.535187799080157,24.464812200919845,30.73336044353252,34.4848342489837,10.326046020558643,,,,,,,,2026-09-11,guide_or_ttm|eq,ETR 17.5 src guide:S148; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q1,2026-09-11,2,19.982158786797502,19.982158786797502,LIVE,full_sample,2,26,1.4137597849862722,5.514998657460332,12.367988991345953,27.59632858224905,34.44931891613467,38.55055778860873,11.288785030814811,,,,,,,,2026-09-11,ttm|eq,ETR ttm 20.0; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q2,2026-09-11,3,17.5,17.5,LIVE,PIT,2,26,3.095718562269541,6.2772205838877895,11.593370966573241,23.40662903342676,28.72277941611221,31.90428143773046,8.757181308848113,,,,,,,,2026-09-11,guide_or_ttm|rw,ETR 17.5 src guide:S148; sigma additive_borrowed_h2 n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q2,2026-09-11,3,19.982158786797502,19.982158786797502,LIVE,PIT,2,26,3.313044157681343,6.994784348636346,13.146810778950652,26.817506794644352,32.96953322495866,36.651273415913664,10.134102120691585,,,,,,,,2026-09-11,ttm|rw,ETR ttm 20.0; sigma additive_borrowed_h2 n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q2,2026-09-11,3,17.5,17.5,LIVE,full_sample,2,26,0.5151657510163012,4.2666395564674815,10.535187799080157,24.464812200919845,30.73336044353252,34.4848342489837,10.326046020558643,,,,,,,,2026-09-11,guide_or_ttm|rw,ETR 17.5 src guide:S148; sigma additive_borrowed_h2 n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q2,2026-09-11,3,19.982158786797502,19.982158786797502,LIVE,full_sample,2,26,1.4137597849862722,5.514998657460332,12.367988991345953,27.59632858224905,34.44931891613467,38.55055778860873,11.288785030814811,,,,,,,,2026-09-11,ttm|rw,ETR ttm 20.0; sigma additive_borrowed_h2 n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q2,2026-09-11,3,17.5,17.5,LIVE,PIT,2,26,3.095718562269541,6.2772205838877895,11.593370966573241,23.40662903342676,28.72277941611221,31.90428143773046,8.757181308848113,,,,,,,,2026-09-11,guide_or_ttm|eq,ETR 17.5 src guide:S148; sigma additive_borrowed_h2 n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q2,2026-09-11,3,19.982158786797502,19.982158786797502,LIVE,PIT,2,26,3.313044157681343,6.994784348636346,13.146810778950652,26.817506794644352,32.96953322495866,36.651273415913664,10.134102120691585,,,,,,,,2026-09-11,ttm|eq,ETR ttm 20.0; sigma additive_borrowed_h2 n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q2,2026-09-11,3,17.5,17.5,LIVE,full_sample,2,26,0.5151657510163012,4.2666395564674815,10.535187799080157,24.464812200919845,30.73336044353252,34.4848342489837,10.326046020558643,,,,,,,,2026-09-11,guide_or_ttm|eq,ETR 17.5 src guide:S148; sigma additive_borrowed_h2 n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q2,2026-09-11,3,19.982158786797502,19.982158786797502,LIVE,full_sample,2,26,1.4137597849862722,5.514998657460332,12.367988991345953,27.59632858224905,34.44931891613467,38.55055778860873,11.288785030814811,,,,,,,,2026-09-11,ttm|eq,ETR ttm 20.0; sigma additive_borrowed_h2 n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q3,2026-09-11,4,17.5,17.5,LIVE,PIT,2,26,3.095718562269541,6.2772205838877895,11.593370966573241,23.40662903342676,28.72277941611221,31.90428143773046,8.757181308848113,,,,,,,,2026-09-11,guide_or_ttm|rw,ETR 17.5 src guide:S148; sigma additive_borrowed_h2 n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q3,2026-09-11,4,19.982158786797502,19.982158786797502,LIVE,PIT,2,26,3.313044157681343,6.994784348636346,13.146810778950652,26.817506794644352,32.96953322495866,36.651273415913664,10.134102120691585,,,,,,,,2026-09-11,ttm|rw,ETR ttm 20.0; sigma additive_borrowed_h2 n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q3,2026-09-11,4,17.5,17.5,LIVE,full_sample,2,26,0.5151657510163012,4.2666395564674815,10.535187799080157,24.464812200919845,30.73336044353252,34.4848342489837,10.326046020558643,,,,,,,,2026-09-11,guide_or_ttm|rw,ETR 17.5 src guide:S148; sigma additive_borrowed_h2 n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q3,2026-09-11,4,19.982158786797502,19.982158786797502,LIVE,full_sample,2,26,1.4137597849862722,5.514998657460332,12.367988991345953,27.59632858224905,34.44931891613467,38.55055778860873,11.288785030814811,,,,,,,,2026-09-11,ttm|rw,ETR ttm 20.0; sigma additive_borrowed_h2 n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q3,2026-09-11,4,17.5,17.5,LIVE,PIT,2,26,3.095718562269541,6.2772205838877895,11.593370966573241,23.40662903342676,28.72277941611221,31.90428143773046,8.757181308848113,,,,,,,,2026-09-11,guide_or_ttm|eq,ETR 17.5 src guide:S148; sigma additive_borrowed_h2 n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q3,2026-09-11,4,19.982158786797502,19.982158786797502,LIVE,PIT,2,26,3.313044157681343,6.994784348636346,13.146810778950652,26.817506794644352,32.96953322495866,36.651273415913664,10.134102120691585,,,,,,,,2026-09-11,ttm|eq,ETR ttm 20.0; sigma additive_borrowed_h2 n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q3,2026-09-11,4,17.5,17.5,LIVE,full_sample,2,26,0.5151657510163012,4.2666395564674815,10.535187799080157,24.464812200919845,30.73336044353252,34.4848342489837,10.326046020558643,,,,,,,,2026-09-11,guide_or_ttm|eq,ETR 17.5 src guide:S148; sigma additive_borrowed_h2 n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q3,2026-09-11,4,19.982158786797502,19.982158786797502,LIVE,full_sample,2,26,1.4137597849862722,5.514998657460332,12.367988991345953,27.59632858224905,34.44931891613467,38.55055778860873,11.288785030814811,,,,,,,,2026-09-11,ttm|eq,ETR ttm 20.0; sigma additive_borrowed_h2 n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q4,2026-09-11,5,17.5,17.5,LIVE,PIT,2,26,3.095718562269541,6.2772205838877895,11.593370966573241,23.40662903342676,28.72277941611221,31.90428143773046,8.757181308848113,,,,,,,,2026-09-11,guide_or_ttm|rw,ETR 17.5 src guide:S148; sigma additive_borrowed_h2 n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q4,2026-09-11,5,19.982158786797502,19.982158786797502,LIVE,PIT,2,26,3.313044157681343,6.994784348636346,13.146810778950652,26.817506794644352,32.96953322495866,36.651273415913664,10.134102120691585,,,,,,,,2026-09-11,ttm|rw,ETR ttm 20.0; sigma additive_borrowed_h2 n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q4,2026-09-11,5,17.5,17.5,LIVE,full_sample,2,26,0.5151657510163012,4.2666395564674815,10.535187799080157,24.464812200919845,30.73336044353252,34.4848342489837,10.326046020558643,,,,,,,,2026-09-11,guide_or_ttm|rw,ETR 17.5 src guide:S148; sigma additive_borrowed_h2 n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q4,2026-09-11,5,19.982158786797502,19.982158786797502,LIVE,full_sample,2,26,1.4137597849862722,5.514998657460332,12.367988991345953,27.59632858224905,34.44931891613467,38.55055778860873,11.288785030814811,,,,,,,,2026-09-11,ttm|rw,ETR ttm 20.0; sigma additive_borrowed_h2 n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2027Q4,2026-09-11,5,17.5,17.5,LIVE,PIT,2,26,3.095718562269541,6.2772205838877895,11.593370966573241,23.40662903342676,28.72277941611221,31.90428143773046,8.757181308848113,,,,,,,,2026-09-11,guide_or_ttm|eq,ETR 17.5 src guide:S148; sigma additive_borrowed_h2 n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
