adsh,tag,version,ddate,qtrs,uom,segments,coreg,value,footnote,cik,name,form,fy,fp
0001324424-21-000015,EquityInstrumentsAndEmployeeStockPurchasePlanValueExercisesInPeriod,0001324424-21-000015,20201231,4,USD,,,319000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001585689-21-000016,TreasuryStockShares,us-gaap/2020,20201231,0,shares,,,52920350.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001075531-21-000019,TaxCutsAndJobsActOf2017TransitionTaxForAccumulatedForeignEarningsLiabilityNoncurrent,us-gaap/2020,20191231,0,USD,,,1021000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,StockIssuedDuringPeriodValueNewIssues,us-gaap/2020,20201231,4,USD,EquityComponents=CommonStock;,,226000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000884887-21-000006,AssetImpairmentChargesAndCreditLossesExcludingEquityMethodInvestmentImpairments,0000884887-21-000006,20201231,4,USD,,,1566380000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001075531-21-000019,LiabilitiesAndStockholdersEquity,us-gaap/2020,20191231,0,USD,,,21402000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001558370-21-001998,IncreaseDecreaseInInventories,us-gaap/2019,20181231,4,USD,,,9052000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001324424-21-000015,AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,us-gaap/2020,20181231,4,USD,EquityComponents=AdditionalPaidInCapital;,,2000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000884887-21-000006,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax,us-gaap/2020,20181231,4,USD,,,-286861000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001558370-21-001998,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap/2019,20191231,4,USD,IncomeTaxAuthority=BM;,,0.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001628280-21-002433,DividendsCash,us-gaap/2020,20191231,4,USD,,,612000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001324424-21-000015,EquityInstrumentsAndEmployeeStockPurchasePlanValueExercisesInPeriod,0001324424-21-000015,20201231,4,USD,EquityComponents=CommonStock;,,0.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000884887-21-000006,DividendsCommonStockCash,us-gaap/2020,20191231,4,USD,,,618843000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000884887-21-000006,StockIssued1,us-gaap/2020,20181231,4,USD,,,0.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001075531-21-000019,LongTermDebtNoncurrent,us-gaap/2020,20201231,0,USD,DebtInstrument=A4.625SeniorNotesDueApril2030;LongtermDebtType=SeniorNotes;,,1489000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0000815097-21-000027,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,us-gaap/2020,20181130,0,USD,,,996000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001324424-21-000015,OperatingIncomeLoss,us-gaap/2020,20191231,4,USD,ConsolidationItems=CorporateAndEliminations;,,-1095000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001324424-21-000015,TreasuryStockSharesAcquired,us-gaap/2020,20181231,4,shares,,,7700000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001628280-21-002433,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2020,20191231,4,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,30000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001324424-21-000015,ContractWithCustomerLiabilityCurrent,us-gaap/2020,20201231,0,USD,ContractWithCustomerBasisOfPricing=OtherDeferredRevenue;,,172000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001585689-21-000016,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,20201231,1,USD,,,890000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,NetIncomeExcludingPortionAttributableToRedeemableNoncontrollingInterest,0001324424-21-000015,20181231,4,USD,EquityComponents=RetainedEarnings;,,-406000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000815097-21-000027,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,20181130,4,USD,BusinessSegments=EuropeandAsia;,,6243000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001075531-21-000019,StockholdersEquity,us-gaap/2020,20191231,0,USD,EquityComponents=AdditionalPaidInCapital;,,5756000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,20181231,4,USD,BusinessSegments=Trivago;,,691000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000884887-21-000006,Goodwill,us-gaap/2020,20201231,0,USD,ReportingUnit=SilverseaCruises;,,508578000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001075531-21-000019,NetCashProvidedByUsedInFinancingActivities,us-gaap/2020,20191231,4,USD,,,-8220000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,RestructuringCharges,us-gaap/2020,20191231,4,USD,BusinessSegments=RetailSegment;ConsolidationItems=OperatingSegments;,,0.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000815097-21-000027,InventoryNet,us-gaap/2020,20191130,0,USD,,,427000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0000884887-21-000006,InterestExpense,us-gaap/2020,20191231,4,USD,,,408513000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001558370-21-001998,EarningsPerShareDiluted,us-gaap/2019,20181231,4,USD,,,4.2500,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001585689-21-000016,Goodwill,us-gaap/2020,20181231,0,USD,BusinessSegments=ManagementandFranchise;,,5061000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,RecognitionOfDeferredGainOnDispositionOfPropertyPlantAndEquipment,0000884887-21-000006,20191231,4,USD,,,0.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001324424-21-000015,RestructuringCharges,us-gaap/2020,20191231,4,USD,BusinessSegments=BusinessToBusiness;ConsolidationItems=OperatingSegments;,,0.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001558370-21-001998,RevenueFromContractWithCustomerIncludingAssessedTax,us-gaap/2019,20200930,1,USD,,,6518000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0000815097-21-000027,PaymentsForRepurchaseOfCommonStock,us-gaap/2020,20201130,4,USD,,,12000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001628280-21-002433,StockholdersEquity,us-gaap/2020,20171231,0,USD,EquityComponents=RetainedEarnings;,,7242000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0000884887-21-000006,ProceedsFromDerivativeInstrumentInvestingActivities,us-gaap/2020,20191231,4,USD,,,7621000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001628280-21-002433,PropertyPlantAndEquipmentNet,us-gaap/2020,20191231,0,USD,,,1904000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001324424-21-000015,GoodwillImpairmentLoss,us-gaap/2020,20191231,4,USD,,,0.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001075531-21-000019,TreasuryStockSharesAcquired,us-gaap/2020,20201231,4,shares,EquityComponents=TreasuryStock;,,685000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,ChangeInOperatingLeaseRightOfUseAssets,0001585689-21-000016,20201231,4,USD,,,94000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001075531-21-000019,MarketingExpense,us-gaap/2020,20201231,4,USD,,,2179000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,OperatingIncomeLoss,us-gaap/2020,20181231,4,USD,BusinessSegments=BusinessToBusiness;ConsolidationItems=OperatingSegments;,,220000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001628280-21-002433,ProceedsFromRepaymentsOfCommercialPaperAndLongTermLinesOfCredit,0001628280-21-002433,20201231,4,USD,,,-2290000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0000815097-21-000027,AccruedLiabilitiesCurrent,us-gaap/2020,20191130,0,USD,,,1809000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001324424-21-000015,PreferredStockSharesIssued,us-gaap/2020,20191231,0,shares,ClassOfStock=SeriesAPreferredStock;,,0.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000884887-21-000006,AssetsCurrent,us-gaap/2020,20201231,0,USD,,,4311747000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001585689-21-000016,ShareBasedCompensation,us-gaap/2020,20181231,4,USD,,,127000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,IncomeTaxesPaidNet,us-gaap/2020,20201231,4,USD,,,108000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000884887-21-000006,EarningsPerShareBasic,us-gaap/2020,20200331,1,USD,,,-6.9100,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000884887-21-000006,StockholdersEquity,us-gaap/2020,20181231,0,USD,EquityComponents=TreasuryStock;,,-1953345000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001324424-21-000015,NonoperatingIncomeExpense,us-gaap/2020,20181231,4,USD,,,-229000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001585689-21-000016,ProceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,us-gaap/2020,20181231,4,USD,,,1676000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,GeneralAndAdministrativeExpense,us-gaap/2020,20191231,4,USD,,,441000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,CostOfGoodsAndServicesSold,us-gaap/2020,20191231,1,USD,EquityComponents=AccumulatedTranslationAdjustment;ProductOrService=OtherOperatingExpenses;ReclassificationOutOfAccumulatedOtherComprehensiveIncome=ReclassificationOutOfAccumulatedOtherComprehensiveIncome;,,0.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001585689-21-000016,NetCashProvidedByUsedInInvestingActivities,us-gaap/2020,20191231,4,USD,,,-123000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,IncreaseDecreaseInOtherNoncurrentLiabilities,us-gaap/2020,20201231,4,USD,,,8000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001075531-21-000019,Revenues,us-gaap/2020,20201231,4,USD,ProductOrService=MerchantRevenue;,,2117000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,us-gaap/2020,20181231,4,USD,,,-20314000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001585689-21-000016,GainLossOnDispositionOfAssets1,us-gaap/2020,20201231,4,USD,,,0.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001558370-21-001998,NetCashProvidedByUsedInFinancingActivities,us-gaap/2019,20181231,4,USD,,,-584802000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001585689-21-000016,DeferredRevenueNoncurrent,us-gaap/2020,20201231,0,USD,,,1004000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001628280-21-002433,StockholdersEquity,us-gaap/2020,20171231,0,USD,AdjustmentsForNewAccountingPronouncements=AccountingStandardsUpdate201601;CumulativeEffectPeriodOfAdoption=CumulativeEffectPeriodOfAdoptionAdjustment;EquityComponents=AccumulatedGainLossNetCashFlowHedgeParent;,,-4000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001585689-21-000016,RepaymentsOfDebtAndCapitalLeaseObligations,us-gaap/2020,20181231,4,USD,,,1005000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,CommonStockSharesIssued,us-gaap/2020,20191231,0,shares,,,236547842.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001585689-21-000016,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,20181231,4,USD,BusinessSegments=ManagementandFranchise;,,2157000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001628280-21-002433,CommonStockParOrStatedValuePerShare,us-gaap/2020,20201231,0,USD,,,0.0100,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001324424-21-000015,SellingAndMarketingExpense,us-gaap/2020,20201231,4,USD,,,2546000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001324424-21-000015,TreasuryStockActivityRelatedToVestingOfEquityInstruments,0001324424-21-000015,20191231,4,USD,EquityComponents=TreasuryStock;,,36000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001324424-21-000015,StockIssuedDuringPeriodSharesTreasuryStockReissued,us-gaap/2020,20181231,4,shares,EquityComponents=TreasuryStock;,,269646.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000884887-21-000006,EarningsPerShareDiluted,us-gaap/2020,20201231,4,USD,,,-27.0500,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001324424-21-000015,EarningsPerShareDiluted,us-gaap/2020,20191231,4,USD,,,3.7700,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001075531-21-000019,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us-gaap/2020,20201231,4,USD,EquityComponents=AdditionalPaidInCapital;,,238000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,RestructuringCharges,us-gaap/2020,20201231,4,USD,,,41000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001075531-21-000019,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2020,20201231,0,USD,,,-118000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,us-gaap/2020,20181231,4,USD,EquityComponents=NoncontrollingInterest;,,1000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,CommitmentsAndContingencies,us-gaap/2020,20191231,0,USD,,,,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001075531-21-000019,StockholdersEquity,us-gaap/2020,20191231,0,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,-191000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001628280-21-002433,Goodwill,us-gaap/2020,20191231,0,USD,BusinessSegments=USAndCanadaSegment;,,5338000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001585689-21-000016,DeferredIncomeTaxExpenseBenefit,us-gaap/2020,20191231,4,USD,,,-20000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001558370-21-001998,NewAccountingPronouncementOrChangeInAccountingPrincipleCumulativeEffectOfChangeOnEquityOrNetAssets1,us-gaap/2019,20201231,0,USD,AdjustmentsForNewAccountingPronouncements=AccountingStandardsUpdate201613;,,1923000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001585689-21-000016,NetIncomeLossAttributableToNoncontrollingInterest,us-gaap/2020,20191231,4,USD,,,-5000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,20201231,4,USD,BusinessAcquisition=Bodybuilding.com;ProductOrService=OtherServices;,,59000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000815097-21-000027,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,us-gaap/2020,20171130,0,USD,,,422000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001585689-21-000016,ProceedsFromSaleOfPropertyPlantAndEquipment,us-gaap/2020,20191231,4,USD,,,120000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001558370-21-001998,LiabilitiesCurrent,us-gaap/2019,20201231,0,USD,,,1913903000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001628280-21-002433,Revenues,us-gaap/2020,20201231,4,USD,BusinessSegments=EuropeMiddleEastAndAfricaSegment;ConsolidationItems=OperatingSegments;,,758000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001558370-21-001998,CommonStockSharesIssued,us-gaap/2019,20191231,0,shares,,,237533270.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001324424-21-000015,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2020,20181231,0,USD,EquityComponents=CommonStock;,,0.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001558370-21-001998,RevenueFromContractWithCustomerIncludingAssessedTax,us-gaap/2019,20181231,4,USD,Geographical=NorthAmerica;,,3543282000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001324424-21-000015,OtherComprehensiveIncomeLossNetOfTaxExcludingPortionAttributableToNoncontrollingInterest,0001324424-21-000015,20181231,4,USD,,,-86000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001585689-21-000016,StockholdersEquity,us-gaap/2020,20191231,0,USD,,,-482000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,ProceedsFromCollectionOfNotesReceivable,us-gaap/2020,20191231,4,USD,,,3000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,StockIssuedDuringPeriodValueUnderEmployeeRelatedPlans,0000884887-21-000006,20181231,4,USD,,,30789000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000815097-21-000027,OtherAssetsNoncurrent,us-gaap/2020,20201130,0,USD,,,1594000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001628280-21-002433,NetIncomeLoss,us-gaap/2020,20191231,4,USD,EquityComponents=RetainedEarnings;,,1273000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001558370-21-001998,DirectOperatingCosts,us-gaap/2019,20201231,4,USD,ProductOrService=CommissionsTransportationAndOther;,,380710000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001585689-21-000016,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,20190630,1,USD,,,2484000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001075531-21-000019,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2020,20181231,4,shares,,,47446000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,us-gaap/2020,20191231,4,USD,,,146000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001075531-21-000019,StockholdersEquity,us-gaap/2020,20201231,0,USD,EquityComponents=AccumulatedTranslationAdjustment;,,-89000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001075531-21-000019,Provisionforuncollectibleaccountsandchargebacks,0001075531-21-000019,20191231,4,USD,,,138000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0000815097-21-000027,CostsAndExpensesShipAndOtherImpairmentLoss,0000815097-21-000027,20201130,4,USD,ProductOrService=Cruise;,,1967000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001628280-21-002433,EmployeeRelatedLiabilitiesCurrent,us-gaap/2020,20191231,0,USD,,,1339000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001075531-21-000019,Provisionforuncollectibleaccountsandchargebacks,0001075531-21-000019,20181231,4,USD,,,163000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,NetCashProvidedByUsedInFinancingActivities,us-gaap/2020,20181231,4,USD,,,-1300000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001558370-21-001998,ShareBasedCompensation,us-gaap/2019,20201231,4,USD,,,111297000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001324424-21-000015,IncreaseDecreaseInContractWithCustomerLiability,us-gaap/2020,20201231,4,USD,,,-142000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001558370-21-001998,GainLossOnInvoluntaryConversion,0001558370-21-001998,20191231,4,USD,,,4152000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001585689-21-000016,IncreaseDecreaseInContractWithCustomerLiability,us-gaap/2020,20201231,4,USD,ProductOrService=GuestLoyaltyProgram;,,610000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,StockholdersEquity,us-gaap/2020,20171231,0,USD,EquityComponents=TreasuryStock;,,-1378306000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001324424-21-000015,OperatingIncomeLoss,us-gaap/2020,20191231,4,USD,,,903000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000815097-21-000027,Assets,us-gaap/2020,20201130,0,USD,BusinessSegments=TourAndOther;,,696000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001585689-21-000016,TreasuryStockValueAcquiredCostMethod,us-gaap/2020,20180331,0,USD,CounterpartyName=Otherstockholder;,,1171000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,DepreciationAndAmortization,us-gaap/2020,20191231,4,USD,DerivativeInstrumentRisk=ForeignExchangeForward;EquityComponents=AccumulatedGainLossNetCashFlowHedgeParent;ReclassificationOutOfAccumulatedOtherComprehensiveIncome=ReclassificationOutOfAccumulatedOtherComprehensiveIncome;,,14063000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000815097-21-000027,Goodwill,us-gaap/2020,20191130,0,USD,BusinessSegments=NorthAmericaandAustralia;,,1898000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0000884887-21-000006,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,us-gaap/2020,20191231,4,USD,,,1297000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000884887-21-000006,DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement,us-gaap/2020,20191231,0,USD,,,94875000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001324424-21-000015,TechnologyandContentExpense,0001324424-21-000015,20201231,4,USD,,,1010000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001075531-21-000019,Noncashinvestingandfinancingactivityforanacquisition,0001075531-21-000019,20201231,4,USD,,,0.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001628280-21-002433,OperatingIncomeLoss,us-gaap/2020,20191231,4,USD,BusinessSegments=USAndCanadaSegment;ConsolidationItems=OperatingSegments;,,2000000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0000884887-21-000006,EarningsPerShareBasic,us-gaap/2020,20191231,4,USD,AdjustmentsForChangeInAccountingPrinciple=ChangeInPropertyPlantAndEquipmentUsefulLives;,,0.0200,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000815097-21-000027,DepreciationAndAmortization,us-gaap/2020,20181130,4,USD,BusinessSegments=NorthAmericaandAustralia;,,1264000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
