adsh,tag,version,ddate,qtrs,uom,segments,coreg,value,footnote
0001193125-10-027229,AssetsUnderManagement,0001193125-10-027229,20081231,0,USD,,,2199000000.0000,
0000950123-10-004150,ResearchAndDevelopmentInProcess,us-gaap/2009,20070930,4,USD,,,122133000.0000,
0001193125-10-061070,SalesRevenueNet,us-gaap/2009,20090131,4,USD,,,2315200000.0000,
0001193125-10-030603,OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,us-gaap/2009,20091231,4,USD,,,-4000000.0000,
0001193125-10-043048,StockIssuedDuringPeriodValueNewIssues,us-gaap/2009,20091231,4,USD,,,1391000000.0000,
0001193125-10-044311,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,us-gaap/2009,20081231,4,USD,,,64000000.0000,
0000950123-10-018519,StockIssuedDuringPeriodValueShareBasedCompensation,us-gaap/2009,20081231,4,USD,,,1100000.0000,
0001193125-10-034883,OtherAssetsCurrent,us-gaap/2009,20091231,0,USD,,,733000000.0000,
0001193125-10-021715,UnrealizedGainLossOnDerivatives,us-gaap/2009,20091231,2,USD,,,3872000.0000,
0000950123-10-019392,RepaymentsOfShortTermDebt,us-gaap/2009,20081231,4,USD,,,7319000000.0000,
0001193125-10-045994,RepaymentsOfLongTermDebtAndCapitalSecurities,us-gaap/2009,20081231,4,USD,,,2165000000.0000,
0001193125-10-044002,ProceedsFromSaleOfProductiveAssets,us-gaap/2009,20081231,4,USD,,,38000000.0000,
0001193125-10-036446,OtherShortTermBorrowings,us-gaap/2009,20081231,0,USD,,,12679000000.0000,
0001047469-10-001476,RepaymentsOfDebt,0001047469-10-001476,20071231,4,USD,,,5638000000.0000,
0001193125-10-061795,TreasuryStockValueAcquiredCostMethod,us-gaap/2009,20090131,4,USD,,,262000000.0000,
0000007332-10-000005,ProceedsFromSaleOfPropertyPlantAndEquipment,us-gaap/2009,20081231,4,USD,,,750310000.0000,
0001193125-10-042277,ProductWarrantyAccrualClassifiedCurrent,us-gaap/2009,20091231,0,USD,,,8667000.0000,
0001193125-10-016098,OtherNonoperatingIncomeExpense,us-gaap/2009,20091231,4,USD,,,29000000.0000,
0001047469-10-001515,ProceedsFromIssuanceOfCommonStock,us-gaap/2009,20081231,4,USD,,,17600000.0000,
0001193125-10-044584,ProceedsFromLifeInsurancePolicies,us-gaap/2009,20081231,4,USD,,,1400000.0000,
0001193125-10-042964,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,us-gaap/2009,20081231,4,USD,,,138513000.0000,
0001193125-10-068571,PaymentsToAcquirePropertyPlantAndEquipment,us-gaap/2009,20080131,4,USD,,,749000000.0000,
0001193125-10-052571,OtherNonoperatingExpense,us-gaap/2009,20100131,3,USD,,,18200000.0000,
0001193125-10-043093,PaymentsToAcquireBusinessesNetOfCashAcquired,us-gaap/2009,20091231,4,USD,,,2664141000.0000,
0001193125-10-044002,IncreaseDecreaseInRestrictedCash,us-gaap/2009,20091231,4,USD,,,14000000.0000,
0001047469-10-001324,OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,us-gaap/2009,20071231,4,USD,,,-902000.0000,
0000950123-10-018097,PaymentsOfDividendsCommonStock,us-gaap/2009,20091231,4,USD,,,324000000.0000,
0001047469-10-001512,NetCashProvidedByUsedInFinancingActivities,us-gaap/2009,20081231,4,USD,,,107393000.0000,
0000018230-10-000092,PaymentsForProceedsFromBusinessesAndInterestInAffiliates,us-gaap/2009,20091231,4,USD,,,19000000.0000,
0001193125-10-036385,IncreaseDecreaseInAccountsAndNotesReceivable,us-gaap/2009,20071231,4,USD,,,405000000.0000,
0001104659-10-009750,IncomeTaxExpenseBenefit,us-gaap/2009,20071231,4,USD,,,78967000.0000,
0000950123-10-017583,PropertyPlantAndEquipmentNet,us-gaap/2009,20081231,0,USD,,,171588000.0000,
0001104659-10-009153,PaymentsOfDividendsMinorityInterest,us-gaap/2009,20081231,4,USD,,,2600000.0000,
0001193125-10-042898,IncomeTaxExpenseBenefit,us-gaap/2009,20071231,4,USD,,,2802000000.0000,
0001193125-10-043079,IncomeTaxExpenseBenefit,us-gaap/2009,20091231,4,USD,,,152000000.0000,
0001004155-10-000016,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,us-gaap/2009,20081231,4,USD,,,-30000000.0000,
0001193125-10-042716,LoansInsurancePolicy,us-gaap/2009,20091231,0,USD,,,2878000000.0000,
0000104207-10-000039,BusinessAndIntangibleAssetAcquisitionsNetOfCashReceived,0000104207-10-000039,20100228,2,USD,,,-116000000.0000,
0001193125-10-036348,SharesForBenefitPlanTrust,0001193125-10-036348,20071231,4,USD,,,-300000.0000,
0000950123-10-014092,MaturedSharesTenderedInConnectionWithStockOptionExercises,0000950123-10-014092,20081231,4,USD,,,-7646000.0000,
0001157523-10-001098,IncreaseDecreaseInEmployeeRelatedExpenseLiabilities,0001157523-10-001098,20071231,4,USD,,,596000.0000,
0000827054-10-000049,SalesRevenueNet,us-gaap/2009,20081231,1,USD,,,192166000.0000,
0001047469-10-000972,TreasuryStockValue,us-gaap/2009,20061231,0,USD,,,1229000000.0000,
0000067716-10-000030,AcquisitionsNetOfCashAcquired,0000067716-10-000030,20071231,4,USD,,,-348490000.0000,
0000072207-10-000006,TreasuryStockShares,us-gaap/2009,20091231,0,shares,,,19000000.0000,
0001144204-10-009642,RestrictedCashAndCashEquivalentsNoncurrent,us-gaap/2009,20091231,0,USD,,,2047000.0000,
0001193125-10-034180,PreferredStockValue,us-gaap/2009,20091231,0,USD,,,0.0000,
0000950123-10-004150,RepaymentsOfLongTermDebt,us-gaap/2009,20070930,4,USD,,,100790000.0000,
0001047469-10-001355,NetCashProvidedByUsedInInvestingActivities,us-gaap/2009,20091231,4,USD,,,3440000000.0000,
0001193125-10-042716,NetCashProvidedByUsedInInvestingActivities,us-gaap/2009,20071231,4,USD,,,-1855000000.0000,
0000950123-10-019101,NetChangeInFundsHeldForCustomers,0000950123-10-019101,20090131,1,USD,,,34000000.0000,
0001193125-10-042810,ProceedsFromIssuanceOfSeniorLongTermDebt,us-gaap/2009,20091231,4,USD,,,296308000.0000,
0001193125-10-038766,PaymentsToAcquireBusinessesAndInterestInAffiliates,us-gaap/2009,20091231,4,USD,,,131000000.0000,
0001193125-10-043083,PaymentsToAcquireInterestInSubsidiariesAndAffiliates,us-gaap/2009,20081231,4,USD,,,147000000.0000,
0000922224-10-000012,InterestExpense,us-gaap/2009,20091231,4,USD,,,396000000.0000,
0001193125-10-014549,RetainedEarningsAccumulatedDeficit,us-gaap/2009,20091130,0,USD,,,3873262000.0000,
0001193125-10-040148,RealizedInvestmentGainsLosses,us-gaap/2009,20091231,4,USD,,,4943000.0000,
0001193125-10-040605,PaymentsOfDividendsCommonStock,us-gaap/2009,20071231,4,USD,,,341000000.0000,
0001104659-10-008891,NetCashProvidedByUsedInFinancingActivities,us-gaap/2009,20071231,4,USD,,,-10617000.0000,
0001157523-10-001098,NetCashProvidedByUsedInFinancingActivities,us-gaap/2009,20091231,4,USD,,,2191000.0000,
0001193125-10-040142,RealEstateInvestmentPropertyNet,us-gaap/2009,20091231,0,USD,,,14587580000.0000,
0000723125-10-000019,PropertyPlantAndEquipmentNet,us-gaap/2009,20090831,0,USD,,,7089000000.0000,
0001193125-10-017029,IncreaseDecreaseInInventories,us-gaap/2009,20080630,4,USD,,,1050000000.0000,
0001193125-10-039027,IncomeTaxExpenseBenefit,us-gaap/2009,20091231,4,USD,,,1669000000.0000,
0000950123-10-004150,NetCashProvidedByUsedInDiscontinuedOperations,us-gaap/2009,20080930,4,USD,,,22342000.0000,
0001193125-10-037173,NetCashProvidedByUsedInOperatingActivities,us-gaap/2009,20081231,4,USD,,,6442000000.0000,
0001047469-10-001174,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2009,20091231,4,USD,,,920000000.0000,
0001193125-10-039013,StockRepurchasedAndRetiredDuringPeriodValue,us-gaap/2009,20091231,4,USD,,,406800000.0000,
0001193125-10-033939,LongTermDebtNoncurrent,us-gaap/2009,20081231,0,USD,,,3009000000.0000,
0000045012-10-000085,NetIncomeLoss,us-gaap/2009,20081231,4,USD,,,2224000000.0000,
0000950123-10-026782,LongTermDebtAndCapitalLeaseObligations,us-gaap/2009,20100131,0,USD,,,2257000000.0000,
0000950123-10-019211,EffectOfExchangeRateOnCashAndCashEquivalents,us-gaap/2009,20081231,4,USD,,,-6973000.0000,
0000950123-10-025998,CostOfServices,us-gaap/2009,20090131,4,USD,,,5474000000.0000,
0000950123-10-008106,SalesRevenueGoodsNet,us-gaap/2009,20091231,1,USD,,,6676000000.0000,
0000950123-10-017728,SalesRevenueGoodsNet,us-gaap/2009,20071231,4,USD,,,10843195000.0000,
0001193125-10-044002,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,us-gaap/2009,20071231,4,USD,,,0.3900,
0001193125-10-068571,CommonStockSharesAuthorized,us-gaap/2009,20100131,0,shares,,,1000000000.0000,
0001193125-10-040916,IncomeLossFromContinuingOperations,us-gaap/2009,20071231,4,USD,,,1215000000.0000,
0001061219-10-000011,PaymentsOfDividendsMinorityInterest,us-gaap/2009,20081231,4,USD,PartnerTypeOfPartnersCapitalAccount=AccumulatedOtherComprehensiveIncome;,,0.0000,
0000950123-10-001322,MinorityInterestIncreaseFromStockIssuance,us-gaap/2009,20090831,4,USD,EquityComponents=NoncontrollingInterest;,,28000000.0000,
0000950123-10-018524,StockholdersEquity,us-gaap/2009,20081231,0,USD,EquityComponents=NoncontrollingInterest;,,18000000.0000,
0000950123-10-019786,CommonStockDividendsPerShareCashPaid,us-gaap/2009,20081231,4,USD,EquityComponents=RetainedEarnings;,,0.2200,
0001193125-10-042491,StockIssuedDuringPeriodValueTreasuryStockReissued,us-gaap/2009,20071231,4,USD,EquityComponents=RetainedEarnings;,,-102000000.0000,
0001193125-10-042642,OtherLiabilitiesCurrent,us-gaap/2009,20091231,0,USD,Scenario=TruckAndOther;,,405300000.0000,
0000950123-10-019484,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2009,20081231,0,USD,EquityComponents=AdditionalPaidInCapital;,,4612000000.0000,
0001193125-10-043093,StockIssuedDuringPeriodValueByAffiliateNetOfTax,0001193125-10-043093,20071231,4,USD,EquityComponents=AdditionalPaidInCapital;,,-686228000.0000,
0001193125-10-023041,StockGrantedDuringPeriodValueSharebasedCompensation,us-gaap/2009,20081231,4,USD,EquityComponents=CommonStock;,,1000000.0000,
0001193125-10-033939,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2009,20061231,0,USD,EquityComponents=CommonStock;,,484000000.0000,
0000950123-10-015824,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2009,20061231,0,USD,EquityComponents=CommonStock;,,3000000.0000,
0001193125-10-043162,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us-gaap/2009,20071231,4,USD,EquityComponents=AdditionalPaidInCapital;,,91750000.0000,
0000037748-10-000014,DividendsCommonStock,us-gaap/2009,20091231,4,USD,EquityComponents=AdditionalPaidInCapital;,,0.0000,
0001167379-10-000044,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,us-gaap/2009,20081231,4,USD,EquityComponents=CommonStock;,,0.0000,
0001047469-10-001549,StockRepurchasedAndRetiredDuringPeriodValue,us-gaap/2009,20071231,4,USD,EquityComponents=CommonStock;,,1000.0000,
0001047469-10-000948,GainLossOnInvestments,us-gaap/2009,20071231,4,USD,,,-328800000.0000,
0000950123-10-015824,CostsAndExpenses,us-gaap/2009,20071231,4,USD,,,4446000000.0000,
0000821189-10-000011,CashAndCashEquivalentsAtCarryingValue,us-gaap/2009,20061231,0,USD,,,218255000.0000,
0000753308-10-000025,IncreaseDecreaseInCustomerDeposits,us-gaap/2009,20091231,4,USD,,,38000000.0000,
0001193125-10-027258,EarningsPerShareBasic,us-gaap/2009,20091231,4,USD,,,2.8400,
0001193125-10-042929,EarningsPerShareBasic,us-gaap/2009,20071231,4,USD,,,7.3100,
0000950123-10-018123,MarketingAndAdvertisingExpense,us-gaap/2009,20091231,4,USD,,,378000000.0000,
0001193125-10-040348,ComprehensiveIncomeNetOfTax,us-gaap/2009,20081231,4,USD,,,4537000000.0000,
0000950123-10-017377,NetIncomeLoss,us-gaap/2009,20081231,4,USD,,,938000000.0000,
0000277948-10-000013,CashAndCashEquivalentsAtCarryingValue,us-gaap/2009,20091231,0,USD,,,1029000000.0000,
0001193125-10-038766,MinorityInterest,us-gaap/2009,20091231,0,USD,,,333000000.0000,
0001047469-10-001666,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us-gaap/2009,20071231,4,USD,,,41000000.0000,
0000950123-10-019786,IncreaseDecreaseInAccountsReceivable,us-gaap/2009,20091231,4,USD,,,14314000.0000,
0000067716-10-000030,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2009,20091231,0,USD,,,-20833000.0000,
0001193125-10-042347,EquipmentExpense,us-gaap/2009,20071231,4,USD,,,123000000.0000,
0000950123-10-007509,DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent,us-gaap/2009,20090630,0,USD,,,26746000.0000,
0001193125-10-044784,GainLossOnSaleOfDerivatives,us-gaap/2009,20071231,4,USD,,,92000000.0000,
0001104659-10-017258,AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,us-gaap/2009,20090131,4,USD,,,-63000000.0000,
0001193125-10-042765,DeferredIncomeTaxExpenseBenefit,us-gaap/2009,20071231,4,USD,,,12000000.0000,
0001193125-10-043152,CashCashEquivalentsAndFederalFundsSold,us-gaap/2009,20061231,0,USD,,,4660496000.0000,
0000950123-10-018679,CostOfGoodsSold,us-gaap/2009,20071231,4,USD,,,6140700000.0000,
0000950123-10-015824,MinorityInterest,us-gaap/2009,20081231,0,USD,,,7000000.0000,
0000950123-10-007677,DebtCurrent,us-gaap/2009,20091231,0,USD,,,255928000.0000,
0001193125-10-043126,AssetsCurrent,us-gaap/2009,20091231,0,USD,,,3106300000.0000,
0000950123-10-014582,InterestExpenseSavingsDeposits,us-gaap/2009,20071231,4,USD,,,250313000.0000,
0000950123-10-017899,CommonStockValue,us-gaap/2009,20091231,0,USD,,,1000000.0000,
0000950123-10-009905,AmortizationOfIntangibleAssets,us-gaap/2009,20091231,1,USD,,,7000000.0000,
0001193125-10-040106,GrossProfit,us-gaap/2009,20071231,4,USD,,,12202000000.0000,
0000277135-10-000011,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2009,20081231,0,USD,,,-38525000.0000,
0001193125-10-042257,ExplorationExpense,us-gaap/2009,20071231,4,USD,,,39772000.0000,
0001193125-10-070192,DeferredTaxLiabilitiesNoncurrent,us-gaap/2009,20090531,0,USD,,,480000000.0000,
0001140361-10-007923,AdditionalPaidInCapitalCommonStock,us-gaap/2009,20081231,0,USD,,,1022000000.0000,
0001104659-10-008799,OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,us-gaap/2009,20091231,4,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,3354000.0000,
0000950123-10-016370,ComprehensiveIncomeNetOfTax,us-gaap/2009,20091231,4,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,7900000.0000,
0000040545-10-000010,Deposits,us-gaap/2009,20091231,0,USD,LegalEntity=Subsidiaries;,Subsidiaries,0.0000,
0000950123-10-017776,ProceedsFromSaleOfPropertyPlantAndEquipment,us-gaap/2009,20071231,4,USD,LegalEntity=ParentCompany;,ParentCompany,7910000.0000,
0000950103-10-000520,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2009,20081231,0,USD,EquityComponents=TreasuryStock;,,-397200000.0000,
0001193125-10-043180,CommonStockSharesAuthorized,us-gaap/2009,20081231,0,shares,ClassOfStock=CommonClassB;,,3000.0000,
0001193125-10-041278,PaymentsOfDividends,us-gaap/2009,20071231,4,USD,Scenario=ResidentialRealEstateDeveloper;,,0.0000,
0001336047-10-000009,SaleOfClassBUnits,0001336047-10-000009,20081231,4,USD,EquityComponents=SubordinatedUnits;,,0.0000,
0001193125-10-023280,DividendsCommonStockCash,us-gaap/2009,20091231,4,USD,LegalEntity=CommonwealthEdisonCo;EquityComponents=RetainedEarningsAppropriated;,,240000000.0000,
0000950123-10-028511,CommonStockParOrStatedValuePerShare,us-gaap/2009,20091231,0,USD,ClassOfStock=CommonClassA;,,0.0001,
0001193125-10-043035,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,us-gaap/2009,20091231,4,USD,EquityComponents=ComprehensiveIncome;,,67300000.0000,
0001193125-10-043083,OtherComprehensiveIncomeNetActuarialGainsAndPriorServiceCostArisingDuringPeriodNetOfTax,0001193125-10-043083,20071231,4,USD,EquityComponents=Parent;,,96000000.0000,
0001193125-10-043083,OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,us-gaap/2009,20091231,4,USD,EquityComponents=Parent;,,5000000.0000,
0001157523-10-001218,CostsAndExpenses,us-gaap/2009,20071231,4,USD,BusinessSectors=FinancialServices;,,16852000000.0000,
0001047469-10-001536,PreferredStockSharesOutstanding,us-gaap/2009,20081231,0,shares,ClassOfStock=Series410PreferredStock;,,175000.0000,
0000950123-10-016801,PaymentsToAcquireBusinessesAndInterestInAffiliates,us-gaap/2009,20091231,4,USD,BusinessSegments=SegmentManufacturingGroup;,,0.0000,
0000950123-10-013244,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2009,20091231,0,USD,EquityComponents=RetainedEarnings;,,2088000000.0000,
0001193125-10-038962,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2009,20071231,0,USD,EquityComponents=AdditionalPaidInCapital;,,2858400000.0000,
0001193125-10-041278,StockRepurchasedDuringPeriodValue,us-gaap/2009,20071231,4,USD,EquityComponents=CommonStock;,,9000000.0000,
0001193125-10-045994,StockholdersEquity,us-gaap/2009,20091231,0,USD,EquityComponents=CommonStock;,,5900000.0000,
0001193125-10-044679,StockholdersEquity,us-gaap/2009,20091231,0,USD,EquityComponents=AdditionalPaidInCapital;,,165104000.0000,
0001047469-10-001362,SplitOffOfLibertyEntertainmentInc,0001047469-10-001362,20091231,4,USD,EquityComponents=AdditionalPaidInCapital;,,-16481000000.0000,
0001193125-10-032428,GeneralAndAdministrativeAndOtherOperatingExpenses,0001193125-10-032428,20081231,4,USD,,,2231000000.0000,
0001047469-10-001674,StockIssuedDuringPeriodValueConversionOfUnits,us-gaap/2009,20081231,4,USD,,,9147000.0000,
0001193125-10-039013,CumulativeEffectOfInitialAdoptionOfNewAccountingPrinciple,us-gaap/2009,20081231,4,USD,EquityComponents=RetainedEarnings;,,233100000.0000,
0000037748-10-000014,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us-gaap/2009,20091231,4,USD,EquityComponents=AdditionalPaidInCapital;,,6197000.0000,
0001193125-10-023280,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,us-gaap/2009,20081231,4,USD,LegalEntity=ParentCompany;EquityComponents=CommonStock;,,19000000.0000,
0001193125-10-044821,NumberOfSharesIssuedDuringPeriod,0001193125-10-044821,20091231,4,shares,EquityComponents=CommonStock;,,13233518.0000,
0000950123-10-018311,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2009,20061231,0,USD,EquityComponents=AdditionalPaidInCapital;,,4269795000.0000,
0001193125-10-042654,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2009,20071231,0,USD,EquityComponents=AdditionalPaidInCapital;,,388000000.0000,
0001193125-10-034314,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,us-gaap/2009,20080930,4,shares,EquityComponents=CommonStock;,,45000000.0000,
0001144204-10-009164,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,us-gaap/2009,20071231,4,USD,EquityComponents=CommonStock;,,0.0000,
0001047469-10-001435,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2009,20091231,0,USD,EquityComponents=CommonStock;,,555000000.0000,
0001193125-10-044679,StockIssuedDuringPeriodValueRestrictedStockAwardGross,us-gaap/2009,20081231,4,USD,EquityComponents=CommonStock;,,192000.0000,
0001047469-10-001362,DistributionOfLibertyEntertainmentAndLibertyCapitalCommonStockToStockholders,0001047469-10-001362,20081231,4,USD,EquityComponents=AdditionalPaidInCapital;,,-5000000.0000,
0001193125-10-037170,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2009,20071231,0,USD,EquityComponents=AdditionalPaidInCapital;,,6707293000.0000,
0001047469-10-001447,PensionAndOtherEmployeeBenefits,0001047469-10-001447,20091231,4,USD,,,53500000.0000,
0001047469-10-001695,PreferredStockSharesAuthorized,us-gaap/2009,20100131,0,shares,,,5000000.0000,
0001047469-10-001605,ProceedsFromDecommissioningFund,us-gaap/2009,20071231,4,USD,,,3697000000.0000,
0001193125-10-025949,NetChangeInFilmAndTelevisionCosts,0001193125-10-025949,20091231,1,USD,,,36000000.0000,
0001047469-10-001355,ShortTermInvestmentsAmortizedCost,0001047469-10-001355,20091231,0,USD,,,3056000000.0000,
