geo,nace_r2,period,value,updated
PL,I553,2023-03,3397,2026-09-11T23:00:00+0200
PL,I553,2023-04,11153,2026-09-11T23:00:00+0200
PL,I553,2023-05,43721,2026-09-11T23:00:00+0200
PL,I553,2023-06,148800,2026-09-11T23:00:00+0200
PL,I553,2023-07,434579,2026-09-11T23:00:00+0200
PL,I553,2023-08,367801,2026-09-11T23:00:00+0200
PL,I553,2023-09,80399,2026-09-11T23:00:00+0200
PL,I553,2023-10,17400,2026-09-11T23:00:00+0200
PL,I553,2023-11,4444,2026-09-11T23:00:00+0200
PL,I553,2023-12,4394,2026-09-11T23:00:00+0200
PL,I553,2024-01,2585,2026-09-11T23:00:00+0200
PL,I553,2024-02,2589,2026-09-11T23:00:00+0200
PL,I553,2024-03,5600,2026-09-11T23:00:00+0200
PL,I553,2024-04,8992,2026-09-11T23:00:00+0200
PL,I553,2024-05,81096,2026-09-11T23:00:00+0200
PL,I553,2024-06,166496,2026-09-11T23:00:00+0200
PL,I553,2024-07,480717,2026-09-11T23:00:00+0200
PL,I553,2024-08,484877,2026-09-11T23:00:00+0200
PL,I553,2024-09,81262,2026-09-11T23:00:00+0200
PL,I553,2024-10,13744,2026-09-11T23:00:00+0200
PL,I553,2024-11,4778,2026-09-11T23:00:00+0200
PL,I553,2024-12,4163,2026-09-11T23:00:00+0200
PL,I553,2025-01,3412,2026-09-11T23:00:00+0200
PL,I553,2025-02,3542,2026-09-11T23:00:00+0200
PL,I553,2025-03,3993,2026-09-11T23:00:00+0200
PL,I553,2025-04,12552,2026-09-11T23:00:00+0200
PL,I553,2025-05,49346,2026-09-11T23:00:00+0200
PL,I553,2025-06,165270,2026-09-11T23:00:00+0200
PL,I553,2025-07,404239,2026-09-11T23:00:00+0200
PL,I553,2025-08,427668,2026-09-11T23:00:00+0200
PL,I553,2025-09,66769,2026-09-11T23:00:00+0200
PL,I553,2025-10,12069,2026-09-11T23:00:00+0200
PL,I553,2025-11,4688,2026-09-11T23:00:00+0200
PL,I553,2025-12,4142,2026-09-11T23:00:00+0200
PL,I553,2026-01,2986,2026-09-11T23:00:00+0200
PL,I553,2026-02,2924,2026-09-11T23:00:00+0200
PL,I553,2026-03,4091,2026-09-11T23:00:00+0200
PL,I553,2026-04,8428,2026-09-11T23:00:00+0200
PL,I553,2026-05,50373,2026-09-11T23:00:00+0200
PL,I553,2026-06,159942,2026-09-11T23:00:00+0200
PT,I551,2015-01,2019032,2026-09-11T23:00:00+0200
PT,I551,2015-02,2304179,2026-09-11T23:00:00+0200
PT,I551,2015-03,3144622,2026-09-11T23:00:00+0200
PT,I551,2015-04,4011021,2026-09-11T23:00:00+0200
PT,I551,2015-05,4827055,2026-09-11T23:00:00+0200
PT,I551,2015-06,5202857,2026-09-11T23:00:00+0200
PT,I551,2015-07,6305949,2026-09-11T23:00:00+0200
PT,I551,2015-08,7486230,2026-09-11T23:00:00+0200
PT,I551,2015-09,5760739,2026-09-11T23:00:00+0200
PT,I551,2015-10,4613643,2026-09-11T23:00:00+0200
PT,I551,2015-11,2613695,2026-09-11T23:00:00+0200
PT,I551,2015-12,2338107,2026-09-11T23:00:00+0200
PT,I551,2016-01,2199245,2026-09-11T23:00:00+0200
PT,I551,2016-02,2651331,2026-09-11T23:00:00+0200
PT,I551,2016-03,3798115,2026-09-11T23:00:00+0200
PT,I551,2016-04,4216460,2026-09-11T23:00:00+0200
PT,I551,2016-05,5196010,2026-09-11T23:00:00+0200
PT,I551,2016-06,5713928,2026-09-11T23:00:00+0200
PT,I551,2016-07,6770458,2026-09-11T23:00:00+0200
PT,I551,2016-08,7804064,2026-09-11T23:00:00+0200
PT,I551,2016-09,6176750,2026-09-11T23:00:00+0200
PT,I551,2016-10,5187359,2026-09-11T23:00:00+0200
PT,I551,2016-11,2981596,2026-09-11T23:00:00+0200
PT,I551,2016-12,2562911,2026-09-11T23:00:00+0200
PT,I551,2017-01,2484852,2026-09-11T23:00:00+0200
PT,I551,2017-02,2869892,2026-09-11T23:00:00+0200
PT,I551,2017-03,3761572,2026-09-11T23:00:00+0200
PT,I551,2017-04,5274030,2026-09-11T23:00:00+0200
PT,I551,2017-05,5565064,2026-09-11T23:00:00+0200
PT,I551,2017-06,6159418,2026-09-11T23:00:00+0200
PT,I551,2017-07,7118719,2026-09-11T23:00:00+0200
PT,I551,2017-08,8126296,2026-09-11T23:00:00+0200
PT,I551,2017-09,6539188,2026-09-11T23:00:00+0200
PT,I551,2017-10,5560129,2026-09-11T23:00:00+0200
PT,I551,2017-11,3245131,2026-09-11T23:00:00+0200
PT,I551,2017-12,2830095,2026-09-11T23:00:00+0200
PT,I551,2018-01,2535704,2026-09-11T23:00:00+0200
PT,I551,2018-02,2965957,2026-09-11T23:00:00+0200
PT,I551,2018-03,4074024,2026-09-11T23:00:00+0200
PT,I551,2018-04,4755188,2026-09-11T23:00:00+0200
PT,I551,2018-05,5546689,2026-09-11T23:00:00+0200
PT,I551,2018-06,5903890,2026-09-11T23:00:00+0200
PT,I551,2018-07,6884369,2026-09-11T23:00:00+0200
PT,I551,2018-08,7967141,2026-09-11T23:00:00+0200
PT,I551,2018-09,6380601,2026-09-11T23:00:00+0200
PT,I551,2018-10,5482794,2026-09-11T23:00:00+0200
PT,I551,2018-11,3350131,2026-09-11T23:00:00+0200
PT,I551,2018-12,2854025,2026-09-11T23:00:00+0200
PT,I551,2019-01,2634475,2026-09-11T23:00:00+0200
PT,I551,2019-02,2923998,2026-09-11T23:00:00+0200
PT,I551,2019-03,4009396,2026-09-11T23:00:00+0200
PT,I551,2019-04,5138871,2026-09-11T23:00:00+0200
PT,I551,2019-05,5633011,2026-09-11T23:00:00+0200
PT,I551,2019-06,6113307,2026-09-11T23:00:00+0200
PT,I551,2019-07,6945873,2026-09-11T23:00:00+0200
PT,I551,2019-08,8048829,2026-09-11T23:00:00+0200
PT,I551,2019-09,6482670,2026-09-11T23:00:00+0200
PT,I551,2019-10,5483220,2026-09-11T23:00:00+0200
PT,I551,2019-11,3518953,2026-09-11T23:00:00+0200
PT,I551,2019-12,3014216,2026-09-11T23:00:00+0200
PT,I551,2020-01,2838721,2026-09-11T23:00:00+0200
PT,I551,2020-02,3321406,2026-09-11T23:00:00+0200
PT,I551,2020-03,1622646,2026-09-11T23:00:00+0200
PT,I551,2020-04,100210,2026-09-11T23:00:00+0200
PT,I551,2020-05,195994,2026-09-11T23:00:00+0200
PT,I551,2020-06,786724,2026-09-11T23:00:00+0200
PT,I551,2020-07,2107032,2026-09-11T23:00:00+0200
PT,I551,2020-08,4140108,2026-09-11T23:00:00+0200
PT,I551,2020-09,2942737,2026-09-11T23:00:00+0200
PT,I551,2020-10,1918513,2026-09-11T23:00:00+0200
PT,I551,2020-11,747592,2026-09-11T23:00:00+0200
PT,I551,2020-12,775170,2026-09-11T23:00:00+0200
PT,I551,2021-01,527905,2026-09-11T23:00:00+0200
PT,I551,2021-02,333959,2026-09-11T23:00:00+0200
PT,I551,2021-03,452425,2026-09-11T23:00:00+0200
PT,I551,2021-04,691007,2026-09-11T23:00:00+0200
PT,I551,2021-05,1612732,2026-09-11T23:00:00+0200
PT,I551,2021-06,2756730,2026-09-11T23:00:00+0200
PT,I551,2021-07,3649906,2026-09-11T23:00:00+0200
PT,I551,2021-08,6193645,2026-09-11T23:00:00+0200
PT,I551,2021-09,4622582,2026-09-11T23:00:00+0200
PT,I551,2021-10,4598650,2026-09-11T23:00:00+0200
PT,I551,2021-11,2961656,2026-09-11T23:00:00+0200
PT,I551,2021-12,2086512,2026-09-11T23:00:00+0200
PT,I551,2022-01,1623282,2026-09-11T23:00:00+0200
PT,I551,2022-02,2400495,2026-09-11T23:00:00+0200
PT,I551,2022-03,3324035,2026-09-11T23:00:00+0200
PT,I551,2022-04,5001028,2026-09-11T23:00:00+0200
PT,I551,2022-05,5410238,2026-09-11T23:00:00+0200
PT,I551,2022-06,5939322,2026-09-11T23:00:00+0200
PT,I551,2022-07,7093907,2026-09-11T23:00:00+0200
PT,I551,2022-08,8062228,2026-09-11T23:00:00+0200
PT,I551,2022-09,6351405,2026-09-11T23:00:00+0200
PT,I551,2022-10,5677028,2026-09-11T23:00:00+0200
PT,I551,2022-11,3521578,2026-09-11T23:00:00+0200
PT,I551,2022-12,3065285,2026-09-11T23:00:00+0200
PT,I551,2023-01,2834820,2026-09-11T23:00:00+0200
PT,I551,2023-02,3320038,2026-09-11T23:00:00+0200
PT,I551,2023-03,4210463,2026-09-11T23:00:00+0200
PT,I551,2023-04,5644578,2026-09-11T23:00:00+0200
PT,I551,2023-05,5881530,2026-09-11T23:00:00+0200
PT,I551,2023-06,6067304,2026-09-11T23:00:00+0200
PT,I551,2023-07,7089396,2026-09-11T23:00:00+0200
PT,I551,2023-08,8097666,2026-09-11T23:00:00+0200
PT,I551,2023-09,6712955,2026-09-11T23:00:00+0200
PT,I551,2023-10,6114765,2026-09-11T23:00:00+0200
PT,I551,2023-11,3798652,2026-09-11T23:00:00+0200
PT,I551,2023-12,3317574,2026-09-11T23:00:00+0200
PT,I551,2024-01,2858756,2026-09-11T23:00:00+0200
PT,I551,2024-02,3537006,2026-09-11T23:00:00+0200
PT,I551,2024-03,4713145,2026-09-11T23:00:00+0200
PT,I551,2024-04,5376531,2026-09-11T23:00:00+0200
PT,I551,2024-05,6279542,2026-09-11T23:00:00+0200
PT,I551,2024-06,6366557,2026-09-11T23:00:00+0200
PT,I551,2024-07,7271497,2026-09-11T23:00:00+0200
PT,I551,2024-08,8344406,2026-09-11T23:00:00+0200
PT,I551,2024-09,6836203,2026-09-11T23:00:00+0200
PT,I551,2024-10,6263024,2026-09-11T23:00:00+0200
PT,I551,2024-11,4146249,2026-09-11T23:00:00+0200
PT,I551,2024-12,3417393,2026-09-11T23:00:00+0200
PT,I551,2025-01,3060386,2026-09-11T23:00:00+0200
PT,I551,2025-02,3490598,2026-09-11T23:00:00+0200
PT,I551,2025-03,4655830,2026-09-11T23:00:00+0200
PT,I551,2025-04,5891814,2026-09-11T23:00:00+0200
PT,I551,2025-05,6422787,2026-09-11T23:00:00+0200
PT,I551,2025-06,6617567,2026-09-11T23:00:00+0200
PT,I551,2025-07,7647275,2026-09-11T23:00:00+0200
PT,I551,2025-08,8602636,2026-09-11T23:00:00+0200
PT,I551,2025-09,6960361,2026-09-11T23:00:00+0200
PT,I551,2025-10,6455999,2026-09-11T23:00:00+0200
PT,I551,2025-11,4264198,2026-09-11T23:00:00+0200
PT,I551,2025-12,3586998,2026-09-11T23:00:00+0200
PT,I551,2026-01,3149760,2026-09-11T23:00:00+0200
PT,I551,2026-02,3565321,2026-09-11T23:00:00+0200
PT,I551,2026-03,4711950,2026-09-11T23:00:00+0200
PT,I551,2026-04,5961240,2026-09-11T23:00:00+0200
PT,I551,2026-05,6593415,2026-09-11T23:00:00+0200
PT,I551,2026-06,6691453,2026-09-11T23:00:00+0200
PT,I551-I553,2015-01,2302209,2026-09-11T23:00:00+0200
PT,I551-I553,2015-02,2617331,2026-09-11T23:00:00+0200
PT,I551-I553,2015-03,3543055,2026-09-11T23:00:00+0200
PT,I551-I553,2015-04,4487185,2026-09-11T23:00:00+0200
PT,I551-I553,2015-05,5429947,2026-09-11T23:00:00+0200
PT,I551-I553,2015-06,5984202,2026-09-11T23:00:00+0200
PT,I551-I553,2015-07,7868608,2026-09-11T23:00:00+0200
PT,I551-I553,2015-08,9965930,2026-09-11T23:00:00+0200
PT,I551-I553,2015-09,6700719,2026-09-11T23:00:00+0200
PT,I551-I553,2015-10,5095625,2026-09-11T23:00:00+0200
PT,I551-I553,2015-11,2916166,2026-09-11T23:00:00+0200
PT,I551-I553,2015-12,2639373,2026-09-11T23:00:00+0200
PT,I551-I553,2016-01,2521570,2026-09-11T23:00:00+0200
PT,I551-I553,2016-02,3015320,2026-09-11T23:00:00+0200
PT,I551-I553,2016-03,4282210,2026-09-11T23:00:00+0200
PT,I551-I553,2016-04,4711178,2026-09-11T23:00:00+0200
PT,I551-I553,2016-05,5846340,2026-09-11T23:00:00+0200
PT,I551-I553,2016-06,6702761,2026-09-11T23:00:00+0200
PT,I551-I553,2016-07,8700442,2026-09-11T23:00:00+0200
PT,I551-I553,2016-08,10675315,2026-09-11T23:00:00+0200
PT,I551-I553,2016-09,7377161,2026-09-11T23:00:00+0200
PT,I551-I553,2016-10,5848413,2026-09-11T23:00:00+0200
PT,I551-I553,2016-11,3386191,2026-09-11T23:00:00+0200
PT,I551-I553,2016-12,2947325,2026-09-11T23:00:00+0200
PT,I551-I553,2017-01,2857539,2026-09-11T23:00:00+0200
PT,I551-I553,2017-02,3303821,2026-09-11T23:00:00+0200
PT,I551-I553,2017-03,4269392,2026-09-11T23:00:00+0200
PT,I551-I553,2017-04,6081658,2026-09-11T23:00:00+0200
PT,I551-I553,2017-05,6364933,2026-09-11T23:00:00+0200
PT,I551-I553,2017-06,7321991,2026-09-11T23:00:00+0200
PT,I551-I553,2017-07,9159873,2026-09-11T23:00:00+0200
PT,I551-I553,2017-08,11193288,2026-09-11T23:00:00+0200
PT,I551-I553,2017-09,7928251,2026-09-11T23:00:00+0200
PT,I551-I553,2017-10,6438703,2026-09-11T23:00:00+0200
PT,I551-I553,2017-11,3767758,2026-09-11T23:00:00+0200
PT,I551-I553,2017-12,3348917,2026-09-11T23:00:00+0200
PT,I551-I553,2018-01,3070104,2026-09-11T23:00:00+0200
PT,I551-I553,2018-02,3587122,2026-09-11T23:00:00+0200
PT,I551-I553,2018-03,4857288,2026-09-11T23:00:00+0200
PT,I551-I553,2018-04,5667386,2026-09-11T23:00:00+0200
PT,I551-I553,2018-05,6703344,2026-09-11T23:00:00+0200
PT,I551-I553,2018-06,7319580,2026-09-11T23:00:00+0200
PT,I551-I553,2018-07,9336437,2026-09-11T23:00:00+0200
PT,I551-I553,2018-08,11529632,2026-09-11T23:00:00+0200
PT,I551-I553,2018-09,8140560,2026-09-11T23:00:00+0200
PT,I551-I553,2018-10,6669915,2026-09-11T23:00:00+0200
PT,I551-I553,2018-11,4030291,2026-09-11T23:00:00+0200
PT,I551-I553,2018-12,3495937,2026-09-11T23:00:00+0200
PT,I551-I553,2019-01,3268183,2026-09-11T23:00:00+0200
PT,I551-I553,2019-02,3620522,2026-09-11T23:00:00+0200
PT,I551-I553,2019-03,4930374,2026-09-11T23:00:00+0200
PT,I551-I553,2019-04,6366620,2026-09-11T23:00:00+0200
PT,I551-I553,2019-05,6975485,2026-09-11T23:00:00+0200
PT,I551-I553,2019-06,7839486,2026-09-11T23:00:00+0200
PT,I551-I553,2019-07,9515559,2026-09-11T23:00:00+0200
PT,I551-I553,2019-08,11814839,2026-09-11T23:00:00+0200
PT,I551-I553,2019-09,8426036,2026-09-11T23:00:00+0200
PT,I551-I553,2019-10,6745691,2026-09-11T23:00:00+0200
PT,I551-I553,2019-11,4325512,2026-09-11T23:00:00+0200
PT,I551-I553,2019-12,3765947,2026-09-11T23:00:00+0200
PT,I551-I553,2020-01,3538320,2026-09-11T23:00:00+0200
PT,I551-I553,2020-02,4132773,2026-09-11T23:00:00+0200
PT,I551-I553,2020-03,2083870,2026-09-11T23:00:00+0200
PT,I551-I553,2020-04,151693,2026-09-11T23:00:00+0200
PT,I551-I553,2020-05,328500,2026-09-11T23:00:00+0200
PT,I551-I553,2020-06,1354186,2026-09-11T23:00:00+0200
PT,I551-I553,2020-07,3344257,2026-09-11T23:00:00+0200
PT,I551-I553,2020-08,6346171,2026-09-11T23:00:00+0200
PT,I551-I553,2020-09,4089064,2026-09-11T23:00:00+0200
PT,I551-I553,2020-10,2586086,2026-09-11T23:00:00+0200
PT,I551-I553,2020-11,1092392,2026-09-11T23:00:00+0200
PT,I551-I553,2020-12,1110488,2026-09-11T23:00:00+0200
PT,I551-I553,2021-01,823329,2026-09-11T23:00:00+0200
PT,I551-I553,2021-02,566520,2026-09-11T23:00:00+0200
PT,I551-I553,2021-03,744504,2026-09-11T23:00:00+0200
PT,I551-I553,2021-04,1070124,2026-09-11T23:00:00+0200
PT,I551-I553,2021-05,2265000,2026-09-11T23:00:00+0200
PT,I551-I553,2021-06,3836522,2026-09-11T23:00:00+0200
PT,I551-I553,2021-07,5394167,2026-09-11T23:00:00+0200
PT,I551-I553,2021-08,9046821,2026-09-11T23:00:00+0200
PT,I551-I553,2021-09,6238202,2026-09-11T23:00:00+0200
PT,I551-I553,2021-10,5874621,2026-09-11T23:00:00+0200
PT,I551-I553,2021-11,3815275,2026-09-11T23:00:00+0200
PT,I551-I553,2021-12,2776833,2026-09-11T23:00:00+0200
PT,I551-I553,2022-01,2216999,2026-09-11T23:00:00+0200
PT,I551-I553,2022-02,3166426,2026-09-11T23:00:00+0200
PT,I551-I553,2022-03,4289599,2026-09-11T23:00:00+0200
PT,I551-I553,2022-04,6390718,2026-09-11T23:00:00+0200
PT,I551-I553,2022-05,6963204,2026-09-11T23:00:00+0200
PT,I551-I553,2022-06,7833472,2026-09-11T23:00:00+0200
PT,I551-I553,2022-07,9955861,2026-09-11T23:00:00+0200
PT,I551-I553,2022-08,11975008,2026-09-11T23:00:00+0200
PT,I551-I553,2022-09,8449795,2026-09-11T23:00:00+0200
PT,I551-I553,2022-10,7199166,2026-09-11T23:00:00+0200
PT,I551-I553,2022-11,4530212,2026-09-11T23:00:00+0200
PT,I551-I553,2022-12,3977525,2026-09-11T23:00:00+0200
PT,I551-I553,2023-01,3706561,2026-09-11T23:00:00+0200
PT,I551-I553,2023-02,4329139,2026-09-11T23:00:00+0200
PT,I551-I553,2023-03,5409896,2026-09-11T23:00:00+0200
PT,I551-I553,2023-04,7367393,2026-09-11T23:00:00+0200
PT,I551-I553,2023-05,7659090,2026-09-11T23:00:00+0200
PT,I551-I553,2023-06,8093126,2026-09-11T23:00:00+0200
PT,I551-I553,2023-07,10139683,2026-09-11T23:00:00+0200
PT,I551-I553,2023-08,12179773,2026-09-11T23:00:00+0200
PT,I551-I553,2023-09,9008782,2026-09-11T23:00:00+0200
PT,I551-I553,2023-10,7836033,2026-09-11T23:00:00+0200
PT,I551-I553,2023-11,4842199,2026-09-11T23:00:00+0200
PT,I551-I553,2023-12,4315155,2026-09-11T23:00:00+0200
PT,I551-I553,2024-01,3725357,2026-09-11T23:00:00+0200
PT,I551-I553,2024-02,4581101,2026-09-11T23:00:00+0200
PT,I551-I553,2024-03,6100656,2026-09-11T23:00:00+0200
PT,I551-I553,2024-04,6980064,2026-09-11T23:00:00+0200
PT,I551-I553,2024-05,8257287,2026-09-11T23:00:00+0200
PT,I551-I553,2024-06,8508117,2026-09-11T23:00:00+0200
PT,I551-I553,2024-07,10341444,2026-09-11T23:00:00+0200
PT,I551-I553,2024-08,12628773,2026-09-11T23:00:00+0200
PT,I551-I553,2024-09,9224413,2026-09-11T23:00:00+0200
PT,I551-I553,2024-10,7976674,2026-09-11T23:00:00+0200
PT,I551-I553,2024-11,5312271,2026-09-11T23:00:00+0200
PT,I551-I553,2024-12,4437426,2026-09-11T23:00:00+0200
PT,I551-I553,2025-01,3930241,2026-09-11T23:00:00+0200
PT,I551-I553,2025-02,4451805,2026-09-11T23:00:00+0200
PT,I551-I553,2025-03,5884536,2026-09-11T23:00:00+0200
PT,I551-I553,2025-04,7560422,2026-09-11T23:00:00+0200
PT,I551-I553,2025-05,8309138,2026-09-11T23:00:00+0200
PT,I551-I553,2025-06,8765191,2026-09-11T23:00:00+0200
PT,I551-I553,2025-07,10609003,2026-09-11T23:00:00+0200
PT,I551-I553,2025-08,12616076,2026-09-11T23:00:00+0200
PT,I551-I553,2025-09,9277395,2026-09-11T23:00:00+0200
PT,I551-I553,2025-10,8165254,2026-09-11T23:00:00+0200
PT,I551-I553,2025-11,5322850,2026-09-11T23:00:00+0200
PT,I551-I553,2025-12,4535611,2026-09-11T23:00:00+0200
PT,I551-I553,2026-01,4018236,2026-09-11T23:00:00+0200
PT,I551-I553,2026-02,4438515,2026-09-11T23:00:00+0200
PT,I551-I553,2026-03,5938216,2026-09-11T23:00:00+0200
PT,I551-I553,2026-04,7574370,2026-09-11T23:00:00+0200
PT,I551-I553,2026-05,8506474,2026-09-11T23:00:00+0200
PT,I551-I553,2026-06,8784263,2026-09-11T23:00:00+0200
PT,I552,2015-01,112481,2026-09-11T23:00:00+0200
PT,I552,2015-02,133919,2026-09-11T23:00:00+0200
PT,I552,2015-03,172621,2026-09-11T23:00:00+0200
PT,I552,2015-04,227050,2026-09-11T23:00:00+0200
PT,I552,2015-05,271343,2026-09-11T23:00:00+0200
PT,I552,2015-06,298523,2026-09-11T23:00:00+0200
PT,I552,2015-07,466403,2026-09-11T23:00:00+0200
PT,I552,2015-08,593536,2026-09-11T23:00:00+0200
PT,I552,2015-09,340507,2026-09-11T23:00:00+0200
PT,I552,2015-10,237970,2026-09-11T23:00:00+0200
PT,I552,2015-11,142935,2026-09-11T23:00:00+0200
PT,I552,2015-12,143626,2026-09-11T23:00:00+0200
PT,I552,2016-01,136245,2026-09-11T23:00:00+0200
PT,I552,2016-02,164658,2026-09-11T23:00:00+0200
PT,I552,2016-03,236723,2026-09-11T23:00:00+0200
PT,I552,2016-04,262745,2026-09-11T23:00:00+0200
PT,I552,2016-05,317451,2026-09-11T23:00:00+0200
PT,I552,2016-06,427201,2026-09-11T23:00:00+0200
PT,I552,2016-07,591279,2026-09-11T23:00:00+0200
PT,I552,2016-08,744140,2026-09-11T23:00:00+0200
PT,I552,2016-09,480097,2026-09-11T23:00:00+0200
PT,I552,2016-10,357718,2026-09-11T23:00:00+0200
PT,I552,2016-11,212472,2026-09-11T23:00:00+0200
PT,I552,2016-12,213018,2026-09-11T23:00:00+0200
PT,I552,2017-01,189554,2026-09-11T23:00:00+0200
PT,I552,2017-02,234814,2026-09-11T23:00:00+0200
PT,I552,2017-03,287310,2026-09-11T23:00:00+0200
PT,I552,2017-04,472562,2026-09-11T23:00:00+0200
PT,I552,2017-05,474229,2026-09-11T23:00:00+0200
PT,I552,2017-06,606361,2026-09-11T23:00:00+0200
PT,I552,2017-07,809563,2026-09-11T23:00:00+0200
PT,I552,2017-08,978515,2026-09-11T23:00:00+0200
PT,I552,2017-09,699815,2026-09-11T23:00:00+0200
PT,I552,2017-10,543694,2026-09-11T23:00:00+0200
PT,I552,2017-11,317040,2026-09-11T23:00:00+0200
PT,I552,2017-12,311724,2026-09-11T23:00:00+0200
PT,I552,2018-01,326086,2026-09-11T23:00:00+0200
PT,I552,2018-02,394996,2026-09-11T23:00:00+0200
PT,I552,2018-03,534046,2026-09-11T23:00:00+0200
PT,I552,2018-04,654156,2026-09-11T23:00:00+0200
PT,I552,2018-05,792527,2026-09-11T23:00:00+0200
PT,I552,2018-06,885275,2026-09-11T23:00:00+0200
PT,I552,2018-07,1167393,2026-09-11T23:00:00+0200
PT,I552,2018-08,1407394,2026-09-11T23:00:00+0200
PT,I552,2018-09,1006286,2026-09-11T23:00:00+0200
PT,I552,2018-10,804215,2026-09-11T23:00:00+0200
PT,I552,2018-11,469430,2026-09-11T23:00:00+0200
PT,I552,2018-12,424471,2026-09-11T23:00:00+0200
PT,I552,2019-01,417250,2026-09-11T23:00:00+0200
PT,I552,2019-02,465352,2026-09-11T23:00:00+0200
PT,I552,2019-03,636861,2026-09-11T23:00:00+0200
PT,I552,2019-04,888092,2026-09-11T23:00:00+0200
PT,I552,2019-05,966574,2026-09-11T23:00:00+0200
PT,I552,2019-06,1112264,2026-09-11T23:00:00+0200
PT,I552,2019-07,1359593,2026-09-11T23:00:00+0200
PT,I552,2019-08,1660380,2026-09-11T23:00:00+0200
PT,I552,2019-09,1184575,2026-09-11T23:00:00+0200
PT,I552,2019-10,910155,2026-09-11T23:00:00+0200
PT,I552,2019-11,581021,2026-09-11T23:00:00+0200
PT,I552,2019-12,523680,2026-09-11T23:00:00+0200
PT,I552,2020-01,439824,2026-09-11T23:00:00+0200
PT,I552,2020-02,524088,2026-09-11T23:00:00+0200
PT,I552,2020-03,263541,2026-09-11T23:00:00+0200
PT,I552,2020-04,32213,2026-09-11T23:00:00+0200
PT,I552,2020-05,63469,2026-09-11T23:00:00+0200
PT,I552,2020-06,236441,2026-09-11T23:00:00+0200
PT,I552,2020-07,533390,2026-09-11T23:00:00+0200
PT,I552,2020-08,974084,2026-09-11T23:00:00+0200
PT,I552,2020-09,604326,2026-09-11T23:00:00+0200
PT,I552,2020-10,392101,2026-09-11T23:00:00+0200
PT,I552,2020-11,178396,2026-09-11T23:00:00+0200
PT,I552,2020-12,181561,2026-09-11T23:00:00+0200
PT,I552,2021-01,162557,2026-09-11T23:00:00+0200
PT,I552,2021-02,127291,2026-09-11T23:00:00+0200
PT,I552,2021-03,162628,2026-09-11T23:00:00+0200
PT,I552,2021-04,229207,2026-09-11T23:00:00+0200
PT,I552,2021-05,411389,2026-09-11T23:00:00+0200
PT,I552,2021-06,655392,2026-09-11T23:00:00+0200
PT,I552,2021-07,922819,2026-09-11T23:00:00+0200
PT,I552,2021-08,1368108,2026-09-11T23:00:00+0200
PT,I552,2021-09,988663,2026-09-11T23:00:00+0200
PT,I552,2021-10,894115,2026-09-11T23:00:00+0200
PT,I552,2021-11,614892,2026-09-11T23:00:00+0200
PT,I552,2021-12,485891,2026-09-11T23:00:00+0200
PT,I552,2022-01,379469,2026-09-11T23:00:00+0200
PT,I552,2022-02,535050,2026-09-11T23:00:00+0200
PT,I552,2022-03,711753,2026-09-11T23:00:00+0200
PT,I552,2022-04,1036037,2026-09-11T23:00:00+0200
PT,I552,2022-05,1128067,2026-09-11T23:00:00+0200
PT,I552,2022-06,1283021,2026-09-11T23:00:00+0200
PT,I552,2022-07,1653302,2026-09-11T23:00:00+0200
PT,I552,2022-08,1993024,2026-09-11T23:00:00+0200
PT,I552,2022-09,1391973,2026-09-11T23:00:00+0200
PT,I552,2022-10,1150601,2026-09-11T23:00:00+0200
PT,I552,2022-11,765038,2026-09-11T23:00:00+0200
PT,I552,2022-12,686969,2026-09-11T23:00:00+0200
PT,I552,2023-01,620448,2026-09-11T23:00:00+0200
PT,I552,2023-02,722682,2026-09-11T23:00:00+0200
PT,I552,2023-03,909007,2026-09-11T23:00:00+0200
PT,I552,2023-04,1235894,2026-09-11T23:00:00+0200
PT,I552,2023-05,1309091,2026-09-11T23:00:00+0200
PT,I552,2023-06,1439253,2026-09-11T23:00:00+0200
PT,I552,2023-07,1808788,2026-09-11T23:00:00+0200
PT,I552,2023-08,2134961,2026-09-11T23:00:00+0200
PT,I552,2023-09,1573577,2026-09-11T23:00:00+0200
PT,I552,2023-10,1304561,2026-09-11T23:00:00+0200
PT,I552,2023-11,804679,2026-09-11T23:00:00+0200
PT,I552,2023-12,745689,2026-09-11T23:00:00+0200
PT,I552,2024-01,619989,2026-09-11T23:00:00+0200
PT,I552,2024-02,766618,2026-09-11T23:00:00+0200
PT,I552,2024-03,1049779,2026-09-11T23:00:00+0200
PT,I552,2024-04,1216079,2026-09-11T23:00:00+0200
PT,I552,2024-05,1471921,2026-09-11T23:00:00+0200
PT,I552,2024-06,1525725,2026-09-11T23:00:00+0200
PT,I552,2024-07,1879991,2026-09-11T23:00:00+0200
PT,I552,2024-08,2291784,2026-09-11T23:00:00+0200
PT,I552,2024-09,1661260,2026-09-11T23:00:00+0200
PT,I552,2024-10,1334235,2026-09-11T23:00:00+0200
PT,I552,2024-11,891094,2026-09-11T23:00:00+0200
PT,I552,2024-12,753906,2026-09-11T23:00:00+0200
PT,I552,2025-01,617834,2026-09-11T23:00:00+0200
PT,I552,2025-02,695801,2026-09-11T23:00:00+0200
PT,I552,2025-03,929975,2026-09-11T23:00:00+0200
PT,I552,2025-04,1272197,2026-09-11T23:00:00+0200
PT,I552,2025-05,1422442,2026-09-11T23:00:00+0200
PT,I552,2025-06,1499611,2026-09-11T23:00:00+0200
