form_type,company_name,cik,date_filed,file_name
13F-HR,"Stegent Equity Advisors, Inc.",1908976,2026-07-29,edgar/data/1908976/0001908976-26-000004.txt
13F-HR,Stegner Investment Associates Inc.,1907433,2026-07-24,edgar/data/1907433/0001907433-26-000003.txt
13F-HR,"Steigerwald, Gordon & Koch Inc.",1731876,2026-07-23,edgar/data/1731876/0001731876-26-000003.txt
13F-HR,Stelac Advisory Services LLC,1519676,2026-08-10,edgar/data/1519676/0001519676-26-000007.txt
13F-HR,"Stembrook Asset Management, LLC",2109734,2026-08-12,edgar/data/2109734/0002109734-26-000006.txt
13F-HR,"Stenger Family Office, LLC",2056106,2026-07-13,edgar/data/2056106/0002085853-26-000698.txt
13F-HR,Stenham Asset Management Ltd,1840750,2026-08-14,edgar/data/1840750/0001214659-26-010387.txt
13F-HR,Step Capital Management Pte. Ltd.,2091341,2026-08-12,edgar/data/2091341/0002091341-26-000004.txt
13F-HR,StepStone Group LP,1502287,2026-08-13,edgar/data/1502287/0001193125-26-349455.txt
13F-HR,Stephens Greth Foundation,2107267,2026-08-12,edgar/data/2107267/0001140361-26-032488.txt
13F-HR,"Stephens Group, LLC",1427999,2026-07-10,edgar/data/1427999/0001104659-26-082429.txt
13F-HR,Stephens Investment Management Group LLC,1314440,2026-07-29,edgar/data/1314440/0001314440-26-000010.txt
13F-HR,"Stephenson & Company, Inc.",2001544,2026-07-28,edgar/data/2001544/0001172661-26-002880.txt
13F-HR,Sterling Capital Management LLC,1329883,2026-07-28,edgar/data/1329883/0001398344-26-012836.txt
13F-HR,"Sterling Financial Planning, Inc.",1844278,2026-08-11,edgar/data/1844278/0001844278-26-000004.txt
13F-HR,"Sterling Group Wealth Management, LLC",1852307,2026-08-03,edgar/data/1852307/0001852307-26-000004.txt
13F-HR,"Sterling Investment Advisors, Ltd.",1701132,2026-07-28,edgar/data/1701132/0001701132-26-000004.txt
13F-HR,"Sterling Investment Counsel, LLC",1925853,2026-07-20,edgar/data/1925853/0002085853-26-000775.txt
13F-HR,Sterling Wealth Advisors Inc,1943937,2026-07-23,edgar/data/1943937/0001943937-26-000004.txt
13F-HR,"Sterling Wealth Management, Inc.",2011149,2026-07-30,edgar/data/2011149/0001172661-26-002953.txt
13F-HR,"Sterneck Capital Management, LLC",1438574,2026-07-30,edgar/data/1438574/0001438574-26-000003.txt
13F-HR,"Steward Partners Investment Advisory, LLC",1723397,2026-08-13,edgar/data/1723397/0001723397-26-000005.txt
13F-HR,"Stewardship Advisors, LLC",1733219,2026-07-20,edgar/data/1733219/0001733219-26-000004.txt
13F-HR,"Stieven Capital Advisors, L.P.",1388279,2026-08-14,edgar/data/1388279/0000902664-26-003489.txt
13F-HR,Stiles Financial Services Inc,1904832,2026-08-12,edgar/data/1904832/0001904832-26-000003.txt
13F-HR,"Stillwater Capital Advisors, LLC",1482970,2026-07-23,edgar/data/1482970/0001482970-26-000005.txt
13F-HR,Stillwater LLC,1965218,2026-08-14,edgar/data/1965218/0001493152-26-038345.txt
13F-HR,"Stillwater Private Wealth, LLC",2137933,2026-08-13,edgar/data/2137933/0002137933-26-000002.txt
13F-HR,Stilwell Value LLC,1397076,2026-08-07,edgar/data/1397076/0001397076-26-000014.txt
13F-HR,"Stirlingshire Investments, Inc.",1829271,2026-07-31,edgar/data/1829271/0001172661-26-002982.txt
13F-HR,Stockbridge Partners LLC,1505183,2026-08-14,edgar/data/1505183/0000919574-26-005193.txt
13F-HR,"Stockman Wealth Management, Inc.",1389400,2026-08-11,edgar/data/1389400/0001389400-26-000010.txt
13F-HR,Stoic Point Capital Management LLC,2043279,2026-08-14,edgar/data/2043279/0002043279-26-000013.txt
13F-HR,"Stokes Capital Advisors, LLC",1734460,2026-07-22,edgar/data/1734460/0001734460-26-000004.txt
13F-HR,"Stokes Family Office, LLC",1802278,2026-08-11,edgar/data/1802278/0001062993-26-004179.txt
13F-HR,Stolper Co,1808195,2026-07-14,edgar/data/1808195/0001808195-26-000003.txt
13F-HR,"Stone House Capital Management, LLC",1589943,2026-08-14,edgar/data/1589943/0001213900-26-089593.txt
13F-HR,"Stone House Investment Management, LLC",1696497,2026-08-05,edgar/data/1696497/0001696497-26-000009.txt
13F-HR,Stone Ridge Holdings Group LP,2019841,2026-07-31,edgar/data/2019841/0001172661-26-002969.txt
13F-HR,Stone Summit Wealth LLC,1908192,2026-07-23,edgar/data/1908192/0001754960-26-000614.txt
13F-HR,Stone Wealth Partners,1813454,2026-07-16,edgar/data/1813454/0001754960-26-000549.txt
13F-HR,"StoneCrest Wealth Management, Inc.",2008409,2026-07-09,edgar/data/2008409/0001951757-26-000973.txt
13F-HR,StoneX Group Inc.,913760,2026-08-12,edgar/data/913760/0000913760-26-000039.txt
13F-HR,Stonebridge Capital Advisors LLC,1600035,2026-08-12,edgar/data/1600035/0001600035-26-000003.txt
13F-HR,"Stonebridge Financial Group, LLC",2009367,2026-07-06,edgar/data/2009367/0001999371-26-014273.txt
13F-HR,"Stonebridge Financial Group, LLC / MO",2109198,2026-07-24,edgar/data/2109198/0001951757-26-001067.txt
13F-HR,"Stonebridge Financial Group, LLC/CA",2142299,2026-08-13,edgar/data/2142299/0002142299-26-000001.txt
13F-HR,"Stonebridge Financial Planning Group, LLC",1802494,2026-07-31,edgar/data/1802494/0001802494-26-000004.txt
13F-HR,"Stonebridge Wealth Management, LLC",2082460,2026-07-17,edgar/data/2082460/0001754960-26-000551.txt
13F-HR,Stonebrook Private Inc.,2008738,2026-08-14,edgar/data/2008738/0001765380-26-000393.txt
13F-HR,Stonegate Management LLC,1877054,2026-08-12,edgar/data/1877054/0001062993-26-004204.txt
13F-HR,Stonehage Fleming Financial Services Holdings Ltd,1786379,2026-08-17,edgar/data/1786379/0001214659-26-010446.txt
13F-HR,"Stonehearth Capital Management, LLC",1550191,2026-07-07,edgar/data/1550191/0001550191-26-000010.txt
13F-HR,"Stonekeep Investments, LLC",2032486,2026-07-10,edgar/data/2032486/0002032486-26-000005.txt
13F-HR,"Stonepine Capital Management, LLC",1440771,2026-08-14,edgar/data/1440771/0001440771-26-000014.txt
13F-HR,Stony Point Capital LLC,1776023,2026-08-13,edgar/data/1776023/0001776023-26-000008.txt
13F-HR,"Stordahl Capital Management, Inc.",1729093,2026-07-14,edgar/data/1729093/0001172661-26-002612.txt
13F-HR,"Storen Legacy Partners, LLC",2116061,2026-07-17,edgar/data/2116061/0002116061-26-000003.txt
13F-HR,"Storgate, LLC",2110835,2026-08-12,edgar/data/2110835/0001951757-26-001246.txt
13F-HR,StoryOne LLC,2079652,2026-07-24,edgar/data/2079652/0002079652-26-000004.txt
13F-HR,Straight Path Wealth Management,1902506,2026-07-27,edgar/data/1902506/0002085853-26-000879.txt
13F-HR,Strait & Sound Wealth Management LLC,1966210,2026-08-18,edgar/data/1966210/0001966210-26-000003.txt
13F-HR,"Strata Wealth Advisors, LLC",1946237,2026-08-05,edgar/data/1946237/0001946237-26-000006.txt
13F-HR,"Strategent Financial, LLC",2052737,2026-08-03,edgar/data/2052737/0002052737-26-000003.txt
13F-HR,Strategic Advisors LLC,1569119,2026-07-28,edgar/data/1569119/0001172661-26-002862.txt
13F-HR,Strategic Advocates LLC,1991340,2026-08-13,edgar/data/1991340/0001991340-26-000005.txt
13F-HR,"Strategic Blueprint, LLC",1767821,2026-07-23,edgar/data/1767821/0001767821-26-000004.txt
13F-HR,Strategic Equity Management,1843578,2026-08-10,edgar/data/1843578/0001843578-26-000005.txt
13F-HR,"Strategic Family Wealth Counselors, L.L.C.",1729755,2026-08-14,edgar/data/1729755/0001729755-26-000003.txt
13F-HR,"Strategic Financial Concepts, LLC",1870686,2026-07-28,edgar/data/1870686/0001754960-26-000646.txt
13F-HR,"Strategic Financial Group, LLC",2131286,2026-07-13,edgar/data/2131286/0002085853-26-000710.txt
13F-HR,"Strategic Financial Partners, Ltd.",2027921,2026-08-03,edgar/data/2027921/0002027921-26-000003.txt
13F-HR,"Strategic Financial Planning, Inc.",1802277,2026-08-14,edgar/data/1802277/0001214659-26-010179.txt
13F-HR,"Strategic Financial Services, Inc.",1432539,2026-08-24,edgar/data/1432539/0001432539-26-000005.txt
13F-HR,"Strategic Global Advisors, LLC",1580212,2026-08-14,edgar/data/1580212/0001580212-26-000004.txt
13F-HR,Strategic Investment Advisors / MI,1760540,2026-08-14,edgar/data/1760540/0001760540-26-000003.txt
13F-HR,"Strategic Investment Solutions, Inc. /IL",1960144,2026-07-08,edgar/data/1960144/0001062993-26-003560.txt
13F-HR,"Strategic Point Investment Advisors, LLC",1295044,2026-07-08,edgar/data/1295044/0001295044-26-000009.txt
13F-HR,"Strategic Value Partners, LLC",1301912,2026-08-04,edgar/data/1301912/0001172661-26-003042.txt
13F-HR,Strategic Wealth Advisors LLC,2107449,2026-08-07,edgar/data/2107449/0002107449-26-000003.txt
13F-HR,"Strategic Wealth Investment Group, LLC",1802365,2026-08-04,edgar/data/1802365/0001802365-26-000003.txt
13F-HR,"Strategic Wealth Partners, Ltd.",1720777,2026-08-12,edgar/data/1720777/0001720777-26-000003.txt
13F-HR,"Strategies Wealth Advisors, LLC",1976435,2026-08-14,edgar/data/1976435/0001976435-26-000004.txt
13F-HR,Strategy Capital LLC,1592413,2026-08-13,edgar/data/1592413/0001104659-26-095355.txt
13F-HR,"Strathmore Capital Advisors, Inc.",2021703,2026-08-10,edgar/data/2021703/0002021703-26-000005.txt
13F-HR,"Stratos Investment Management, LLC",1707206,2026-08-11,edgar/data/1707206/0001707206-26-000004.txt
13F-HR,"Stratos Wealth Advisors, LLC",1707202,2026-08-11,edgar/data/1707202/0001707202-26-000004.txt
13F-HR,"Stratos Wealth Partners, LTD.",1612865,2026-08-11,edgar/data/1612865/0001612865-26-000004.txt
13F-HR,"Strengthening Families & Communities, LLC",1921196,2026-08-11,edgar/data/1921196/0001921196-26-000004.txt
13F-HR,"Strid Group, LLC",1625800,2026-07-23,edgar/data/1625800/0001625800-26-000005.txt
13F-HR,"Strive Asset Management, LLC",1954109,2026-08-13,edgar/data/1954109/0001954109-26-000003.txt
13F-HR,"Strive Financial Group ,LLC",2090040,2026-08-04,edgar/data/2090040/0002090040-26-000008.txt
13F-HR,Strong Retirement Solutions LLC,2111795,2026-07-20,edgar/data/2111795/0002111795-26-000003.txt
13F-HR,Strong Tower Advisory Services,1889322,2026-07-13,edgar/data/1889322/0001889322-26-000003.txt
13F-HR,"StrongBox Wealth, LLC",1812155,2026-07-23,edgar/data/1812155/0001812155-26-000002.txt
13F-HR,Stronghold Wealth Management L.L.C.,2107257,2026-07-24,edgar/data/2107257/0002107257-26-000005.txt
13F-HR,"Styrax Capital, LP",1904897,2026-08-14,edgar/data/1904897/0001904897-26-000008.txt
13F-HR,Successful Portfolios LLC,1721780,2026-07-14,edgar/data/1721780/0001721780-26-000005.txt
13F-HR,"Sugar Maple Asset Management, LLC",2012673,2026-07-28,edgar/data/2012673/0002012673-26-000004.txt
13F-HR,Sullivan Wood Capital Management LLC,2077718,2026-07-22,edgar/data/2077718/0002077718-26-000003.txt
13F-HR,"Sulzberger Capital Advisors, Inc.",2056727,2026-07-17,edgar/data/2056727/0001172661-26-002666.txt
13F-HR,"Sumitomo Mitsui DS Asset Management Company, Ltd",1411530,2026-07-22,edgar/data/1411530/0001193125-26-311231.txt
13F-HR,"Sumitomo Mitsui Trust Group, Inc.",1475365,2026-07-30,edgar/data/1475365/0001214659-26-009184.txt
13F-HR,Summa Corp.,1954929,2026-08-06,edgar/data/1954929/0001214659-26-009701.txt
13F-HR,"SummerHaven Investment Management, LLC",1846436,2026-07-21,edgar/data/1846436/0001420506-26-001266.txt
13F-HR,Summerhill Capital Management lnc.,2017598,2026-08-04,edgar/data/2017598/0001062993-26-004000.txt
13F-HR,"Summit Asset Management, LLC",1509974,2026-08-06,edgar/data/1509974/0001398344-26-013632.txt
13F-HR,Summit Creek Advisors LLC,1333709,2026-08-07,edgar/data/1333709/0001333709-26-000007.txt
13F-HR,Summit Financial Consulting LLC,2065794,2026-08-07,edgar/data/2065794/0002065794-26-000003.txt
13F-HR,"Summit Financial Strategies, Inc.",1625246,2026-07-24,edgar/data/1625246/0001172661-26-002788.txt
13F-HR,"Summit Financial Wealth Advisors, LLC",1632283,2026-07-15,edgar/data/1632283/0001172661-26-002625.txt
13F-HR,"Summit Financial, LLC",1765536,2026-08-12,edgar/data/1765536/0001172661-26-003336.txt
13F-HR,Summit Global Investments,1697953,2026-08-03,edgar/data/1697953/0001697953-26-000006.txt
13F-HR,"Summit Investment Advisory Services, LLC",1914395,2026-07-24,edgar/data/1914395/0001951757-26-001053.txt
13F-HR,"Summit Place Financial Advisors, LLC",1801413,2026-07-29,edgar/data/1801413/0001801413-26-000003.txt
13F-HR,"Summit Rock Advisors, LP",1540951,2026-08-04,edgar/data/1540951/0001172661-26-003025.txt
13F-HR,"Summit Street Capital Management, LLC",1595533,2026-08-14,edgar/data/1595533/0001595533-26-000004.txt
13F-HR,"Summit Trail Advisors, LLC",1698478,2026-08-11,edgar/data/1698478/0001951757-26-001207.txt
13F-HR,"Summit Wealth Group, LLC",1802865,2026-08-04,edgar/data/1802865/0001802865-26-000004.txt
13F-HR,"Summit Wealth Partners, LLC",2033312,2026-08-03,edgar/data/2033312/0002033312-26-000003.txt
13F-HR,"SummitTX Capital, L.P.",2052310,2026-08-14,edgar/data/2052310/0002052310-26-000002.txt
13F-HR,Summitas Investment Management LLC,2134540,2026-08-14,edgar/data/2134540/0001951757-26-001272.txt
13F-HR,Sun Financial Inc,2067342,2026-08-12,edgar/data/2067342/0002067342-26-000005.txt
13F-HR,Sun Group Wealth Partners,2111007,2026-07-23,edgar/data/2111007/0001172661-26-002755.txt
13F-HR,Sun Mountain Capital Ltd,1636044,2026-07-24,edgar/data/1636044/0000905148-26-003339.txt
13F-HR,Sun Mountain Capital Ltd,1636044,2026-07-24,edgar/data/1636044/0000905148-26-003340.txt
13F-HR,Sun Mountain Capital Ltd,1636044,2026-07-24,edgar/data/1636044/0000905148-26-003341.txt
13F-HR,"Sunbeam Capital Management, LLC",2057278,2026-07-14,edgar/data/2057278/0001951757-26-001011.txt
13F-HR,"Sunburst Financial Group, LLC",1800158,2026-07-08,edgar/data/1800158/0001800158-26-000005.txt
13F-HR,Suncoast Equity Management,1315059,2026-08-04,edgar/data/1315059/0001315059-26-000005.txt
13F-HR,"Sunesis Advisors, LLC",1748269,2026-07-10,edgar/data/1748269/0001748269-26-000008.txt
13F-HR,"Sunflower Bank, N.A.",1818759,2026-07-13,edgar/data/1818759/0001818759-26-000005.txt
13F-HR,"Sunpointe, LLC",2012181,2026-07-24,edgar/data/2012181/0001951757-26-001064.txt
13F-HR,"Sunrise Financial Services, LLC",2110891,2026-08-12,edgar/data/2110891/0002110891-26-000003.txt
13F-HR,Sunriver Management LLC,1663900,2026-08-13,edgar/data/1663900/0001892688-26-000115.txt
13F-HR,"Sunstone Asset Management, LP",2111996,2026-08-14,edgar/data/2111996/0000912282-26-001101.txt
13F-HR,Supplemental Annuity Collective Trust of NJ,1483065,2026-07-27,edgar/data/1483065/0001483065-26-000003.txt
13F-HR,SurgoCap Partners LP,1960830,2026-08-14,edgar/data/1960830/0000919574-26-005191.txt
13F-HR,"Susquehanna Capital Management, LLC",1879628,2026-08-14,edgar/data/1879628/0001879628-26-000008.txt
13F-HR,"Susquehanna Portfolio Strategies, LLC",1996449,2026-08-14,edgar/data/1996449/0001996449-26-000008.txt
13F-HR,"Sustainable Growth Advisers, LP",1290668,2026-08-10,edgar/data/1290668/0001290668-26-000003.txt
13F-HR,"Sustainable Insight Capital Management, LLC",1580677,2026-08-19,edgar/data/1580677/0001580677-26-000006.txt
13F-HR,Svenska Handelsbanken AB (publ),1643792,2026-08-04,edgar/data/1643792/0001643792-26-000009.txt
13F-HR,"Swan Global Investments, LLC",1591505,2026-08-11,edgar/data/1591505/0001591505-26-000004.txt
13F-HR,Swedbank AB,946431,2026-07-15,edgar/data/946431/0000946431-26-000007.txt
13F-HR,"Swisher Financial Concepts, Inc.",1947503,2026-08-06,edgar/data/1947503/0002063364-26-000275.txt
13F-HR,Swiss Life Asset Management Ltd,1637689,2026-07-29,edgar/data/1637689/0001172661-26-002910.txt
13F-HR,Swiss National Bank,1582202,2026-08-11,edgar/data/1582202/0001582202-26-000007.txt
13F-HR,"SwitchPoint Financial Planning, LLC",2055526,2026-08-17,edgar/data/2055526/0002055526-26-000003.txt
13F-HR,Sycale Advisors (NY) LLC,1811522,2026-08-11,edgar/data/1811522/0001172661-26-003251.txt
13F-HR,"Sylvest Advisors, LLC",2044121,2026-07-22,edgar/data/2044121/0002044121-26-000003.txt
13F-HR,Symetra Investment Management Co,1811513,2026-08-14,edgar/data/1811513/0001811513-26-000014.txt
13F-HR,Symmetry Investments LP,1691919,2026-08-14,edgar/data/1691919/0001691919-26-000009.txt
13F-HR,"Symmetry Partners, LLC",1697493,2026-07-23,edgar/data/1697493/0001697493-26-000005.txt
13F-HR,"Symphony Financial Services, Inc.",2031979,2026-07-22,edgar/data/2031979/0002031979-26-000003.txt
13F-HR,"Symphony Financial, Ltd. Co.",1800687,2026-08-04,edgar/data/1800687/0001754960-26-000681.txt
13F-HR,Syncona Portfolio Ltd,1725042,2026-08-07,edgar/data/1725042/0001193125-26-338587.txt
13F-HR,"Synergy Asset Management, LLC",1699080,2026-07-22,edgar/data/1699080/0001699080-26-000007.txt
13F-HR,"Synergy Financial Group, LTD",1905669,2026-08-05,edgar/data/1905669/0001905669-26-000003.txt
13F-HR,"Synergy Investment Management, LLC",2053786,2026-08-14,edgar/data/2053786/0002053786-26-000003.txt
13F-HR,"Syntegra Private Wealth Group, LLC",1964298,2026-07-15,edgar/data/1964298/0001172661-26-002632.txt
13F-HR,"Systelligence, LLC",1882691,2026-07-14,edgar/data/1882691/0001376474-26-000488.txt
13F-HR,"Systematic Alpha Investments, LLC",1806755,2026-08-13,edgar/data/1806755/0001806755-26-000006.txt
13F-HR,Systrade AG,1818160,2026-07-07,edgar/data/1818160/0001818160-26-000003.txt
13F-HR,Syverson Strege & Co,1682057,2026-08-06,edgar/data/1682057/0001682057-26-000003.txt
13F-HR,"T. Rowe Price Investment Management, Inc.",1897612,2026-08-14,edgar/data/1897612/0001897612-26-000578.txt
13F-HR,"T3 Companies, LLC",2052441,2026-07-27,edgar/data/2052441/0002052441-26-000003.txt
13F-HR,TABLEAUX LLC,2060663,2026-08-07,edgar/data/2060663/0001951757-26-001180.txt
13F-HR,"TABR Capital Management, LLC",1805603,2026-07-27,edgar/data/1805603/0001754960-26-000635.txt
13F-HR,"TAGStone Capital, Inc.",1903044,2026-08-11,edgar/data/1903044/0001903044-26-000003.txt
13F-HR,TAIYO LIFE INSURANCE CO,1254890,2026-07-28,edgar/data/1254890/0001254890-26-000003.txt
13F-HR,TAM Capital Management Inc.,1594591,2026-08-14,edgar/data/1594591/0001594591-26-000004.txt
13F-HR,TANDEM CAPITAL MANAGEMENT CORP /ADV,873759,2026-08-11,edgar/data/873759/0000873759-26-000003.txt
13F-HR,TANDEMGROWTH FINANCIAL ADVISORS LLC,2110449,2026-08-05,edgar/data/2110449/0002110449-26-000003.txt
13F-HR,TANG CAPITAL MANAGEMENT LLC,1232621,2026-08-14,edgar/data/1232621/0001214659-26-010416.txt
13F-HR,TB Alternative Assets Ltd.,1483503,2026-07-17,edgar/data/1483503/0001193125-26-306709.txt
13F-HR,TB Capital Gestao de Recursos Ltda.,2077092,2026-08-14,edgar/data/2077092/0001213900-26-089611.txt
13F-HR,"TBH Global Asset Management, LLC",1787125,2026-08-05,edgar/data/1787125/0001787125-26-000005.txt
13F-HR,"TCFG Investment Advisors, LLC",2121836,2026-07-17,edgar/data/2121836/0001754960-26-000554.txt
13F-HR,"TCG Capital Management, LP",1930483,2026-08-13,edgar/data/1930483/0001193125-26-347817.txt
13F-HR,"TCG Crossover Management, LLC",1839948,2026-08-14,edgar/data/1839948/0001214659-26-010290.txt
13F-HR,TCI Fund Management Ltd,1647251,2026-08-14,edgar/data/1647251/0001647251-26-000007.txt
13F-HR,"TCI Wealth Advisors, Inc.",1583751,2026-07-29,edgar/data/1583751/0002085853-26-000896.txt
13F-HR,"TCM Advisors, LLC",1911491,2026-08-13,edgar/data/1911491/0001911491-26-000003.txt
13F-HR,"TCP Asset Management, LLC",1961898,2026-07-15,edgar/data/1961898/0002085853-26-000732.txt
13F-HR,"TCTC Holdings, LLC",1483870,2026-08-11,edgar/data/1483870/0001483870-26-000003.txt
13F-HR,"TCV Trust & Wealth Management, Inc.",1135439,2026-07-24,edgar/data/1135439/0001140361-26-029583.txt
13F-HR,TCW GROUP INC,850401,2026-08-03,edgar/data/850401/0000850401-26-000009.txt
13F-HR,TD ASSET MANAGEMENT INC,1056053,2026-08-04,edgar/data/1056053/0001193125-26-332058.txt
13F-HR,TD Capital Management LLC,1483824,2026-08-06,edgar/data/1483824/0001483824-26-000004.txt
13F-HR,TD PRIVATE CLIENT WEALTH LLC,1551017,2026-08-04,edgar/data/1551017/0002052595-26-000082.txt
13F-HR,TD Waterhouse Canada Inc.,1999606,2026-07-27,edgar/data/1999606/0002052595-26-000080.txt
13F-HR,TEACHER RETIREMENT SYSTEM OF TEXAS,796848,2026-08-14,edgar/data/796848/0000796848-26-000010.txt
13F-HR,TEACHERS INSURANCE & ANNUITY ASSOCIATION OF AMERICA,315038,2026-08-10,edgar/data/315038/0000930413-26-002430.txt
13F-HR,TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,714142,2026-08-12,edgar/data/714142/0000714142-26-000003.txt
