cik,Company Name,SIC,State location,State of Inc,Fiscal Year End
706166,WORLDWAY CORP,4213,NC,NC,1231
706270,AMERICA WEST AIRLINES INC,4512,AZ,DE,1231
70684,NATIONAL WESTERN LIFE INSURANCE CO,6311,TX,CO,1231
708481,WELLS FARGO FINANCIAL INC,6141,IA,IA,1231
708823,CENTOCOR INC,2835,PA,PA,1231
709329,BALCOR PENSION INVESTORS IV,6500,IL,IL,1231
710979,BLOCKBUSTER ENTERTAINMENT CORP,7841,FL,DE,1231
711054,DCS CAPITAL CORP,6153,MI,DE,1231
711083,MID AMERICA BANCORP/KY/,6022,KY,KY,1231
711604,CARLYLE REAL ESTATE LTD PARTNERSHIP XIII,6500,IL,IL,1231
711761,LOTUS DEVELOPMENT CORP,7372,MA,DE,1231
71222,COMMONWEALTH ELECTRIC CO,4911,MA,MA,1231
71297,NATIONAL GRID USA,4911,MA,MA,0331
71304,COMMONWEALTH ENERGY SYSTEM,4931,MA,MA,1231
71337,NEW ENGLAND POWER CO,4911,MA,MA,0331
71344,VERIZON NEW ENGLAND INC,4813,MA,NY,1231
714154,COMPAQ COMPUTER CORP,3570,TX,DE,1231
714278,INFORMATION RESOURCES INC,8700,IL,DE,1231
71428,VERIZON NEW JERSEY INC,4813,NJ,NJ,1231
714560,US AIRWAYS INC,4512,AZ,DE,1231
714612,CCB FINANCIAL CORP,6022,NC,NC,1231
714655,BIOGEN IDEC MA INC,2836,MA,MA,1231
715633,VONS COMPANIES INC,5411,ID,MI,0227
715969,UNITED WATER RESOURCES INC,4941,NJ,NJ,1231
716039,UNOCAL CORP,1311,CA,DE,0901
716302,CARE ENTERPRISES INC /DE/,8051,CA,DE,1231
716612,ALLNET COMMUNICATION SERVICES INC,4813,MI,MI,1231
71675,NEW YORK STATE ELECTRIC & GAS CORP,4931,NY,NY,1231
716783,LAFARGE NORTH AMERICA INC,3241,VA,MD,1231
716801,HORRIGAN AMERICAN INC,6141,PA,PA,1231
716823,MI 2009 Inc.,3559,OH,DE,1231
71689,VERIZON NEW YORK INC,4813,NY,NY,1231
717217,SECURITY CAPITAL BANCORP,6022,NC,NC,1231
717829,GIBSON GREETINGS INC,2670,OH,DE,1231
717867,JEFFERIES GROUP INC,6211,CA,DE,1231
718077,PEOPLES FIRST CORP,6021,KY,KY,1231
71824,NEWMONT USA LTD,1040,CO,DE,1231
719241,CONSECO INC,6321,IN,IN,1231
719244,JMB INCOME PROPERTIES LTD X,6500,IL,IL,1231
719264,FIRST CITIZENS BANCSHARES INC /TN/,6022,TN,TN,1231
719271,TRANSFINANCIAL HOLDINGS INC,4213,KS,DE,1231
71932,NIAGARA MOHAWK POWER CORP /NY/,4931,NY,NY,0331
72020,NICOR INC,4924,IL,IL,1231
720556,CALENERGY CO INC,4991,NE,DE,1231
721083,SMITH INTERNATIONAL INC,3533,TX,DE,1231
7214,WASHINGTON MUTUAL FINANCE CORP,6141,FL,DE,1231
721669,LADD FURNITURE INC,2510,NC,NC,0103
722079,TERRA INDUSTRIES INC,2870,IL,MD,1231
72243,NOLAND CO,5070,VA,VA,1231
722573,MAXICARE HEALTH PLANS INC,6324,CA,DE,1231
723371,HARTMARX CORP/DE,2300,IL,DE,1130
723916,MERIDIAN BANCORP INC,6021,PA,PA,1231
724176,MAXUS ENERGY CORP /DE/,1311,TX,DE,1231
72423,NORTEK HOLDINGS INC,2430,RI,DE,1231
724533,AMERICAN INSURED MORTGAGE INVESTORS,6799,MD,CA,1231
724941,MERISEL INC /DE/,7389,NY,DE,1231
725457,APL LTD,4412,CA,DE,1231
725625,CORNERSTONE NATURAL GAS INC,4922,TX,DE,1231
726927,BALCOR REALTY INVESTORS 84,6500,IL,IL,1231
726957,PARK COMMUNICATIONS INC,2711,VA,DE,1231
727742,JSCE INC,2631,IL,DE,1231
728586,LEHMAN BROTHERS INC//,6211,NY,DE,1130
72859,ENRON CORP,6211,TX,DE,1231
72945,NORTHROP GRUMMAN SYSTEMS CORP,3812,CA,DE,1231
730409,CLARIDGE HOTEL & CASINO CORP,7990,NJ,NY,1231
7314,NORAM ENERGY CORP/OLD,4923,TX,DE,1231
731859,AMPAL-AMERICAN ISRAEL CORP,6799,NY,NY,1231
731939,TEMPLE INLAND INC,2631,TX,DE,1231
732350,BALCOR PENSION INVESTORS V,6500,IL,IL,1231
732639,SANTA FE PACIFIC CORP,4011,IL,DE,1231
732713,BELLSOUTH CORP,4813,GA,GA,1231
732714,NYNEX CORP,4813,NY,DE,1231
732715,AMERITECH CORP /DE/,4813,IL,DE,1231
732716,PACIFIC TELESIS GROUP,4813,CA,NV,1231
732718,COMCAST MO GROUP INC,4813,CO,DE,1231
732780,MARINE TRANSPORT CORP,4412,NJ,DE,1231
735553,FIRST FINANCIAL CORP /WI/,6035,WI,WI,1231
73568,OAK INDUSTRIES INC,3678,MA,DE,1231
736157,TIME WARNER COMPANIES INC,7812,NY,DE,1231
736768,PETROLEUM HEAT & POWER CO INC,5900,CT,MN,1231
737287,LIBERTY BANCORP INC /OK/,6021,OK,OK,1231
737291,CARLYLE REAL ESTATE LTD PARTNERSHIP XIV /IL/,6500,IL,IL,1231
738339,AMERICAN HEALTHCARE MANAGEMENT INC,8062,PA,DE,1231
7383,ARMCO INC,3312,PA,OH,1231
73902,COVANTA ENERGY CORP,4991,NJ,DE,1231
73918,ON MARINE SERVICES CO,4400,OH,DE,1231
73945,OHIO BELL TELEPHONE CO,4813,OH,OH,1231
739878,"KID BRANDS, INC",3990,NJ,NJ,1231
740126,FINGERHUT COMPANIES INC,5961,MN,MN,1228
740582,BALCOR REALTY INVESTORS 84 SERIES II,6500,IL,IL,1231
740694,KAYDON CORP,3562,MI,DE,1231
740763,SALIENT 3 COMMUNICATIONS INC,4813,PA,DE,0103
740796,FLORIDA EAST COAST INDUSTRIES INC,4011,FL,FL,1231
740868,EXCEL INDUSTRIES INC,3714,IN,IN,1228
74091,TOSCO CORP,2911,CT,NV,1231
741341,METROPOLITAN FINANCIAL CORP /DE/,6035,MN,DE,1231
741612,TNP ENTERPRISES INC,4911,TX,TX,1231
743368,BOWATER INC,2621,SC,DE,1231
743443,PACIFIC GATEWAY PROPERTIES INC,6512,CA,NY,1231
743475,TURNER CORP,1540,NY,DE,1231
743653,CONVEX COMPUTER CORP,3571,TX,DE,1231
743872,HOMESTAKE MINING CO /DE/,1040,CA,DE,1231
744437,JMB INCOME PROPERTIES LTD XI,6500,IL,IL,1231
745287,INTERMET CORP,3320,MI,GA,1231
745448,METALDYNE CORP,3714,MI,DE,1231
746969,OLD KENT FINANCIAL CORP /MI/,6022,MI,MI,1231
74778,ORANGE & ROCKLAND UTILITIES INC,4931,NY,NY,1231
74783,ACCEPTANCE INSURANCE COMPANIES INC,6331,IA,DE,1231
748015,SEALY CORP,2510,WA,DE,1202
74928,ORIOLE HOMES CORP,1531,FL,FL,1231
74931,ORION CAPITAL CORP,6351,NY,DE,1231
749751,GUARDIAN BANCORP,6022,CA,CA,1231
750234,USLICO CORP,6311,VA,VA,1231
75042,OSHKOSH B GOSH INC,2300,WI,DE,1231
75072,OSULLIVAN CORP,3081,VA,VA,1231
751190,HONEYWELL MEASUREX CORP,3823,CA,DE,1127
75129,OTTER TAIL CORP,4911,MN,MN,1231
751652,DOMINION QUESTAR CORP,4923,UT,UT,1231
751926,BALTIMORE BANCORP,6022,MD,MD,1231
751976,NEWHALL LAND & FARMING CO /CA/,6552,CA,CA,1231
752290,UNIMAR CO,1311,TX,TX,1231
752302,GUARANTEED MORTGAGE CORP III,6189,CO,MI,1231
75234,"OWENS CORNING SALES, LLC",3290,OH,DE,1231
754673,SUFFOLK BANCORP,6021,NY,NY,1231
75527,PACIFIC ENTERPRISES INC,4924,CA,CA,1231
755497,BALCOR PENSION INVESTORS VI,6500,IL,IL,1231
755926,EQK REALTY INVESTORS I,6798,GA,MA,1231
75608,PACIFIC SCIENTIFIC CO,3621,CA,CA,1226
75641,PACIFIC BELL,4813,CA,CA,1231
757439,NORDSTROM CREDIT INC,6199,WA,CO,0131
75754,PAINE WEBBER GROUP INC,6211,NY,DE,1231
758004,NOVELL INC,7372,MA,DE,1031
761023,CARLYLE REAL ESTATE LTD PARTNERSHIP XV,6500,IL,IL,1231
761860,IP TIMBERLANDS LTD,0800,NY,TX,1231
762129,CILCORP INC,4931,IL,IL,1231
763657,CABLE TV FUND 12-A LTD,4812,CO,CO,1231
7636,ARVIN INDUSTRIES INC,3714,IN,IN,1231
763739,MORRISON KNUDSEN CORP,1540,ID,DE,1231
764044,QUESTAR PIPELINE CO,4922,UT,UT,1231
764241,INTEGRA BANK CORP,6022,IN,IN,1231
764542,MAXXAM GROUP INC /DE/,2421,TX,DE,1231
764625,ENSERCH EXPLORATION PARTNERS LTD,1311,TX,TX,1231
7649,ASARCO INC,3330,NY,DE,1231
765506,CALIFORNIA SEVEN ASSOCIATES LTD PARTNERSHIP,6513,CT,CA,1231
765813,JMB INCOME PROPERTIES LTD XII,6500,IL,IL,1231
766738,GENICOM CORP,3577,VA,DE,1230
766916,BP AMOCO CO,2911,IL,DE,1231
76744,PAYLESS CASHWAYS INC,5211,MO,DE,1130
768158,MICHAEL FOODS INC /MN,2015,MN,MN,1231
768170,PITNEY BOWES CREDIT CORP,6172,CT,DE,1231
76888,PEC ISRAEL ECONOMIC CORP,5084,NY,ME,1231
769589,CYPRUS AMAX MINERALS CO,1000,CO,DE,1231
770618,TRUMPS CASTLE FUNDING INC,7990,NJ,NJ,1231
770949,REEBOK INTERNATIONAL LTD,3021,MA,MA,1231
770975,FIRST REPUBLIC BANCORP INC,6036,CA,DE,1231
77098,AMERICAN PREMIER UNDERWRITERS INC,6331,OH,PA,1231
771298,FRUIT OF THE LOOM INC /DE/,2250,IL,DE,0102
771498,BATTLE MOUNTAIN GOLD CO,1040,TX,NV,1231
771667,AHMANSON H F & CO /DE/,6035,CA,DE,1231
771950,"DIAL GLOBAL, INC. /DE/",4832,NY,DE,1231
77227,PENNSYLVANIA ELECTRIC CO,4911,OH,PA,1231
77242,PG ENERGY INC,4931,PA,PA,1231
77278,PENNSYLVANIA POWER CO,4911,PA,PA,1231
77320,PENNZENERGY CO,2911,TX,DE,1231
773468,INDYMAC BANCORP INC,6035,CA,DE,1231
773652,RCPI TRUST /DE/,6798,NY,DE,1231
773915,DAMSON BIRTCHER REALTY INCOME FUND II LTD PARTNERSHIP,6512,CA,PA,1231
774197,CENTERIOR ENERGY CORP,4911,OH,OH,1231
774203,WACHOVIA CORP/ NC,6021,NC,NC,1231
774350,MEDITRUST,6798,MA,MA,1231
774459,ALLEGHENY GENERATING CO,4911,NY,VA,1231
775483,ATLANTIC RICHFIELD CO /DE,2911,CA,DE,1231
775748,COUNTRYWIDE MORTGAGE OBLIGATIONS III INC,6189,CA,DE,1231
776074,CHAMBERS DEVELOPMENT CO INC,4953,PA,DE,1231
778201,SUN ENERGY PARTNERS LP,1311,TX,DE,1231
778437,AMERICAN INDUSTRIAL PROPERTIES REIT INC,6798,TX,TX,1231
778439,RAYONIER TIMBERLANDS LP,0800,CT,DE,1231
778977,STRAUSS LEVI ASSOCIATES INC,2300,CA,DE,1128
77943,PETROLITE CORP,2890,MO,DE,1031
78066,PHELPS DODGE CORP,3330,AZ,NY,1231
78214,CONOCOPHILLIPS CO,2911,TX,DE,1231
782975,CABLE TV FUND 12-C LTD,4812,CO,CO,1231
783425,ALC COMMUNICATIONS CORP,4813,NY,DE,1231
783996,MENDIK REAL ESTATE LIMITED PARTNERSHIP,6500,NY,NY,1231
784014,AMERICAN INSURED MORTGAGE INVESTORS L P SERIES 86,6799,MD,DE,1231
784681,CSC HOLDINGS LLC,4841,NY,DE,1231
785959,ML MEDIA PARTNERS LP,4833,NY,NY,1229
787977,BROWN ALEX INC,6211,MD,MD,1231
788043,VWR SCIENTIFIC PRODUCTS CORP,5040,PA,PA,1231
78853,PITT DES MOINES INC,3443,TX,PA,1231
789073,Beam Suntory Inc.,2080,IL,DE,1231
789292,CABLE TV FUND 12-D LTD,4812,CO,CO,1231
789388,SUNGARD DATA SYSTEMS INC,7374,PA,DE,1231
789538,ML VENTURE PARTNERS II LP,,NY,DE,1231
789575,GRENADA SUNBURST SYSTEM CORP,6022,MS,DE,1231
789895,POLARIS AIRCRAFT INCOME FUND II,7359,CT,CA,1231
789950,CARLYLE REAL ESTATE LTD PARTNERSHIP XVI,6500,IL,IL,1231
790070,EMC CORP,3572,MA,MA,1231
790159,WHEELABRATOR TECHNOLOGIES INC /DE/,4991,NH,DE,1231
790381,"Motors Mechanical Reinsurance Company, Ltd",6331,C8,C8,1231
790523,IWC RESOURCES CORP,4941,IN,IN,1231
790528,RYERSON INC.,5051,IL,DE,1231
790603,JMB INCOME PROPERTIES LTD XIII,6500,IL,IL,1231
790650,SOUTHERN NEW ENGLAND TELECOMMUNICATIONS CORP,4813,CT,CT,1231
790730,AMERON INTERNATIONAL CORP,3270,CA,DE,1130
790929,INTERLAKE CORP,2540,IL,DE,1226
791024,HOME SHOPPING NETWORK INC,5961,FL,DE,1231
791269,DAIMLER CHRYSLER CORP,3711,MI,DE,1231
791445,TRUMP PLAZA FUNDING INC,7990,NJ,NJ,1231
79166,PLENUM PUBLISHING CORP,2721,NY,DE,1231
79209,PLY GEM INDUSTRIES INC,2430,NC,DE,1231
79259,VALUE PROPERTY TRUST,6798,NJ,MD,0930
792863,CBS Radio Media Corp,4832,NY,DE,1231
79326,PRIMARY PDC INC,3861,MA,DE,1231
793308,NEWMONT GOLD CO,1040,CO,DE,1231
793421,PHOSPHATE ACQUISITION PARTNERS L.P.,2870,IL,,1231
793548,MIDLANTIC CORP,6021,DE,NJ,1231
794447,NEXTERA ENERGY CAPITAL HOLDINGS INC,4911,FL,FL,1231
795581,UNUM CORP,6321,ME,DE,1231
795879,SHEARSON UNION SQUARE ASSOCIATES LTD PARTNERSHIP,7011,NY,DE,1231
795986,THERMO INSTRUMENT SYSTEMS INC,3829,MA,DE,0102
79636,PORTLAND GENERAL CORP /OR,4911,OR,OR,1231
796370,BrightSphere Inc.,6282,MA,DE,1231
796838,PACIFIC LUMBER CO /DE/,2421,TX,DE,1231
79716,POTLATCH CORP (OLD),2621,WA,DE,1231
79731,POTOMAC EDISON CO,4911,MD,MD,1231
797463,GENERAL ELECTRIC CAPITAL SERVICES INC/CT,6141,CT,DE,0222
7974,ASSOCIATES FIRST CAPITAL CORP,6141,TX,DE,1231
798166,ICN BIOMEDICALS INC,2800,CA,DE,1231
798905,PHOENIX LEASING CASH DISTRIBUTION FUND II,7377,CA,CA,1231
799036,PIONEER FINANCIAL SERVICES INC /DE,6321,IL,DE,1231
799274,REEVES INDUSTRIES INC /DE/,2221,CT,DE,1231
799319,IDB COMMUNICATIONS GROUP INC,4899,CA,DE,1231
800287,CHEMICAL WASTE MANAGEMENT INC,4953,IL,DE,1231
800575,PREMARK INTERNATIONAL INC,3580,IL,DE,1226
801124,VANGUARD REAL ESTATE FUND I /MA/,6798,PA,MA,1231
80134,PRESIDIO OIL CO,1311,CO,DE,1231
80293,PRIME HOSPITALITY CORP,7011,NJ,DE,1231
804055,"COCA-COLA REFRESHMENTS USA, INC.",2086,GA,DE,1231
804124,FIRSTAR HOME MORTGAGE CORP,6022,MN,DE,1231
804151,IMO INDUSTRIES INC,3560,NJ,DE,1231
804752,FORUM RETIREMENT PARTNERS L P,8300,IN,DE,1231
805019,EL PASO ENERGY CREDIT CORP,6153,TX,DE,1231
805264,AXIALL CORP/DE/,2821,GA,DE,1231
806027,SERVICEMASTER LTD PARTNERSHIP,8741,IL,DE,1231
806031,POLARIS AIRCRAFT INCOME FUND III,7359,CT,CA,1231
806085,LEHMAN BROTHERS HOLDINGS INC. PLAN TRUST,6211,NY,,1231
806086,ATL ULTRASOUND INC,3845,WA,WA,1231
807711,AMSTAR CORP /DE/,3540,CT,DE,1231
808364,FIRST NATIONAL BANK CORP,6021,MI,DE,1231
808369,ML EQ REAL ESTATE PORTFOLIO L P,6519,GA,DE,1231
80966,PS GROUP INC,5172,CA,DE,1231
809697,UNITED PARCEL SERVICE OF AMERICA INC,4210,GA,DE,1231
810020,TRANS RESOURCES INC,2810,NY,DE,1231
810021,VALERO NATURAL GAS PARTNERS L P,1311,TX,DE,1231
810113,MARITRANS INC /DE/,4400,PA,DE,1231
810316,DIAMOND SHAMROCK INC,2911,TX,DE,1231
810334,CABLE TV FUND 14-A LTD,4812,PA,CO,1231
810536,FIRSTFED FINANCIAL CORP,6035,CA,DE,1231
810578,ST PAUL BANCORP INC,6035,IL,DE,1231
810665,ADDINGTON RESOURCES INC,1221,KY,DE,1231
810724,RED LION INNS LIMITED PARTNERSHIP,7011,AZ,DE,1231
810765,CONSOLIDATED RAIL CORP /PA/,4011,PA,PA,1231
81076,PUERTO RICAN CEMENT CO INC,3241,PR,PR,1231
811553,WASHINGTON BANCORP INC,6022,NJ,NJ,1231
811664,WORLDCORP INC,4522,VA,DE,1231
811669,UST INC,2100,CT,DE,1231
811671,STERLING FINANCIAL CORP /PA/,6021,PA,PA,1231
811929,ALLEGHENY LUDLUM CORP,3312,PA,PA,1231
811930,MICHAEL FOODS INC,0200,MN,DE,1231
812305,BEVERLY ENTERPRISES INC /DE/,8051,AR,DE,1231
812427,CNA HOLDINGS LLC,2820,TX,DE,1231
812701,CALGON CARBON Corp,2810,PA,DE,1231
812708,WELLMAN INC,2820,NJ,DE,1231
813461,WESTCORP /CA/,6035,CA,CA,1231
81381,QUAKER STATE CORP,2911,TX,DE,1231
814046,ALP LIQUIDATING TRUST,1531,IL,DE,1231
814135,TCI PACIFIC COMMUNICATIONS INC,7812,CA,DE,1231
814241,FORMICA CORP,3080,NJ,DE,1231
814246,COMDATA HOLDINGS CORP,6099,TN,DE,1231
814331,RELIANCE ELECTRIC CO/DE,3621,OH,DE,1231
814361,TIMBERLAND CO,3140,NH,DE,1231
814429,FMC GOLD CO,1040,NV,DE,1231
814577,KINAM GOLD INC,1040,A6,DE,1231
814677,PLM INTERNATIONAL INC,7359,CA,DE,1231
815743,SEARS DC CORP,6153,DE,DE,0101
817383,ASR INVESTMENTS CORP,6798,AZ,MD,1231
817946,MAYORS JEWELERS INC/DE,5944,FL,DE,0327
818080,ML MEDIA OPPORTUNITY PARTNERS L P ET AL,4841,NY,DE,1231
818145,POLARIS AIRCRAFT INCOME FUND IV,7359,CT,CA,1231
818687,MCCAW CELLULAR COMMUNICATIONS INC,4812,DC,DE,1231
819671,NATIONAL REALTY L P,6510,TX,DE,1231
819898,SPECTRAVISION INC,4841,TX,DE,1231
821020,HERITAGE MEDIA CORP,7310,TX,DE,1231
821202,BORDEN CHEMICALS & PLASTICS LIMITED PARTNERSHIP /DE/,2821,LA,DE,1231
821480,CABLE TV FUND 14 B LTD,4812,CO,CO,1231
822043,MCCLATCHY NEWSPAPERS INC,2711,CA,DE,1231
82231,RAYMOND CORP,3537,NY,NY,1231
82267,RAYTHEON CO,3812,MA,DE,1231
822697,SHORELINE FINANCIAL CORP,6021,MI,MI,1231
82329,READING & BATES CORP,1381,TX,DE,1231
823392,OLD NISOURCE INC.,4931,IN,IN,1231
823393,SHAWMUT NATIONAL CORP,6021,CT,DE,1231
823549,EL PASO TENNESSEE PIPELINE CO LLC,4922,TX,DE,1231
823870,FIRST FIDELITY BANCORPORATION /NJ/,6021,NJ,NJ,1231
825541,SILGAN CORP,3411,CT,DE,1231
829218,HUNTSMAN POLYMERS CORP,2821,UT,DE,1231
829444,AVONDALE INDUSTRIES INC,3730,LA,LA,1231
829732,NBB BANCORP INC,6036,MA,DE,1231
829966,PSI RESOURCES INC,4911,IN,IN,1231
830158,LABONE INC/,8071,KS,MO,1231
830260,OREGON STEEL MILLS INC,3312,OR,DE,1231
83047,RELIANCE FINANCIAL SERVICES CORP,6311,NY,DE,1231
831964,CLIFFS DRILLING CO,1381,TX,DE,1231
832427,NATIONAL HEALTH LABORATORIES INC,8734,CA,DE,1231
832768,MORNINGSTAR GROUP INC,2020,TX,DE,1231
833053,FIBREBOARD CORP /DE,2421,TX,DE,1231
833320,BURLINGTON RESOURCES INC,1311,TX,DE,1231
833890,ASHLAND COAL INC,1220,WV,DE,1231
83394,KERZNER INTERNATIONAL NORTH AMERICA INC,7990,FL,DE,1231
835664,CRT PROPERTIES INC,6798,FL,FL,1231
835669,RYMAC MORTGAGE INVESTMENT CORP,6798,OH,MD,1231
835715,KU ENERGY CORP,4911,KY,KY,1231
83604,REYNOLDS METALS CO,3334,VA,DE,1231
836102,TRANE INC.,3585,NJ,DE,1231
83612,RJ REYNOLDS TOBACCO HOLDINGS INC,2111,NC,DE,1231
836243,ALCOA INTERNATIONAL HOLDINGS CO,2810,PA,DE,1231
836400,DR PEPPER SEVEN UP COMPANIES INC /DE/,2080,TX,DE,1231
836442,ORYX ENERGY CO,1311,TX,DE,1231
836974,MONTGOMERY WARD HOLDING CORP,5311,IL,DE,1231
837227,ML OKLAHOMA VENTURE PARTNERS LIMITED PARTNERSHIP,,OK,OK,1231
837486,EAGLE INDUSTRIES INC /DE/,3440,IL,DE,1231
837579,MCN ENERGY GROUP INC,4924,MI,MI,1231
840216,CALIFORNIA COASTAL COMMUNITIES INC,1531,CA,DE,1231
840467,BECKMAN COULTER INC,3826,CA,DE,1231
840889,DORAL FINANCIAL CORP,6029,PR,PR,1231
842461,SIGNAL CAPITAL HOLDINGS CORP,4700,NH,DE,1231
842635,LYONDELL CHEMICAL CO,2860,TX,DE,1231
845091,TRANSAMERICA ADVISORS LIFE INSURANCE Co,6311,AR,AR,1231
84548,ROCHESTER & PITTSBURGH COAL CO,1220,PA,PA,1231
84557,ROCHESTER GAS & ELECTRIC CORP,4931,NY,NY,1231
84567,"GLOBAL CROSSING NORTH AMERICA, INC",4813,NY,NY,1231
84613,ROCKLAND ELECTRIC CO,4911,NY,NJ,1231
8462,AUGAT INC,3714,MA,MA,1231
846657,ELJER INDUSTRIES INC,3430,TX,DE,1231
846660,SCOTSMAN INDUSTRIES INC,3585,IL,DE,1231
846902,CARLISLE PLASTICS INC,3081,AZ,DE,1231
847322,CRIIMI MAE INC,6798,MD,MD,1231
847903,RJR ACQUISITION CORP,2052,DE,DE,1231
84792,ROHM & HAAS CO,2821,PA,DE,1231
849213,PLUM CREEK TIMBER CO INC,6798,WA,DE,1231
849979,WEIRTON STEEL CORP,3312,WV,DE,1231
850143,CRI LIQUIDATING REIT INC,6798,MD,MD,1231
850309,SMITHS FOOD & DRUG CENTERS INC,5411,OH,OH,1230
850316,HOUSE2HOME INC,5211,CA,DE,0130
850422,HYSTER YALE MATERIALS HANDLING INC,3537,OR,DE,1231
850693,ALLERGAN INC,2834,CA,DE,1231
85153,ROSEVILLE TELEPHONE CO,4813,CA,CA,1231
851945,OGDEN PROJECTS INC,4991,NJ,DE,1231
852807,AZTAR CORP,7990,AZ,DE,1231
853436,MOMENTUM DISTRIBUTION INC,6211,WA,DE,1231
85388,ROUSE COMPANY,6512,MD,MD,1231
854087,FAIRWOOD CORP,2510,DE,DE,1231
854094,CENTRAL NEWSPAPERS INC,2711,AZ,IN,1226
854663,RMI TITANIUM CO,3350,OH,OH,1231
854884,CHICAGO & NORTH WESTERN TRANSPORTATION CO /DE/,4011,IL,DE,1231
855433,BHC COMMUNICATIONS INC,4833,NY,DE,1231
85627,RUBBERMAID INC,3089,OH,OH,1231
856529,BERLITZ INTERNATIONAL INC,8200,NJ,NY,1231
856716,WESTERN GAS RESOURCES INC,4924,CO,DE,1231
857067,INDUSTRIAL FUNDING CORP,6172,OR,OR,1130
857402,SEARS CREDIT ACCOUNT TRUST 1989 E,6141,DE,IL,1231
857571,AEP GENERATING CO /OH/,4911,OH,OH,1231
857775,FORD HOLDINGS INC,6153,MI,DE,1231
85812,RUSSELL CORP,2253,AL,AL,1231
859119,ILLINOIS CENTRAL CORP,4011,IL,DE,1231
859257,SEARS CREDIT ACCOUNT TRUST 1990 A,6141,DE,IL,1231
85974,RYLAND GROUP INC,1531,CA,MD,1231
860004,SEARS CREDIT ACCOUNT TRUST 1990 B,6141,DE,IL,1231
860520,CIPSCO INC,4931,IL,IL,1231
860521,MARINE DRILLING COMPANIES INC,1381,TX,TX,1231
860713,SNYDER OIL CORP,1311,TX,DE,1231
86103,SAFECARD SERVICES INC,7389,WY,DE,1031
86104,SAFECO CORP,6331,WA,WA,1231
86135,SAFETY KLEEN SYSTEMS INC,7389,SC,WI,0831
861388,LG&E ENERGY CORP,4931,KY,KY,1231
86144,SAFEWAY INC,5411,CA,DE,1228
862923,TRANSAMERICA ADVISORS LIFE INSURANCE Co OF NEW YORK,6311,NY,NY,1231
86346,"PERRY ELLIS MENSWEAR, LLC",2320,NY,DE,0102
863517,NORTHEAST FEDERAL CORP,6035,CT,DE,1231
865227,SEARS CREDIT ACCOUNT TRUST 1990 C,6141,DE,IL,1231
865937,CATELLUS DEVELOPMENT CORP /OLD/,6512,CA,DE,1231
86772,SANTA FE SNYDER CORP,1311,TX,DE,1231
868016,SUMMIT SECURITIES INC /ID/,6799,WA,ID,0930
868482,SEARS CREDIT ACCOUNT TRUST 1990 D,6141,DE,IL,1231
868571,GMAC 1990-A GRANTOR TRUST,,MI,DE,1231
868635,ROBERTSON CECO CORP,3442,MA,DE,1231
869391,SEARS CREDIT ACCOUNT MASTER TRUST I,6141,DE,IL,1231
86940,SAVANNAH ELECTRIC & POWER CO,4911,GA,GA,1231
869739,GMAC AUTO RECEIVABLES CORP,6189,DE,DE,1231
869844,SEARS CREDIT ACCOUNT TRUST 1990 E /NEW/,6141,DE,IL,1231
872551,GMAC 1991-A GRANTOR TRUST,6189,MI,DE,1231
872552,GMAC 1991-B GRANTOR TRUST,6189,MI,DE,1231
872553,GMAC 1991-C GRANTOR TRUST,6189,MI,DE,1231
87266,HART HOLDING CO INC,2221,CT,DE,1231
873084,SEARS CREDIT ACCOUNT TRUST 1991-A,6141,DE,IL,1231
874214,ANN INC.,5621,NY,DE,0131
874783,SEARS CREDIT ACCOUNT TRUST 1991-B,6141,DE,IL,1231
876858,SEARS CREDIT ACCOUNT TRUST 1991-C,6141,DE,IL,1231
877930,MESA INC,1311,TX,TX,1231
879209,SEARS CREDIT ACCOUNT TRUST 1991-D,6141,DE,IL,1231
87949,SCOTT PAPER CO,2621,FL,PA,1231
88034,SCRIPPS HOWARD BROADCASTING CO,4833,OH,OH,1231
880416,NORTH ATLANTIC ENERGY CORP /NH,4911,NH,NH,1231
88128,CSX TRANSPORTATION INC,4011,FL,VA,1231
88204,SEALED AIR CORP US,3089,NJ,DE,1231
882135,FORD CREDIT AUTO LOAN MASTER TRUST,6189,MI,DE,1231
882234,GMAC 1992-A GRANTOR TRUST,6189,MI,DE,1231
882239,GMAC 1992-C GRANTOR TRUST,6189,MI,DE,1231
882240,GMAC 1992-D GRANTOR TRUST,6189,MI,DE,1231
882243,GMAC 1992-F GRANTOR TRUST,6189,MI,DE,1231
882244,GMAC 1992-G GRANTOR TRUST,,MI,DE,1231
88255,SEARS ROEBUCK ACCEPTANCE CORP,6153,DE,DE,0128
883701,FINOVA GROUP INC,6153,AZ,DE,1231
883702,ACME METALS INC /DE/,3490,IL,DE,1229
887309,CONTROL DATA SYSTEMS INC,7373,MN,DE,0101
890175,CONSECO FINANCE CORP,6189,MN,DE,1231
890539,GMAC 1992-E GRANTOR TRUST,,MI,DE,1231
89107,SERVICE MERCHANDISE CO INC,5399,TN,TN,1231
8919,AYDIN CORP,3663,PA,DE,1231
893486,SANTA FE ENERGY TRUST,6792,TX,TX,1231
893928,ENTERGY CORP/,4911,LA,DE,1231
89415,SHARED MEDICAL SYSTEMS CORP,7373,PA,DE,1231
894651,GREAT AMERICAN FINANCIAL RESOURCES INC,6399,OH,DE,1231
89629,SHELL OIL CO,2911,TX,DE,1231
