"port_name","state","port_code","border","date","measure","value","latitude","longitude"
"Sweetgrass","Montana","3310","US-Canada Border","2025-04-01T00:00:00.000","Trucks","11313","48.998388","-111.959611"
"Piegan","Montana","3316","US-Canada Border","2025-04-01T00:00:00.000","Pedestrians","237","48.998083","-113.378777"
"Piegan","Montana","3316","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","7504","48.998083","-113.378777"
"Piegan","Montana","3316","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","3487","48.998083","-113.378777"
"Piegan","Montana","3316","US-Canada Border","2025-04-01T00:00:00.000","Trucks","162","48.998083","-113.378777"
"Opheim","Montana","3317","US-Canada Border","2025-04-01T00:00:00.000","Buses","1","48.999527","-106.377583"
"Opheim","Montana","3317","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","1","48.999527","-106.377583"
"Opheim","Montana","3317","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","175","48.999527","-106.377583"
"Opheim","Montana","3317","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","115","48.999527","-106.377583"
"Opheim","Montana","3317","US-Canada Border","2025-04-01T00:00:00.000","Trucks","6","48.999527","-106.377583"
"Roosville","Montana","3318","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","10303","48.999638","-115.056027"
"Roosville","Montana","3318","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","5511","48.999638","-115.056027"
"Roosville","Montana","3318","US-Canada Border","2025-04-01T00:00:00.000","Trucks","655","48.999638","-115.056027"
"Morgan","Montana","3319","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","301","48.999829","-107.831819"
"Morgan","Montana","3319","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","146","48.999829","-107.831819"
"Morgan","Montana","3319","US-Canada Border","2025-04-01T00:00:00.000","Trucks","18","48.999829","-107.831819"
"Whitlash","Montana","3321","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","49","48.99725","-111.257916"
"Whitlash","Montana","3321","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","23","48.99725","-111.257916"
"Whitlash","Montana","3321","US-Canada Border","2025-04-01T00:00:00.000","Trucks","3","48.99725","-111.257916"
"Del Bonita","Montana","3322","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","1495","48.998555","-112.78825"
"Del Bonita","Montana","3322","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","776","48.998555","-112.78825"
"Del Bonita","Montana","3322","US-Canada Border","2025-04-01T00:00:00.000","Trucks","32","48.998555","-112.78825"
"Wildhorse","Montana","3323","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","1033","48.999361","-110.215083"
"Wildhorse","Montana","3323","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","533","48.999361","-110.215083"
"Wildhorse","Montana","3323","US-Canada Border","2025-04-01T00:00:00.000","Trucks","9","48.999361","-110.215083"
"Willow Creek","Montana","3325","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","274","48.999972","-109.731333"
"Willow Creek","Montana","3325","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","131","48.999972","-109.731333"
"Pembina","North Dakota","3401","US-Canada Border","2025-04-01T00:00:00.000","Buses","19","49.000453","-97.237036"
"Pembina","North Dakota","3401","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","464","49.000453","-97.237036"
"Pembina","North Dakota","3401","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","25099","49.000453","-97.237036"
"Pembina","North Dakota","3401","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","10979","49.000453","-97.237036"
"Pembina","North Dakota","3401","US-Canada Border","2025-04-01T00:00:00.000","Train Passengers","162","49.000453","-97.237036"
"Pembina","North Dakota","3401","US-Canada Border","2025-04-01T00:00:00.000","Trains","83","49.000453","-97.237036"
"Pembina","North Dakota","3401","US-Canada Border","2025-04-01T00:00:00.000","Trucks","19043","49.000453","-97.237036"
"Portal","North Dakota","3403","US-Canada Border","2025-04-01T00:00:00.000","Buses","3","48.998944","-102.551944"
"Portal","North Dakota","3403","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","44","48.998944","-102.551944"
"Portal","North Dakota","3403","US-Canada Border","2025-04-01T00:00:00.000","Pedestrians","45","48.998944","-102.551944"
"Portal","North Dakota","3403","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","6555","48.998944","-102.551944"
"Portal","North Dakota","3403","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","3485","48.998944","-102.551944"
"Portal","North Dakota","3403","US-Canada Border","2025-04-01T00:00:00.000","Train Passengers","384","48.998944","-102.551944"
"Portal","North Dakota","3403","US-Canada Border","2025-04-01T00:00:00.000","Trains","130","48.998944","-102.551944"
"Portal","North Dakota","3403","US-Canada Border","2025-04-01T00:00:00.000","Trucks","7143","48.998944","-102.551944"
"Neche","North Dakota","3404","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","1648","49.000527","-97.557333"
"Neche","North Dakota","3404","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","999","49.000527","-97.557333"
"Neche","North Dakota","3404","US-Canada Border","2025-04-01T00:00:00.000","Trucks","262","49.000527","-97.557333"
"St John","North Dakota","3405","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","591","48.999277","-99.659111"
"St John","North Dakota","3405","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","358","48.999277","-99.659111"
"St John","North Dakota","3405","US-Canada Border","2025-04-01T00:00:00.000","Trucks","3","48.999277","-99.659111"
"Northgate","North Dakota","3406","US-Canada Border","2025-04-01T00:00:00.000","Pedestrians","5","48.998833","-102.27475"
"Northgate","North Dakota","3406","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","782","48.998833","-102.27475"
"Northgate","North Dakota","3406","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","421","48.998833","-102.27475"
"Northgate","North Dakota","3406","US-Canada Border","2025-04-01T00:00:00.000","Train Passengers","75","48.998833","-102.27475"
"Northgate","North Dakota","3406","US-Canada Border","2025-04-01T00:00:00.000","Trains","25","48.998833","-102.27475"
"Northgate","North Dakota","3406","US-Canada Border","2025-04-01T00:00:00.000","Trucks","262","48.998833","-102.27475"
"Walhalla","North Dakota","3407","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","2286","49.000472","-97.908416"
"Walhalla","North Dakota","3407","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","1287","49.000472","-97.908416"
"Walhalla","North Dakota","3407","US-Canada Border","2025-04-01T00:00:00.000","Trucks","258","49.000472","-97.908416"
"Hannah","North Dakota","3408","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","40","49.000138","-98.693777"
"Hannah","North Dakota","3408","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","24","49.000138","-98.693777"
"Hannah","North Dakota","3408","US-Canada Border","2025-04-01T00:00:00.000","Trucks","2","49.000138","-98.693777"
"Sarles","North Dakota","3409","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","221","49.000027","-98.938361"
"Sarles","North Dakota","3409","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","128","49.000027","-98.938361"
"Sarles","North Dakota","3409","US-Canada Border","2025-04-01T00:00:00.000","Trucks","21","49.000027","-98.938361"
"Ambrose","North Dakota","3410","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","90","48.999305","-103.486555"
"Ambrose","North Dakota","3410","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","57","48.999305","-103.486555"
"Antler","North Dakota","3413","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","913","48.999472","-101.296055"
"Antler","North Dakota","3413","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","483","48.999472","-101.296055"
"Antler","North Dakota","3413","US-Canada Border","2025-04-01T00:00:00.000","Trucks","44","48.999472","-101.296055"
"Sherwood","North Dakota","3414","US-Canada Border","2025-04-01T00:00:00.000","Pedestrians","3","48.999305","-101.627527"
"Sherwood","North Dakota","3414","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","1562","48.999305","-101.627527"
"Sherwood","North Dakota","3414","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","793","48.999305","-101.627527"
"Sherwood","North Dakota","3414","US-Canada Border","2025-04-01T00:00:00.000","Trucks","251","48.999305","-101.627527"
"Hansboro","North Dakota","3415","US-Canada Border","2025-04-01T00:00:00.000","Buses","1","48.999583","-99.346527"
"Hansboro","North Dakota","3415","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","35","48.999583","-99.346527"
"Hansboro","North Dakota","3415","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","433","48.999583","-99.346527"
"Hansboro","North Dakota","3415","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","244","48.999583","-99.346527"
"Hansboro","North Dakota","3415","US-Canada Border","2025-04-01T00:00:00.000","Trucks","7","48.999583","-99.346527"
"Maida","North Dakota","3416","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","418","49.00025","-98.36525"
"Maida","North Dakota","3416","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","204","49.00025","-98.36525"
"Maida","North Dakota","3416","US-Canada Border","2025-04-01T00:00:00.000","Trucks","1","49.00025","-98.36525"
"Fortuna","North Dakota","3417","US-Canada Border","2025-04-01T00:00:00.000","Buses","1","48.999555","-103.80925"
"Fortuna","North Dakota","3417","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","27","48.999555","-103.80925"
"Fortuna","North Dakota","3417","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","1261","48.999555","-103.80925"
"Fortuna","North Dakota","3417","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","669","48.999555","-103.80925"
"Fortuna","North Dakota","3417","US-Canada Border","2025-04-01T00:00:00.000","Trucks","99","48.999555","-103.80925"
"Westhope","North Dakota","3419","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","446","48.999611","-101.017277"
"Westhope","North Dakota","3419","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","234","48.999611","-101.017277"
"Westhope","North Dakota","3419","US-Canada Border","2025-04-01T00:00:00.000","Trucks","101","48.999611","-101.017277"
"Noonan","North Dakota","3420","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","1515","48.999333","-103.004361"
"Noonan","North Dakota","3420","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","932","48.999333","-103.004361"
"Noonan","North Dakota","3420","US-Canada Border","2025-04-01T00:00:00.000","Trucks","94","48.999333","-103.004361"
"Carbury","North Dakota","3421","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","739","48.999416","-100.555805"
"Carbury","North Dakota","3421","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","397","48.999416","-100.555805"
"Carbury","North Dakota","3421","US-Canada Border","2025-04-01T00:00:00.000","Trucks","3","48.999416","-100.555805"
"Dunseith","North Dakota","3422","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","4285","48.999277","-100.052166"
"Dunseith","North Dakota","3422","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","2194","48.999277","-100.052166"
"Dunseith","North Dakota","3422","US-Canada Border","2025-04-01T00:00:00.000","Trucks","1349","48.999277","-100.052166"
"Warroad","Minnesota","3423","US-Canada Border","2025-04-01T00:00:00.000","Buses","42","48.999","-95.376555"
"Warroad","Minnesota","3423","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","302","48.999","-95.376555"
"Warroad","Minnesota","3423","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","8762","48.999","-95.376555"
"Warroad","Minnesota","3423","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","4949","48.999","-95.376555"
"Warroad","Minnesota","3423","US-Canada Border","2025-04-01T00:00:00.000","Trucks","433","48.999","-95.376555"
"Baudette","Minnesota","3424","US-Canada Border","2025-04-01T00:00:00.000","Buses","1","48.719109","-94.590467"
"Baudette","Minnesota","3424","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","30","48.719109","-94.590467"
"Baudette","Minnesota","3424","US-Canada Border","2025-04-01T00:00:00.000","Pedestrians","19","48.719109","-94.590467"
"Baudette","Minnesota","3424","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","13776","48.719109","-94.590467"
"Baudette","Minnesota","3424","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","8077","48.719109","-94.590467"
"Baudette","Minnesota","3424","US-Canada Border","2025-04-01T00:00:00.000","Trucks","142","48.719109","-94.590467"
"Pinecreek","Minnesota","3425","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","235","48.999916","-95.977694"
"Pinecreek","Minnesota","3425","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","132","48.999916","-95.977694"
"Pinecreek","Minnesota","3425","US-Canada Border","2025-04-01T00:00:00.000","Trucks","4","48.999916","-95.977694"
"Roseau","Minnesota","3426","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","2633","48.999538","-95.766469"
"Roseau","Minnesota","3426","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","1613","48.999538","-95.766469"
"Roseau","Minnesota","3426","US-Canada Border","2025-04-01T00:00:00.000","Trucks","204","48.999538","-95.766469"
"Lancaster","Minnesota","3430","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","1672","49.000194","-96.800527"
"Lancaster","Minnesota","3430","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","809","49.000194","-96.800527"
"Lancaster","Minnesota","3430","US-Canada Border","2025-04-01T00:00:00.000","Trucks","232","49.000194","-96.800527"
"International Falls","Minnesota","3604","US-Canada Border","2025-04-01T00:00:00.000","Buses","2","48.6078","-93.401355"
"International Falls","Minnesota","3604","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","75","48.6078","-93.401355"
"International Falls","Minnesota","3604","US-Canada Border","2025-04-01T00:00:00.000","Pedestrians","303","48.6078","-93.401355"
"International Falls","Minnesota","3604","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicle Passengers","18299","48.6078","-93.401355"
"International Falls","Minnesota","3604","US-Canada Border","2025-04-01T00:00:00.000","Personal Vehicles","10375","48.6078","-93.401355"
"International Falls","Minnesota","3604","US-Canada Border","2025-04-01T00:00:00.000","Train Passengers","630","48.6078","-93.401355"
"International Falls","Minnesota","3604","US-Canada Border","2025-04-01T00:00:00.000","Trains","313","48.6078","-93.401355"
"International Falls","Minnesota","3604","US-Canada Border","2025-04-01T00:00:00.000","Trucks","1096","48.6078","-93.401355"
"Grand Portage","Minnesota","3613","US-Canada Border","2025-04-01T00:00:00.000","Buses","4","48.001427","-89.58515"
"Grand Portage","Minnesota","3613","US-Canada Border","2025-04-01T00:00:00.000","Bus Passengers","141","48.001427","-89.58515"
"Grand Portage","Minnesota","3613","US-Canada Border","2025-04-01T00:00:00.000","Pedestrians","1","48.001427","-89.58515"
