method,object,target,quarter,vintage_date,horizon_q,point,q50,q10,q90,sd,window,prior_basis,n_params,n_train,spec_id,notes
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q2,2024-05-08,1,9.271592159100855,9.271592159100855,-0.28330882369074395,18.826493141892456,7.455728852183335,W2,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q3,2024-08-06,1,7.927481692922056,7.927481692922056,-2.438353735039186,18.293317120883298,8.088504361942112,W1,PIT,2,10,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q3,2024-08-06,1,9.566051973740699,9.566051973740699,0.011150990949099437,19.1209529565323,7.455728852183335,W1,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q3,2024-08-06,1,7.927481692922056,7.927481692922056,-2.438353735039186,18.293317120883298,8.088504361942112,W2,PIT,2,10,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q3,2024-08-06,1,9.566051973740699,9.566051973740699,0.011150990949099437,19.1209529565323,7.455728852183335,W2,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q4,2024-11-07,1,5.6569561470659675,5.6569561470659675,-4.118417664631602,15.432329958763537,7.62776471467497,W1,PIT,2,11,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q4,2024-11-07,1,7.666497483220926,7.666497483220926,-1.888403499570673,17.221398466012523,7.455728852183335,W1,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q4,2024-11-07,1,5.6569561470659675,5.6569561470659675,-4.118417664631602,15.432329958763537,7.62776471467497,W2,PIT,2,11,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q4,2024-11-07,1,7.666497483220926,7.666497483220926,-1.888403499570673,17.221398466012523,7.455728852183335,W2,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q1,2025-02-13,1,0.81715528499487,0.81715528499487,-8.779395583705675,10.413706153695415,7.488228430841527,W1,PIT,2,12,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q1,2025-02-13,1,2.614490859498127,2.614490859498127,-6.940410123293472,12.169391842289727,7.455728852183335,W1,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q1,2025-02-13,1,0.81715528499487,0.81715528499487,-8.779395583705675,10.413706153695415,7.488228430841527,W2,PIT,2,12,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q1,2025-02-13,1,2.614490859498127,2.614490859498127,-6.940410123293472,12.169391842289727,7.455728852183335,W2,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q2,2025-05-01,1,4.923125711030107,4.923125711030107,-4.541767233553501,14.388018655613717,7.385495206789799,W1,PIT,2,13,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q2,2025-05-01,1,4.89511099249299,4.89511099249299,-4.659789990298609,14.450011975284589,7.455728852183335,W1,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q2,2025-05-01,1,4.923125711030107,4.923125711030107,-4.541767233553501,14.388018655613717,7.385495206789799,W2,PIT,2,13,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q2,2025-05-01,1,4.89511099249299,4.89511099249299,-4.659789990298609,14.450011975284589,7.455728852183335,W2,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q3,2025-08-06,1,6.563344489981095,6.563344489981095,-2.5389398408141375,15.665628820776327,7.102550202049171,W1,PIT,2,14,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q3,2025-08-06,1,6.04985536362963,6.04985536362963,-3.5050456191619688,15.60475634642123,7.455728852183335,W1,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q3,2025-08-06,1,6.563344489981095,6.563344489981095,-2.5389398408141375,15.665628820776327,7.102550202049171,W2,PIT,2,14,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q3,2025-08-06,1,6.04985536362963,6.04985536362963,-3.5050456191619688,15.60475634642123,7.455728852183335,W2,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q4,2025-11-06,1,11.608236140290497,11.608236140290497,2.8314030128218075,20.385069267759185,6.848599278749225,W1,PIT,2,15,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q4,2025-11-06,1,10.478300026938644,10.478300026938644,0.923399044147045,20.03320100973024,7.455728852183335,W1,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q4,2025-11-06,1,11.608236140290497,11.608236140290497,2.8314030128218075,20.385069267759185,6.848599278749225,W2,PIT,2,15,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q4,2025-11-06,1,10.478300026938644,10.478300026938644,0.923399044147045,20.03320100973024,7.455728852183335,W2,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q1,2026-02-12,1,20.64723112479366,20.64723112479366,12.16914626957157,29.12531598001575,6.615484763283242,W1,PIT,2,16,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q1,2026-02-12,1,18.936802545514528,18.936802545514528,9.381901562722929,28.491703528306125,7.455728852183335,W1,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q1,2026-02-12,1,20.64723112479366,20.64723112479366,12.16914626957157,29.12531598001575,6.615484763283242,W2,PIT,2,16,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q1,2026-02-12,1,18.936802545514528,18.936802545514528,9.381901562722929,28.491703528306125,7.455728852183335,W2,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q2,2026-05-07,1,23.301746714429598,23.301746714429598,14.326768526932776,32.27672490192642,7.003212690612936,W1,PIT,2,17,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q2,2026-05-07,1,22.20472911583122,22.20472911583122,12.649828133039621,31.75963009862282,7.455728852183335,W1,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q2,2026-05-07,1,23.301746714429598,23.301746714429598,14.326768526932776,32.27672490192642,7.003212690612936,W2,PIT,2,17,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q2,2026-05-07,1,22.20472911583122,22.20472911583122,12.649828133039621,31.75963009862282,7.455728852183335,W2,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q1,2023-02-14,1,25.18186183274842,25.18186183274842,9.10711900906319,41.25660465643365,12.54318847236881,W1,PIT,2,4,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q1,2023-02-14,1,17.719982584172012,17.719982584172012,7.013943656503461,28.426021511840563,8.353966563272058,W1,full_sample,2,18,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q2,2023-05-09,1,22.5594371961249,22.5594371961249,8.77226339992907,36.346610992320734,10.758188875792069,W1,PIT,2,5,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q2,2023-05-09,1,16.88084859190073,16.88084859190073,6.174809664232178,27.58688751956928,8.353966563272058,W1,full_sample,2,18,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q3,2023-08-03,1,17.050646393873308,17.050646393873308,3.411299085970038,30.68999370177658,10.642839254078064,W1,PIT,2,6,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q3,2023-08-03,1,14.492148147643828,14.492148147643828,3.786109219975277,25.19818707531238,8.353966563272058,W1,full_sample,2,18,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q4,2023-11-01,1,17.758045294977073,17.758045294977073,5.427793747063365,30.08829684289078,9.621346404952437,W1,PIT,2,7,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q4,2023-11-01,1,15.56809295981989,15.56809295981989,4.862054032151338,26.27413188748844,8.353966563272058,W1,full_sample,2,18,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q1,2024-02-13,1,15.54039773634134,15.54039773634134,3.951741389191829,27.12905408349085,9.042676595088755,W1,PIT,2,8,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q1,2024-02-13,1,14.61055355759622,14.61055355759622,3.904514629927668,25.31659248526477,8.353966563272058,W1,full_sample,2,18,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q1,2024-02-13,1,15.54039773634134,15.54039773634134,3.951741389191829,27.12905408349085,9.042676595088755,W2,PIT,2,8,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q1,2024-02-13,1,14.61055355759622,14.61055355759622,3.904514629927668,25.31659248526477,8.353966563272058,W2,full_sample,2,18,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q2,2024-05-08,1,7.2575985631247955,7.2575985631247955,-3.80684143306543,18.322038559315022,8.633628402996292,W1,PIT,2,9,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q2,2024-05-08,1,9.400715519691083,9.400715519691083,-1.3053234079774683,20.106754447359634,8.353966563272058,W1,full_sample,2,18,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q2,2024-05-08,1,7.2575985631247955,7.2575985631247955,-3.80684143306543,18.322038559315022,8.633628402996292,W2,PIT,2,9,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q2,2024-05-08,1,9.400715519691083,9.400715519691083,-1.3053234079774683,20.106754447359634,8.353966563272058,W2,full_sample,2,18,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q3,2024-08-06,1,7.927481692922056,7.927481692922056,-2.438353735039186,18.293317120883298,8.088504361942112,W1,PIT,2,10,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q3,2024-08-06,1,9.66326664610725,9.66326664610725,-1.0427722815613016,20.3693055737758,8.353966563272058,W1,full_sample,2,18,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q3,2024-08-06,1,7.927481692922056,7.927481692922056,-2.438353735039186,18.293317120883298,8.088504361942112,W2,PIT,2,10,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q3,2024-08-06,1,9.66326664610725,9.66326664610725,-1.0427722815613016,20.3693055737758,8.353966563272058,W2,full_sample,2,18,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q4,2024-11-07,1,5.6569561470659675,5.6569561470659675,-4.118417664631602,15.432329958763537,7.62776471467497,W1,PIT,2,11,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q4,2024-11-07,1,7.969554477657854,7.969554477657854,-2.736484450010697,18.675593405326406,8.353966563272058,W1,full_sample,2,18,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q4,2024-11-07,1,5.6569561470659675,5.6569561470659675,-4.118417664631602,15.432329958763537,7.62776471467497,W2,PIT,2,11,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q4,2024-11-07,1,7.969554477657854,7.969554477657854,-2.736484450010697,18.675593405326406,8.353966563272058,W2,full_sample,2,18,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q1,2025-02-13,1,0.81715528499487,0.81715528499487,-8.779395583705675,10.413706153695415,7.488228430841527,W1,PIT,2,12,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q1,2025-02-13,1,3.4650008381647774,3.4650008381647774,-7.241038089503774,14.171039765833328,8.353966563272058,W1,full_sample,2,18,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q1,2025-02-13,1,0.81715528499487,0.81715528499487,-8.779395583705675,10.413706153695415,7.488228430841527,W2,PIT,2,12,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q1,2025-02-13,1,3.4650008381647774,3.4650008381647774,-7.241038089503774,14.171039765833328,8.353966563272058,W2,full_sample,2,18,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q2,2025-05-01,1,4.923125711030107,4.923125711030107,-4.541767233553501,14.388018655613717,7.385495206789799,W1,PIT,2,13,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q2,2025-05-01,1,5.498485052564509,5.498485052564509,-5.207553875104042,16.20452398023306,8.353966563272058,W1,full_sample,2,18,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q2,2025-05-01,1,4.923125711030107,4.923125711030107,-4.541767233553501,14.388018655613717,7.385495206789799,W2,PIT,2,13,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q2,2025-05-01,1,5.498485052564509,5.498485052564509,-5.207553875104042,16.20452398023306,8.353966563272058,W2,full_sample,2,18,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q3,2025-08-06,1,6.563344489981095,6.563344489981095,-2.5389398408141375,15.665628820776327,7.102550202049171,W1,PIT,2,14,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
