winner_DA,n_listings
48060299,1
47110514,1
35201600,1
59260379,1
35400159,1
35060778,1
35203035,1
59370206,1
35210957,1
35060787,1
35570154,1
24950039,1
24662349,1
24662346,1
12100089,1
35290291,1
35340056,1
35240055,1
35260738,1
35120269,1
59152458,1
24710028,1
59550140,1
48080451,1
35290046,1
35280269,1
13070276,1
24330091,1
48100260,1
59090591,1
24790129,1
24590132,1
24180059,1
35380302,1
35210029,1
35300187,1
48111936,1
35300208,1
35300942,1
48030128,1
48112409,1
46210081,1
35431233,1
35580353,1
59530048,1
35060117,1
48111183,1
24560307,1
35201884,1
35300954,1
24540200,1
59530052,1
48080370,1
35212111,1
24430234,1
13120038,1
35201887,1
48112328,1
35120094,1
35570099,1
59090670,1
35431382,1
35250163,1
47060306,1
47170200,1
35061143,1
24580654,1
24430276,1
35340211,1
24340094,1
24250227,1
35200125,1
46030065,1
24660086,1
35240145,1
24850079,1
24310095,1
24662642,1
35061852,1
35290249,1
46110594,1
35180997,1
35431195,1
12070148,1
24610089,1
13130105,1
35060514,1
35600370,1
59151818,1
59151829,1
24370200,1
35390539,1
24230380,1
24370249,1
35560257,1
24662270,1
24430232,1
24662439,1
35204438,1
35190049,1
35530283,1
48111557,1
35191098,1
24930098,1
35090138,1
59530096,1
35340156,1
24662200,1
24660272,1
35211721,1
48112310,1
35212118,1
59260440,1
24470146,1
24810130,1
35600364,1
24910051,1
35240410,1
13150301,1
35061739,1
10040093,1
35211732,1
59530032,1
24230888,1
35370676,1
24661599,1
35430698,1
35240541,1
35010276,1
59153859,1
46110302,1
35190115,1
24662639,1
48061806,1
48060549,1
24810034,1
35200207,1
48061185,1
35431129,1
24990205,1
35120360,1
35470277,1
46111108,1
35301014,1
47060152,1
59150231,1
48110269,1
12130024,1
24660680,1
24230674,1
35070143,1
35150040,1
24670006,1
59090521,1
35210036,1
48111844,1
35431027,1
35250638,1
35390366,1
35120277,1
24580417,1
59090088,1
35380256,1
35060037,1
35260742,1
35150091,1
35020141,1
59190315,1
24580623,1
24620108,1
35370706,1
12040042,1
35220117,1
35060148,1
35140233,1
24250057,1
24810104,1
24580697,1
35061469,1
48111915,1
24250116,1
24230792,1
35060507,1
35420173,1
48110344,1
35240250,1
47060319,1
24940075,1
24580380,1
35240638,1
35560236,1
35203323,1
35560284,1
35240760,1
35211676,1
35140138,1
24663409,1
24470238,1
24940186,1
47070184,1
13040042,1
59530070,1
24130075,1
35180027,1
24490164,1
35200610,1
48160193,1
48110879,1
35370547,1
35190669,1
35201708,1
35260200,1
24650518,1
24660943,1
24310109,1
24250230,1
46120034,1
35060837,1
24510093,1
59152317,1
35010375,1
24810120,1
47130136,1
12110099,1
24662749,1
35190328,1
59070207,1
35160176,1
24580404,1
35203059,1
48100235,1
46111038,1
35020160,1
35200036,1
35260205,1
35020150,1
59550195,1
10010281,1
35180430,1
35061175,1
12100156,1
24580415,1
24580201,1
47060645,1
59153774,1
59152738,1
35203417,1
24670180,1
35370215,1
24080066,1
24400048,1
24662289,1
35150320,1
35190608,1
35181185,1
47060526,1
24980056,1
24640218,1
35210513,1
13100276,1
24080056,1
24870096,1
13100273,1
59152135,1
24560305,1
35190454,1
24250066,1
35240112,1
35210602,1
35260823,1
35580064,1
59410332,1
24490285,1
24230482,1
35060575,1
35210357,1
35300995,1
59152471,1
24660072,1
35580335,1
59090690,1
46110874,1
59190312,1
24370147,1
24580392,1
48190369,1
48111792,1
24661568,1
35240649,1
46110577,1
24610075,1
24880085,1
35390416,1
35260520,1
24810015,1
35400142,1
24970152,1
35201702,1
35201877,1
11020257,1
24710050,1
48061786,1
24590169,1
35120409,1
24090068,1
47070182,1
35061494,1
35211363,1
48061280,1
35100108,1
24810110,1
24180065,1
24650142,1
12170507,1
48062031,1
12170401,1
35191301,1
24663175,1
35140247,1
11030140,1
24661318,1
24600141,1
24660899,1
24580018,1
35410223,1
24230957,1
10010615,1
24250247,1
59150276,1
24250260,1
35390207,1
46130084,1
48111335,1
24750204,1
48120202,1
12090712,1
48061257,1
35390367,1
48111042,1
59030191,1
59310122,1
47070217,1
24900048,1
10080212,1
35202057,1
59530151,1
59370198,1
24570071,1
24540136,1
24120060,1
35240769,1
24930138,1
48061159,1
24230353,1
24660314,1
24670172,1
48061245,1
35250849,1
48111697,1
35202611,1
24930146,1
35320238,1
35190964,1
47110033,1
35060067,1
48060959,1
24662384,1
13070079,1
12090324,1
24810043,1
59470068,1
24700085,1
35300963,1
35180381,1
48130225,1
35061840,1
24820088,1
35210320,1
24140058,1
48061779,1
35203680,1
24250075,1
35250696,1
24662391,1
13100198,1
47060318,1
24310082,1
24540125,1
24940062,1
35203286,1
35310192,1
48100266,1
35203630,1
46130065,1
12090615,1
24190079,1
35250913,1
35230071,1
24210070,1
24810320,1
24650091,1
12090191,1
35010289,1
35211181,1
24230087,1
35390928,1
59550181,1
12170362,1
24650566,1
35470257,1
59152325,1
48110386,1
24580306,1
12030063,1
59331656,1
24370170,1
59151675,1
24960056,1
46110430,1
12030071,1
46080048,1
48060697,1
35431015,1
48111692,1
13140143,1
35061546,1
35370629,1
46110291,1
59090468,1
48061482,1
59530025,1
35211913,1
24480053,1
24550084,1
35180620,1
24663353,1
24230630,1
35190972,1
47060190,1
46110201,1
24080067,1
35250250,1
48110172,1
12170408,1
24640272,1
10090085,1
46110761,1
35210360,1
46110527,1
13050101,1
24670299,1
35540141,1
35210607,1
35370163,1
35190303,1
35211573,1
35300776,1
35140243,1
12060181,1
35190068,1
24490214,1
48062449,1
48111647,1
35120131,1
24650270,1
24570079,1
35280325,1
35250321,1
35060485,1
46111226,1
46120030,1
46120028,1
24580168,1
24250305,1
35203740,1
24320058,1
59210457,1
35010274,1
24662766,1
48110316,1
47050208,1
24940073,1
35190498,1
24660112,1
59350163,1
24640232,1
12170371,1
13080077,1
24640051,1
35230313,1
48060370,1
24150054,1
35020072,1
48112314,1
59151607,1
24430178,1
24580102,1
24430029,1
47080148,1
10010550,1
24340123,1
35430831,1
24250275,1
24720029,1
35211145,1
46030089,1
13010146,1
12090261,1
35180108,1
35250641,1
47140202,1
35250730,1
35191261,1
59151781,1
46111035,1
24570150,1
59370139,1
24660185,1
35191263,1
24730060,1
48180049,1
24710151,1
24450080,1
24230757,1
24580060,1
24662784,1
35211997,1
35061660,1
35300153,1
24540205,1
59153770,1
35150092,1
35150134,1
24720054,1
24650240,1
35190438,1
35060753,1
47120113,1
35320233,1
24730016,1
24340143,1
35090134,1
10010619,1
13050182,1
35190645,1
59090593,1
59090594,1
35210718,1
24662785,1
13030060,1
35360476,1
35210329,1
35430986,1
24650192,1
24560228,1
35431352,1
24340116,1
24590147,1
24650219,1
24230773,1
46110317,1
24610129,1
59152192,1
46110059,1
35390869,1
24670132,1
35240651,1
48062033,1
46111080,1
35180213,1
35020186,1
48111110,1
35530075,1
35240909,1
35110068,1
48100226,1
24210077,1
24080071,1
24730250,1
35310147,1
48061518,1
46110565,1
35250159,1
35220106,1
46110148,1
48111065,1
24810006,1
35211358,1
46110759,1
35530142,1
24940107,1
48061266,1
35240140,1
24580208,1
35390582,1
48110647,1
59170343,1
35300455,1
35210577,1
59030213,1
24980059,1
59153021,1
24470112,1
35010357,1
35060722,1
59170760,1
13150344,1
35210483,1
24260060,1
24662934,1
24662833,1
12090769,1
35180307,1
48060993,1
59331519,1
35390797,1
35370870,1
24170059,1
10050114,1
59090491,1
48100225,1
35380301,1
24580184,1
12090217,1
35202160,1
35150294,1
35070318,1
35190762,1
24440039,1
46110281,1
48111189,1
48060960,1
48111811,1
48050192,1
48050187,1
35431026,1
35180739,1
35201914,1
24370158,1
35180325,1
35150144,1
35202898,1
46110801,1
35210573,1
24662715,1
48060325,1
35010229,1
35210452,1
35240472,1
46120058,1
24300059,1
24661314,1
59152254,1
24490312,1
24670167,1
35190936,1
59490123,1
48110644,1
35120343,1
35061454,1
47110295,1
35380070,1
35431303,1
24580357,1
35180683,1
46200038,1
35060144,1
24662640,1
35180519,1
24663001,1
35211545,1
35260480,1
35300444,1
24490188,1
24960094,1
35390343,1
59151701,1
35260271,1
35180199,1
24720023,1
35201879,1
35370352,1
48061665,1
59090856,1
35240393,1
24660013,1
35180467,1
35230406,1
13120077,1
24600132,1
12090898,1
35120362,1
35061867,1
24661585,1
59090106,1
35060817,1
59090681,1
35390815,1
24470170,1
13010096,1
10010581,1
48100353,1
35431017,1
48062403,1
48020078,1
47060341,1
24660851,1
35210277,1
59152514,1
35211354,1
35210774,1
35470176,1
35340059,1
35180147,1
35370875,1
13070334,1
35180556,1
46110597,1
35390394,1
24140072,1
48110807,1
35180910,1
35210175,1
48111316,1
46110348,1
35260631,1
10010688,1
35181165,1
35260740,1
24662746,1
24662967,1
48062287,1
24930142,1
24662964,1
46070136,1
48111184,1
59152119,1
35181213,1
35150041,1
35202985,1
35530330,1
24070075,1
48030092,1
24230509,1
24640257,1
24590191,1
35240332,1
24662274,1
24730048,1
46020105,1
35570073,1
59152082,1
35060493,1
24230950,1
12090199,1
35240838,1
12090747,1
24710201,1
24250086,1
35320220,1
35240248,1
35300934,1
24090070,1
35260458,1
35480062,1
35204337,1
47170225,1
35230400,1
35490146,1
59152100,1
35060782,1
35190713,1
46130116,1
48020349,1
24710141,1
35360347,1
35250983,1
24610131,1
35190300,1
24580613,1
35160124,1
35201820,1
35220074,1
35180627,1
48061341,1
35290019,1
59550186,1
48112203,1
24650134,1
59390181,1
46020161,1
24230658,1
59153543,1
35470167,1
46111088,1
24730118,1
24290105,1
59090084,1
35480145,1
35100102,1
10030069,1
48061393,1
48140097,1
35390439,1
47130105,1
46130114,1
24340157,1
24750223,1
35203004,1
35390719,1
35180682,1
24580304,1
24650544,1
46110713,1
35140255,1
35560206,1
48062121,1
48111275,1
35250299,1
12080115,1
35240491,1
35431137,1
46110743,1
24700153,1
35110118,1
35190874,1
35570362,1
35211731,1
35570056,1
24580603,1
24650223,1
47110131,1
35390454,1
59240245,1
35190350,1
35430844,1
35203930,1
24580309,1
59090170,1
35060842,1
35370287,1
13030056,1
24340147,1
35020125,1
35390773,1
10080233,1
35360371,1
24230553,1
24290067,1
59151621,1
12090925,1
47110327,1
24290137,1
24230952,1
35240791,1
24750224,1
35140180,1
35181106,1
35181124,1
24580437,1
59370226,1
35180670,1
59030181,1
59152930,1
35390912,1
35204302,1
13120041,1
48160134,1
24490225,1
35431123,1
59530045,1
47060131,1
35204254,1
24230822,1
35301010,1
12090816,1
35202296,1
24370262,1
59152703,1
35380143,1
48050137,1
48080537,1
48111501,1
46110964,1
24650556,1
47060227,1
59410295,1
48110758,1
48080443,1
59152655,1
35300159,1
24470110,1
35470168,1
35260798,1
35240611,1
24580674,1
35180498,1
24940039,1
35211715,1
10020112,1
24730264,1
35580056,1
35530360,1
35090182,1
35260585,1
46110339,1
59152061,1
24660020,1
47110090,1
46110479,1
35250622,1
24940160,1
35240916,1
13010077,1
35370820,1
24940259,1
35204286,1
48111560,1
47110293,1
24662792,1
35180087,1
24940443,1
24630068,1
24700132,1
48140064,1
24660889,1
24661700,1
12110093,1
48111955,1
59170490,1
59530164,1
12090621,1
10010753,1
48111655,1
35220103,1
13100240,1
48140078,1
35540134,1
24670142,1
35190887,1
35360259,1
48050250,1
24663016,1
10060100,1
35240188,1
24700105,1
59152563,1
35190082,1
35202575,1
35201636,1
35201720,1
35180961,1
35190359,1
13020084,1
24970131,1
48112010,1
24570250,1
48062236,1
59370231,1
47130149,1
24570184,1
12090969,1
35240648,1
48111910,1
24710139,1
24910080,1
35191086,1
35370687,1
24230012,1
48080123,1
48190205,1
35220076,1
35060611,1
10060072,1
24663153,1
35190817,1
24790142,1
48060080,1
35211619,1
48080386,1
24280031,1
10010596,1
47010166,1
10010582,1
24810444,1
35300338,1
35190905,1
46110063,1
24670290,1
35181190,1
24390110,1
24662363,1
35202630,1
59530254,1
35290235,1
10010823,1
48110268,1
13150246,1
24310078,1
10010827,1
24370171,1
35390915,1
24810101,1
35390419,1
10010786,1
13050129,1
24730073,1
24660313,1
59210411,1
24660312,1
35240381,1
35390798,1
35201661,1
24940205,1
35180656,1
35380116,1
59151689,1
59151832,1
35180275,1
35191197,1
24660415,1
24890123,1
48111572,1
35320321,1
48030131,1
24230017,1
59152460,1
35180155,1
59170621,1
24230944,1
47110620,1
24660345,1
47150250,1
35360243,1
46050046,1
48010256,1
59510177,1
35470187,1
35190644,1
13010128,1
48190448,1
35430711,1
35180568,1
35300973,1
12170459,1
24280053,1
35250050,1
46110137,1
24650541,1
46110975,1
35210777,1
48190423,1
59331548,1
24730051,1
24663179,1
35060091,1
35190542,1
35250032,1
35300555,1
24740051,1
48190296,1
59090666,1
35191085,1
35060793,1
13030045,1
35020152,1
35190547,1
35360381,1
24290102,1
35290118,1
24810050,1
59152101,1
35240330,1
35300984,1
35201717,1
12070093,1
35250330,1
59550185,1
24230960,1
24920081,1
46070115,1
12090211,1
35230316,1
46110740,1
24230393,1
12090143,1
48061261,1
59090062,1
35190801,1
35300642,1
24662894,1
35180574,1
35480078,1
35210681,1
24570249,1
47110376,1
35120114,1
24250094,1
48061658,1
24540141,1
24940057,1
48020163,1
48111030,1
24860112,1
24230048,1
35190971,1
12090514,1
12120102,1
35530357,1
24662867,1
46110718,1
24860153,1
24650358,1
35570135,1
59230131,1
48110695,1
24662955,1
35070164,1
24420091,1
35420259,1
13140092,1
24662778,1
35211277,1
24662956,1
24460129,1
59490188,1
35320206,1
35200138,1
35070230,1
24250253,1
24580031,1
59151780,1
35190869,1
24660209,1
35230216,1
47110683,1
35370548,1
59151654,1
35540094,1
35210936,1
24140057,1
59010190,1
48080427,1
48080346,1
35061584,1
48110684,1
12170534,1
24810028,1
35100148,1
35240505,1
48111843,1
24660560,1
47110128,1
35201758,1
35061539,1
35580132,1
59190259,1
48110306,1
46030076,1
35203681,1
35380132,1
48111994,1
35510080,1
48062356,1
35060034,1
48111836,1
35300646,1
46110277,1
48020076,1
46110730,1
59090464,1
24710158,1
12070101,1
35300249,1
35290018,1
59090052,1
24390138,1
35370836,1
35061227,1
24140060,1
48130188,1
59152889,1
35300608,1
24710215,1
48110334,1
24660337,1
35230277,1
35380169,1
10010697,1
24540154,1
35580114,1
35470188,1
24600189,1
35280351,1
24330044,1
24250258,1
24290093,1
46030069,1
59240409,1
48110717,1
24250241,1
35230061,1
47060527,1
59370293,1
59490152,1
24650637,1
35060702,1
59152208,1
24230472,1
59230109,1
48080325,1
24250070,1
59370208,1
24470098,1
13100280,1
35380138,1
24360163,1
13040060,1
35390093,1
24660918,1
35181233,1
59153742,1
59152436,1
12100103,1
24650573,1
24560210,1
35204710,1
35250055,1
35240143,1
35580437,1
24610103,1
59470091,1
24730158,1
24600114,1
24230063,1
24320046,1
35390299,1
24490271,1
47110155,1
24440063,1
24231106,1
24660376,1
24580334,1
46110633,1
35180830,1
48061259,1
24580253,1
35390623,1
48190187,1
35211258,1
35202993,1
35380102,1
48060802,1
35201263,1
48120167,1
59152230,1
35201698,1
35370391,1
35240106,1
35210323,1
35390166,1
35570145,1
24580333,1
48110913,1
24520082,1
35300629,1
35190401,1
47120135,1
48111699,1
35211647,1
24230725,1
24580421,1
48110100,1
46110052,1
35300166,1
47170245,1
24290094,1
13090142,1
35190291,1
35210886,1
24720096,1
46020104,1
35260633,1
35150287,1
59390169,1
24650136,1
59470087,1
35211792,1
35290152,1
24580721,1
24660204,1
35191202,1
24660352,1
35190414,1
35290057,1
35290050,1
47060187,1
35260226,1
48061364,1
24310089,1
35191113,1
24230116,1
59210339,1
35320246,1
24730229,1
24430245,1
46110733,1
48060790,1
35210187,1
48111271,1
59550172,1
35200101,1
35211556,1
12100082,1
59550184,1
59310195,1
35370279,1
24440044,1
35191150,1
35530067,1
10010277,1
35211628,1
59151705,1
35180216,1
24230045,1
24231039,1
59152335,1
35220088,1
24662392,1
46210110,1
46110428,1
35430691,1
35180061,1
35580339,1
24720220,1
24540259,1
59330122,1
35260333,1
24600187,1
24750182,1
47060639,1
47070144,1
24662470,1
10090091,1
47110517,1
35061230,1
59490131,1
59151677,1
24630114,1
35470259,1
35370673,1
59090049,1
10080255,1
35120103,1
24700082,1
24730084,1
48111471,1
24730065,1
35230187,1
35190161,1
24661344,1
24850049,1
24510067,1
35400181,1
24662694,1
35204446,1
24663073,1
24663091,1
24910091,1
47170266,1
24630069,1
59370304,1
24390153,1
59331500,1
35212124,1
35211809,1
35370668,1
35060053,1
35370146,1
35580451,1
59170346,1
24670148,1
35430829,1
35390124,1
59330103,1
24360086,1
24580242,1
35181011,1
35180211,1
24970085,1
47180197,1
47110075,1
59390156,1
24650008,1
46010111,1
24650281,1
12130029,1
35203337,1
35240029,1
48111929,1
35370128,1
24490290,1
35190435,1
24230486,1
13050201,1
35390925,1
47110151,1
35191069,1
59152399,1
46070139,1
35250579,1
35430895,1
35290051,1
10040086,1
48061134,1
59151913,1
59170732,1
35211107,1
35370091,1
59090480,1
48060294,1
48060240,1
35430847,1
24720038,1
35211402,1
35300627,1
35212082,1
10060068,1
24660539,1
24230548,1
35150105,1
24230107,1
35370624,1
35250348,1
24430227,1
35280155,1
48080104,1
35060815,1
47110442,1
24250238,1
35390910,1
59090748,1
47180223,1
35210275,1
59510189,1
35250636,1
24810389,1
35240411,1
24580447,1
13130085,1
35480053,1
35250569,1
35180394,1
24940162,1
35400179,1
59330147,1
35202306,1
47020167,1
35210672,1
24610148,1
35440234,1
48111671,1
35180342,1
48080142,1
35201976,1
24660230,1
13010026,1
35260522,1
35190317,1
24810435,1
35300965,1
48100294,1
35204166,1
46020115,1
24231059,1
24662677,1
24970144,1
24450131,1
35260729,1
48080105,1
35230295,1
24661564,1
24660854,1
35431109,1
24810219,1
24480031,1
12090540,1
24670205,1
24580176,1
12090495,1
24460142,1
35370346,1
46111132,1
35181183,1
35370683,1
24370278,1
35250211,1
59330107,1
59151968,1
35220135,1
46070123,1
35251004,1
35390107,1
35061897,1
35203332,1
35340196,1
48112119,1
59152666,1
24730062,1
13070278,1
35260484,1
24250012,1
48062367,1
35180917,1
35140262,1
48170298,1
35190666,1
47060614,1
46111127,1
35180520,1
48100230,1
59530159,1
24070054,1
35204393,1
35240480,1
35191011,1
47060363,1
24460250,1
47140196,1
59010170,1
24231008,1
24430306,1
59550136,1
35380148,1
24790150,1
59230124,1
24690056,1
59152809,1
24580531,1
35060774,1
59310186,1
35203071,1
48030158,1
35370758,1
13070058,1
35211686,1
24560267,1
46111168,1
47140206,1
35250206,1
35070199,1
24580216,1
35430879,1
24663415,1
35211877,1
10030085,1
35260052,1
24810193,1
35300600,1
35210067,1
48062057,1
46110380,1
35280185,1
24662387,1
59590019,1
48111449,1
24080058,1
24940301,1
35190851,1
10060084,1
35210710,1
35211638,1
24970079,1
24510050,1
24660267,1
35190998,1
59530165,1
24580361,1
35300277,1
24663222,1
24350049,1
47150409,1
35190900,1
35190937,1
47140205,1
48030148,1
47110389,1
24750225,1
48110648,1
35250517,1
35140221,1
35230202,1
48110399,1
35360165,1
48111649,1
48112359,1
47060446,1
47150275,1
48140088,1
24660277,1
59190186,1
24650508,1
24430317,1
35180131,1
35210612,1
35190805,1
46020076,1
35260641,1
24990168,1
24380068,1
13080074,1
35181218,1
48110655,1
35240849,1
35202294,1
35600395,1
24190091,1
59270068,1
24650153,1
24231002,1
35210711,1
46110549,1
35240545,1
35530263,1
48100234,1
59152477,1
46030133,1
24370053,1
47060673,1
48060295,1
12120107,1
35390259,1
13030094,1
46050057,1
59152122,1
24310077,1
59153011,1
24960084,1
35060784,1
13100180,1
24662900,1
59090841,1
35210370,1
35300948,1
35431021,1
48190214,1
24250113,1
24662306,1
35020151,1
48010181,1
48112038,1
48061691,1
35300641,1
24510055,1
24030046,1
24490151,1
35180584,1
35201958,1
24730094,1
35190513,1
48010201,1
24662658,1
35202186,1
35010270,1
35300793,1
24662673,1
46130086,1
35210426,1
24730184,1
48112120,1
24662710,1
12170374,1
35250070,1
35100085,1
24390165,1
24850051,1
35203531,1
48080436,1
24230935,1
24600055,1
48180056,1
13050148,1
35110104,1
10010530,1
47110616,1
48111875,1
48062386,1
24610124,1
35390068,1
47160279,1
35360281,1
35060737,1
35150107,1
35191333,1
35191332,1
35010219,1
35010216,1
35230279,1
35203577,1
24730207,1
13010013,1
59050070,1
48170283,1
24870056,1
48061058,1
35190958,1
59550134,1
48170355,1
24580332,1
24580316,1
35140149,1
24640082,1
24730224,1
10040079,1
35250525,1
48120212,1
35380056,1
47130095,1
48190243,1
59090116,1
12090146,1
35600382,1
24810045,1
35204460,1
24880093,1
48120140,1
48070183,1
35300962,1
59030174,1
35431311,1
59090087,1
59510159,1
24960076,1
59090714,1
59330157,1
59310139,1
24390130,1
48160161,1
47180237,1
46230037,1
59210474,1
35580409,1
24630104,1
46110857,1
46110830,1
48190256,1
48170258,1
35250320,1
35180248,1
24230760,1
24800063,1
24810011,1
24650256,1
24662989,1
35061237,1
35220118,1
59152285,1
59090683,1
35190067,1
48080272,1
