filing_date,accession,form,owner,title,is_director,is_officer,is_10pct,txn_date,code,acq_disp,shares,price,value,ownership,post_shares,footnotes
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-01,S,D,66005.0,137.6102,9082961.251,D,10919162.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $137.00 to $137.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-01,S,D,1223.0,138.0219,168800.78369999997,D,10917939.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $138.01 to $138.03. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-01,S,D,5500.0,135.3338,744335.9,I,15580.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $135.00 to $135.91. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-01,S,D,1800.0,136.2783,245300.94,I,13780.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $136.12 to $136.59. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-01,S,D,7869.0,137.5966,1082747.6454,I,5911.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $137.09 to $137.98. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-02,0001193125-26-253596,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-01,S,D,57.0,138.03,7867.71,I,5854.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026."
2026-06-03,0001193125-26-255845,4,Gebbia Joseph,,true,false,true,2026-06-01,S,D,11600.0,132.5186,1537215.76,I,3435755.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 27, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $132.11 to $132.98. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-03,0001193125-26-255845,4,Gebbia Joseph,,true,false,true,2026-06-01,S,D,49400.0,133.4867,6594242.98,I,3386355.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 27, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $133.00 to $133.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-03,0001193125-26-255845,4,Gebbia Joseph,,true,false,true,2026-06-01,S,D,48600.0,134.5158,6537467.880000001,I,3337755.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 27, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $134.00 to $134.995. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-03,0001193125-26-255845,4,Gebbia Joseph,,true,false,true,2026-06-01,S,D,54099.0,135.3717,7323473.598300001,I,3283656.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 27, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $135.00 to $135.98. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-03,0001193125-26-255845,4,Gebbia Joseph,,true,false,true,2026-06-01,S,D,25050.0,136.352,3415617.6,I,3258606.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 27, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $136.06 to $136.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-03,0001193125-26-255845,4,Gebbia Joseph,,true,false,true,2026-06-01,S,D,76251.0,137.5119,10485419.8869,I,3182355.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 27, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $137.00 to $137.92. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2026-06-04,0001193125-26-257929,4,Mertz Elinor,Chief Financial Officer,false,true,false,2026-06-02,S,D,7433.0,136.24,1012671.92,D,449040.477,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on May 30, 2025."
2026-06-04,0001193125-26-257932,4,Chesky Brian,CEO and Chairman,true,true,true,2026-06-02,S,D,6718.0,132.5682,890593.1675999999,D,10911221.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 26, 2026. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $132.01 to $132.97. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
