period,value,series,code
2025-09,-257.7,viagens_com_uso_de_cart_es_internacionais_mensal_l_quido,22758
2025-10,-332.9,viagens_com_uso_de_cart_es_internacionais_mensal_l_quido,22758
2025-11,-148.6,viagens_com_uso_de_cart_es_internacionais_mensal_l_quido,22758
2025-12,-129.8,viagens_com_uso_de_cart_es_internacionais_mensal_l_quido,22758
2026-01,-189.1,viagens_com_uso_de_cart_es_internacionais_mensal_l_quido,22758
2026-02,-63.7,viagens_com_uso_de_cart_es_internacionais_mensal_l_quido,22758
2026-03,-296.5,viagens_com_uso_de_cart_es_internacionais_mensal_l_quido,22758
2026-04,-453.8,viagens_com_uso_de_cart_es_internacionais_mensal_l_quido,22758
2026-05,-444.6,viagens_com_uso_de_cart_es_internacionais_mensal_l_quido,22758
2026-06,-580.2,viagens_com_uso_de_cart_es_internacionais_mensal_l_quido,22758
2026-07,-711.5,viagens_com_uso_de_cart_es_internacionais_mensal_l_quido,22758
